analysis,top_1_positive_R_share,top_3_positive_R_share,top_5_positive_R_share,top_10_positive_R_share,net_R_without_best_trade,PF_R_C1_without_best_trade,expectancy_C1_without_best_trade,net_R_without_top3,PF_R_C1_without_top3,expectancy_C1_without_top3,net_R_without_top5,PF_R_C1_without_top5,expectancy_C1_without_top5,omitted_period,trade_count,PF,expectancy,net_R,max_DD,recovery_factor,win_rate,max_winning_streak,max_losing_streak
profit_concentration,0.0614901743051,0.137424664978,0.192884861874,0.312695489741,85.7161263643,1.60661775787,0.265375004224,67.3481953222,1.47662689596,0.209807462063,53.9328281664,1.38168560206,0.169068426854,,,,,,,,,,
leave_one_quarter_out,,,,,,,,,,,,,,2023Q1,303,1.78234533093,0.340352776615,103.126891314,-16.3334012952,6.31386503341,0.376237623762,5,16
leave_one_quarter_out,,,,,,,,,,,,,,2023Q2,308,1.7063210368,0.308430597305,94.9966239698,-16.3334012952,5.81609563452,0.386363636364,5,16
leave_one_quarter_out,,,,,,,,,,,,,,2023Q3,289,1.63063802824,0.283443434607,81.9151526015,-16.3334012952,5.01519255672,0.359861591696,4,16
leave_one_quarter_out,,,,,,,,,,,,,,2023Q4,285,1.76732115753,0.327846547919,93.4362661568,-7.7135018829,12.1133393853,0.389473684211,5,13
leave_one_quarter_out,,,,,,,,,,,,,,2024Q1,273,1.83304461331,0.355590503996,97.076207591,-11.8727972142,8.17635522949,0.380952380952,5,16
leave_one_quarter_out,,,,,,,,,,,,,,2024Q2,263,1.70713172531,0.307575656132,80.8923975627,-16.3334012952,4.95257516183,0.384030418251,5,16
leave_one_quarter_out,,,,,,,,,,,,,,2024Q3,276,1.67210054901,0.297679422354,82.1595205698,-16.3334012952,5.03015379865,0.351449275362,5,16
leave_one_quarter_out,,,,,,,,,,,,,,2024Q4,271,1.59785557917,0.260249482396,70.5276097293,-16.3334012952,4.31799895531,0.383763837638,5,16
leave_one_year_out,,,,,,,,,,,,,,2023,213,1.76225271925,0.336641535756,71.7046471159,-5.81171314658,12.337953596,0.384976525822,4,8
leave_one_year_out,,,,,,,,,,,,,,2024,111,1.6115610602,0.260229266002,28.8854485262,-11.8727972142,2.43291012262,0.36036036036,5,16
leave_one_fold_out,,,,,,,,,,,,,,2023-01,317,1.76987592501,0.330225952701,104.681627006,-16.3334012952,6.40905253684,0.381703470032,5,16
leave_one_fold_out,,,,,,,,,,,,,,2023-02,317,1.73973936953,0.323906798403,102.678455094,-16.3334012952,6.28640986885,0.375394321767,5,16
