analysis,top_1_positive_R_share,top_3_positive_R_share,top_5_positive_R_share,top_10_positive_R_share,net_R_without_best_trade,PF_R_C1_without_best_trade,expectancy_C1_without_best_trade,net_R_without_top3,PF_R_C1_without_top3,expectancy_C1_without_top3,net_R_without_top5,PF_R_C1_without_top5,expectancy_C1_without_top5,omitted_period,trade_count,PF,expectancy,net_R,max_DD,recovery_factor,win_rate,max_winning_streak,max_losing_streak
profit_concentration,0.0952634384167,0.170746383517,0.234129166816,0.362663239494,60.1469379506,2.0930415405,0.334149655281,50.5378670358,1.91841729472,0.283920601325,42.4691614668,1.77178588396,0.241302053789,,,,,,,,,,
leave_one_quarter_out,,,,,,,,,,,,,,2023Q1,174,2.49461797816,0.438338349103,76.270872744,-5.67342240555,13.4435385367,0.5,7,9
leave_one_quarter_out,,,,,,,,,,,,,,2023Q2,162,2.08991347935,0.345604552778,55.98793755,-6.43820870052,8.69619798835,0.462962962963,7,10
leave_one_quarter_out,,,,,,,,,,,,,,2023Q3,165,2.44031755198,0.42250186597,69.7128078851,-5.1776270159,13.464239056,0.484848484848,7,9
leave_one_quarter_out,,,,,,,,,,,,,,2023Q4,162,2.5696744777,0.456617846168,73.9720910792,-5.1776270159,14.2868713509,0.493827160494,7,9
leave_one_quarter_out,,,,,,,,,,,,,,2024Q1,155,2.42468542904,0.43115835944,66.8295457131,-5.67342240555,11.7794059627,0.496774193548,7,9
leave_one_quarter_out,,,,,,,,,,,,,,2024Q2,143,2.04356120787,0.325756784888,46.583220239,-5.67342240555,8.21077947474,0.482517482517,7,7
leave_one_quarter_out,,,,,,,,,,,,,,2024Q3,152,2.38699833899,0.423032746282,64.3009774349,-5.67342240555,11.333719374,0.473684210526,7,9
leave_one_quarter_out,,,,,,,,,,,,,,2024Q4,154,2.05884334002,0.339358284251,52.2611757747,-5.67342240555,9.2115784863,0.448051948052,6,9
leave_one_year_out,,,,,,,,,,,,,,2023,120,2.80002063264,0.492678666128,59.1214399354,-5.1776270159,11.4186363278,0.508333333333,7,9
leave_one_year_out,,,,,,,,,,,,,,2024,61,1.59293548745,0.215617210473,13.1526498389,-5.67342240555,2.31829201118,0.426229508197,6,7
leave_one_fold_out,,,,,,,,,,,,,,2023-02,177,2.4245205067,0.422573383975,74.7954889636,-5.67342240555,13.1834867241,0.491525423729,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-03,178,2.37716283806,0.414322885138,73.7494735546,-5.67342240555,12.9991155748,0.488764044944,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-04,175,2.19282246879,0.367470613779,64.3073574113,-5.67342240555,11.3348439116,0.474285714286,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-05,176,2.22999919948,0.384564345061,67.6833247308,-5.67342240555,11.9298934387,0.465909090909,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-06,173,2.3060163934,0.396216387031,68.5454349564,-5.67342240555,12.0818493771,0.485549132948,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-07,176,2.44151059098,0.422356916917,74.3348173774,-5.67342240555,13.1022885419,0.488636363636,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-08,173,2.22110492339,0.3797979335,65.7050424955,-7.7341500087,8.4954445442,0.468208092486,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-09,178,2.39828560459,0.416972626746,74.2211275608,-5.1776270159,14.334969926,0.488764044944,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-10,175,2.45826903108,0.428279868585,74.9489770025,-5.1776270159,14.4755457997,0.491428571429,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-11,177,2.330864043,0.405843092809,71.8342274271,-5.64963104497,12.7148528559,0.474576271186,7,9
leave_one_fold_out,,,,,,,,,,,,,,2023-12,172,2.38465747006,0.417075966268,71.7370661981,-5.67342240555,12.6444077437,0.488372093023,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-01,174,2.31916567031,0.406298914116,70.6960110562,-5.67342240555,12.4609108934,0.488505747126,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-02,171,2.44520946465,0.432568588615,73.9692286531,-5.67342240555,13.0378497079,0.485380116959,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-03,172,2.27829309092,0.387863288095,66.7124855524,-5.67342240555,11.7587728859,0.482558139535,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-04,167,2.30211770037,0.402217336073,67.1702951241,-5.67342240555,11.8394666081,0.473053892216,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-05,170,2.43855440223,0.426725722301,72.5433727911,-5.67342240555,12.7865277086,0.5,7,7
leave_one_fold_out,,,,,,,,,,,,,,2024-06,168,1.97604689426,0.306057927811,51.4177318723,-5.67342240555,9.06291268247,0.470238095238,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-07,177,2.27097028431,0.386882198728,68.4781491749,-5.67342240555,12.0699895548,0.480225988701,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-08,165,2.48998445407,0.439653263893,72.5427885423,-5.67342240555,12.7864247286,0.490909090909,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-09,172,2.25961241009,0.394350112013,67.8282192662,-5.67342240555,11.955432615,0.46511627907,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-10,173,2.23865856605,0.385007093165,66.6062271175,-5.67342240555,11.7400437261,0.468208092486,7,9
leave_one_fold_out,,,,,,,,,,,,,,2024-11,166,2.12505076818,0.348525847934,57.855290757,-5.67342240555,10.197599724,0.463855421687,6,9
leave_one_fold_out,,,,,,,,,,,,,,2024-12,177,2.33449519556,0.408744844343,72.3478374487,-5.67342240555,12.7520625607,0.480225988701,7,9
