group,metric,trades,mean,median,p75,p90
ALL,MAE_R,117,0.460948432736,0.470456235569,0.688684628592,0.821015851419
ALL,MFE_R,117,1.68664210908,1.0304333271,2.5019676813,4.63629927501
WINNERS,MAE_R,44,0.410022089067,0.407131178703,0.628085025277,0.754402769904
WINNERS,MFE_R,44,3.50117648236,3.19682332016,4.97359932129,5.77578827374
LOSERS,MAE_R,73,0.491643763168,0.541732527306,0.734128210826,0.824140395626
LOSERS,MFE_R,73,0.592950158055,0.493761704339,0.949369479117,1.25648092557
