trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe,fold_id,net_R
T2-M15-WF03-test-Si-000006,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-08-21 13:30:00+03:00,2024-08-21 14:00:00+03:00,2024-08-21 14:00:00+03:00,89.93,89.7383095898,0.191690410218,191.690410218,2024-08-21 16:15:00+03:00,89.7383095898,INITIAL_STOP,9,-1,0.0104334901142,-1.01043349011,0.834679209139,0.156502351713,2024-08-21 13:15:00+03:00,2,5122.79314697,USDRUBF,T2,M15,WF03,-1.01043349011
T2-M15-WF03-test-CNY-000006,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-08-30 15:45:00+03:00,2024-08-30 16:00:00+03:00,2024-08-30 16:00:00+03:00,12.021,11.9980236184,0.0229763816012,22.9763816012,2024-09-02 10:15:00+03:00,12.0295512104,ATR_TRAILING_STOP,33,0.372173935653,0.0870459080422,0.28512802761,0.348183632169,1.52330339074,2024-08-30 15:15:00+03:00,1,43659.4153528,CNYRUBF,T2,M15,WF03,0.28512802761
T2-M15-WF03-test-CNY-000007,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-05 12:30:00+03:00,2024-09-05 12:45:00+03:00,2024-09-05 12:45:00+03:00,12.314,12.2725246163,0.0414753836649,41.4753836649,2024-09-05 17:15:00+03:00,12.387753098,ATR_TRAILING_STOP,18,1.77823787221,0.0482213743014,1.7300164979,0.385770994411,4.19525956422,2024-09-05 00:00:00+03:00,1,24255.2453741,CNYRUBF,T2,M15,WF03,1.7300164979
T2-M15-WF03-test-Si-000007,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-06 16:00:00+03:00,2024-09-06 16:30:00+03:00,2024-09-06 16:30:00+03:00,89.63,89.2938190692,0.336180930771,336.180930771,2024-09-06 23:45:00+03:00,89.763419516,ATR_TRAILING_STOP,29,0.396868185564,0.00594917741294,0.390919008151,0.0297458870647,0.981614273134,2024-09-06 15:15:00+03:00,2,2891.50237795,USDRUBF,T2,M15,WF03,0.390919008151
T2-M15-WF03-test-Si-000008,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-10 14:00:00+03:00,2024-09-10 14:15:00+03:00,2024-09-10 14:15:00+03:00,90.77,90.5694402726,0.200559727402,200.559727402,2024-09-10 16:45:00+03:00,90.5963195862,ATR_TRAILING_STOP,10,-0.865978509558,0.00997209173498,-0.875950601293,0.797767338798,0.548465045424,2024-09-10 13:45:00+03:00,1,4865.72240505,USDRUBF,T2,M15,WF03,-0.875950601293
T2-M15-WF03-test-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-10 17:45:00+03:00,2024-09-10 18:15:00+03:00,2024-09-10 18:15:00+03:00,12.682,12.6340350162,0.0479649837859,47.9649837859,2024-09-10 19:15:00+03:00,12.65,EMA50_TREND_LOSS,4,-0.667153358017,0.0416970848761,-0.708850442894,0.354425221447,0.187636881942,2024-09-10 16:15:00+03:00,2,21336.3878601,CNYRUBF,T2,M15,WF03,-0.708850442894
T2-M15-WF03-test-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-11 12:45:00+03:00,2024-09-11 13:00:00+03:00,2024-09-11 13:00:00+03:00,12.678,12.6490197573,0.0289802426947,28.9802426947,2024-09-11 14:30:00+03:00,12.6490197573,INITIAL_STOP,6,-1,0.069012534542,-1.06901253454,0.379568939981,0.724631612691,2024-09-11 11:45:00+03:00,1,35063.3753,CNYRUBF,T2,M15,WF03,-1.06901253454
T2-M15-WF03-test-Si-000009,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-16 19:15:00+03:00,2024-09-16 19:30:00+03:00,2024-09-16 19:30:00+03:00,91.43,91.2407579954,0.189242004582,189.242004582,2024-09-16 22:45:00+03:00,91.3592949564,ATR_TRAILING_STOP,13,-0.373622355719,0.0105684782003,-0.384190833919,0,0.581266301015,2024-09-16 19:00:00+03:00,1,5111.54930986,USDRUBF,T2,M15,WF03,-0.384190833919
T2-M15-WF03-test-CNY-000010,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-18 13:00:00+03:00,2024-09-18 13:30:00+03:00,2024-09-18 13:30:00+03:00,12.905,12.8871155047,0.0178844953163,17.8844953163,2024-09-19 11:45:00+03:00,13.0296769038,ATR_TRAILING_STOP,49,6.97122851885,0.111828707751,6.8593998111,0.726886600382,11.4624425445,2024-09-18 12:45:00+03:00,2,56209.7162566,CNYRUBF,T2,M15,WF03,6.8593998111
T2-M15-WF03-test-CNY-000011,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-19 13:15:00+03:00,2024-09-19 13:45:00+03:00,2024-09-19 13:45:00+03:00,13.029,12.9878253614,0.0411746385828,41.1746385828,2024-09-19 16:15:00+03:00,12.9951903981,ATR_TRAILING_STOP,10,-0.821126864469,0.0485735896862,-0.869700454155,0.315728332961,1.11719256278,2024-09-19 11:45:00+03:00,2,26089.8160526,CNYRUBF,T2,M15,WF03,-0.869700454155
T2-M15-WF03-test-Si-000010,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-19 17:00:00+03:00,2024-09-19 17:45:00+03:00,2024-09-19 17:45:00+03:00,92.65,92.3659373756,0.284062624403,284.062624403,2024-09-19 18:15:00+03:00,92.3659373756,INITIAL_STOP,2,-1,0.00704070098699,-1.00704070099,0.668866593764,0.0704070098699,2024-09-19 16:30:00+03:00,3,3392.22199961,USDRUBF,T2,M15,WF03,-1.00704070099
T2-M15-WF03-test-Si-000011,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-20 14:45:00+03:00,2024-09-20 15:00:00+03:00,2024-09-20 15:00:00+03:00,92.76,92.5854428111,0.174557188863,174.557188863,2024-09-20 16:30:00+03:00,92.5854428111,INITIAL_STOP,6,-1,0.0114575630659,-1.01145756307,0.859317229939,0.916605045269,2024-09-20 14:15:00+03:00,1,5464.68243846,USDRUBF,T2,M15,WF03,-1.01145756307
T2-M15-WF03-test-Si-000012,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-23 10:30:00+03:00,2024-09-23 11:15:00+03:00,2024-09-23 11:15:00+03:00,92.87,92.6491129821,0.220887017902,220.887017902,2024-09-23 13:45:00+03:00,92.7059639835,ATR_TRAILING_STOP,10,-0.742624071011,0.0090544026489,-0.75167847366,0.316904092712,0.633808185423,2024-09-23 10:15:00+03:00,3,4274.81580295,USDRUBF,T2,M15,WF03,-0.75167847366
T2-M15-WF03-test-Si-000013,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-23 14:00:00+03:00,2024-09-23 14:15:00+03:00,2024-09-23 14:15:00+03:00,92.85,92.6793948357,0.170605164336,170.605164336,2024-09-23 14:30:00+03:00,92.6793948357,INITIAL_STOP,1,-1,0.0117229745523,-1.01172297455,0,0,2024-09-23 13:30:00+03:00,1,5493.11379036,USDRUBF,T2,M15,WF03,-1.01172297455
T2-M15-WF03-test-Si-000014,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-27 14:45:00+03:00,2024-09-27 15:00:00+03:00,2024-09-27 15:00:00+03:00,92.72,92.5811145358,0.138885464154,138.885464154,2024-09-27 16:15:00+03:00,92.5811145358,INITIAL_STOP,5,-1,0.0144003550853,-1.01440035509,0.720017754264,0.216005326279,2024-09-27 14:30:00+03:00,1,6679.40441781,USDRUBF,T2,M15,WF03,-1.01440035509
T2-M15-WF03-test-Si-000015,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-30 12:15:00+03:00,2024-09-30 12:30:00+03:00,2024-09-30 12:30:00+03:00,93.1,92.8897810069,0.210218993117,210.218993117,2024-09-30 13:15:00+03:00,92.8897810069,INITIAL_STOP,3,-1,0.00951388820938,-1.00951388821,0.951388820938,0.142708323141,2024-09-30 12:00:00+03:00,1,4368.12040296,USDRUBF,T2,M15,WF03,-1.00951388821
T2-M15-WF03-test-Si-000016,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-09-30 13:30:00+03:00,2024-09-30 14:00:00+03:00,2024-09-30 14:00:00+03:00,93,92.8397111962,0.160288803845,160.288803845,2024-09-30 15:30:00+03:00,92.89,EMA50_TREND_LOSS,6,-0.686261281895,0.0124774778526,-0.698738759748,0.561486503369,0.499099114106,2024-09-30 12:45:00+03:00,2,5670.96309899,USDRUBF,T2,M15,WF03,-0.698738759748
T2-M15-WF03-test-Si-000017,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-03 15:15:00+03:00,2024-10-03 15:30:00+03:00,2024-10-03 15:30:00+03:00,95.15,94.7412223758,0.408777624241,408.777624241,2024-10-03 22:00:00+03:00,95.1032168452,ATR_TRAILING_STOP,26,-0.114446466879,0.00489263570557,-0.119339102585,0.440337213501,0.587116284668,2024-10-03 14:45:00+03:00,1,2208.14535724,USDRUBF,T2,M15,WF03,-0.119339102585
T2-M15-WF03-test-CNY-000012,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-08 11:00:00+03:00,2024-10-08 11:45:00+03:00,2024-10-08 11:45:00+03:00,13.557,13.5140107035,0.0429892965149,42.9892965149,2024-10-08 20:45:00+03:00,13.645,ATR_TRAILING_STOP,36,2.04702116885,0.046523208383,2.00049796047,0.488493688021,2.93096212813,2024-10-08 10:45:00+03:00,3,24771.1912901,CNYRUBF,T2,M15,WF03,2.00049796047
T2-M15-WF03-test-CNY-000013,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-09 14:30:00+03:00,2024-10-09 15:15:00+03:00,2024-10-09 15:15:00+03:00,13.684,13.6610364111,0.0229635888731,22.9635888731,2024-10-09 15:30:00+03:00,13.6610364111,INITIAL_STOP,1,-1,0.0870944002287,-1.08709440023,0,0,2024-10-09 14:15:00+03:00,3,47300.9387997,CNYRUBF,T2,M15,WF03,-1.08709440023
T2-M15-WF03-test-Si-000018,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-11 11:30:00+03:00,2024-10-11 12:15:00+03:00,2024-10-11 12:15:00+03:00,95.37,95.6157953094,0.245795309365,245.795309365,2024-10-11 15:30:00+03:00,95.2637804228,ATR_TRAILING_STOP,13,0.432146477929,0.00813685177787,0.424009626152,0.447526847783,2.6851610867,2024-10-11 11:00:00+03:00,3,3667.94310466,USDRUBF,T2,M15,WF03,0.424009626152
T2-M15-WF03-test-CNY-000014,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-17 11:30:00+03:00,2024-10-17 12:00:00+03:00,2024-10-17 12:00:00+03:00,13.567,13.5415802321,0.0254197678805,25.4197678805,2024-10-17 13:00:00+03:00,13.5415802321,INITIAL_STOP,4,-1,0.0786789245836,-1.07867892458,0.275376236043,0.196697311459,2024-10-17 11:15:00+03:00,2,42265.9760335,CNYRUBF,T2,M15,WF03,-1.07867892458
T2-M15-WF03-test-CNY-000015,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-10-17 15:30:00+03:00,2024-10-17 16:15:00+03:00,2024-10-17 16:15:00+03:00,13.507,13.540595898,0.033595898007,33.595898007,2024-10-17 21:30:00+03:00,13.53,EMA50_TREND_LOSS,21,-0.684607388534,0.0595310772638,-0.744138465798,0.803669543062,0.0892966158958,2024-10-17 15:15:00+03:00,3,31634.875998,CNYRUBF,T2,M15,WF03,-0.744138465798
T2-M15-WF03-test-CNY-000016,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-10-18 15:00:00+03:00,2024-10-18 15:30:00+03:00,2024-10-18 15:30:00+03:00,13.453,13.4765954766,0.0235954765785,23.5954765785,2024-10-18 17:00:00+03:00,13.3937053024,ATR_TRAILING_STOP,6,2.51296884818,0.0847620090802,2.4282068391,0.296667031781,5.34000657205,2024-10-18 14:45:00+03:00,2,44707.4397918,CNYRUBF,T2,M15,WF03,2.4282068391
T2-M15-WF03-test-Si-000019,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-10-18 17:45:00+03:00,2024-10-18 18:00:00+03:00,2024-10-18 18:00:00+03:00,95.45,95.7663418924,0.316341892422,316.341892422,2024-10-21 10:15:00+03:00,95.3350851142,ATR_TRAILING_STOP,25,0.363261675335,0.0063222736157,0.35693940172,0.474170521178,1.01156377851,2024-10-18 17:30:00+03:00,1,2862.04877264,USDRUBF,T2,M15,WF03,0.35693940172
T2-M15-WF03-test-CNY-000017,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-22 13:45:00+03:00,2024-10-22 14:00:00+03:00,2024-10-22 14:00:00+03:00,13.536,13.519645922,0.0163540779958,16.3540779958,2024-10-22 14:30:00+03:00,13.519645922,INITIAL_STOP,2,-1,0.122293656696,-1.1222936567,0.733761940177,0.183440485044,2024-10-22 13:30:00+03:00,1,66069.6580513,CNYRUBF,T2,M15,WF03,-1.1222936567
T2-M15-WF03-test-CNY-000018,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-22 14:45:00+03:00,2024-10-22 15:00:00+03:00,2024-10-22 15:00:00+03:00,13.532,13.512641214,0.0193587859652,19.3587859652,2024-10-23 10:15:00+03:00,13.5376598726,ATR_TRAILING_STOP,37,0.292367123296,0.103312263672,0.189054859624,0.568217450195,1.08477876855,2024-10-22 14:00:00+03:00,1,55188.4744363,CNYRUBF,T2,M15,WF03,0.189054859624
T2-M15-WF03-test-Si-000020,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-22 15:30:00+03:00,2024-10-22 16:00:00+03:00,2024-10-22 16:00:00+03:00,96.47,96.3297843396,0.14021566036,140.21566036,2024-10-22 17:30:00+03:00,96.3297843396,INITIAL_STOP,6,-1,0.0142637419734,-1.01426374197,0.784505808537,0.570549678936,2024-10-22 15:15:00+03:00,2,6480.1435283,USDRUBF,T2,M15,WF03,-1.01426374197
T2-M15-WF03-test-Si-000021,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-24 11:30:00+03:00,2024-10-24 12:00:00+03:00,2024-10-24 12:00:00+03:00,96.5,96.342915828,0.157084171958,157.084171958,2024-10-24 19:45:00+03:00,96.7243685171,ATR_TRAILING_STOP,31,1.4283330669,0.0127320275179,1.41560103938,0.318300687948,2.92836632912,2024-10-24 11:15:00+03:00,2,5725.60439364,USDRUBF,T2,M15,WF03,1.41560103938
T2-M15-WF03-test-Si-000022,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25 14:00:00+03:00,2024-10-25 14:15:00+03:00,2024-10-25 14:15:00+03:00,96.8,96.5685732299,0.231426770092,231.426770092,2024-10-25 15:45:00+03:00,96.64,EMA50_TREND_LOSS,6,-0.691363405956,0.00864204257445,-0.700005448531,0.691363405956,0.56173276734,2024-10-25 13:45:00+03:00,1,3941.34942279,USDRUBF,T2,M15,WF03,-0.700005448531
T2-M15-WF03-test-Si-000023,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-25 16:00:00+03:00,2024-10-25 16:45:00+03:00,2024-10-25 16:45:00+03:00,96.81,96.6481677066,0.161832293367,161.832293367,2024-10-25 17:30:00+03:00,96.6481677066,INITIAL_STOP,3,-1,0.0123584728263,-1.01235847283,0.803300733712,0.123584728263,2024-10-25 14:45:00+03:00,3,5596.8358466,USDRUBF,T2,M15,WF03,-1.01235847283
T2-M15-WF03-test-Si-000024,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-29 13:00:00+03:00,2024-10-29 13:30:00+03:00,2024-10-29 13:30:00+03:00,97.56,97.4572064211,0.102793578912,102.793578912,2024-10-29 14:30:00+03:00,97.4572064211,INITIAL_STOP,4,-1,0.0194564682072,-1.01945646821,0.680976387253,0.389129364144,2024-10-29 11:45:00+03:00,2,8722.13386891,USDRUBF,T2,M15,WF03,-1.01945646821
T2-M15-WF03-test-Si-000025,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-10-31 14:30:00+03:00,2024-10-31 15:15:00+03:00,2024-10-31 15:15:00+03:00,97.28,97.1095169916,0.170483008356,170.483008356,2024-10-31 16:30:00+03:00,97.2209602475,ATR_TRAILING_STOP,5,-0.346308720318,0.0117313744008,-0.358040094719,0.29328436002,1.58373554411,2024-10-31 14:15:00+03:00,3,5205.44028669,USDRUBF,T2,M15,WF03,-0.358040094719
