trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit
Si-000017,T3_MTF_Trend_v1.0,Si,LONG,2023-07-05 13:00:00+03:00,90.47,89.53430264659012,0.9356973534098785,2023-07-06 13:00:00+03:00,92.1104127311254,ATR_TRAILING_STOP,15,999.0473139821422,1.7531445666137502,0.23999999999999488,3.200000000000003,0.2564931910145778,3.41990921352778,1.6404127311253944,-0.38429869184111065,609.0219217554794,1218.0438435109588,-218.9965295288166
Si-000018,T3_MTF_Trend_v1.0,Si,LONG,2023-08-02 12:00:00+03:00,92.69,92.19223488253485,0.49776511746514984,2023-08-03 11:00:00+03:00,93.36726097862918,ATR_TRAILING_STOP,14,772.3741287721892,1.3606035354146635,0.060000000000002274,1.710000000000008,0.12053878002852032,3.4353552308127147,0.6772609786291781,-2.657355798869195,1140.4379598770427,2280.8759197540853,-1508.5017909818962
CNY-000015,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-02 12:00:00+03:00,12.92,12.83915578243031,0.08084421756968929,2023-08-07 18:00:00+03:00,13.310081784768393,ATR_TRAILING_STOP,51,5095.16227591123,4.825104336400247,0.0,0.5700000000000003,0.0,7.050597026418732,0.39008178476839284,4.800365399465444,13061.77954178617,26.123559083572342,5069.0387168276575
Si-000019,T3_MTF_Trend_v1.0,Si,LONG,2023-08-04 12:00:00+03:00,94.67,93.9704459395002,0.699554060499807,2023-08-07 18:00:00+03:00,95.6151341073667,ATR_TRAILING_STOP,21,746.5715166917115,1.351052278492148,0.01999999999999602,2.1799999999999926,0.02858964178652143,3.116270954731445,0.9451341073666981,-1.507911900160564,789.910670742573,1579.821341485146,-833.2498247934344
CNY-000016,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-09 15:00:00+03:00,13.54,13.422214734899995,0.11778526510000376,2023-08-09 19:00:00+03:00,13.422214734899995,ATR_TRAILING_STOP,4,-1106.6597342917544,-1.0,0.11778526510000376,0.040000000000000924,1.0,0.3396010525258787,-0.11778526510000376,-1.0169800526262935,9395.57026383701,18.79114052767402,-1125.4508748194285
Si-000020,T3_MTF_Trend_v1.0,Si,LONG,2023-08-08 18:00:00+03:00,97.01,96.14817022973268,0.8618297702673203,2023-08-09 19:00:00+03:00,96.72224352770176,ATR_TRAILING_STOP,16,-181.72062260211072,-0.33389015119422677,0.29000000000000625,0.8900000000000006,0.33649336563304694,1.0326865359082948,-0.2877564722982413,-2.6545340521117415,631.5083763390345,1263.016752678069,-1444.7373752801798
CNY-000017,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-11 15:00:00+03:00,13.6,13.505001976402028,0.09499802359797194,2023-08-14 18:00:00+03:00,13.796741972188238,ATR_TRAILING_STOP,18,2268.596506078714,2.071011214094761,0.02999999999999936,0.370000000000001,0.3157960435783194,3.894817870799366,0.19674197218823863,2.0499581445228725,11530.821211389342,23.061642422778686,2245.534863655935
Si-000021,T3_MTF_Trend_v1.0,Si,LONG,2023-08-11 11:00:00+03:00,97.84,97.13538096527061,0.7046190347293901,2023-08-14 18:00:00+03:00,100.31609913492082,ATR_TRAILING_STOP,22,1861.7869971460027,3.514096288743838,0.21000000000000796,3.780000000000001,0.29803339059759965,5.3646010307565914,2.4760991349208155,0.6756830449572826,751.9032541504207,1503.8065083008414,357.9804888451613
Si-000022,T3_MTF_Trend_v1.0,Si,LONG,2023-08-21 11:00:00+03:00,94.2,93.32531995144343,0.87468004855657,2023-08-21 17:00:00+03:00,93.34884243004576,ATR_TRAILING_STOP,6,-519.041001226743,-0.973107333771762,0.8511575699542391,0.480000000000004,0.973107333771762,0.5487720919119147,-0.8511575699542391,-3.259657716738054,609.806009543742,1219.612019087484,-1738.653020314227
Si-000023,T3_MTF_Trend_v1.0,Si,LONG,2023-09-13 14:00:00+03:00,95.6,94.8118044362609,0.7881955637390945,2023-09-14 16:00:00+03:00,95.67536799346016,ATR_TRAILING_STOP,17,49.34026832206955,0.09562093080380508,0.009999999999990905,1.1300000000000097,0.012687206652816264,1.433654351769554,0.0753679934601621,-2.4418203997617556,654.6581122416342,1309.3162244832683,-1259.9759561611988
CNY-000018,T3_MTF_Trend_v1.0,CNY,LONG,2023-09-14 19:00:00+03:00,13.34,13.222550724179197,0.11744927582080322,2023-09-15 14:00:00+03:00,13.229756770886945,ATR_TRAILING_STOP,10,-1049.2747489036553,-0.9386454564543816,0.1102432291130544,0.05000000000000071,0.9386454564543816,0.4257156942907642,-0.1102432291130544,-0.9556740842260119,9517.815809147103,19.035631618294207,-1068.3103805219496
Si-000024,T3_MTF_Trend_v1.0,Si,LONG,2023-09-14 19:00:00+03:00,96.9,96.09011742738532,0.8098825726146828,2023-09-15 14:00:00+03:00,96.16210803779069,ATR_TRAILING_STOP,10,-458.6516432642693,-0.9111098166084186,0.7378919622093179,0.28999999999999204,0.9111098166084186,0.35807660246810263,-0.7378919622093179,-3.3806036267333326,621.5701847341218,1243.1403694682435,-1701.7920127325128
Si-000025,T3_MTF_Trend_v1.0,Si,LONG,2023-10-03 00:00:00+03:00,99.7,99.17806176709752,0.5219382329024853,2023-10-03 10:00:00+03:00,99.17806176709752,ATR_TRAILING_STOP,1,-486.380940145729,-1.0,0.5219382329024853,0.0,1.0,0.0,-0.5219382329024853,-4.831871041287876,931.8745197893952,1863.7490395787904,-2350.129979724519
Si-000026,T3_MTF_Trend_v1.0,Si,LONG,2023-10-05 20:00:00+03:00,100.63,100.11259628435646,0.5174037156435389,2023-10-06 12:00:00+03:00,100.45749046064027,ATR_TRAILING_STOP,7,-154.33046018270952,-0.33341380075935123,0.1725095393597229,0.6099999999999994,0.33341380075935123,1.1789633154089174,-0.1725095393597229,-4.198867293903346,894.6198613451414,1789.2397226902829,-1943.5701828729923
CNY-000019,T3_MTF_Trend_v1.0,CNY,LONG,2023-10-09 14:00:00+03:00,13.897,13.794406356240632,0.10259364375936819,2023-10-09 17:00:00+03:00,13.86174456762088,ATR_TRAILING_STOP,3,-380.47211316562135,-0.34364148778857484,0.03525543237912032,0.13700000000000045,0.34364148778857484,1.335365379178186,-0.03525543237912032,-0.3631358728860665,10791.871989377505,21.58374397875501,-402.0558571443764
Si-000027,T3_MTF_Trend_v1.0,Si,LONG,2023-10-09 15:00:00+03:00,102.01,101.19815884148463,0.811841158515378,2023-10-09 17:00:00+03:00,101.19815884148463,ATR_TRAILING_STOP,2,-443.44393851975394,-1.0,0.811841158515378,0.23999999999999488,1.0,0.295624331782938,-0.811841158515378,-3.4635360981912027,546.2200750337471,1092.4401500674942,-1535.8840885872482
CNY-000020,T3_MTF_Trend_v1.0,CNY,SHORT,2023-10-31 10:00:00+03:00,12.553,12.655335483606372,0.10233548360637101,2023-10-31 16:00:00+03:00,12.642323266891982,ATR_TRAILING_STOP,6,-962.8877079994456,-0.8728474595924014,0.08932326689198078,0.05900000000000105,0.8728474595924014,0.5765351168607556,-0.08932326689198078,-0.8923910228758165,10779.808458683807,21.559616917367613,-984.4473249168133
Si-000028,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-31 10:00:00+03:00,92.19,92.79803635174441,0.608036351744417,2023-10-31 16:00:00+03:00,92.6466899042914,ATR_TRAILING_STOP,6,-321.53035210166735,-0.7510898040572657,0.45668990429140877,0.46999999999999886,0.7510898040572657,0.7729801000410572,-0.45668990429140877,-4.040366825508581,704.0452374364344,1408.0904748728688,-1729.6208269745362
CNY-000021,T3_MTF_Trend_v1.0,CNY,SHORT,2023-11-16 12:00:00+03:00,12.24,12.306826794723449,0.06682679472344866,2023-11-16 20:00:00+03:00,12.306826794723449,ATR_TRAILING_STOP,8,-1093.312438554288,-1.0,0.06682679472344866,0.002000000000000668,1.0,0.029928115036450997,-0.06682679472344866,-1.029928115036441,16360.390215912284,32.72078043182457,-1126.0332189861126
Si-000029,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-16 12:00:00+03:00,88.94,89.48318595650657,0.5431859565065764,2023-11-16 20:00:00+03:00,89.48318595650657,ATR_TRAILING_STOP,8,-410.7888893641361,-1.0,0.5431859565065764,0.09999999999999432,1.0,0.18409901581979432,-0.5431859565065764,-4.681980316396095,756.2583024164812,1512.5166048329625,-1923.3054941970986
Si-000030,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-20 11:00:00+03:00,88.73,89.38913301629867,0.6591330162986679,2023-11-22 12:00:00+03:00,88.39284111175392,ATR_TRAILING_STOP,31,200.2881460276049,0.5115187373549888,0.060000000000002274,0.980000000000004,0.09102866722855062,1.4868015647329431,0.33715888824607987,-2.52277017026325,594.0467625501896,1188.093525100379,-987.8053790727743
Si-000031,T3_MTF_Trend_v1.0,Si,LONG,2023-12-06 13:00:00+03:00,93.36,92.85795868944996,0.502041310550041,2023-12-06 14:00:00+03:00,92.85795868944996,ATR_TRAILING_STOP,1,-381.6777806314374,-1.0,0.502041310550041,0.0,1.0,0.0,-0.502041310550041,-4.983735915693435,760.2517414618087,1520.5034829236174,-1902.1812635550548
CNY-000022,T3_MTF_Trend_v1.0,CNY,SHORT,2023-12-12 12:00:00+03:00,12.581,12.65591595779839,0.07491595779839066,2023-12-14 13:00:00+03:00,12.55194159029446,ATR_TRAILING_STOP,31,419.7064864884534,0.38788010671558115,0.0129999999999999,0.11500000000000021,0.17352778209129652,1.5350534569614838,0.029058409705539745,0.36118352485538147,14443.546317279703,28.887092634559405,390.819393853894
Si-000032,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-12 12:00:00+03:00,90.4,90.9769151120911,0.5769151120911005,2023-12-14 14:00:00+03:00,90.05257985104508,ATR_TRAILING_STOP,32,218.39259846018325,0.6022032386977297,0.11999999999999034,1.0300000000000011,0.20800287162705,1.7853579814656584,0.34742014895492446,-2.8645112884200494,628.6123562986506,1257.2247125973013,-1038.832114137118
Si-000033,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-29 12:00:00+03:00,89.5,90.10643504718615,0.606435047186153,2023-12-29 13:00:00+03:00,90.10643504718615,ATR_TRAILING_STOP,1,-352.26764685451565,-1.0,0.606435047186153,0.0,1.0,0.0,-0.606435047186153,-4.297962426940794,580.8827317765205,1161.765463553041,-1514.0331104075567
CNY-000023,T3_MTF_Trend_v1.0,CNY,SHORT,2023-12-29 12:00:00+03:00,12.531,12.625771329187002,0.09477132918700093,2023-12-29 17:00:00+03:00,12.625771329187002,ATR_TRAILING_STOP,5,-1085.9603003029658,-1.0,0.09477132918700093,0.011000000000001009,1.0,0.11606885852889141,-0.09477132918700093,-1.0211034288234329,11458.742951258711,22.917485902517424,-1108.8777862054833
Si-000034,T3_MTF_Trend_v1.0,Si,LONG,2024-01-03 21:00:00+03:00,92.19,91.68228354057086,0.5077164594291332,2024-01-04 11:00:00+03:00,91.68228354057086,ATR_TRAILING_STOP,5,-337.12731575044006,-1.0,0.5077164594291332,0.09000000000000341,1.0,0.1772642945261174,-0.5077164594291332,-4.939206545024682,664.007064355368,1328.014128710736,-1665.141444461176
CNY-000024,T3_MTF_Trend_v1.0,CNY,SHORT,2024-01-11 10:00:00+03:00,12.382,12.449073048532984,0.06707304853298446,2024-01-16 18:00:00+03:00,12.187871747061976,ATR_TRAILING_STOP,53,3110.9802722277277,2.8942810440851994,0.0129999999999999,0.2789999999999999,0.19381853493071663,4.159643941974641,0.1941282529380235,2.864462807942012,16025.386439865222,32.050772879730445,3078.929499347997
Si-000035,T3_MTF_Trend_v1.0,Si,SHORT,2024-01-11 10:00:00+03:00,88.95,89.46930685068614,0.5193068506861351,2024-01-16 18:00:00+03:00,88.13921403385218,ATR_TRAILING_STOP,53,500.35419891732283,1.5612849417961006,0.12999999999999545,1.4300000000000068,0.25033368966389086,2.753670586302909,0.8107859661478187,-2.2900025914946625,617.1224217096286,1234.2448434192572,-733.8906445019344
CNY-000025,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-06 19:00:00+03:00,12.663,12.602940573291331,0.06005942670866915,2024-02-08 16:00:00+03:00,12.621007538662127,ATR_TRAILING_STOP,27,-773.0579806252673,-0.6991818543584591,0.05799999999999983,0.036999999999999034,0.9657101837042334,0.6160564965009623,-0.041992461337873266,-0.7324822055206742,18409.44674343348,36.81889348686696,-809.8768741121343
CNY-000026,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-20 14:00:00+03:00,12.828,12.780290207955977,0.04770979204402259,2024-02-21 16:00:00+03:00,12.782887881154164,ATR_TRAILING_STOP,17,-1037.8026702703532,-0.945552619558899,0.04511211884583588,0.008000000000000895,0.945552619558899,0.16768046258971672,-0.04511211884583588,-0.9874727352063235,23004.964005723014,46.00992801144603,-1083.8125982817992
Si-000036,T3_MTF_Trend_v1.0,Si,LONG,2024-02-22 20:00:00+03:00,93.29,92.71412322877465,0.575876771225353,2024-02-26 11:00:00+03:00,92.71412322877465,ATR_TRAILING_STOP,6,-313.1369948608089,-1.0,0.575876771225353,0.14999999999999147,1.0,0.2604723918292812,-0.575876771225353,-4.472965224390613,543.7569468108858,1087.5138936217716,-1400.6508884825805
CNY-000027,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-22 20:00:00+03:00,12.864,12.796900885678582,0.0670991143214188,2024-02-26 13:00:00+03:00,12.796900885678582,ATR_TRAILING_STOP,8,-1086.7239227104517,-1.0,0.0670991143214188,0.01899999999999835,1.0,0.2831632010667738,-0.0670991143214188,-1.0298066527438734,16195.801296345235,32.39160259269047,-1119.1155253031422
Si-000037,T3_MTF_Trend_v1.0,Si,LONG,2024-03-15 16:00:00+03:00,92.36,92.00432522834667,0.3556747716533266,2024-03-18 10:00:00+03:00,92.46953195724646,ATR_TRAILING_STOP,9,92.1188406159137,0.30795537377393833,0.0,0.6400000000000006,0.0,1.799396670798466,0.10953195724646037,-5.315159222471263,841.0225009367356,1682.0450018734712,-1589.9261612575574
CNY-000028,T3_MTF_Trend_v1.0,CNY,LONG,2024-03-20 13:00:00+03:00,12.854,12.805369144059654,0.04863085594034544,2024-03-20 17:00:00+03:00,12.805369144059654,ATR_TRAILING_STOP,4,-1075.5327674574203,-1.0,0.04863085594034544,0.0070000000000014495,1.0,0.1439415339221711,-0.04863085594034544,-1.0411261525491833,22116.262333049537,44.232524666099074,-1119.7652921235194
Si-000038,T3_MTF_Trend_v1.0,Si,LONG,2024-03-20 13:00:00+03:00,92.89,92.50478627419703,0.38521372580297,2024-03-20 17:00:00+03:00,92.50478627419703,ATR_TRAILING_STOP,4,-283.23122436340753,-1.0,0.38521372580297,0.04000000000000625,1.0,0.10383845984882051,-0.38521372580297,-6.191922992440214,735.2573529746843,1470.5147059493686,-1753.7459303127762
Si-000039,T3_MTF_Trend_v1.0,Si,LONG,2024-03-22 12:00:00+03:00,92.87,92.4159595191493,0.4540404808507077,2024-03-25 10:00:00+03:00,92.74767283618355,ATR_TRAILING_STOP,13,-71.58296692542076,-0.26941906939058297,0.21999999999999886,0.5999999999999943,0.48453829400365006,1.3214680745554037,-0.12232716381645048,-4.67431265124197,585.1763802259783,1170.3527604519566,-1241.9357273773774
