dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
ema_position,above_all,1102,0.358439201452,1.1152769676,0.0594815053272,65.5486188706,0.0594815053272,-0.494640007458,-43.3715952865,119.74137931
ema_position,below_all,837,0.323775388292,1.1623881233,0.0885671679214,74.1307195502,0.0885671679214,-0.576280119283,-59.5732272967,97.2222222222
ema_position,mixed,22,0.409090909091,0.847982437313,-0.0677038017633,-1.48948363879,-0.0677038017633,-0.411688508663,-5.18568308888,86.1363636364
ema50_slope,positive,1114,0.359964093357,1.11399934739,0.0586128372129,65.2947006552,0.0586128372129,-0.488858544798,-44.3639038767,119.658886894
ema50_slope,negative,847,0.323494687131,1.1577284101,0.0860627557578,72.8951541269,0.0860627557578,-0.576280119283,-60.0702600601,96.7237308146
ema50_slope,flat,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
ema100_slope,positive,1108,0.357400722022,1.10741974989,0.0555233762316,61.5199008646,0.0555233762316,-0.498196913046,-46.3008916519,119.28700361
ema100_slope,negative,853,0.327080890973,1.16587534761,0.0898827126816,76.6699539174,0.0898827126816,-0.563783467001,-59.5732272967,97.368112544
ema100_slope,flat,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
