dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
ATR14_percentile,low_volatility,439,0.334851936219,1.12176229533,0.0717980658877,31.5193509247,0.0717980658877,-0.596649845982,-20.9670005807,141.936218679
ATR14_percentile,normal_volatility,661,0.338880484115,1.1102230893,0.0591077708272,39.0702365168,0.0591077708272,-0.544372914244,-43.8116445178,91.7927382753
ATR14_percentile,high_volatility,861,0.353077816492,1.16034402464,0.0785136670622,67.6002673405,0.0785136670622,-0.4948655174,-31.0872973103,107.131242741
