dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
distance_from_EMA50,near,49,0.30612244898,1.37521265084,0.163622836652,8.01751899594,0.163622836652,-0.37674707147,-8.83319239572,124.693877551
distance_from_EMA50,normal,351,0.327635327635,1.4467135699,0.237953043586,83.5215182986,0.237953043586,-0.564179521904,-17.2844203908,89.0455840456
distance_from_EMA50,extended,1561,0.349135169763,1.05643814013,0.0298852129964,46.6508174874,0.0298852129964,-0.529261132705,-72.9198191229,113.939782191
distance_from_EMA100,near,41,0.292682926829,0.978009904519,-0.0115270873325,-0.472610580631,-0.0115270873325,-0.392045124828,-8.58481045717,73.9024390244
distance_from_EMA100,normal,150,0.346666666667,1.61857013843,0.285456266233,42.818439935,0.285456266233,-0.436240826394,-14.2075852559,91.7333333333
distance_from_EMA100,extended,1770,0.345197740113,1.10150750027,0.0541491669083,95.8440254276,0.0541491669083,-0.544412537025,-60.2143412451,112.110169492
distance_from_EMA200,near,7,0.571428571429,0.770814853589,-0.0587371423251,-0.411159996276,-0.0587371423251,0.00520534247718,-1.23853509763,135
distance_from_EMA200,normal,73,0.27397260274,0.935968607063,-0.036368244351,-2.65488183762,-0.036368244351,-0.617561689724,-10.7828361214,71.8493150685
distance_from_EMA200,extended,1881,0.346092503987,1.14244333876,0.0750961704497,141.255896616,0.0750961704497,-0.528828580475,-50.7614902129,111.129718235
