year,trades,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,win_rate
2023,24,1.00161609173,0.000719900371738,0.0172776089217,-3.48243306391,0.00496136138287,0.333333333333
2024,62,1.51698613493,0.226309636011,14.0311974327,-6.66240036868,2.10602735594,0.387096774194
