diagnostic_run_id,strategy,data_generation,parameter_generation,universe,trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,gross_R,cost_R,net_R_C1,MAE_R,MFE_R,exit_reason
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-CNY-000001,CNY,SHORT,2025-02-12 12:00:00+03:00,2025-02-12 23:00:00+03:00,12.734,12.4482617776,2.27890496164,0.0159509983819,2.26295396326,0.885280410196,4.61781403156,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000001,Si,SHORT,2025-02-12 20:00:00+03:00,2025-02-12 23:00:00+03:00,95.11,93.6151961191,1.82434948247,0.00244092152256,1.82190856095,0,4.08854355028,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000002,Si,SHORT,2025-02-14 10:00:00+03:00,2025-02-14 11:00:00+03:00,91.58,92.932750743,-1,0.00147846897176,-1.00147846897,1,0,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000003,Si,SHORT,2025-02-17 19:00:00+03:00,2025-02-21 14:00:00+03:00,91.85,90.0522737713,1.56089002619,0.00173651582899,1.55915351036,0.885623072785,2.78710790553,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000004,Si,SHORT,2025-03-01 00:00:00+03:00,2025-03-03 11:00:00+03:00,89.3,90.4862226708,-1,0.0016860240908,-1.00168602409,1,0,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000005,Si,SHORT,2025-03-13 13:00:00+03:00,2025-03-18 14:00:00+03:00,87.11,83.9347414237,3.25035102748,0.00204729847943,3.248303729,0.757500437388,4.59618508632,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-CNY-000002,CNY,SHORT,2025-03-13 20:00:00+03:00,2025-03-18 17:00:00+03:00,11.75,11.3494727351,2.47236225777,0.0123455378679,2.46001671991,0.808632730347,3.72835243611,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-CNY-000003,CNY,SHORT,2025-04-15 12:00:00+03:00,2025-04-15 18:00:00+03:00,11.148,11.2622412244,-1,0.0175068151695,-1.01750681517,1,0.297615857882,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-Si-000006,Si,SHORT,2025-04-15 12:00:00+03:00,2025-04-16 13:00:00+03:00,83.81,84.6632365837,-0.891494230808,0.00208967652772,-0.893583907336,0.891494230808,0.219416035411,ATR_TRAILING_STOP
LEGACY_DATA__LEGACY_PARAMS,T3,LEGACY_CONTINUOUS,LEGACY_PARAMS,SICNY,T3-LEGACY_DATA__LEGACY_PARAMS-CNY-000004,CNY,SHORT,2025-04-17 12:00:00+03:00,2025-04-18 13:00:00+03:00,11.194,11.142993706,0.545913298537,0.0214057229296,0.524507575607,0.524440211774,2.38673810664,ATR_TRAILING_STOP
