diagnostic_run_id,strategy,data_generation,parameter_generation,universe,trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,gross_R,cost_R,net_R_C1,MAE_R,MFE_R,exit_reason
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000001,Si,SHORT,2025-02-19 13:00:00+03:00,2025-02-21 14:00:00+03:00,112348.639905,109977.062508,2.39580071803,2.02042972919e-06,2.3957986976,0.716608555717,4.04970024013,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000002,Si,SHORT,2025-03-01 00:00:00+03:00,2025-03-03 10:00:00+03:00,109207.699702,110477.30477,-1.00000157529,1.57529301851e-06,-1.00000315059,1,0,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000003,Si,SHORT,2025-03-13 20:00:00+03:00,2025-03-18 14:00:00+03:00,105063.657526,100498.322278,3.58738967528,1.57157845016e-06,3.58738810371,0.586141864259,4.86536057261,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000001,CNY,SHORT,2025-03-13 20:00:00+03:00,2025-03-18 16:00:00+03:00,14.2184743104,13.700538021,2.16386118369,0.0083880945311,2.15547308916,0.658591787378,3.17137276076,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000002,CNY,SHORT,2025-04-14 11:00:00+03:00,2025-04-14 20:00:00+03:00,13.3935236312,13.5229468524,-0.923874395959,0.0140595305304,-0.93793392649,0.909814865429,0.332840697986,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000004,Si,SHORT,2025-04-14 12:00:00+03:00,2025-04-14 20:00:00+03:00,100143.714162,101133.098852,-0.946318908498,1.91294044664e-06,-0.946320821438,0.946316995557,0.348439521164,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000003,CNY,SHORT,2025-04-15 12:00:00+03:00,2025-04-15 17:00:00+03:00,13.3173059592,13.4557621037,-1.01444500717,0.0144450071653,-1.02889001433,1,0.341966344959,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000005,Si,SHORT,2025-05-23 22:00:00+03:00,2025-05-26 11:00:00+03:00,92720.5802273,93297.1380636,-1.00000346886,3.46886274734e-06,-1.00000693773,1,0.205950673685,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000006,Si,SHORT,2025-06-10 17:00:00+03:00,2025-06-11 10:00:00+03:00,90711.1808721,90800.8692383,-0.122074228077,2.72212575861e-06,-0.122076950203,0.164754148915,1.041873856,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000007,Si,SHORT,2025-06-16 10:00:00+03:00,2025-06-16 11:00:00+03:00,90163.5820805,90763.3779528,-1.00000333447,3.33446776225e-06,-1.00000666894,1,0,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000004,CNY,SHORT,2025-07-14 20:00:00+03:00,2025-07-17 11:00:00+03:00,12.3523060868,12.3566390131,-0.0862525274657,0.0272393909687,-0.113491918434,0.389744349392,0.569626356803,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000008,Si,SHORT,2025-07-15 13:00:00+03:00,2025-07-17 11:00:00+03:00,88432.3427985,88430.5516673,0.00441978055997,4.94070034488e-06,0.00441483985963,0.321541169332,0.937603241667,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000005,CNY,LONG,2025-07-28 12:00:00+03:00,2025-07-29 15:00:00+03:00,12.5614246965,12.8454370468,4.42052854561,0.0313498933031,4.3891786523,0.103513359494,6.9526473127,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000009,Si,LONG,2025-07-29 10:00:00+03:00,2025-07-29 15:00:00+03:00,91811.0379983,91465.1696478,-0.54075233292,3.12690771073e-06,-0.540755459828,0.540749206012,1.2090258542,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000010,Si,SHORT,2025-08-04 11:00:00+03:00,2025-08-05 11:00:00+03:00,88805.3227477,89013.8564144,-0.405785458916,3.89176072739e-06,-0.405789350677,0.405781567155,0.659794872032,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000011,Si,LONG,2025-09-08 21:00:00+03:00,2025-09-10 17:00:00+03:00,91028.9832661,92610.783941,4.21703421154,5.33194808975e-06,4.21702887959,0.131219850071,6.52600054355,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000006,CNY,LONG,2025-09-08 16:00:00+03:00,2025-09-11 12:00:00+03:00,12.7408264511,13.1764017108,9.10569034669,0.0420028133196,9.06368753337,0.0924586307815,11.7653607669,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000012,Si,LONG,2025-09-11 10:00:00+03:00,2025-09-11 12:00:00+03:00,93643.1242591,93182.7515905,-0.879170291475,3.81936866412e-06,-0.879174110843,0.879166472106,0.804180283285,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000007,CNY,LONG,2025-09-16 17:00:00+03:00,2025-09-18 12:00:00+03:00,12.8828069808,12.8240303671,-0.619503004028,0.0203862297159,-0.639889233744,0.785315265905,0.280469737823,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000013,Si,LONG,2025-09-16 17:00:00+03:00,2025-09-19 11:00:00+03:00,91251.0211831,90761.2277086,-0.696927774326,2.84579099091e-06,-0.696930620117,0.891782063231,0.0280140962272,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000014,Si,SHORT,2025-09-30 16:00:00+03:00,2025-10-01 15:00:00+03:00,88616.4813965,87929.6073614,1.43376174915,4.17475650734e-06,1.43375757439,0.0743974442567,3.25379410617,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000008,CNY,SHORT,2025-10-01 11:00:00+03:00,2025-10-02 13:00:00+03:00,12.3687982958,12.3137947424,0.819117976154,0.0309080400626,0.788209936092,0.194882912448,2.63091931805,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-Si-000015,Si,SHORT,2025-10-02 10:00:00+03:00,2025-10-03 10:00:00+03:00,86828.1130607,87057.6027705,-0.393033372902,3.42525116384e-06,-0.393036798154,0.915610043649,1.08975548332,ATR_TRAILING_STOP
QUARTERLY_DATA__V2_PARAMS,T3,QUARTERLY_V2,V2_H1_PARAMS,SICNY,T3-QUARTERLY_DATA__V2_PARAMS-CNY-000009,CNY,SHORT,2025-10-07 10:00:00+03:00,2025-10-08 00:00:00+03:00,12.3320176721,12.3544108932,-0.312909534096,0.025655450217,-0.338564984313,0.471811729492,0.970584129242,ATR_TRAILING_STOP
