trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
USDRUBF-000004,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-02-06 16:00:00+03:00,91.08,90.8155292955,0.264470704539,2024-02-07 09:30:00+03:00,91.0440703354,ATR_TRAILING_STOP,18,-135.677538089,-0.143417262945,0.22,0.24,0.831850167994,0.907472910539,-0.0359296645742,-0.143417262945,3776.19829456,7.55239658912,-143.229934678,0.001,264.470704539,0.00756227425449,T3_MTF_Trend_v1.0,0.264470704539,-0.1509795372,WF01,FLAT
IMOEXF-000004,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-02-12 09:30:00+03:00,3247,3241.72005139,5.27994861005,2024-02-12 10:30:00+03:00,3241.72005139,ATR_TRAILING_STOP,2,-1002.60183808,-1.00037879157,5.27994861005,0,1,0,-5.27994861005,-1.00037879157,189.888559933,0.379777119867,-1002.9816152,0.001,5279.94861005,0.000378791565545,T3_MTF_Trend_v1.0,5.27994861005,-1.00075758313,WF01,FLAT
USDRUBF-000005,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-02-12 16:30:00+03:00,91.48,91.2646589549,0.215341045051,2024-02-13 10:00:00+03:00,91.2835548363,ATR_TRAILING_STOP,18,-909.753193063,-0.921538964545,0.2,0.02,0.928759308066,0.0928759308066,-0.196445163681,-0.921538964545,4631.07961539,9.26215923078,-919.015352294,0.001,215.341045051,0.00928759308066,T3_MTF_Trend_v1.0,0.215341045051,-0.930826557626,WF01,FLAT
IMOEXF-000005,T3_MTF_Trend_v1.0,IMOEXF,LONG,2024-02-12 19:30:00+03:00,3252.5,3243.28051189,9.21948810809,2024-02-13 15:00:00+03:00,3251.40573208,ATR_TRAILING_STOP,21,-117.809113951,-0.118907677995,6.5,11,0.705028296994,1.1931248103,-1.09426792323,-0.118907677995,107.660209579,0.215320419159,-118.024434371,0.001,9219.48810809,0.00021693178369,T3_MTF_Trend_v1.0,9.21948810809,-0.119124609779,WF01,FLAT
CNYRUBF-000003,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-02-15 18:30:00+03:00,12.741,12.7018582389,0.0391417610869,2024-02-16 11:00:00+03:00,12.7140762066,ATR_TRAILING_STOP,16,-690.148433093,-0.738949719069,0.031,0.009,0.791992979856,0.229933445765,-0.026923793359,-0.738949719069,25633.4025406,51.2668050813,-741.415238174,0.001,39.1417610869,0.051096321281,T3_MTF_Trend_v1.0,0.0391417610869,-0.79004604035,WF01,FLAT
USDRUBF-000006,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-02-15 18:30:00+03:00,92.38,92.0628322158,0.317167784249,2024-02-16 11:00:00+03:00,92.2322274379,ATR_TRAILING_STOP,16,-460.355197621,-0.472218710627,0.15,0.16,0.4729358007,0.50446485408,-0.14777256213,-0.472218710627,3115.2954986,6.23059099719,-466.585788618,0.001,317.167784249,0.006305810676,T3_MTF_Trend_v1.0,0.317167784249,-0.478524521303,WF01,FLAT
CNYRUBF-000004,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-02-16 12:00:00+03:00,12.756,12.721643224,0.034356775956,2024-02-16 13:00:00+03:00,12.721643224,ATR_TRAILING_STOP,2,-995.922365707,-1.05821267987,0.034356775956,0.000999999999999,1,0.0291063399336,-0.034356775956,-1.05821267987,28987.6549238,57.9753098476,-1053.89767555,0.001,34.356775956,0.0582126798673,T3_MTF_Trend_v1.0,0.034356775956,-1.11642535973,WF01,FLAT
CNYRUBF-000005,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-02-16 14:30:00+03:00,12.788,12.7397305282,0.0482694718254,2024-02-16 17:00:00+03:00,12.7397305282,ATR_TRAILING_STOP,5,-985.383388952,-1.04143405603,0.0482694718254,0.007,1,0.145019196094,-0.0482694718254,-1.04143405603,20414.2152729,40.8284305457,-1026.2118195,0.001,48.2694718254,0.0414340560268,T3_MTF_Trend_v1.0,0.0482694718254,-1.08286811205,WF01,FLAT
GLDRUBF-000005,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-02-16 14:30:00+03:00,5896.3,5873.89562608,22.4043739156,2024-02-16 17:00:00+03:00,5873.89562608,ATR_TRAILING_STOP,5,-984.633025719,-1.00008926828,22.4043739156,5.5,1,0.245487779338,-22.4043739156,-1.00008926828,43.9482499902,0.0878964999804,-984.720922219,0.001,22404.3739156,8.92682833955e-05,T3_MTF_Trend_v1.0,22.4043739156,-1.00017853657,WF01,FLAT
USDRUBF-000007,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-02-16 14:30:00+03:00,92.8,92.4563427077,0.343657292312,2024-02-16 17:00:00+03:00,92.4563427077,ATR_TRAILING_STOP,5,-983.405512684,-1.00581975138,0.343657292312,0.04,1,0.116395027531,-0.343657292312,-1.00581975138,2861.58779308,5.72317558617,-989.12868827,0.001,343.657292312,0.00581975137657,T3_MTF_Trend_v1.0,0.343657292312,-1.01163950275,WF01,FLAT
