year,trades,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,win_rate
2023,23,2.3665830176,0.578441217561,13.3041480039,-2.62003359693,5.07785397083,0.347826086957
2024,30,3.07768978776,0.847677232968,25.4303169891,-4.26598805416,5.96117866862,0.4
