trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,year
T2-CNY-H1-000024,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-07-16 12:00:00+03:00,2024-07-16 14:00:00+03:00,2024-07-16 14:00:00+03:00,12.05,11.9999683437,0.0500316563192,50.0316563192,2024-07-17 18:00:00+03:00,12.0029174601,ATR_TRAILING_STOP,18,-0.941054991668,0.0399746909685,-0.981029682636,0.599620364527,0.279822836779,2024-07-16 11:00:00+03:00,2,23510.5354868,2024
T2-CNY-H1-000025,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-01 11:00:00+03:00,2024-08-01 12:00:00+03:00,2024-08-01 12:00:00+03:00,11.777,11.8366968233,0.0596968233396,59.6968233396,2024-08-02 11:00:00+03:00,11.7945897275,ATR_TRAILING_STOP,13,-0.294650979539,0.0335026202085,-0.328153599747,0.335026202085,0.787311574899,2024-08-01 00:00:00+03:00,1,19510.7779314,2024
T2-CNY-H1-000026,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-08-23 16:00:00+03:00,2024-08-23 18:00:00+03:00,2024-08-23 18:00:00+03:00,11.855,11.9068379102,0.0518379102152,51.8379102152,2024-08-27 11:00:00+03:00,11.7454953198,ATR_TRAILING_STOP,21,2.11244395729,0.0385818022312,2.07386215506,0.270072615618,4.28258004766,2024-08-23 14:00:00+03:00,2,22394.9875746,2024
T2-CNY-H1-000027,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-02 13:00:00+03:00,2024-09-02 16:00:00+03:00,2024-09-02 16:00:00+03:00,12.018,11.9298743698,0.0881256301803,88.1256301803,2024-09-03 20:00:00+03:00,12.0420622259,ATR_TRAILING_STOP,18,0.273044582013,0.0226948731704,0.250349708843,0.590066702429,1.69076805119,2024-09-02 12:00:00+03:00,3,13446.5423113,2024
T2-CNY-H1-000028,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-05 11:00:00+03:00,2024-09-05 13:00:00+03:00,2024-09-05 13:00:00+03:00,12.315,12.1914854612,0.123514538813,123.514538813,2024-09-10 18:00:00+03:00,12.6221707352,ATR_TRAILING_STOP,47,2.48691966298,0.0161924257599,2.47072723722,0,3.27087000349,2024-09-05 00:00:00+03:00,2,9617.90921848,2024
T2-CNY-H1-000029,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-11 12:00:00+03:00,2024-09-11 14:00:00+03:00,2024-09-11 14:00:00+03:00,12.695,12.6336817078,0.0613182921666,61.3182921666,2024-09-13 11:00:00+03:00,12.6724613121,ATR_TRAILING_STOP,25,-0.367568748516,0.0326166944534,-0.400185442969,0.978500833601,0.864342403014,2024-09-11 11:00:00+03:00,2,19852.1945529,2024
T2-CNY-H1-000030,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-13 15:00:00+03:00,2024-09-13 16:00:00+03:00,2024-09-13 16:00:00+03:00,12.756,12.6858070272,0.0701929728413,70.1929728413,2024-09-17 14:00:00+03:00,12.8571811547,ATR_TRAILING_STOP,26,1.44147128347,0.0284928806837,1.41297840278,0.755061338118,2.67833078427,2024-09-12 19:00:00+03:00,1,17272.8287263,2024
T2-CNY-H1-000031,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-09-17 15:00:00+03:00,2024-09-17 18:00:00+03:00,2024-09-17 18:00:00+03:00,12.905,12.8335504794,0.0714495205738,71.4495205738,2024-09-19 12:00:00+03:00,12.981865237,ATR_TRAILING_STOP,22,1.07579779898,0.0279917903429,1.04780600863,0.867745500629,2.72919955843,2024-09-17 13:00:00+03:00,3,17208.8290975,2024
T2-CNY-H1-000032,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-01 13:00:00+03:00,2024-10-01 14:00:00+03:00,2024-10-01 14:00:00+03:00,13.223,13.1705229842,0.0524770157633,52.4770157633,2024-10-02 11:00:00+03:00,13.2427452364,ATR_TRAILING_STOP,11,0.376264466733,0.0381119233041,0.338152543429,0.0571678849562,2.00087597347,2024-10-01 00:00:00+03:00,1,23676.0036992,2024
T2-CNY-H1-000033,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-03 16:00:00+03:00,2024-10-03 18:00:00+03:00,2024-10-03 18:00:00+03:00,13.465,13.3785775487,0.086422451287,86.422451287,2024-10-04 11:00:00+03:00,13.3785775487,INITIAL_STOP,7,-1,0.0231421345983,-1.0231421346,0.636408701454,0,2024-10-03 13:00:00+03:00,2,14425.0407572,2024
T2-CNY-H1-000034,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-10-23 16:00:00+03:00,2024-10-23 17:00:00+03:00,2024-10-23 17:00:00+03:00,13.518,13.4842802239,0.0337197761472,33.7197761472,2024-10-25 11:00:00+03:00,13.5201595336,ATR_TRAILING_STOP,22,0.0640435327566,0.0593123747698,0.00473115798675,0.474498998159,1.51246555663,2024-10-23 00:00:00+03:00,1,36592.5444501,2024
T2-CNY-H1-000035,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-02 18:00:00+03:00,2024-11-02 19:00:00+03:00,2024-11-02 19:00:00+03:00,13.659,13.6284814394,0.0305185606413,30.5185606413,2024-11-05 16:00:00+03:00,13.715987503,ATR_TRAILING_STOP,11,1.86730637924,0.0655338901302,1.80177248911,0.360436395716,4.45630452885,2024-11-02 16:00:00+03:00,1,40432.7975823,2024
T2-CNY-H1-000036,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-20 11:00:00+03:00,2024-11-20 13:00:00+03:00,2024-11-20 13:00:00+03:00,13.826,13.7881731703,0.0378268297479,37.8268297479,2024-11-20 17:00:00+03:00,13.7881731703,INITIAL_STOP,4,-1,0.05287252496,-1.05287252496,0.55516151208,0.34367141224,2024-11-20 00:00:00+03:00,2,33208.8038849,2024
T2-CNY-H1-000037,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-20 18:00:00+03:00,2024-11-20 19:00:00+03:00,2024-11-20 19:00:00+03:00,13.825,13.7932723317,0.0317276683408,31.7276683408,2024-11-22 11:00:00+03:00,13.8832119301,ATR_TRAILING_STOP,20,1.83473709545,0.0630364632697,1.77170063218,0.0945546949045,4.66469828196,2024-11-20 00:00:00+03:00,1,39175.8304943,2024
T2-CNY-H1-000038,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-11-28 00:00:00+03:00,2024-11-28 11:00:00+03:00,2024-11-28 11:00:00+03:00,14.76,14.4016152249,0.358384775121,358.384775121,2024-11-29 17:00:00+03:00,14.5633287857,ATR_TRAILING_STOP,20,-0.548771119694,0.00558059420724,-0.554351713901,0.479931101823,0.203691688564,2024-11-27 17:00:00+03:00,1,3529.66792998,2024
