group,metric,trades,mean,median,p05,p95
ALL,MAE_R,698,0.632964211197,0.640775104859,0.0394390858508,1
ALL,MFE_R,698,1.57825788803,0.902874011925,0.0188955097473,5.19681401485
WINNERS,MAE_R,274,0.345270671502,0.302507778099,0,0.810446152212
WINNERS,MFE_R,274,3.24758106699,2.48979562029,1.21714862185,7.72609321242
LOSERS,MAE_R,424,0.818879376,0.953449010636,0.295545011183,1
LOSERS,MFE_R,424,0.499497154466,0.400825078044,0,1.21004940841
EXIT:ATR_TRAILING_STOP,R_result,698,0.223137946374,-0.451717278305,-1.09884647822,3.33381507353
ALL,holding_hours,698,17.7901146132,14.75,1,63.575
