quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,28,0.786723672848,-0.088742378953,-2.48478661068,-3.70315393288,0.428571428571,0.763813653828,-0.728159403539,-0.670991985675
2025Q2,37,0.897818329862,-0.0527447847569,-1.951557036,-6.51604684119,0.351351351351,1.3190260327,-0.795787310877,-0.299500154552
2025Q3,44,0.603566998665,-0.195859309477,-8.61780961699,-10.3067064086,0.318181818182,0.937183308598,-0.724612531245,-0.836136130727
2025Q4,56,1.40761519956,0.190830681088,10.6865181409,-11.4389474444,0.375,1.75731861834,-0.749062081265,0.934222155739
2026Q1,45,2.28846096307,0.53888016933,24.2496076198,-5.02113904793,0.4,2.39278927851,-0.697059236789,4.8295033036
2026Q2,42,1.60718244573,0.280877955024,11.796874111,-6.31572568068,0.357142857143,2.08171685673,-0.719588101478,1.86785726731
2026Q3,45,1.1906660289,0.112301958621,5.05358813794,-6.31427768488,0.355555555556,1.97240685542,-0.913962812028,0.800343030532
