trade_id,strategy_id,entry_time,exit_time,direction,symbol,entry_price,exit_price,R_result,net_R_C1,gross_R,cost_R,MAE_R,MFE_R,exit_reason,holding_time
T2-H1-BR-000003,T2,2025-03-06 20:00:00+03:00,2025-03-07 11:00:00+03:00,SHORT,BR,48.6525172107,49.3661524496,-1.00280255219,-1.00280255219,-1,0.002802552188,0.850464519597,0.0197782446418,INITIAL_STOP,0 days 15:00:00
T2-H1-MIX-000005,T2,2025-03-06 19:00:00+03:00,2025-03-07 11:00:00+03:00,SHORT,MIX,391036.829204,394961.992342,-0.731027996785,-0.731027996785,-0.731027624303,3.72482670735e-07,0.66354815129,0.106842498937,EMA50_TREND_LOSS,0 days 16:00:00
T2-H1-MIX-000006,T2,2025-03-14 09:00:00+03:00,2025-03-14 17:00:00+03:00,SHORT,MIX,384152.696932,387344.630437,-1.00000062658,-1.00000062658,-1,6.26579468866e-07,0.283779996236,1.28646931627,INITIAL_STOP,0 days 08:00:00
T2-H1-CNY-000005,T2,2025-03-18 19:00:00+03:00,2025-03-19 11:00:00+03:00,SHORT,CNY,13.5927696385,13.7593218573,-0.657778075235,-0.657778075235,-0.649973039149,0.00780503608636,0.735375498825,0.476108496034,ATR_TRAILING_STOP,0 days 16:00:00
T2-H1-NG-000007,T2,2025-03-20 20:00:00+03:00,2025-03-21 17:00:00+03:00,SHORT,NG,4.0584908265,4.04683726815,0.0696881654869,0.0696881654869,0.084125984779,0.0144378192921,0.03647644245,0.955682792191,ATR_TRAILING_STOP,0 days 21:00:00
T2-H1-NG-000008,T2,2025-03-21 20:00:00+03:00,2025-03-26 10:00:00+03:00,SHORT,NG,4.00897238763,3.95870538143,0.582871592645,0.582871592645,0.607023560561,0.0241519679159,0.536965110814,2.09904543318,ATR_TRAILING_STOP,4 days 14:00:00
T2-H1-GD-000005,T2,2025-03-25 17:00:00+03:00,2025-03-26 13:00:00+03:00,LONG,GD,2867.11184711,2862.46340091,-0.352850887555,-0.352850887555,-0.352699138294,0.000151749261099,0.557467707052,0.764731341725,ATR_TRAILING_STOP,0 days 20:00:00
T2-H1-MIX-000007,T2,2025-03-31 20:00:00+03:00,2025-04-01 10:00:00+03:00,SHORT,MIX,355766.190445,357847.195486,-1.00000096107,-1.00000096107,-1,9.61074077353e-07,0.806990244455,0.560789830892,INITIAL_STOP,0 days 14:00:00
T2-H1-NG-000009,T2,2025-03-31 22:00:00+03:00,2025-04-01 15:00:00+03:00,LONG,NG,4.16749534485,4.0914081889,-1.02628564539,-1.02628564539,-1,0.0262856453893,0.743400032548,0.199125008718,INITIAL_STOP,0 days 17:00:00
T2-H1-NG-000010,T2,2025-04-07 17:00:00+03:00,2025-04-08 17:00:00+03:00,SHORT,NG,3.84225697814,3.81577694074,0.172888419989,0.172888419989,0.187013269323,0.0141248493342,0.898814920594,1.36962273614,ATR_TRAILING_STOP,1 days 00:00:00
T2-H1-BR-000004,T2,2025-04-07 19:00:00+03:00,2025-04-09 21:00:00+03:00,SHORT,BR,45.6249671841,43.2662480067,1.18738582912,1.18738582912,1.18839348913,0.00100766000505,0.224005463556,2.14760793631,ATR_TRAILING_STOP,2 days 02:00:00
T2-H1-CNY-000006,T2,2025-04-18 19:00:00+03:00,2025-04-21 16:00:00+03:00,SHORT,CNY,13.1775735606,13.2989716055,-0.813084300942,-0.813084300942,-0.799906064586,0.0131782363565,0.601126857416,0.677218864683,ATR_TRAILING_STOP,2 days 21:00:00
T2-H1-Si-000002,T2,2025-04-18 17:00:00+03:00,2025-04-21 19:00:00+03:00,SHORT,Si,98639.2585344,98452.6975388,0.198099132129,0.198099132129,0.198101255845,2.12371567999e-06,0.0783457104836,1.78970982386,ATR_TRAILING_STOP,3 days 02:00:00
T2-H1-GD-000006,T2,2025-04-17 20:00:00+03:00,2025-04-22 12:00:00+03:00,LONG,GD,3109.09917661,3225.83040455,3.95450441467,3.95450441467,3.95457216984,6.77551712528e-05,0.16912851818,5.4025392694,ATR_TRAILING_STOP,4 days 16:00:00
T2-H1-NG-000011,T2,2025-04-21 17:00:00+03:00,2025-04-22 16:00:00+03:00,SHORT,NG,3.17157910393,3.12807512936,0.461594335659,0.461594335659,0.483837715498,0.0222433798396,0.101101870748,1.44912681406,ATR_TRAILING_STOP,0 days 23:00:00
T2-H1-BR-000005,T2,2025-04-22 20:00:00+03:00,2025-04-23 15:00:00+03:00,LONG,BR,47.9679662723,47.6659076731,-0.419464427519,-0.419464427519,-0.416705324974,0.00275910254528,0.710713790045,0.730185400731,ATR_TRAILING_STOP,0 days 19:00:00
T2-H1-NG-000012,T2,2025-04-25 20:00:00+03:00,2025-04-28 17:00:00+03:00,SHORT,NG,2.95239672637,2.9595545876,-0.138505289163,-0.138505289163,-0.108256896971,0.0302483921922,0.779091337391,1.05042937775,ATR_TRAILING_STOP,2 days 21:00:00
T2-H1-Si-000003,T2,2025-04-29 14:00:00+03:00,2025-05-01 00:00:00+03:00,SHORT,Si,97530.2268765,97459.2775541,0.0862166084021,0.0862166084021,0.0862190388422,2.4304400902e-06,0.799944587562,1.28747649032,ATR_TRAILING_STOP,1 days 10:00:00
T2-H1-MIX-000008,T2,2025-05-06 14:00:00+03:00,2025-05-06 16:00:00+03:00,SHORT,MIX,317995.029975,322091.946151,-1.00000048817,-1.00000048817,-1,4.88172057666e-07,0.555804826746,0,INITIAL_STOP,0 days 02:00:00
T2-H1-MIX-000009,T2,2025-05-07 10:00:00+03:00,2025-05-07 12:00:00+03:00,SHORT,MIX,321723.757949,325281.704489,-0.893525113389,-0.893525113389,-0.893524611119,5.02269835159e-07,0.464632797782,0.350261647559,EMA50_TREND_LOSS,0 days 02:00:00
T2-H1-Si-000004,T2,2025-05-07 18:00:00+03:00,2025-05-07 20:00:00+03:00,SHORT,Si,96476.5315176,96889.9554355,-1.00000483765,-1.00000483765,-1,4.8376494762e-06,0.373661257855,0.404334943201,INITIAL_STOP,0 days 02:00:00
T2-H1-GD-000007,T2,2025-05-07 14:00:00+03:00,2025-05-08 10:00:00+03:00,LONG,GD,3192.17929518,3168.20270104,-1.00008341468,-1.00008341468,-1,8.34146830006e-05,0.899656066769,0.361433878352,INITIAL_STOP,0 days 20:00:00
T2-H1-BR-000006,T2,2025-05-07 21:00:00+03:00,2025-05-08 13:00:00+03:00,SHORT,BR,43.8312819389,44.2097534187,-0.63941990919,-0.63941990919,-0.636058711607,0.00336119758356,0.600055388308,0.396036556283,EMA50_TREND_LOSS,0 days 16:00:00
T2-H1-CNY-000007,T2,2025-05-15 12:00:00+03:00,2025-05-16 12:00:00+03:00,SHORT,CNY,13.0701759319,13.1152136471,-0.601501256069,-0.601501256069,-0.575925980879,0.0255752751897,0.546391315193,0.428252652449,EMA50_TREND_LOSS,1 days 00:00:00
T2-H1-Si-000005,T2,2025-05-15 12:00:00+03:00,2025-05-16 12:00:00+03:00,SHORT,Si,95022.800831,95399.1234233,-0.738449131412,-0.738449131412,-0.738445206879,3.92453295072e-06,0.389094688651,0.622099066157,ATR_TRAILING_STOP,1 days 00:00:00
T2-H1-NG-000013,T2,2025-05-16 19:00:00+03:00,2025-05-20 15:00:00+03:00,SHORT,NG,3.15134216365,2.99572792923,1.73817926596,1.73817926596,1.76080971128,0.0226304453164,0.106188618981,2.63347775074,ATR_TRAILING_STOP,3 days 20:00:00
T2-H1-GD-000008,T2,2025-05-22 15:00:00+03:00,2025-05-22 17:00:00+03:00,LONG,GD,3121.25035041,3093.48150063,-1.00007202315,-1.00007202315,-1,7.20231488012e-05,0.495248863039,0,INITIAL_STOP,0 days 02:00:00
T2-H1-GD-000009,T2,2025-05-23 09:00:00+03:00,2025-05-26 12:00:00+03:00,LONG,GD,3127.27883974,3135.63648425,0.253569121687,0.253569121687,0.253629815778,6.06940904199e-05,0.0800392417273,1.28348641198,ATR_TRAILING_STOP,3 days 03:00:00
T2-H1-MIX-000010,T2,2025-05-22 20:00:00+03:00,2025-05-27 12:00:00+03:00,SHORT,MIX,316941.877799,310379.241619,1.66856244079,1.66856244079,1.66856294929,5.08503870567e-07,0.260529060521,2.79345048225,ATR_TRAILING_STOP,4 days 16:00:00
T2-H1-Si-000006,T2,2025-05-30 12:00:00+03:00,2025-05-30 17:00:00+03:00,SHORT,Si,91505.4873298,92029.412702,-1.00000381734,-1.00000381734,-1,3.81733755614e-06,0.497287886103,0.635912385327,INITIAL_STOP,0 days 05:00:00
T2-H1-CNY-000008,T2,2025-05-30 12:00:00+03:00,2025-06-02 10:00:00+03:00,SHORT,CNY,12.678694253,12.7239672044,-0.565325158816,-0.565325158816,-0.541407669314,0.0239174895025,0.82860698616,0.55240465744,ATR_TRAILING_STOP,2 days 22:00:00
T2-H1-NG-000014,T2,2025-05-30 18:00:00+03:00,2025-06-02 10:00:00+03:00,SHORT,NG,2.94691271752,3.0101045419,-0.893297001599,-0.893297001599,-0.865891816667,0.0274051849314,0.721285314898,0.290840852781,ATR_TRAILING_STOP,2 days 16:00:00
T2-H1-MIX-000011,T2,2025-06-04 20:00:00+03:00,2025-06-06 14:00:00+03:00,LONG,MIX,327615.717419,326846.165017,-0.235416664404,-0.235416664404,-0.235416052578,6.11825918605e-07,0.90556706668,0.975226071809,ATR_TRAILING_STOP,1 days 18:00:00
T2-H1-Si-000007,T2,2025-06-09 17:00:00+03:00,2025-06-11 10:00:00+03:00,SHORT,Si,91986.2214268,90800.8692383,4.47186685848,4.47186685848,4.47187440371,7.54522486603e-06,0.200063975643,7.6981138454,ATR_TRAILING_STOP,1 days 17:00:00
T2-H1-BR-000007,T2,2025-06-11 11:00:00+03:00,2025-06-11 13:00:00+03:00,LONG,BR,47.6987862569,47.4344391042,-1.00756580875,-1.00756580875,-1,0.00756580874675,0.485561227156,0.161853742385,INITIAL_STOP,0 days 02:00:00
T2-H1-NG-000015,T2,2025-06-10 17:00:00+03:00,2025-06-11 16:00:00+03:00,SHORT,NG,3.01992755293,3.05969886469,-0.51132296719,-0.51132296719,-0.486840950915,0.0244820162751,0.457280332024,0.426102127568,ATR_TRAILING_STOP,0 days 23:00:00
T2-H1-MIX-000012,T2,2025-06-11 21:00:00+03:00,2025-06-13 09:00:00+03:00,SHORT,MIX,311192.23619,314237.838428,-1.27418478194,-1.27418478194,-1.2741839452,8.36736937699e-07,0.619229580845,0.0476330446804,INITIAL_STOP,1 days 12:00:00
T2-H1-NG-000016,T2,2025-06-11 19:00:00+03:00,2025-06-13 14:00:00+03:00,SHORT,NG,2.96049687295,3.02263157517,-0.694090834272,-0.694090834272,-0.672446051957,0.0216447823154,0.606428804671,0.266461141446,ATR_TRAILING_STOP,1 days 19:00:00
T2-H1-CNY-000009,T2,2025-06-16 14:00:00+03:00,2025-06-16 17:00:00+03:00,SHORT,CNY,12.6059410207,12.6578971257,-1.03849403257,-1.03849403257,-1,0.0384940325732,0.488987591326,0.13336025218,INITIAL_STOP,0 days 03:00:00
T2-H1-BR-000008,T2,2025-06-16 20:00:00+03:00,2025-06-18 18:00:00+03:00,LONG,BR,52.0557840747,53.4797146504,0.816454929465,0.816454929465,0.8176033047,0.00114837523488,0.233386005208,1.69102491493,ATR_TRAILING_STOP,1 days 22:00:00
T2-H1-Si-000008,T2,2025-06-23 15:00:00+03:00,2025-06-24 11:00:00+03:00,SHORT,Si,90050.0476222,90222.5119783,-0.608795693026,-0.608795693026,-0.608788633148,7.05987772827e-06,0.501928253306,0.911192829079,ATR_TRAILING_STOP,0 days 20:00:00
T2-H1-MIX-000013,T2,2025-06-23 20:00:00+03:00,2025-06-24 18:00:00+03:00,SHORT,MIX,311571.625252,310321.570299,0.708628487669,0.708628487669,0.708629621427,1.1337575519e-06,0.0314444261249,2.97149826881,ATR_TRAILING_STOP,0 days 22:00:00
T2-H1-MIX-000014,T2,2025-06-24 20:00:00+03:00,2025-06-24 22:00:00+03:00,SHORT,MIX,309352.849213,310403.629457,-1.00000190335,-1.00000190335,-1,1.90334754683e-06,0.633465289567,0,INITIAL_STOP,0 days 02:00:00
T2-H1-Si-000009,T2,2025-06-24 15:00:00+03:00,2025-06-26 14:00:00+03:00,SHORT,Si,90130.9875526,89745.4472105,1.42938858102,1.42938858102,1.42939599605,7.41502686073e-06,0.539343538829,3.26444773502,ATR_TRAILING_STOP,1 days 23:00:00
T2-H1-BR-000009,T2,2025-07-01 18:00:00+03:00,2025-07-01 20:00:00+03:00,SHORT,BR,48.2407368856,48.6676460616,-0.758830433914,-0.758830433914,-0.755292013771,0.00353842014306,0.0126161119817,0,EMA50_TREND_LOSS,0 days 02:00:00
T2-H1-MIX-000015,T2,2025-06-30 14:00:00+03:00,2025-07-01 23:00:00+03:00,LONG,MIX,318838.116779,318954.978748,0.0374330313388,0.0374330313388,0.0374336719864,6.4064763045e-07,0.0888408507357,1.12827880434,ATR_TRAILING_STOP,1 days 09:00:00
T2-H1-BR-000010,T2,2025-07-09 19:00:00+03:00,2025-07-10 15:00:00+03:00,LONG,BR,50.8311349365,50.4095187206,-0.730761056341,-0.730761056341,-0.727310947356,0.00345010898496,0.686513348385,0.312051521993,ATR_TRAILING_STOP,0 days 20:00:00
T2-H1-Si-000010,T2,2025-07-11 13:00:00+03:00,2025-07-11 17:00:00+03:00,SHORT,Si,88423.5925358,88697.1755027,-1.0000073104,-1.0000073104,-1,7.31039663212e-06,0.871562518307,0.259869558211,INITIAL_STOP,0 days 04:00:00
T2-H1-BR-000011,T2,2025-07-11 18:00:00+03:00,2025-07-14 17:00:00+03:00,LONG,BR,50.7008914591,50.949046869,0.370809965618,0.370809965618,0.373822777449,0.00301281183074,0.0108999747122,1.54779640913,ATR_TRAILING_STOP,2 days 23:00:00
T2-H1-CNY-000010,T2,2025-07-14 20:00:00+03:00,2025-07-17 11:00:00+03:00,SHORT,CNY,12.3523060868,12.3566390131,-0.0894364466923,-0.0894364466923,-0.061191542921,0.0282449037713,0.404131342608,0.590653500734,ATR_TRAILING_STOP,2 days 15:00:00
T2-H1-Si-000011,T2,2025-07-14 20:00:00+03:00,2025-07-17 11:00:00+03:00,SHORT,Si,88564.6905224,88430.5516673,0.247920676457,0.247920676457,0.24792437299,3.69653330919e-06,0.420493289789,0.946109902026,ATR_TRAILING_STOP,2 days 15:00:00
T2-H1-CNY-000011,T2,2025-07-17 17:00:00+03:00,2025-07-18 10:00:00+03:00,SHORT,CNY,12.323689856,12.3512054625,-0.745570424012,-0.745570424012,-0.695050003701,0.0505204203116,0.778456004145,0.194614001036,EMA50_TREND_LOSS,0 days 17:00:00
T2-H1-Si-000012,T2,2025-07-17 15:00:00+03:00,2025-07-18 14:00:00+03:00,SHORT,Si,88281.4007663,88346.7491863,-0.21395189189,-0.21395189189,-0.213945344054,6.54783525218e-06,0.193371566029,1.07786743287,ATR_TRAILING_STOP,0 days 23:00:00
T2-H1-MIX-000016,T2,2025-07-24 10:00:00+03:00,2025-07-24 11:00:00+03:00,LONG,MIX,325078.424388,324025.309924,-1.00000189913,-1.00000189913,-1,1.89912879238e-06,0,0,INITIAL_STOP,0 days 01:00:00
T2-H1-CNY-000012,T2,2025-07-25 17:00:00+03:00,2025-07-28 10:00:00+03:00,LONG,CNY,12.517399726,12.46677101,-0.713296918814,-0.713296918814,-0.686190161415,0.0271067573992,0.43259814524,0.0447515322662,EMA50_TREND_LOSS,2 days 17:00:00
T2-H1-Si-000013,T2,2025-07-25 17:00:00+03:00,2025-07-28 10:00:00+03:00,LONG,Si,89190.3343082,88784.6284621,-1.00000492968,-1.00000492968,-1,4.92968001188e-06,0.789927914288,0.0269599970747,INITIAL_STOP,2 days 17:00:00
T2-H1-NG-000017,T2,2025-07-25 19:00:00+03:00,2025-07-29 17:00:00+03:00,SHORT,NG,2.50082623155,2.44182578271,2.01741137324,2.01741137324,2.08819717982,0.0707858065834,0.539704274162,3.69271345479,ATR_TRAILING_STOP,3 days 22:00:00
T2-H1-NG-000018,T2,2025-07-31 20:00:00+03:00,2025-07-31 21:00:00+03:00,SHORT,NG,2.33089325967,2.36845657623,-1.05324343491,-1.05324343491,-1,0.0532434349123,0,0,INITIAL_STOP,0 days 01:00:00
T2-H1-GD-000010,T2,2025-07-31 14:00:00+03:00,2025-08-01 10:00:00+03:00,SHORT,GD,3112.20830318,3115.10618901,-0.139471009197,-0.139471009197,-0.139374818507,9.61906898054e-05,0.736122235013,1.18597471197,ATR_TRAILING_STOP,0 days 20:00:00
T2-H1-MIX-000017,T2,2025-08-04 10:00:00+03:00,2025-08-04 11:00:00+03:00,SHORT,MIX,310406.767831,311342.958637,-1.00000213632,-1.00000213632,-1,2.13631664306e-06,0,0,INITIAL_STOP,0 days 01:00:00
T2-H1-Si-000014,T2,2025-08-05 18:00:00+03:00,2025-08-06 12:00:00+03:00,SHORT,Si,88699.225812,89022.169017,-1.00000619304,-1.00000619304,-1,6.19303942318e-06,0.934789956246,0.636740984689,INITIAL_STOP,0 days 18:00:00
T2-H1-BR-000012,T2,2025-08-06 20:00:00+03:00,2025-08-07 14:00:00+03:00,SHORT,BR,49.8181452772,49.6312011185,0.21842751202,0.21842751202,0.220789603513,0.00236209149367,0.0173255325662,1.31674047503,ATR_TRAILING_STOP,0 days 18:00:00
T2-H1-GD-000011,T2,2025-08-08 16:00:00+03:00,2025-08-08 21:00:00+03:00,LONG,GD,3221.9920392,3212.26246191,-1.00020555878,-1.00020555878,-1,0.000205558776141,0.504941713286,1.16525010758,INITIAL_STOP,0 days 05:00:00
T2-H1-CNY-000013,T2,2025-08-08 19:00:00+03:00,2025-08-11 13:00:00+03:00,SHORT,CNY,12.4095385484,12.4290172856,-0.440634364216,-0.440634364216,-0.399604543796,0.0410298204204,0.451584157996,1.64828217669,ATR_TRAILING_STOP,2 days 18:00:00
T2-H1-BR-000013,T2,2025-08-08 21:00:00+03:00,2025-08-11 17:00:00+03:00,SHORT,BR,48.9159615509,49.2144538528,-0.840596714,-0.840596714,-0.835001917004,0.00559479699626,0.615553024638,1.41577195667,ATR_TRAILING_STOP,2 days 20:00:00
T2-H1-NG-000019,T2,2025-08-08 18:00:00+03:00,2025-08-11 17:00:00+03:00,SHORT,NG,2.3263139016,2.29939599095,0.665599973893,0.665599973893,0.719023391561,0.0534234176682,0.1019353996,2.32412711088,ATR_TRAILING_STOP,2 days 23:00:00
T2-H1-NG-000020,T2,2025-08-13 23:00:00+03:00,2025-08-15 09:00:00+03:00,SHORT,NG,2.1675628217,2.19351251745,-1.19238943562,-1.19238943562,-1.1070654703,0.0853239653247,0.748897229906,1.43267296156,ATR_TRAILING_STOP,1 days 10:00:00
T2-H1-NG-000021,T2,2025-08-19 09:00:00+03:00,2025-08-21 15:00:00+03:00,SHORT,NG,2.20496091264,2.13232511634,2.42050636817,2.42050636817,2.48904120447,0.0685348363006,0.392306944955,3.94922324589,ATR_TRAILING_STOP,2 days 06:00:00
T2-H1-MIX-000018,T2,2025-08-22 16:00:00+03:00,2025-08-25 18:00:00+03:00,SHORT,MIX,324773.342683,324397.595702,0.135026195601,0.135026195601,0.135026914313,7.18711905587e-07,0.926896563805,1.16609567705,ATR_TRAILING_STOP,3 days 02:00:00
T2-H1-GD-000012,T2,2025-08-25 18:00:00+03:00,2025-08-26 00:00:00+03:00,LONG,GD,3188.5467358,3179.85422438,-0.760179318603,-0.760179318603,-0.76000445442,0.000174864183168,0.743438855082,0.214771224801,ATR_TRAILING_STOP,0 days 06:00:00
T2-H1-BR-000014,T2,2025-08-25 14:00:00+03:00,2025-08-26 10:00:00+03:00,LONG,BR,49.9281676828,50.1956449674,1.19475361465,1.19475361465,1.20375441196,0.00900079731173,0.231067520362,2.93785847318,ATR_TRAILING_STOP,0 days 20:00:00
T2-H1-NG-000022,T2,2025-08-25 20:00:00+03:00,2025-08-26 15:00:00+03:00,SHORT,NG,2.04849951178,2.07094457624,-0.871452476822,-0.871452476822,-0.800153628079,0.0712988487435,0.789048816765,0.680214497211,ATR_TRAILING_STOP,0 days 19:00:00
T2-H1-CNY-000014,T2,2025-08-27 18:00:00+03:00,2025-08-28 11:00:00+03:00,LONG,CNY,12.5207015988,12.487682871,-0.544351795249,-0.544351795249,-0.513262613617,0.0310891816321,0.359283829532,0.153978784085,EMA50_TREND_LOSS,0 days 17:00:00
T2-H1-BR-000015,T2,2025-09-02 18:00:00+03:00,2025-09-03 13:00:00+03:00,LONG,BR,50.8848138066,50.6613679386,-0.47253335384,-0.47253335384,-0.468341364356,0.00419198948346,0.0933380707462,0.840042636716,ATR_TRAILING_STOP,0 days 19:00:00
T2-H1-GD-000013,T2,2025-09-02 14:00:00+03:00,2025-09-04 09:00:00+03:00,LONG,GD,3300.78690653,3335.17699252,2.32247597072,2.32247597072,2.32261104517,0.000135074454093,0.669983955338,5.60872282611,ATR_TRAILING_STOP,1 days 19:00:00
T2-H1-NG-000023,T2,2025-09-04 19:00:00+03:00,2025-09-05 21:00:00+03:00,LONG,NG,2.27897724715,2.22189437007,-0.816630630376,-0.816630630376,-0.788987066937,0.0276435634393,0.744717229395,0.0201274926863,ATR_TRAILING_STOP,1 days 02:00:00
T2-H1-BR-000016,T2,2025-09-08 20:00:00+03:00,2025-09-09 00:00:00+03:00,SHORT,BR,48.9625316048,49.2000336529,-0.413937364557,-0.413937364557,-0.410480714663,0.00345664989365,0.307860535998,0.0128275223332,EMA50_TREND_LOSS,0 days 04:00:00
T2-H1-NG-000024,T2,2025-09-08 21:00:00+03:00,2025-09-09 18:00:00+03:00,LONG,NG,2.26951184644,2.25203726052,-0.749225987666,-0.749225987666,-0.672282016613,0.0769439710522,0.644270265921,1.31655228253,EMA50_TREND_LOSS,0 days 21:00:00
T2-H1-GD-000014,T2,2025-09-10 09:00:00+03:00,2025-09-11 09:00:00+03:00,LONG,GD,3435.79633749,3429.37181594,-0.513093958108,-0.513093958108,-0.512934277959,0.000159680148441,0.0377157557323,1.68212270566,ATR_TRAILING_STOP,1 days 00:00:00
