session,ema50_distance,trades,win_rate,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,average_holding_time,losing_streak,top_1_positive_R_concentration,top_5_positive_R_concentration
10:00-17:00,near,21,0.238095238095,1.92648641822,0.41561109688,8.72783303447,-6.10635252071,1.42930382825,31.4285714286,9,0.633797721233,1
10:00-17:00,normal,177,0.310734463277,1.84635115539,0.454241413944,80.4007302681,-13.052597718,6.15974934683,79.802259887,10,0.0834278101457,0.313504445049
10:00-17:00,extended,337,0.302670623145,1.01977868111,0.0111380872457,3.75353540179,-31.6128820081,0.118734362809,79.8367952522,13,0.0504208380988,0.202800459011
