generation,lifecycle_stage,strategy,timeframe,YYYY-MM,trades,PF,expectancy_R,net_R,max_drawdown_R,win_rate
v2,baseline,T2,M30,2024-05,35,1.77814922871,0.269581805012,9.43536317541,-3.11391520311,0.514285714286
v2,baseline,T2,M30,2024-06,28,1.22868684995,0.0941287842775,2.63560595977,-6.5444048168,0.285714285714
v2,baseline,T2,M30,2024-07,33,1.01196429954,0.00613778982566,0.202547064247,-9.49731087213,0.333333333333
v2,baseline,T2,M30,2024-08,19,4.96733268101,0.911283271769,17.3143821636,-1.37910365421,0.578947368421
v2,baseline,T2,M30,2024-09,26,0.873187512946,-0.0785122579744,-2.04131870734,-6.42033643918,0.307692307692
v2,baseline,T2,M30,2024-10,29,1.01510292485,0.00606703599343,0.175944043809,-6.69482367251,0.344827586207
v2,baseline,T2,M30,2024-11,29,0.708191668797,-0.205907549543,-5.97131893675,-12.914838879,0.241379310345
v2,baseline,T2,M30,2024-12,41,0.685948609067,-0.204445294041,-8.38225705568,-8.8833780696,0.317073170732
v2,walk_forward,T2,M30,2024-01,14,0.697204918281,-0.104415502107,-1.4618170295,-4.58150985595,0.571428571429
v2,walk_forward,T2,M30,2024-02,13,1.56758535829,0.249547068694,3.24411189303,-4.37240748204,0.461538461538
v2,walk_forward,T2,M30,2024-03,15,1.13820901011,0.0673242838681,1.00986425802,-3.63054514001,0.4
v2,walk_forward,T2,M30,2024-04,13,0.933449438159,-0.0435303676522,-0.565894779478,-5.73768732224,0.384615384615
v2,walk_forward,T2,M30,2024-05,23,1.54247758164,0.195701715427,4.50113945483,-2.52220859524,0.478260869565
v2,walk_forward,T2,M30,2024-06,20,1.31291915653,0.134413646624,2.68827293248,-5.19906717227,0.3
v2,walk_forward,T2,M30,2024-07,19,1.57724097127,0.296230431191,5.62837819262,-6.28530123832,0.315789473684
v2,walk_forward,T2,M30,2024-08,13,4.47841767717,0.752762620909,9.78591407182,-0.809091968613,0.538461538462
v2,walk_forward,T2,M30,2024-09,20,0.970274039591,-0.0149629765368,-0.299259530735,-6.10226410751,0.4
v2,walk_forward,T2,M30,2024-10,12,0.762626213689,-0.0755354020808,-0.90642482497,-3.42629779121,0.5
v2,walk_forward,T2,M30,2024-11,17,1.30993972446,0.199020556739,3.38334946456,-3.67811388127,0.352941176471
v2,walk_forward,T2,M30,2024-12,31,0.436606674575,-0.41688585339,-12.9234614551,-13.5279781291,0.290322580645
v2,true_oos,T2,M30,2025-01,12,0.36661245289,-0.469646903727,-5.63576284473,-6.86837711263,0.166666666667
v2,true_oos,T2,M30,2025-02,25,1.08449889846,0.053672740092,1.3418185023,-7.69739213467,0.24
v2,true_oos,T2,M30,2025-03,20,0.877474200375,-0.0611619421879,-1.22323884376,-6.21746069916,0.3
v2,true_oos,T2,M30,2025-04,18,1.32513977021,0.141467006647,2.54640611965,-4.23082773156,0.388888888889
v2,true_oos,T2,M30,2025-05,19,1.21628358247,0.0836743311339,1.58981229154,-3.07210589416,0.526315789474
v2,true_oos,T2,M30,2025-06,14,2.23220886125,0.610134091326,8.54187727856,-2.89751214909,0.428571428571
v2,true_oos,T2,M30,2025-07,21,0.949342606808,-0.0236482417731,-0.496613077235,-4.18977854003,0.333333333333
v2,true_oos,T2,M30,2025-08,14,0.0961765640622,-0.749009142275,-10.4861279919,-10.4861279919,0.142857142857
v2,true_oos,T2,M30,2025-09,28,2.15091339382,0.603735829873,16.9046032364,-7.1456675851,0.25
v2,true_oos,T2,M30,2025-10,23,1.39267170925,0.146884188013,3.37833632429,-3.64636893532,0.521739130435
v2,true_oos,T2,M30,2025-11,12,0.861097469842,-0.0838900624147,-1.00668074898,-5.54572154321,0.333333333333
v2,true_oos,T2,M30,2025-12,31,7.5815956544,2.84871660867,88.3102148687,-3.39438248817,0.290322580645
v2,true_oos,T2,M30,2026-01,24,2.50068798798,0.627485769937,15.0596584785,-3.43521721189,0.416666666667
v2,true_oos,T2,M30,2026-02,19,0.318539734566,-0.44058819003,-8.37117561057,-8.37117561056,0.263157894737
v2,true_oos,T2,M30,2026-03,30,1.46173681916,0.244406945153,7.33220835459,-8.06073260578,0.266666666667
v2,true_oos,T2,M30,2026-04,22,4.22355134399,1.07643718523,23.6816180752,-2.59173844303,0.5
v2,true_oos,T2,M30,2026-05,18,0.160680212798,-0.47073520092,-8.47323361657,-8.47323361657,0.166666666667
v2,true_oos,T2,M30,2026-06,24,1.36773036359,0.213277448911,5.11865877385,-6.87494418218,0.375
v2,true_oos,T2,M30,2026-07,27,1.94069839226,0.398067023181,10.7478096259,-3.47173113172,0.37037037037
v2,true_oos,T2,M30,2026-08,25,0.667729052557,-0.161089838694,-4.02724596735,-5.94006619592,0.4
v2,true_oos,T2,M30,2026-09,11,0.286527389643,-0.43832859109,-4.82161450199,-4.82161450199,0.181818181818
v2,baseline,T2,H1,2020-01,1,0,-0.891080966881,-0.891080966881,-0.891080966881,0
v2,baseline,T2,H1,2020-02,11,2.54010335546,0.461264965671,5.07391462238,-1.59506122409,0.454545454545
v2,baseline,T2,H1,2020-03,17,0.445809431925,-0.373854585871,-6.35552795981,-9.57479561484,0.235294117647
v2,baseline,T2,H1,2020-04,15,1.65243925428,0.30885508082,4.63282621229,-2.82637374082,0.4
v2,baseline,T2,H1,2020-05,6,0.549907413541,-0.219109888905,-1.31465933343,-1.89799087604,0.333333333333
v2,baseline,T2,H1,2020-06,11,0.754424245093,-0.149090089943,-1.63999098938,-3.34471583982,0.181818181818
v2,baseline,T2,H1,2020-07,11,0.942081750317,-0.0208846794752,-0.229731474227,-3.87606701874,0.363636363636
v2,baseline,T2,H1,2020-08,10,1.10088723195,0.061281692439,0.61281692439,-3.70717492706,0.3
v2,baseline,T2,H1,2020-09,14,1.24798393821,0.138002771161,1.93203879625,-2.00007386221,0.285714285714
v2,baseline,T2,H1,2020-10,10,0.458063914742,-0.238657695275,-2.38657695275,-2.87852437218,0.3
v2,baseline,T2,H1,2020-11,8,0.896902103522,-0.0571059784825,-0.45684782786,-2.01087643113,0.375
v2,baseline,T2,H1,2020-12,8,2.4162693343,0.528175670811,4.22540536649,-1.84023825473,0.375
v2,baseline,T2,H1,2021-01,8,3.68157791612,0.610376744501,4.88301395601,-1.12889937207,0.625
v2,baseline,T2,H1,2021-02,14,2.87518386006,0.551243534948,7.71740948927,-2.1153707224,0.571428571429
v2,baseline,T2,H1,2021-03,13,0.558191956195,-0.275115634009,-3.57650324212,-8.0951519382,0.153846153846
v2,baseline,T2,H1,2021-04,9,1.45003499584,0.179529504027,1.61576553624,-2.02481438923,0.444444444444
v2,baseline,T2,H1,2021-05,12,0.140246317425,-0.443558749693,-5.32270499631,-5.3698179396,0.166666666667
v2,baseline,T2,H1,2021-06,16,1.28486755404,0.15413885466,2.46622167456,-4.01854177957,0.375
v2,baseline,T2,H1,2021-07,9,2.1636534596,0.425370985319,3.82833886787,-1.00000675839,0.555555555556
v2,baseline,T2,H1,2021-08,15,0.349959052599,-0.297928661638,-4.46892992458,-4.46892992458,0.333333333333
v2,baseline,T2,H1,2021-09,14,3.15930174244,0.655945891557,9.1832424818,-2.91978556069,0.5
v2,baseline,T2,H1,2021-10,6,1.50318962958,0.172229674853,1.03337804912,-2.05365529885,0.333333333333
v2,baseline,T2,H1,2021-11,12,0.514526498426,-0.308410083635,-3.70092100362,-4.14176202461,0.25
v2,baseline,T2,H1,2021-12,11,0.729448076757,-0.141956341674,-1.56151975841,-5.34678639333,0.272727272727
v2,baseline,T2,H1,2022-01,16,4.39073327356,1.24785028427,19.9656045483,-3.55677036951,0.5
v2,baseline,T2,H1,2022-02,12,0.166749376788,-0.740161287337,-8.88193544805,-8.88193544805,0.0833333333333
v2,baseline,T2,H1,2022-03,6,2.46219256669,0.64239341706,3.85436050236,-2.63601429126,0.5
v2,baseline,T2,H1,2022-04,6,4.67475068013,1.22636060027,7.35816360162,-2.0023572324,0.666666666667
v2,baseline,T2,H1,2022-05,6,4.10548284346,0.732291352628,4.39374811577,-1.00163171905,0.5
v2,baseline,T2,H1,2022-06,8,11.1667556678,1.29453205883,10.3562564706,-0.676278500186,0.625
v2,baseline,T2,H1,2022-07,8,4.99876421172,1.15421139285,9.23369114276,-1.39414244431,0.5
v2,baseline,T2,H1,2022-08,12,0.740848644655,-0.137889281602,-1.65467137922,-3.68476469586,0.25
v2,baseline,T2,H1,2022-09,18,0.808430365918,-0.0865394632008,-1.55771033761,-3.70949160073,0.333333333333
v2,baseline,T2,H1,2022-10,7,0.242972502627,-0.4975123961,-3.4825867727,-4.60034382474,0.142857142857
v2,baseline,T2,H1,2022-11,11,0.228271940211,-0.473745314487,-5.21119845935,-5.21119845935,0.272727272727
v2,baseline,T2,H1,2022-12,10,0.545945472748,-0.285099008669,-2.85099008669,-4.10571785111,0.2
v2,baseline,T2,H1,2023-01,11,4.00651872226,0.906401650013,9.97041815014,-1.980713913,0.454545454545
v2,baseline,T2,H1,2023-02,12,0.531962404352,-0.150724200383,-1.8086904046,-1.8241129681,0.5
v2,baseline,T2,H1,2023-03,14,0.451023724442,-0.301938956104,-4.22714538545,-5.57529676789,0.285714285714
v2,baseline,T2,H1,2023-04,15,3.10526989045,0.905295678267,13.579435174,-3.00000438335,0.466666666667
v2,baseline,T2,H1,2023-05,13,1.02720626973,0.011823142571,0.153700853424,-2.84720272433,0.230769230769
v2,baseline,T2,H1,2023-06,16,1.99372372368,0.414668697596,6.63469916153,-3.06616818871,0.4375
v2,baseline,T2,H1,2023-07,10,0.797299656723,-0.126333438138,-1.26333438138,-2.78056853103,0.2
v2,baseline,T2,H1,2023-08,16,1.38249165812,0.13522205189,2.16355283024,-2.64374758433,0.3125
v2,baseline,T2,H1,2023-09,12,2.93603361374,0.511642850411,6.13971420493,-1.99619880803,0.583333333333
v2,baseline,T2,H1,2023-10,12,5.07808593797,2.03280117927,24.3936141512,-2.7554467303,0.25
v2,baseline,T2,H1,2023-11,12,0.66473611803,-0.144531196125,-1.7343743535,-3.65449961187,0.333333333333
v2,baseline,T2,H1,2023-12,12,8.59459121526,1.42336349611,17.0803619533,-1.58024800402,0.666666666667
v2,baseline,T2,H1,2024-01,13,1.16620439607,0.0698881337931,0.908545739311,-3.64428232871,0.384615384615
v2,baseline,T2,H1,2024-02,15,1.7657700737,0.271278499599,4.06917749399,-4.18197794349,0.4
v2,baseline,T2,H1,2024-03,8,1.20177485915,0.113775956315,0.910207650523,-2.47046437265,0.25
v2,baseline,T2,H1,2024-04,24,1.11818192135,0.064305107141,1.54332257138,-7.96103151426,0.416666666667
v2,baseline,T2,H1,2024-05,15,4.72239933761,1.07607587064,16.1411380596,-1.93146719899,0.466666666667
v2,baseline,T2,H1,2024-06,12,2.75497350399,0.56741457126,6.80897485512,-1.65268945946,0.5
v2,baseline,T2,H1,2024-07,16,2.76163104773,0.549242833522,8.78788533635,-3.18889056523,0.5625
v2,baseline,T2,H1,2024-08,13,1.16398793561,0.0694301341132,0.902591743471,-1.86665510094,0.230769230769
v2,baseline,T2,H1,2024-09,12,6.95887323489,1.96885823542,23.626298825,-1.65060125685,0.416666666667
v2,baseline,T2,H1,2024-10,17,1.9193004553,0.431278696373,7.33173783834,-4.13963459239,0.294117647059
v2,baseline,T2,H1,2024-11,15,1.87648925325,0.39409425909,5.91141388635,-3.52083637561,0.333333333333
v2,baseline,T2,H1,2024-12,11,0.91862143103,-0.0433791100497,-0.477170210547,-2.86083871057,0.363636363636
v2,walk_forward,T2,H1,2024-01,4,0,-0.699039553629,-2.79615821452,-2.79615821452,0
v2,walk_forward,T2,H1,2024-02,12,1.41800823444,0.149477063796,1.79372476555,-3.15926379653,0.333333333333
v2,walk_forward,T2,H1,2024-03,8,1.32110150428,0.164707247376,1.31765797901,-2.06301404417,0.25
v2,walk_forward,T2,H1,2024-04,7,0.608786387762,-0.269299677885,-1.88509774519,-3.65719661433,0.285714285714
v2,walk_forward,T2,H1,2024-05,16,3.89546317682,0.784710119815,12.555361917,-1.93146719899,0.5
v2,walk_forward,T2,H1,2024-06,8,1.16232579639,0.068983107603,0.551864860824,-2.67661650265,0.5
v2,walk_forward,T2,H1,2024-07,5,2.46873022733,0.471602936652,2.35801468326,-1.60547841897,0.6
v2,walk_forward,T2,H1,2024-08,13,0.274227918186,-0.366091806447,-4.75919348381,-4.75919348381,0.153846153846
v2,walk_forward,T2,H1,2024-09,13,4.77831192161,1.18058000564,15.3475400733,-1.74771738286,0.461538461538
v2,walk_forward,T2,H1,2024-10,4,6.24085917351,1.3174384762,5.26975390479,-1.0055133577,0.75
v2,walk_forward,T2,H1,2024-11,17,1.14135728478,0.0643968305319,1.09474611904,-3.19424826932,0.352941176471
v2,walk_forward,T2,H1,2024-12,10,1.55136059395,0.267730717771,2.67730717771,-2.6294307436,0.4
v2,true_oos,T2,H1,2025-01,5,0.285824114935,-0.531948355716,-2.65974177858,-2.65974177858,0.2
v2,true_oos,T2,H1,2025-02,14,1.92457130584,0.255600016442,3.57840023019,-1.73264048307,0.642857142857
v2,true_oos,T2,H1,2025-03,9,0.160887323122,-0.378160562478,-3.4034450623,-3.70315393288,0.222222222222
v2,true_oos,T2,H1,2025-04,11,1.78395086351,0.24212255599,2.66334811589,-2.02628660646,0.545454545455
v2,true_oos,T2,H1,2025-05,12,0.464915907233,-0.351062430218,-4.21274916261,-5.87298415056,0.25
v2,true_oos,T2,H1,2025-06,14,0.948629206866,-0.0287254278059,-0.402155989283,-4.60937260396,0.285714285714
v2,true_oos,T2,H1,2025-07,14,0.365987229437,-0.330823549938,-4.63152969913,-5.59569763746,0.285714285714
v2,true_oos,T2,H1,2025-08,15,0.594959779158,-0.210331689168,-3.15497533751,-4.72927792526,0.333333333333
v2,true_oos,T2,H1,2025-09,15,0.874878565803,-0.0554203053572,-0.831304580358,-4.37014398881,0.333333333333
v2,true_oos,T2,H1,2025-10,15,0.488657258184,-0.328084874909,-4.92127312363,-8.70539083245,0.2
v2,true_oos,T2,H1,2025-11,18,1.80548167591,0.44092593717,7.93666686906,-3.34638473462,0.333333333333
v2,true_oos,T2,H1,2025-12,23,2.13821000404,0.33352714763,7.67112439549,-2.70243563019,0.521739130435
v2,true_oos,T2,H1,2026-01,15,1.89474662077,0.399081889047,5.9862283357,-3.0548491889,0.4
v2,true_oos,T2,H1,2026-02,13,1.05403403284,0.0209673650347,0.272575745451,-4.11480462115,0.384615384615
v2,true_oos,T2,H1,2026-03,17,3.53904332908,1.0582825611,17.9908035387,-1.82991691035,0.411764705882
v2,true_oos,T2,H1,2026-04,18,1.300043942,0.13482215823,2.42679884814,-2.97636268509,0.333333333333
v2,true_oos,T2,H1,2026-05,10,6.29539158668,1.46857996271,14.6857996271,-1.00250407159,0.6
v2,true_oos,T2,H1,2026-06,14,0.379541767025,-0.379694597443,-5.3157243642,-5.58756312651,0.214285714286
v2,true_oos,T2,H1,2026-07,16,0.975148201208,-0.0180736172108,-0.289177875372,-4.36893447237,0.25
v2,true_oos,T2,H1,2026-08,17,2.56876531623,0.551937681715,9.38294058916,-3.27649542972,0.529411764706
v2,true_oos,T2,H1,2026-09,12,0.545421005087,-0.336681214653,-4.04017457583,-5.68615034303,0.25
v2,baseline,T3,M30,2020-01,4,0,-0.833876870702,-3.33550748281,-3.33550748281,0
v2,baseline,T3,M30,2020-02,25,1.51150402461,0.227263925123,5.68159812808,-7.40293000526,0.4
v2,baseline,T3,M30,2020-03,28,2.45438283391,0.621928881353,17.4140086779,-5.08663840228,0.428571428571
v2,baseline,T3,M30,2020-04,24,0.414299186759,-0.352423023608,-8.45815256658,-8.45815256658,0.25
v2,baseline,T3,M30,2020-05,12,2.50395811111,0.302436179574,3.62923415489,-1.38701610372,0.666666666667
v2,baseline,T3,M30,2020-06,17,0.938940554362,-0.0261202555656,-0.444044344616,-5.27510601161,0.352941176471
v2,baseline,T3,M30,2020-07,22,1.25316811172,0.110089065809,2.42195944779,-4.00125649188,0.454545454545
v2,baseline,T3,M30,2020-08,25,1.10083217741,0.0454075703458,1.13518925864,-3.35786110339,0.48
v2,baseline,T3,M30,2020-09,24,2.63590155243,0.59474885707,14.2739725697,-2.76056173652,0.416666666667
v2,baseline,T3,M30,2020-10,13,3.2626797376,0.774508107313,10.0686053951,-1.96058218942,0.461538461538
v2,baseline,T3,M30,2020-11,18,2.52800088586,0.48920480775,8.8056865395,-2.44498511752,0.388888888889
v2,baseline,T3,M30,2020-12,20,0.840312169058,-0.0760857188258,-1.52171437652,-6.42952966482,0.4
v2,baseline,T3,M30,2021-01,18,0.328045283541,-0.343634608177,-6.18542294718,-6.18542294718,0.222222222222
v2,baseline,T3,M30,2021-02,17,0.942956472096,-0.0312070686445,-0.530520166956,-4.67608193693,0.352941176471
v2,baseline,T3,M30,2021-03,24,1.06594205873,0.0349510906997,0.838826176794,-6.22503809069,0.333333333333
v2,baseline,T3,M30,2021-04,24,1.16620606714,0.0531091729045,1.27462014971,-2.84814100056,0.583333333333
v2,baseline,T3,M30,2021-05,25,0.421636318291,-0.380389187381,-9.50972968452,-9.50972968452,0.16
v2,baseline,T3,M30,2021-06,33,1.11279706784,0.0495811675222,1.63617852823,-5.38171383655,0.30303030303
v2,baseline,T3,M30,2021-07,27,0.635587092993,-0.200998495231,-5.42695937123,-9.31804132962,0.222222222222
v2,baseline,T3,M30,2021-08,28,1.7786040118,0.255424880669,7.15189665874,-4.78131341749,0.392857142857
v2,baseline,T3,M30,2021-09,36,0.933308546287,-0.0346816229344,-1.24853842564,-6.810958453,0.361111111111
v2,baseline,T3,M30,2021-10,29,0.907161680471,-0.0430497366631,-1.24844236323,-4.60616677599,0.310344827586
v2,baseline,T3,M30,2021-11,31,1.43502936524,0.183785490654,5.69735021028,-3.50933662981,0.451612903226
v2,baseline,T3,M30,2021-12,13,1.86908971478,0.323355956422,4.20362743349,-2.89861176122,0.538461538462
v2,baseline,T3,M30,2022-01,34,0.938286630499,-0.0310379235236,-1.0552893998,-8.90736620842,0.382352941176
v2,baseline,T3,M30,2022-02,26,2.85951243462,0.81376415584,21.1578680518,-3.82805855239,0.461538461538
v2,baseline,T3,M30,2022-03,8,4.53655712841,0.92870557955,7.4296446364,-1.15117292343,0.625
v2,baseline,T3,M30,2022-04,12,1.54860170531,0.185745044333,2.22894053199,-3.98981343045,0.583333333333
v2,baseline,T3,M30,2022-05,13,2.34745463253,0.414420843099,5.38747096028,-1.81112209393,0.538461538462
v2,baseline,T3,M30,2022-06,9,0.152714840292,-0.615418099613,-5.53876289652,-6.53707058722,0.111111111111
v2,baseline,T3,M30,2022-07,18,0.635451894617,-0.269531492199,-4.85156685957,-8.75709351269,0.166666666667
v2,baseline,T3,M30,2022-08,26,1.37751605442,0.13071663234,3.39863244083,-3.37266609624,0.461538461538
v2,baseline,T3,M30,2022-09,37,0.798076926869,-0.100940885832,-3.7348127758,-9.89916930242,0.297297297297
v2,baseline,T3,M30,2022-10,11,4.47809716629,0.753482423911,8.28830666302,-1.07554008564,0.636363636364
v2,baseline,T3,M30,2022-11,18,1.51791929634,0.171210122568,3.08178220623,-2.19275865497,0.5
v2,baseline,T3,M30,2022-12,34,2.56431350431,0.759087677935,25.8089810498,-7.09978362065,0.411764705882
v2,baseline,T3,M30,2023-01,28,1.26380834359,0.130542770969,3.65519758713,-7.43517886811,0.392857142857
v2,baseline,T3,M30,2023-02,31,1.11217579954,0.0574747484637,1.78171720238,-4.85140808706,0.387096774194
v2,baseline,T3,M30,2023-03,27,2.21120150275,0.415468215323,11.2176418137,-2.93626660572,0.518518518519
v2,baseline,T3,M30,2023-04,26,3.60272274758,0.931009993183,24.2062598228,-3.75109875949,0.576923076923
v2,baseline,T3,M30,2023-05,35,1.10408935079,0.0515528776074,1.80435071626,-6.87672948158,0.4
v2,baseline,T3,M30,2023-06,32,1.6107496125,0.195137321154,6.24439427694,-3.69079988208,0.59375
v2,baseline,T3,M30,2023-07,33,0.901271467712,-0.040227826973,-1.32751829011,-8.40457064915,0.424242424242
v2,baseline,T3,M30,2023-08,42,1.29031063368,0.127513393175,5.35556251336,-9.4133405718,0.380952380952
v2,baseline,T3,M30,2023-09,30,0.784933789853,-0.121744826248,-3.65234478745,-9.58952809605,0.2
v2,baseline,T3,M30,2023-10,35,5.53222041217,0.880180798181,30.8063279363,-1.47264882026,0.657142857143
v2,baseline,T3,M30,2023-11,25,1.57702100073,0.237227866412,5.93069666029,-2.92509837277,0.4
v2,baseline,T3,M30,2023-12,27,2.10824188295,0.472676699745,12.7622708931,-5.23298603061,0.481481481481
v2,baseline,T3,M30,2024-01,27,0.912251411186,-0.0390369518328,-1.05399769949,-5.7483656554,0.37037037037
v2,baseline,T3,M30,2024-02,32,0.748934299817,-0.117120314462,-3.74785006279,-5.65979543236,0.40625
v2,baseline,T3,M30,2024-03,25,1.96558085005,0.453555215452,11.3388803863,-7.26696540144,0.4
v2,baseline,T3,M30,2024-04,48,1.03607095551,0.0165469402445,0.794253131734,-12.5797824376,0.375
v2,baseline,T3,M30,2024-05,38,1.39566662323,0.147415207022,5.60177786684,-3.81242840446,0.473684210526
v2,baseline,T3,M30,2024-06,32,1.64878377587,0.31180169942,9.97765438145,-4.92298119895,0.4375
v2,baseline,T3,M30,2024-07,38,1.39257688733,0.159305964247,6.05362664139,-4.78853206073,0.473684210526
v2,baseline,T3,M30,2024-08,37,0.886409720748,-0.0541858043034,-2.00487475922,-4.89259149309,0.324324324324
v2,baseline,T3,M30,2024-09,34,1.43518708228,0.219687889095,7.46938822922,-6.41462517026,0.205882352941
v2,baseline,T3,M30,2024-10,36,1.0475984887,0.023426272221,0.843345799957,-4.09156421102,0.388888888889
v2,baseline,T3,M30,2024-11,37,1.69910108131,0.365105560101,13.5089057238,-7.89489776953,0.432432432432
v2,baseline,T3,M30,2024-12,25,1.17994317428,0.0833358440824,2.08339610206,-4.85824288412,0.32
v2,walk_forward,T3,M30,2024-01,10,0.266354581146,-0.457403975156,-4.57403975156,-4.57403975156,0.3
v2,walk_forward,T3,M30,2024-02,31,0.660023835268,-0.177083135002,-5.48957718507,-7.03349527776,0.387096774194
v2,walk_forward,T3,M30,2024-03,24,2.06245119838,0.495434801639,11.8904352393,-6.71541054838,0.416666666667
v2,walk_forward,T3,M30,2024-04,22,0.422940600668,-0.35986781849,-7.91709200678,-10.451387952,0.318181818182
v2,walk_forward,T3,M30,2024-05,38,1.22692055324,0.0879406532803,3.34174482465,-5.73105510349,0.421052631579
v2,walk_forward,T3,M30,2024-06,31,1.62055738033,0.304733390593,9.44673510839,-6.12420997486,0.41935483871
v2,walk_forward,T3,M30,2024-07,18,1.16973236412,0.0603941541406,1.08709477453,-2.44915980668,0.555555555556
v2,walk_forward,T3,M30,2024-08,38,0.835886442962,-0.0808340188867,-3.07169271769,-5.95940945156,0.315789473684
v2,walk_forward,T3,M30,2024-09,33,1.6162269732,0.287906339535,9.50090920466,-6.41462517026,0.272727272727
v2,walk_forward,T3,M30,2024-10,17,0.856602621872,-0.0800920911436,-1.36156554944,-4.40824911791,0.352941176471
v2,walk_forward,T3,M30,2024-11,37,1.78142921072,0.393813727318,14.5711079108,-7.89489776953,0.459459459459
v2,walk_forward,T3,M30,2024-12,25,1.17994317428,0.0833358440824,2.08339610206,-4.85824288412,0.32
v2,true_oos,T3,M30,2025-01,14,0.387885566294,-0.320757404199,-4.49060365879,-5.88471156812,0.285714285714
v2,true_oos,T3,M30,2025-02,39,1.51255535292,0.259681233924,10.127568123,-5.8064356114,0.333333333333
v2,true_oos,T3,M30,2025-03,24,1.13333857135,0.0668772526408,1.60505406338,-6.70252849134,0.375
v2,true_oos,T3,M30,2025-04,32,1.34297763221,0.168660179854,5.39712575531,-9.04013337723,0.3125
v2,true_oos,T3,M30,2025-05,26,0.888240390644,-0.0652132654344,-1.69554490129,-6.70265091643,0.307692307692
v2,true_oos,T3,M30,2025-06,26,1.5479142178,0.269883864014,7.01698046438,-5.49156853158,0.346153846154
v2,true_oos,T3,M30,2025-07,29,3.61322521707,0.999930337743,28.9979797946,-3.2184217535,0.551724137931
v2,true_oos,T3,M30,2025-08,27,0.502585495795,-0.283052145323,-7.64240792371,-10.830687624,0.222222222222
v2,true_oos,T3,M30,2025-09,37,2.92723861323,0.773881727704,28.6336239251,-3.44747287427,0.432432432432
v2,true_oos,T3,M30,2025-10,58,1.67095511052,0.29241750691,16.9602154008,-6.42698419041,0.48275862069
v2,true_oos,T3,M30,2025-11,21,1.01618718488,0.00864792359357,0.181606395465,-4.35980979757,0.380952380952
v2,true_oos,T3,M30,2025-12,41,0.864044386155,-0.0731430359558,-2.99886447419,-6.99597983123,0.365853658537
v2,true_oos,T3,M30,2026-01,43,1.46946193679,0.239156312628,10.283721443,-12.3704611809,0.53488372093
v2,true_oos,T3,M30,2026-02,19,0.113768688242,-0.619231694967,-11.7654022044,-11.7973392751,0.157894736842
v2,true_oos,T3,M30,2026-03,31,3.19202552809,1.16709545611,36.1799591394,-6.90155458013,0.41935483871
v2,true_oos,T3,M30,2026-04,34,1.49476319225,0.223388497021,7.59520889872,-9.34437214185,0.441176470588
v2,true_oos,T3,M30,2026-05,32,0.824875818099,-0.0988403941902,-3.16289261409,-8.1272931391,0.28125
v2,true_oos,T3,M30,2026-06,41,2.14593228218,0.464041462947,19.0256999808,-3.23182892617,0.487804878049
v2,true_oos,T3,M30,2026-07,45,1.14285429534,0.0725185422674,3.26333440203,-5.63449276467,0.377777777778
v2,true_oos,T3,M30,2026-08,52,1.22261942479,0.104637253059,5.44113715907,-6.6550890923,0.365384615385
v2,true_oos,T3,M30,2026-09,27,1.66990431311,0.251732866676,6.79678740026,-2.04945385168,0.481481481481
v2,baseline,T3,H1,2020-02,4,1.96368834976,0.240985668825,0.963942675299,-1.00026390849,0.75
v2,baseline,T3,H1,2020-03,20,5.17981412865,1.5598737232,31.197474464,-4.17959388385,0.55
v2,baseline,T3,H1,2020-04,7,0.125855163662,-0.512509922783,-3.58756945948,-3.60953407765,0.285714285714
v2,baseline,T3,H1,2020-05,1,0,-1.00000085511,-1.00000085511,-1.00000085511,0
v2,baseline,T3,H1,2020-06,5,0.75005452781,-0.108823213882,-0.544116069412,-2.17693909253,0.2
v2,baseline,T3,H1,2020-07,6,1.40208460052,0.222546494807,1.33527896884,-2.02078456748,0.166666666667
v2,baseline,T3,H1,2020-08,10,2.38118022366,0.520533391649,5.20533391649,-1.78925108977,0.5
v2,baseline,T3,H1,2020-09,14,2.46652035346,0.418456441617,5.85839018263,-2.39080683704,0.571428571429
v2,baseline,T3,H1,2020-10,8,0.330476943709,-0.487399649631,-3.89919719705,-5.82384304829,0.125
v2,baseline,T3,H1,2020-11,10,0.646335330533,-0.152052968446,-1.52052968446,-2.33163736188,0.4
v2,baseline,T3,H1,2020-12,14,0.597972345717,-0.151921202269,-2.12689683177,-3.12235932326,0.357142857143
v2,baseline,T3,H1,2021-01,8,0.419491031647,-0.274322466751,-2.19457973401,-2.47662123159,0.25
v2,baseline,T3,H1,2021-02,8,0.83898211046,-0.0950467288998,-0.760373831198,-4.58264472633,0.25
v2,baseline,T3,H1,2021-03,13,1.3551573616,0.147294844429,1.91483297758,-2.8138454026,0.384615384615
v2,baseline,T3,H1,2021-04,10,1.14301184313,0.0721681031558,0.721681031558,-3.79227180734,0.3
v2,baseline,T3,H1,2021-05,11,1.79886261265,0.418541814103,4.60395995513,-2.52744942544,0.363636363636
v2,baseline,T3,H1,2021-06,15,1.54099193458,0.219867168009,3.29800752014,-2.97911972425,0.4
v2,baseline,T3,H1,2021-07,17,1.97267694728,0.320603439814,5.45025847685,-2.70021755233,0.588235294118
v2,baseline,T3,H1,2021-08,11,0.799449543042,-0.108446104119,-1.1929071453,-3.02060579637,0.363636363636
v2,baseline,T3,H1,2021-09,15,2.03329953322,0.394077809069,5.91116713603,-2.67092457793,0.466666666667
