year,month,trades,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,win_rate
2023,1,4,0,-0.789751925669,-3.15900770268,-3.15900770268,-1,0
2023,2,5,0.0648263947536,-0.415802225269,-2.07901112635,-2.07901112635,-1,0.2
2023,3,4,1.28268359041,0.0466992450641,0.186796980257,-0.660798810381,0.282683590409,0.5
2023,4,2,,4.40797470934,8.81594941867,0,,1
2023,5,8,0.0666243507028,-0.460252680041,-3.68202144033,-3.94484411834,-0.933375649297,0.125
2023,6,2,0,-0.67634776102,-1.35269552204,-1.35269552204,-1,0
2023,7,6,4.05060055974,0.898870845229,5.39322507137,-1.50218986884,3.5902419416,0.5
2023,8,6,2.5613180915,0.699608347066,4.1976500824,-2.68852971425,1.5613180915,0.333333333333
2023,9,6,0.598749405748,-0.171592689381,-1.02955613629,-2.48178041204,-0.414845782203,0.5
2023,10,4,1.20244280644,0.111194471577,0.444777886309,-2.19705453665,0.202442806444,0.25
2023,11,4,2.91830585557,1.01789159093,4.07156636373,-1.78576435517,2.28001323464,0.25
2023,12,6,1.27575569916,0.0961766609377,0.577059965626,-1.51745316549,0.380281895184,0.166666666667
2024,1,4,0.838303516865,-0.0813073773511,-0.325229509404,-2.01135796586,-0.161696483135,0.5
2024,2,4,0.292354885278,-0.299435480036,-1.19774192014,-1.69257427943,-0.707645114722,0.25
2024,3,4,0,-0.932222132138,-3.72888852855,-3.72888852855,-1,0
2024,4,5,3.16291627534,0.737515666746,3.68757833373,-1.61962370312,2.2768117845,0.4
2024,5,7,1.73904870541,0.234318754734,1.64023128314,-2.21938185012,0.739048705409,0.428571428571
2024,6,5,4.35918382544,1.45542721349,7.27713606744,-1.16042633602,6.27108834187,0.4
2024,7,4,2.56670589298,0.540377817826,2.1615112713,-1.03561181003,2.08718291001,0.25
2024,8,3,5.31094483975,1.07275404721,3.21826214162,-0.746532897371,4.31094483975,0.666666666667
2024,9,5,0.194265513934,-0.326035820194,-1.63017910097,-2.02322120892,-0.805734486066,0.6
2024,10,5,0.787183229593,-0.086349579191,-0.431747895955,-1.75535102073,-0.24596100202,0.2
2024,11,5,6.10410550227,2.51824226013,12.5912113007,-2.46687912213,5.10410550227,0.4
2024,12,6,1.47236539153,0.204857629894,1.22914577937,-2.01822443065,0.609023337891,0.333333333333
