trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe_pair,net_R
T3-Si-000011,T3,Si,LONG,2023-03-24 16:30:00+03:00,76.83,76.5241552035,0.305844796541,2023-03-27 09:30:00+03:00,76.9144189697,ATR_TRAILING_STOP,16,294.860695789,0.276018983021,0.09,0.41,0.29426689948,1.34054920874,0.0844189697034,0.276018983021,3492.82509399,0,294.860695789,0.001,305.844796541,0,T3_MTF_Trend_v1.0,0.305844796541,USDRUBF,H1_M30,0.269479718588
T3-CNY-000012,T3,CNY,LONG,2023-03-31 16:30:00+03:00,11.34,11.2896316518,0.0503683482256,2023-03-31 17:30:00+03:00,11.2896316518,ATR_TRAILING_STOP,2,-1005.37588386,-1,0.0503683482256,0,1,0,-0.0503683482256,-1,19960.4696059,0,-1005.37588386,0.001,50.3683482256,0,T3_MTF_Trend_v1.0,0.0503683482256,CNYRUBF,H1_M30,-1.03970747643
T3-Si-000012,T3,Si,LONG,2023-03-31 13:30:00+03:00,77.43,77.2264297453,0.203570254748,2023-03-31 18:00:00+03:00,77.5401854966,ATR_TRAILING_STOP,9,579.809239513,0.54126520961,0.04,0.55,0.196492361075,2.70176996478,0.110185496606,0.54126520961,5262.11940201,0,579.809239513,0.001,203.570254748,0,T3_MTF_Trend_v1.0,0.203570254748,USDRUBF,H1_M30,0.531440591556
T3-Si-000013,T3,Si,LONG,2023-04-03 14:00:00+03:00,78.2,77.8828434481,0.31715655193,2023-04-04 10:30:00+03:00,79.2464483011,ATR_TRAILING_STOP,23,3553.55837584,3.29946928325,0.01,1.6,0.0315301700033,5.04482720052,1.04644830108,3.29946928325,3395.82793741,0,3553.55837584,0.001,317.15655193,0,T3_MTF_Trend_v1.0,0.31715655193,USDRUBF,H1_M30,3.29316324925
T3-CNY-000013,T3,CNY,LONG,2023-04-03 14:00:00+03:00,11.35,11.2925893974,0.0574106026336,2023-04-04 15:00:00+03:00,11.5121912126,ATR_TRAILING_STOP,32,2811.89353533,2.82510904224,0,0.24,0,4.18041248464,0.162191212621,2.82510904224,17336.9043236,0,2811.89353533,0.001,57.4106026336,0,T3_MTF_Trend_v1.0,0.0574106026336,CNYRUBF,H1_M30,2.79027227154
T3-CNY-000014,T3,CNY,LONG,2023-04-06 14:00:00+03:00,11.77,11.7116575777,0.0583424223467,2023-04-06 16:00:00+03:00,11.7116575777,ATR_TRAILING_STOP,4,-1023.44106037,-1,0.0583424223467,0,1,0,-0.0583424223467,-1,17541.9706485,0,-1023.44106037,0.001,58.3424223467,0,T3_MTF_Trend_v1.0,0.0583424223467,CNYRUBF,H1_M30,-1.034280373
T3-Si-000014,T3,Si,LONG,2023-04-06 13:00:00+03:00,80.81,80.5007149837,0.309285016342,2023-04-06 16:30:00+03:00,80.5701241297,ATR_TRAILING_STOP,7,-862.86953852,-0.775581931187,0.239875870262,0.29,0.775581931187,0.937646457724,-0.239875870262,-0.775581931187,3597.15021598,0,-862.86953852,0.001,309.285016342,0,T3_MTF_Trend_v1.0,0.309285016342,USDRUBF,H1_M30,-0.782048458482
T3-Si-000015,T3,Si,LONG,2023-04-06 18:30:00+03:00,81.24,80.8613320572,0.378667942793,2023-04-07 10:00:00+03:00,82.0375375977,ATR_TRAILING_STOP,13,2325.03042803,2.10616613541,0.09,1.42,0.23767525536,3.74998736235,0.797537597676,2.10616613541,2915.26121754,0,2325.03042803,0.001,378.667942793,0,T3_MTF_Trend_v1.0,0.378667942793,USDRUBF,H1_M30,2.10088446307
T3-CNY-000015,T3,CNY,LONG,2023-04-06 19:30:00+03:00,11.83,11.7626977129,0.0673022870719,2023-04-07 14:00:00+03:00,12.0111631842,ATR_TRAILING_STOP,19,2727.3329166,2.691783475,0.01,0.31,0.14858336076,4.60608418357,0.18116318417,2.691783475,15054.5649167,0,2727.3329166,0.001,67.3022870719,0,T3_MTF_Trend_v1.0,0.0673022870719,CNYRUBF,H1_M30,2.66206680285
T3-Si-000016,T3,Si,LONG,2023-04-07 13:00:00+03:00,83.13,82.6383920138,0.491607986165,2023-04-07 14:00:00+03:00,82.6383920138,ATR_TRAILING_STOP,2,-1127.16627223,-1,0.491607986165,0.29,1,0.58990091325,-0.491607986165,-1,2292.81521853,0,-1127.16627223,0.001,491.607986165,0,T3_MTF_Trend_v1.0,0.491607986165,USDRUBF,H1_M30,-1.00406828216
T3-CNY-000016,T3,CNY,LONG,2023-04-10 11:30:00+03:00,11.9,11.8168732781,0.0831267219495,2023-04-10 16:30:00+03:00,11.8228864046,ATR_TRAILING_STOP,10,-965.214917782,-0.927663133674,0.0771135953757,0.02,0.927663133674,0.240596519759,-0.0771135953757,-0.927663133674,12516.7930905,0,-965.214917782,0.001,83.1267219495,0,T3_MTF_Trend_v1.0,0.0831267219495,CNYRUBF,H1_M30,-0.95172278565
T3-Si-000017,T3,Si,LONG,2023-04-10 11:30:00+03:00,81.79,81.2421333087,0.54786669128,2023-04-10 19:30:00+03:00,81.3514720914,ATR_TRAILING_STOP,16,-893.193430233,-0.800428125222,0.438527908573,0.23,0.800428125222,0.419810153931,-0.438527908573,-0.800428125222,2036.79951212,0,-893.193430233,0.001,547.86669128,0,T3_MTF_Trend_v1.0,0.54786669128,USDRUBF,H1_M30,-0.8040786483
