trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,instrument,timeframe_pair,net_R
T3-Si-000008,T3,Si,LONG,2023-02-08 15:15:00+03:00,71.89,71.6743770048,0.215622995158,2023-02-09 10:15:00+03:00,72.8087349883,ATR_TRAILING_STOP,40,4300.63596479,4.26083956246,0.09,1.26,0.417395185212,5.84353259297,0.918734988345,4.26083956246,4681.04079995,0,4300.63596479,0.001,215.622995158,0,T3_MTF_Trend_v1.0,0.215622995158,USDRUBF,H1_M15,4.2515641139
T3-CNY-000004,T3,CNY,LONG,2023-02-08 15:15:00+03:00,10.6,10.5581069152,0.0418930848429,2023-02-09 13:30:00+03:00,10.7319392149,ATR_TRAILING_STOP,53,3121.14922123,3.14942705616,0.01,0.2,0.238702879903,4.77405759805,0.13193921487,3.14942705616,23655.9632729,0,3121.14922123,0.001,41.8930848429,0,T3_MTF_Trend_v1.0,0.0418930848429,CNYRUBF,H1_M15,3.10168648018
T3-CNY-000005,T3,CNY,LONG,2023-02-09 18:00:00+03:00,10.78,10.7416621837,0.0383378163072,2023-02-10 09:15:00+03:00,10.7522663535,ATR_TRAILING_STOP,25,-739.485055588,-0.723401830063,0.03,0.01,0.782517182503,0.260839060834,-0.0277336464772,-0.723401830063,26663.8235328,0,-739.485055588,0.001,38.3378163072,0,T3_MTF_Trend_v1.0,0.0383378163072,CNYRUBF,H1_M15,-0.775569642229
T3-Si-000009,T3,Si,LONG,2023-02-10 20:30:00+03:00,73.48,73.2537420788,0.226257921206,2023-02-10 23:15:00+03:00,73.2902293471,ATR_TRAILING_STOP,11,-882.64075711,-0.838735951677,0.189770652867,0.07,0.838735951677,0.309381433485,-0.189770652867,-0.838735951677,4651.0919564,0,-882.64075711,0.001,226.257921206,0,T3_MTF_Trend_v1.0,0.226257921206,USDRUBF,H1_M15,-0.847575421205
T3-Si-000010,T3,Si,LONG,2023-02-13 11:30:00+03:00,73.65,73.4204363095,0.229563690501,2023-02-13 15:45:00+03:00,73.5425230646,ATR_TRAILING_STOP,17,-488.554310355,-0.468179158158,0.107476935362,0.16,0.468179158158,0.696974332704,-0.107476935362,-0.468179158158,4545.66655355,0,-488.554310355,0.001,229.563690501,0,T3_MTF_Trend_v1.0,0.229563690501,USDRUBF,H1_M15,-0.476891337317
T3-CNY-000006,T3,CNY,LONG,2023-02-13 13:45:00+03:00,10.8,10.7637856069,0.0362143930851,2023-02-13 19:30:00+03:00,10.785411446,ATR_TRAILING_STOP,23,-408.815846444,-0.402838560875,0.03,0.03,0.828399910762,0.828399910762,-0.0145885539934,-0.402838560875,28023.0546928,0,-408.815846444,0.001,36.2143930851,0,T3_MTF_Trend_v1.0,0.0362143930851,CNYRUBF,H1_M15,-0.458065221592
T3-Si-000011,T3,Si,LONG,2023-02-15 11:15:00+03:00,73.93,73.7495943039,0.180405696135,2023-02-15 14:30:00+03:00,74.1258330461,ATR_TRAILING_STOP,13,1127.45302278,1.0855147606,0.01,0.51,0.0554306222822,2.82696173639,0.195833046051,1.0855147606,5757.21537052,0,1127.45302278,0.001,180.405696135,0,T3_MTF_Trend_v1.0,0.180405696135,USDRUBF,H1_M15,1.07442863615
T3-CNY-000007,T3,CNY,LONG,2023-02-15 12:00:00+03:00,10.84,10.8064517883,0.0335482116696,2023-02-15 15:00:00+03:00,10.85,ATR_TRAILING_STOP,12,301.282753782,0.298078481753,0.01,0.07,0.298078481753,2.08654937227,0.01,0.298078481753,30128.2753782,0,301.282753782,0.001,33.5482116696,0,T3_MTF_Trend_v1.0,0.0335482116696,CNYRUBF,H1_M15,0.238462785403
T3-Si-000012,T3,Si,LONG,2023-02-20 17:15:00+03:00,74.46,74.1884413584,0.271558641596,2023-02-21 09:30:00+03:00,74.6379801945,ATR_TRAILING_STOP,29,688.112898234,0.655402433301,0.07,0.45,0.257771211362,1.65710064447,0.177980194486,0.655402433301,3866.23298296,0,688.112898234,0.001,271.558641596,0,T3_MTF_Trend_v1.0,0.271558641596,USDRUBF,H1_M15,0.648037541548
T3-CNY-000008,T3,CNY,SHORT,2023-02-27 16:00:00+03:00,10.73,10.7846060265,0.0546060265134,2023-02-27 18:15:00+03:00,10.7636640526,ATR_TRAILING_STOP,9,-624.974187872,-0.616489694713,0.0336640526147,0.05,0.616489694713,0.915649850255,-0.0336640526147,-0.616489694713,18565.0312226,0,-624.974187872,0.001,54.6060265134,0,T3_MTF_Trend_v1.0,0.0546060265134,CNYRUBF,H1_M15,-0.653115688723
T3-CNY-000009,T3,CNY,SHORT,2023-02-28 09:15:00+03:00,10.63,10.6769292687,0.0469292686727,2023-02-28 09:30:00+03:00,10.6769292687,ATR_TRAILING_STOP,1,-1007.51284528,-1,0.0469292686727,0,1,0,-0.0469292686727,-1,21468.7523113,0,-1007.51284528,0.001,46.9292686727,0,T3_MTF_Trend_v1.0,0.0469292686727,CNYRUBF,H1_M15,-1.04261732724
T3-Si-000013,T3,Si,SHORT,2023-03-13 14:30:00+03:00,75.11,75.3383846288,0.228384628845,2023-03-13 15:00:00+03:00,75.3383846288,ATR_TRAILING_STOP,2,-1056.79010593,-1,0.228384628845,0.1,1,0.437857838794,-0.228384628845,-1,4627.2383184,0,-1056.79010593,0.001,228.384628845,0,T3_MTF_Trend_v1.0,0.228384628845,USDRUBF,H1_M15,-1.00875715678
T3-Si-000014,T3,Si,SHORT,2023-03-13 19:30:00+03:00,74.88,75.128428016,0.248428016038,2023-03-14 09:15:00+03:00,75.0448118431,ATR_TRAILING_STOP,19,-694.083592486,-0.663418907815,0.164811843071,0.00999999999999,0.663418907815,0.0402531089668,-0.164811843071,-0.663418907815,4211.36964161,0,-694.083592486,0.001,248.428016038,0,T3_MTF_Trend_v1.0,0.248428016038,USDRUBF,H1_M15,-0.671469529609
T3-CNY-000010,T3,CNY,LONG,2023-03-14 14:45:00+03:00,10.94,10.9142981689,0.0257018310661,2023-03-14 17:45:00+03:00,10.9143569532,ATR_TRAILING_STOP,12,-995.156415797,-0.99771283861,0.0256430468304,0.01,0.99771283861,0.389077337497,-0.0256430468304,-0.99771283861,38808.0411184,0,-995.156415797,0.001,25.7018310661,0,T3_MTF_Trend_v1.0,0.0257018310661,CNYRUBF,H1_M15,-1.07552830611
T3-Si-000015,T3,Si,LONG,2023-03-15 18:30:00+03:00,76.24,76.0370000512,0.202999948764,2023-03-16 11:00:00+03:00,76.212374704,ATR_TRAILING_STOP,29,-141.4308507,-0.136085236325,0.14,0.25,0.689655346479,1.23152740443,-0.0276252960014,-0.136085236325,5119.61394705,0,-141.4308507,0.001,202.999948764,0,T3_MTF_Trend_v1.0,0.202999948764,USDRUBF,H1_M15,-0.14593745556
T3-CNY-000011,T3,CNY,LONG,2023-03-16 18:15:00+03:00,11.13,11.0863392339,0.043660766126,2023-03-16 19:30:00+03:00,11.0863392339,ATR_TRAILING_STOP,4,-987.486152673,-1,0.043660766126,0,1,0,-0.043660766126,-1,22617.2429,0,-987.486152673,0.001,43.660766126,0,T3_MTF_Trend_v1.0,0.043660766126,CNYRUBF,H1_M15,-1.04580771657
T3-CNY-000012,T3,CNY,LONG,2023-03-17 16:00:00+03:00,11.18,11.1421761963,0.0378238036936,2023-03-20 09:15:00+03:00,11.2067463099,ATR_TRAILING_STOP,32,691.29733151,0.707129037656,0.02,0.08,0.528767549715,2.11507019886,0.0267463099064,0.707129037656,25846.4563497,0,691.29733151,0.001,37.8238036936,0,T3_MTF_Trend_v1.0,0.0378238036936,CNYRUBF,H1_M15,0.654252282684
T3-Si-000016,T3,Si,LONG,2023-03-17 14:45:00+03:00,76.87,76.6474522378,0.222547762185,2023-03-20 09:15:00+03:00,77.0252612819,ATR_TRAILING_STOP,37,724.071851771,0.697653754872,0.05,0.32,0.224670872936,1.43789358679,0.155261281927,0.697653754872,4663.56996919,0,724.071851771,0.001,222.547762185,0,T3_MTF_Trend_v1.0,0.222547762185,USDRUBF,H1_M15,0.688666919954
T3-CNY-000013,T3,CNY,LONG,2023-03-20 10:45:00+03:00,11.3,11.2449227336,0.055077266367,2023-03-20 12:45:00+03:00,11.2449227336,ATR_TRAILING_STOP,8,-984.524264462,-1,0.055077266367,0.02,1,0.363126228283,-0.055077266367,-1,17875.3291404,0,-984.524264462,0.001,55.077266367,0,T3_MTF_Trend_v1.0,0.055077266367,CNYRUBF,H1_M15,-1.03631262283
T3-CNY-000014,T3,CNY,LONG,2023-03-21 09:30:00+03:00,11.23,11.2002451411,0.0297548588603,2023-03-21 10:15:00+03:00,11.2052405269,ATR_TRAILING_STOP,3,-811.045318774,-0.832115291926,0.0247594730667,0.02,0.832115291926,0.672159128494,-0.0247594730667,-0.832115291926,32756.9700933,0,-811.045318774,0.001,29.7548588603,0,T3_MTF_Trend_v1.0,0.0297548588603,CNYRUBF,H1_M15,-0.899331204776
T3-Si-000017,T3,Si,LONG,2023-03-21 10:00:00+03:00,77.36,77.1613054698,0.198694530167,2023-03-21 10:15:00+03:00,77.1613054698,ATR_TRAILING_STOP,1,-1045.10777895,-1,0.198694530167,0,1,0,-0.198694530167,-1,5259.87191533,0,-1045.10777895,0.001,198.694530167,0,T3_MTF_Trend_v1.0,0.198694530167,USDRUBF,H1_M15,-1.01006570235
T3-CNY-000015,T3,CNY,LONG,2023-03-31 16:30:00+03:00,11.34,11.2949338117,0.0450661882846,2023-03-31 17:00:00+03:00,11.2949338117,ATR_TRAILING_STOP,2,-966.568568629,-1,0.0450661882846,0,1,0,-0.0450661882846,-1,21447.7550781,0,-966.568568629,0.001,45.0661882846,0,T3_MTF_Trend_v1.0,0.0450661882846,CNYRUBF,H1_M15,-1.04437916931
T3-Si-000018,T3,Si,LONG,2023-03-31 14:00:00+03:00,77.52,77.3623783105,0.157621689465,2023-03-31 17:15:00+03:00,77.6146147161,ATR_TRAILING_STOP,13,621.067762886,0.600264572962,0.02,0.46,0.126886090791,2.91838008819,0.094614716116,0.600264572962,6564.17720606,0,621.067762886,0.001,157.621689465,0,T3_MTF_Trend_v1.0,0.157621689465,USDRUBF,H1_M15,0.587575963883
T3-Si-000019,T3,Si,LONG,2023-04-03 10:30:00+03:00,77.75,77.5239544198,0.226045580204,2023-04-04 09:30:00+03:00,79.38,ATR_TRAILING_STOP,56,7505.62707708,7.21093506243,0.11,2.05,0.48662751955,9.0689674098,1.63,7.21093506243,4604.67918839,0,7505.62707708,0.001,226.045580204,0,T3_MTF_Trend_v1.0,0.226045580204,USDRUBF,H1_M15,7.20208728934
T3-CNY-000016,T3,CNY,LONG,2023-04-03 12:45:00+03:00,11.31,11.2721782677,0.0378217323493,2023-04-04 14:15:00+03:00,11.53,ATR_TRAILING_STOP,65,5566.07593494,5.81676159008,0.01,0.28,0.264398254095,7.40315111465,0.22,5.81676159008,25300.3451588,0,5566.07593494,0.001,37.8217323493,0,T3_MTF_Trend_v1.0,0.0378217323493,CNYRUBF,H1_M15,5.76388193926
T3-CNY-000017,T3,CNY,LONG,2023-04-04 19:30:00+03:00,11.54,11.4939347997,0.0460652003383,2023-04-05 13:45:00+03:00,11.5415170913,ATR_TRAILING_STOP,36,33.3473302524,0.0329335647257,0.02,0.05,0.434167220659,1.08541805165,0.00151709125695,0.0329335647257,21981.0971157,0,33.3473302524,0.001,46.0652003383,0,T3_MTF_Trend_v1.0,0.0460652003383,CNYRUBF,H1_M15,-0.0104831573402
T3-CNY-000018,T3,CNY,LONG,2023-04-06 14:00:00+03:00,11.77,11.7225690005,0.0474309995023,2023-04-06 16:00:00+03:00,11.7225690005,ATR_TRAILING_STOP,8,-1012.8971156,-1,0.0474309995023,0.02,1,0.421665160125,-0.0474309995023,-1,21355.1712219,0,-1012.8971156,0.001,47.4309995023,0,T3_MTF_Trend_v1.0,0.0474309995023,CNYRUBF,H1_M15,-1.04216651601
T3-Si-000020,T3,Si,LONG,2023-04-06 13:45:00+03:00,80.92,80.6730186482,0.246981351841,2023-04-06 16:00:00+03:00,80.7031128257,ATR_TRAILING_STOP,9,-979.950612616,-0.878152025005,0.216887174257,0.18,0.878152025005,0.728799962664,-0.216887174257,-0.878152025005,4518.2506341,0,-979.950612616,0.001,246.981351841,0,T3_MTF_Trend_v1.0,0.246981351841,USDRUBF,H1_M15,-0.886249802368
T3-Si-000021,T3,Si,LONG,2023-04-06 18:15:00+03:00,81.16,80.8633186352,0.296681364833,2023-04-07 09:30:00+03:00,82.16,ATR_TRAILING_STOP,25,3728.32363117,3.37061952159,0.00999999999999,1.5,0.0337061952159,5.05592928239,1,3.37061952159,3728.32363117,0,3728.32363117,0.001,296.681364833,0,T3_MTF_Trend_v1.0,0.296681364833,USDRUBF,H1_M15,3.36387828255
T3-CNY-000019,T3,CNY,LONG,2023-04-06 18:45:00+03:00,11.82,11.7666267341,0.0533732659446,2023-04-07 09:45:00+03:00,11.9281240589,ATR_TRAILING_STOP,24,2031.41703925,2.02580930649,0.02,0.19,0.374719433897,3.55983462202,0.108124058868,2.02580930649,18787.8355707,0,2031.41703925,0.001,53.3732659446,0,T3_MTF_Trend_v1.0,0.0533732659446,CNYRUBF,H1_M15,1.9883373631
T3-CNY-000020,T3,CNY,LONG,2023-04-07 12:30:00+03:00,12.03,11.9761819634,0.0538180366082,2023-04-07 13:45:00+03:00,12.0434630686,ATR_TRAILING_STOP,5,255.933294868,0.250159045033,0.01,0.11,0.185811312159,2.04392443375,0.0134630686435,0.250159045033,19010.0267366,0,255.933294868,0.001,53.8180366082,0,T3_MTF_Trend_v1.0,0.0538180366082,CNYRUBF,H1_M15,0.212996782601
T3-Si-000022,T3,Si,LONG,2023-04-07 12:45:00+03:00,82.94,82.5782640506,0.361735949392,2023-04-07 13:45:00+03:00,82.8232649838,ATR_TRAILING_STOP,4,-368.986491935,-0.322707810418,0.116735016178,0.48,0.322707810418,1.32693474565,-0.116735016178,-0.322707810418,3160.88954297,0,-368.986491935,0.001,361.735949392,0,T3_MTF_Trend_v1.0,0.361735949392,USDRUBF,H1_M15,-0.328236705192
T3-CNY-000021,T3,CNY,LONG,2023-04-10 10:45:00+03:00,11.87,11.819177079,0.050822920981,2023-04-10 14:45:00+03:00,11.8597080845,ATR_TRAILING_STOP,16,-207.697963702,-0.202505391772,0.02,0.05,0.393523229558,0.983808073894,-0.0102919155243,-0.202505391772,20180.6906802,0,-207.697963702,0.001,50.822920981,0,T3_MTF_Trend_v1.0,0.050822920981,CNYRUBF,H1_M15,-0.241857714728
T3-Si-000023,T3,Si,LONG,2023-04-10 09:15:00+03:00,81.18,80.9119737857,0.268026214283,2023-04-10 14:45:00+03:00,81.5486156621,ATR_TRAILING_STOP,22,1567.4501371,1.37529705098,0.2,0.84,0.746195667969,3.13402180547,0.368615662089,1.37529705098,4252.26136137,0,1567.4501371,0.001,268.026214283,0,T3_MTF_Trend_v1.0,0.268026214283,USDRUBF,H1_M15,1.3678350943
T3-CNY-000022,T3,CNY,SHORT,2023-04-28 12:15:00+03:00,11.68,11.7185038713,0.0385038712558,2023-04-28 16:30:00+03:00,11.5046208629,ATR_TRAILING_STOP,17,4662.17765539,4.55484426191,0.01,0.28,0.259714144938,7.27199605827,0.175379137051,4.55484426191,26583.4222576,0,4662.17765539,0.001,38.5038712558,0,T3_MTF_Trend_v1.0,0.0385038712558,CNYRUBF,H1_M15,4.50290143293
T3-Si-000024,T3,Si,SHORT,2023-04-28 11:15:00+03:00,81.12,81.302849777,0.182849777029,2023-04-28 16:30:00+03:00,79.6375946534,ATR_TRAILING_STOP,21,9367.0297558,8.10723081383,0.06,2.1,0.328138218022,11.4848376308,1.48240534663,8.10723081383,6318.80462189,0,9367.0297558,0.001,182.849777029,0,T3_MTF_Trend_v1.0,0.182849777029,USDRUBF,H1_M15,8.09629287323
T3-CNY-000023,T3,CNY,SHORT,2023-05-02 10:00:00+03:00,11.56,11.5907613197,0.030761319697,2023-05-02 10:15:00+03:00,11.5907613197,ATR_TRAILING_STOP,1,-1070.1864447,-1,0.030761319697,0,1,0,-0.030761319697,-1,34790.0043054,0,-1070.1864447,0.001,30.761319697,0,T3_MTF_Trend_v1.0,0.030761319697,CNYRUBF,H1_M15,-1.06501671644
T3-CNY-000024,T3,CNY,SHORT,2023-05-02 12:30:00+03:00,11.45,11.4999695476,0.0499695475603,2023-05-02 18:15:00+03:00,11.4999695476,ATR_TRAILING_STOP,23,-1059.48458025,-1,0.0499695475603,0,1,0,-0.0499695475603,-1,21202.605026,0,-1059.48458025,0.001,49.9695475603,0,T3_MTF_Trend_v1.0,0.0499695475603,CNYRUBF,H1_M15,-1.0400243768
T3-Si-000025,T3,Si,SHORT,2023-05-02 10:45:00+03:00,80.11,80.3625505048,0.252550504844,2023-05-02 18:15:00+03:00,79.7825003267,ATR_TRAILING_STOP,30,1619.74532541,1.29676903031,0.03,0.65,0.118788121285,2.57374262785,0.327499673271,1.29676903031,4945.79218732,0,1619.74532541,0.001,252.550504844,0,T3_MTF_Trend_v1.0,0.252550504844,USDRUBF,H1_M15,1.28884982223
T3-CNY-000025,T3,CNY,SHORT,2023-05-04 13:00:00+03:00,11.31,11.3560477966,0.0460477966121,2023-05-04 21:30:00+03:00,11.2829628526,ATR_TRAILING_STOP,33,615.859789694,0.587153987181,0.03,0.09,0.651496970696,1.95449091209,0.0270371473817,0.587153987181,22778.2828196,0,615.859789694,0.001,46.0477966121,0,T3_MTF_Trend_v1.0,0.0460477966121,CNYRUBF,H1_M15,0.543720855801
T3-Si-000026,T3,Si,SHORT,2023-05-05 11:00:00+03:00,76.68,77.0818701121,0.401870112143,2023-05-05 12:45:00+03:00,76.8990331739,ATR_TRAILING_STOP,7,-689.610533927,-0.545034744569,0.219033173922,0.37,0.545034744569,0.920695490458,-0.219033173922,-0.545034744569,3148.42962634,0,-689.610533927,0.001,401.870112143,0,T3_MTF_Trend_v1.0,0.401870112143,USDRUBF,H1_M15,-0.55001147695
T3-CNY-000026,T3,CNY,SHORT,2023-05-05 09:15:00+03:00,11.24,11.2893545744,0.0493545744461,2023-05-05 13:30:00+03:00,11.1460621204,ATR_TRAILING_STOP,17,2008.10166726,1.90332670617,0.01,0.18,0.202615463961,3.6470783513,0.0939378796151,1.90332670617,21376.910736,0,2008.10166726,0.001,49.3545744461,0,T3_MTF_Trend_v1.0,0.0493545744461,CNYRUBF,H1_M15,1.86280361338
T3-Si-000027,T3,Si,SHORT,2023-05-10 13:15:00+03:00,76.15,76.4749206182,0.324920618156,2023-05-10 18:00:00+03:00,76.4409753904,ATR_TRAILING_STOP,19,-1126.89942479,-0.895527627753,0.290975390385,0.22,0.895527627753,0.677088457016,-0.290975390385,-0.895527627753,3872.83413658,0,-1126.89942479,0.001,324.920618156,0,T3_MTF_Trend_v1.0,0.324920618156,USDRUBF,H1_M15,-0.901682977362
T3-CNY-000027,T3,CNY,SHORT,2023-05-10 13:15:00+03:00,10.98,11.0346297944,0.0546297943968,2023-05-11 09:30:00+03:00,10.9617592207,ATR_TRAILING_STOP,45,358.983544063,0.333898004358,0.04,0.07,0.732201181456,1.28135206755,0.0182407793276,0.333898004358,19680.2744892,0,358.983544063,0.001,54.6297943968,0,T3_MTF_Trend_v1.0,0.0546297943968,CNYRUBF,H1_M15,0.297287945285
T3-CNY-000028,T3,CNY,SHORT,2023-05-11 11:00:00+03:00,10.84,10.8956120621,0.0556120620704,2023-05-11 13:15:00+03:00,10.8956120621,ATR_TRAILING_STOP,9,-1078.71918446,-1,0.0556120620704,0.02,1,0.359634209836,-0.0556120620704,-1,19397.2160769,0,-1078.71918446,0.001,55.6120620704,0,T3_MTF_Trend_v1.0,0.0556120620704,CNYRUBF,H1_M15,-1.03596342098
T3-Si-000028,T3,Si,SHORT,2023-05-12 09:15:00+03:00,76.93,77.2597258945,0.329725894456,2023-05-12 11:00:00+03:00,77.1180410595,ATR_TRAILING_STOP,7,-711.211968874,-0.570295092627,0.188041059521,0.36,0.570295092627,1.09181597822,-0.188041059521,-0.570295092627,3782.21634513,0,-711.211968874,0.001,329.725894456,0,T3_MTF_Trend_v1.0,0.329725894456,USDRUBF,H1_M15,-0.57636073695
T3-Si-000029,T3,Si,LONG,2023-05-15 13:45:00+03:00,79.51,79.1497252978,0.360274702199,2023-05-15 14:30:00+03:00,79.1497252978,ATR_TRAILING_STOP,3,-1239.98254774,-1,0.360274702199,0.04,1,0.111026391128,-0.360274702199,-1,3441.76968344,0,-1239.98254774,0.001,360.274702199,0,T3_MTF_Trend_v1.0,0.360274702199,USDRUBF,H1_M15,-1.00555131956
T3-CNY-000029,T3,CNY,LONG,2023-05-15 13:30:00+03:00,11.41,11.3512054471,0.0587945528518,2023-05-15 18:15:00+03:00,11.3533420165,ATR_TRAILING_STOP,19,-1029.12379192,-0.963660419427,0.0566579834612,0.01,0.963660419427,0.17008378353,-0.0566579834612,-0.963660419427,18163.7913857,0,-1029.12379192,0.001,58.7945528518,0,T3_MTF_Trend_v1.0,0.0587945528518,CNYRUBF,H1_M15,-0.997677176133
T3-Si-000030,T3,Si,LONG,2023-05-18 09:15:00+03:00,79.99,79.7108934832,0.27910651676,2023-05-18 11:30:00+03:00,79.9536960169,ATR_TRAILING_STOP,9,-159.674316882,-0.130072144212,0.06,0.45,0.214971691441,1.61228768581,-0.0363039830986,-0.130072144212,4398.25890313,0,-159.674316882,0.001,279.10651676,0,T3_MTF_Trend_v1.0,0.27910651676,USDRUBF,H1_M15,-0.13723786726
T3-Si-000031,T3,Si,LONG,2023-05-18 16:45:00+03:00,80.17,79.7909492507,0.379050749345,2023-05-19 09:15:00+03:00,80.2246967984,ATR_TRAILING_STOP,30,176.90904991,0.144299407112,0.1,0.34,0.263816916793,0.896977517095,0.0546967983957,0.144299407112,3234.35841035,0,176.90904991,0.001,379.050749345,0,T3_MTF_Trend_v1.0,0.379050749345,USDRUBF,H1_M15,0.139023068776
T3-Si-000032,T3,Si,LONG,2023-05-30 09:15:00+03:00,81.3,81.1394791631,0.160520836907,2023-05-30 10:00:00+03:00,81.2099888343,ATR_TRAILING_STOP,3,-688.456820479,-0.560744433097,0.0900111656915,0.17,0.560744433097,1.05905253969,-0.0900111656915,-0.560744433097,7648.57132101,0,-688.456820479,0.001,160.520836907,0,T3_MTF_Trend_v1.0,0.160520836907,USDRUBF,H1_M15,-0.573203874741
T3-CNY-000030,T3,CNY,LONG,2023-05-30 16:15:00+03:00,11.43,11.3923643106,0.0376356893885,2023-05-30 17:30:00+03:00,11.3923643106,ATR_TRAILING_STOP,5,-1057.64075469,-1,0.0376356893885,0.02,1,0.531410486295,-0.0376356893885,-1,28102.0693889,0,-1057.64075469,0.001,37.6356893885,0,T3_MTF_Trend_v1.0,0.0376356893885,CNYRUBF,H1_M15,-1.05314104863
