quarter,trades,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,win_rate
2023-Q1,101,0.817394600118,-0.0913545266784,-9.22680719452,-11.1317310196,-0.828874429166,0.336633663366
2023-Q2,124,1.63977384891,0.331932842685,41.1596724929,-20.8985142027,1.9695023337,0.354838709677
2023-Q3,130,1.17474603497,0.0806259482945,10.4813732783,-13.2584317145,0.790543972619,0.384615384615
2023-Q4,166,1.50152410124,0.22591953609,37.5026429909,-15.9377688448,2.35306731802,0.433734939759
2024-Q1,147,0.81527729012,-0.100825469881,-14.8213440725,-31.6481115219,-0.468316855565,0.292517006803
2024-Q2,160,1.20350440471,0.102466730825,16.394676932,-15.3687964189,1.06675086879,0.3875
2024-Q3,147,0.644652451016,-0.190939054247,-28.0680409743,-29.1385907678,-0.963260069711,0.333333333333
2024-Q4,156,1.51391304583,0.218641518372,34.108076866,-9.5136483497,3.58517317566,0.448717948718
