diagnostic_run_id,strategy,data_generation,parameter_generation,universe,trade_id,symbol,direction,entry_time,exit_time,entry_price,exit_price,gross_R,cost_R,net_R_C1,MAE_R,MFE_R,exit_reason
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000001,Si,SHORT,2025-01-24 19:00:00+03:00,2025-01-28 10:00:00+03:00,100.31,99.8604704227,1.05736579038,0.00470432133435,1.05266146905,0.987907480214,3.4106329674,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000002,Si,SHORT,2025-01-28 13:00:00+03:00,2025-01-29 11:00:00+03:00,99.79,100.057707555,-0.271068732113,0.00202511081578,-0.273093842928,0,0.648035461051,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-CNY-000001,CNY,SHORT,2025-01-28 12:00:00+03:00,2025-01-30 10:00:00+03:00,13.471,13.4133619775,0.423951180182,0.0147108162929,0.409240363889,0.0367770407322,1.17686530343,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000003,Si,SHORT,2025-01-31 15:00:00+03:00,2025-01-31 18:00:00+03:00,98.62,98.9593473945,-1,0.00589366540697,-1.00589366541,0.884049811046,0.383088251453,INITIAL_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-CNY-000002,CNY,SHORT,2025-02-24 13:00:00+03:00,2025-02-26 14:00:00+03:00,12.063,11.8032469963,1.87727375689,0.01445429874,1.86281945815,0.15899728614,3.05708418352,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000004,Si,SHORT,2025-02-26 13:00:00+03:00,2025-02-26 14:00:00+03:00,86.79,87.8832909486,-1,0.0018293392098,-1.00182933921,0,0,INITIAL_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-CNY-000003,CNY,SHORT,2025-03-12 10:00:00+03:00,2025-03-12 15:00:00+03:00,11.873,11.99,-0.644259364892,0.0110129805964,-0.655272345488,0.754389170856,0.0385454320876,EMA50_TREND_LOSS
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000005,Si,SHORT,2025-03-12 10:00:00+03:00,2025-03-12 15:00:00+03:00,87.24,88.3311659947,-1,0.00183290169387,-1.00183290169,0.953108880812,0,INITIAL_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-CNY-000004,CNY,SHORT,2025-03-18 19:00:00+03:00,2025-03-19 11:00:00+03:00,11.255,11.4163054171,-0.79774544917,0.00989111789663,-0.807636567066,0.82096278542,0.494555894832,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-Si-000006,Si,SHORT,2025-03-18 19:00:00+03:00,2025-03-19 11:00:00+03:00,83.73,85.1536993037,-0.907294510088,0.00127455918219,-0.90856906927,0.88581863162,0.254911836437,ATR_TRAILING_STOP
LEGACY_DATA__V2_PARAMS,T2,LEGACY_CONTINUOUS,V2_H1_PARAMS,SICNY,T2-LEGACY_DATA__V2_PARAMS-CNY-000005,CNY,SHORT,2025-04-14 22:00:00+03:00,2025-04-15 18:00:00+03:00,11.254,11.2722948087,-0.181461976769,0.019837537542,-0.201299514311,0.119025225252,1.38862762794,ATR_TRAILING_STOP
