trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit
Si-000007,T1_BBW_Donchian_v1.0,Si,LONG,2023-08-24 00:00:00+03:00,94.92,94.30462996046005,0.615370039539954,2023-08-24 10:00:00+03:00,94.30462996046005,ATR_TRAILING_STOP,1,-1036.7908434180933,-1.0,0.615370039539954,0.0,1.0,0.0,-0.615370039539954,-1.0,1684.8250268946965,0.0,-1036.7908434180933
CNY-000005,T1_BBW_Donchian_v1.0,CNY,LONG,2023-09-27 20:00:00+03:00,13.24,13.184035914531778,0.05596408546822218,2023-10-02 11:00:00+03:00,13.451557945513512,ATR_TRAILING_STOP,36,3679.4077481594977,3.7802448435191507,0.028999999999999915,0.29499999999999993,0.518189473791488,5.271237750637565,0.21155794551351192,3.7802448435191507,17391.961995227917,0.0,3679.4077481594977
Si-000008,T1_BBW_Donchian_v1.0,Si,SHORT,2023-11-08 13:00:00+03:00,92.26,92.63386311144451,0.373863111444507,2023-11-09 23:00:00+03:00,92.36769771194467,ATR_TRAILING_STOP,25,-295.6788145216752,-0.288067232759476,0.10769771194466671,0.39000000000000057,0.288067232759476,1.0431625588658504,-0.10769771194466671,-0.288067232759476,2745.4512188113154,0.0,-295.6788145216752
CNY-000006,T1_BBW_Donchian_v1.0,CNY,SHORT,2023-11-08 15:00:00+03:00,12.635,12.68188072592488,0.046880725924880906,2023-11-10 20:00:00+03:00,12.641215502303972,ATR_TRAILING_STOP,35,-133.92281941514568,-0.1325811872864599,0.02800000000000047,0.04800000000000004,0.5972603761483157,1.0238749305399537,-0.0062155023039718316,-0.1325811872864599,21546.58028677204,0.0,-133.92281941514568
CNY-000007,T1_BBW_Donchian_v1.0,CNY,LONG,2023-11-10 20:00:00+03:00,12.664,12.617369416392787,0.04663058360721273,2023-11-13 13:00:00+03:00,12.617369416392787,ATR_TRAILING_STOP,8,-1008.7800968484504,-1.0,0.04663058360721273,0.002000000000000668,1.0,0.04289030600276064,-0.04663058360721273,-1.0,21633.443521655052,0.0,-1008.7800968484504
Si-000009,T1_BBW_Donchian_v1.0,Si,SHORT,2023-12-07 20:00:00+03:00,91.92,92.68928309872474,0.7692830987247419,2023-12-08 20:00:00+03:00,92.07,ATR_TRAILING_STOP,15,-199.56232273955987,-0.19498673537563727,0.3199999999999932,1.0300000000000011,0.4159717021347076,1.33890891624612,-0.14999999999999147,-0.19498673537563727,1330.4154849304748,0.0,-199.56232273955987
Si-000010,T1_BBW_Donchian_v1.0,Si,LONG,2023-12-15 17:00:00+03:00,90.54,89.89828286948621,0.641717130513797,2023-12-18 18:00:00+03:00,90.1280254638551,ATR_TRAILING_STOP,16,-655.7715621734001,-0.6419877490492721,0.480000000000004,0.30999999999998806,0.7479931221653494,0.4830788913984322,-0.41197453614491053,-0.6419877490492721,1591.7769294914258,0.0,-655.7715621734001
CNY-000008,T1_BBW_Donchian_v1.0,CNY,SHORT,2024-02-22 10:00:00+03:00,12.778,12.815541484814908,0.03754148481490738,2024-02-22 12:00:00+03:00,12.813361353849334,ATR_TRAILING_STOP,2,-940.6956553618186,-0.9419274177267528,0.03536135384933381,0.02400000000000091,0.9419274177267528,0.6392927748683699,-0.03536135384933381,-0.9419274177267528,26602.365378030932,0.0,-940.6956553618186
CNY-000009,T1_BBW_Donchian_v1.0,CNY,SHORT,2024-03-05 14:00:00+03:00,12.602,12.647602695196667,0.04560269519666704,2024-03-06 15:00:00+03:00,12.551134833506632,ATR_TRAILING_STOP,16,1103.4471378779567,1.115398251660484,0.0,0.11899999999999977,0.0,2.6094948881156723,0.05086516649336836,1.115398251660484,21693.571729915024,0.0,1103.4471378779567
CNY-000010,T1_BBW_Donchian_v1.0,CNY,SHORT,2024-07-08 19:00:00+03:00,11.885,11.966389702132306,0.08138970213230579,2024-07-09 12:00:00+03:00,11.966389702132306,ATR_TRAILING_STOP,7,-1000.3198107051275,-1.0,0.08138970213230579,0.02200000000000024,1.0,0.2703044663345419,-0.08138970213230579,-1.0,12290.496027114385,0.0,-1000.3198107051275
CNY-000011,T1_BBW_Donchian_v1.0,CNY,LONG,2024-07-15 15:00:00+03:00,12.016,11.96683534673643,0.04916465326357056,2024-07-16 13:00:00+03:00,12.013759662662165,ATR_TRAILING_STOP,12,-45.12679610669138,-0.04556804918005175,0.0129999999999999,0.07600000000000051,0.26441760771315126,1.5458260143230602,-0.0022403373378345748,-0.04556804918005175,20142.85766013668,0.0,-45.12679610669138
Si-000011,T1_BBW_Donchian_v1.0,Si,LONG,2024-07-15 16:00:00+03:00,88.52,88.10984395719306,0.41015604280693196,2024-07-17 18:00:00+03:00,88.21262497339484,ATR_TRAILING_STOP,30,-760.5857741916847,-0.7494099672446974,0.3999999999999915,0.18999999999999773,0.9752385878861204,0.4632383292459115,-0.3073750266051576,-0.7494099672446974,2474.455334228257,0.0,-760.5857741916847
CNY-000012,T1_BBW_Donchian_v1.0,CNY,LONG,2024-08-08 13:00:00+03:00,11.88,11.821116782597338,0.05888321740266278,2024-08-09 20:00:00+03:00,11.848615526116657,ATR_TRAILING_STOP,21,-527.5935050278495,-0.5329952279734794,0.0313844738833442,0.049999999999998934,0.5329952279734794,0.8491383828108867,-0.0313844738833442,-0.5329952279734794,16810.653158912577,0.0,-527.5935050278495
Si-000012,T1_BBW_Donchian_v1.0,Si,SHORT,2024-09-24 16:00:00+03:00,92.37,92.76714357149267,0.3971435714926628,2024-09-25 16:00:00+03:00,92.203657649275,ATR_TRAILING_STOP,14,421.9073857246694,0.41884689232109656,0.14000000000000057,0.8200000000000074,0.35251735153060904,2.0647444875364345,0.16634235072500303,0.41884689232109656,2536.379844854821,0.0,421.9073857246694
CNY-000013,T1_BBW_Donchian_v1.0,CNY,SHORT,2024-10-01 11:00:00+03:00,13.172,13.235706247196818,0.0637062471968175,2024-10-01 14:00:00+03:00,13.235706247196818,ATR_TRAILING_STOP,3,-984.5894095867307,-1.0,0.0637062471968175,0.0259999999999998,1.0,0.40812323977700343,-0.0637062471968175,-1.0,15455.146911179483,0.0,-984.5894095867307
CNY-000014,T1_BBW_Donchian_v1.0,CNY,LONG,2024-10-01 18:00:00+03:00,13.294,13.228260335684928,0.06573966431507294,2024-10-02 11:00:00+03:00,13.242745236351952,ATR_TRAILING_STOP,7,-759.9711532524003,-0.7796626919540907,0.05125476364804804,0.03399999999999892,0.7796626919540907,0.5171915669822384,-0.05125476364804804,-0.7796626919540907,14827.327240662102,0.0,-759.9711532524003
Si-000013,T1_BBW_Donchian_v1.0,Si,LONG,2024-10-28 11:00:00+03:00,97.36,96.9611201163498,0.39887988365019567,2024-10-30 12:00:00+03:00,97.2360683555818,ATR_TRAILING_STOP,29,-314.2802850620877,-0.3106991590653298,0.29000000000000625,0.4000000000000057,0.7270359120299147,1.0028081545240128,-0.12393164441819238,-0.3106991590653298,2535.9163637140714,0.0,-314.2802850620877
CNY-000015,T1_BBW_Donchian_v1.0,CNY,LONG,2024-12-28 15:00:00+03:00,13.562,13.435406336985977,0.12659366301402208,2024-12-30 11:00:00+03:00,13.538244171645792,ATR_TRAILING_STOP,10,-181.48856470110294,-0.18765416679329802,0.023755828354207864,0.13700000000000045,0.18765416679329802,1.082202669061134,-0.023755828354207864,-0.18765416679329802,7639.7489489755435,0.0,-181.48856470110294
