parameter,value,configuration_id,trades,PF_C0,PF_C1,expectancy_C1,net_R_C1,max_DD_R_C1,winrate,Si_expectancy_C1,CNY_expectancy_C1,Y2023_expectancy_C1,Y2024_expectancy_C1,LONG_trades,SHORT_trades,status
adx_threshold,15,T3_D20_ADX15_EMA100_ATR20_SL2.0_TR3.0,118,1.9726728871920913,1.9214303770469192,0.41325494141336655,48.764083086777255,-15.85873422610058,0.423728813559322,0.27705761269190493,0.5861207817136832,0.23493963113006186,0.5856264080205611,80,38,POSITIVE
adx_threshold,20,T3_D20_ADX20_EMA100_ATR20_SL2.0_TR3.0,109,2.1049567258779187,2.050317167764735,0.46344295761127374,50.515282379628836,-16.783903569375298,0.43119266055045874,0.3362333671533808,0.6251051454848459,0.2701124525071036,0.6677166988534158,74,35,POSITIVE
adx_threshold,25,T3_D20_ADX25_EMA100_ATR20_SL2.0_TR3.0,92,2.367954270052418,2.31534996064822,0.5557418415012941,51.12824941811906,-10.667793084123915,0.45652173913043476,0.3792358939673051,0.8181155472950618,0.26619312035648507,0.9004427000070194,62,30,POSITIVE
adx_threshold,30,T3_D20_ADX30_EMA100_ATR20_SL2.0_TR3.0,69,3.046600898294343,2.9826038556548844,0.7967399696582105,54.975057906416524,-10.829364461023236,0.4927536231884058,0.6103247643131215,1.0697050917706623,0.38390167926336427,1.4389328658279714,48,21,POSITIVE
