parameter,value,configuration_id,trades,PF_C0,PF_C1,expectancy_C1,net_R_C1,max_DD_R_C1,winrate,Si_expectancy_C1,CNY_expectancy_C1,Y2023_expectancy_C1,Y2024_expectancy_C1,LONG_trades,SHORT_trades,status
atr_average_period,10,T3_D20_ADX20_EMA100_ATR10_SL2.0_TR3.0,111,2.2175460822990636,2.1605004783021338,0.4964075070267613,55.1012332799705,-12.057830226057407,0.4144144144144144,0.42553445675651125,0.5929154903734851,0.38011443204824596,0.6148150015503405,72,39,POSITIVE
atr_average_period,20,T3_D20_ADX20_EMA100_ATR20_SL2.0_TR3.0,109,2.1049567258779187,2.050317167764735,0.46344295761127374,50.515282379628836,-16.783903569375298,0.43119266055045874,0.3362333671533808,0.6251051454848459,0.2701124525071036,0.6677166988534158,74,35,POSITIVE
atr_average_period,30,T3_D20_ADX20_EMA100_ATR30_SL2.0_TR3.0,115,1.7706097112198091,1.723151241342323,0.33531828901548494,38.56160323678077,-18.046414128266854,0.391304347826087,0.2928803657067007,0.3867334653318968,0.18333975092414823,0.4698566669979798,76,39,POSITIVE
atr_average_period,50,T3_D20_ADX20_EMA100_ATR50_SL2.0_TR3.0,109,1.7474902420932845,1.7019666745794988,0.3348414778248422,36.4977210829078,-17.478480910604603,0.3944954128440367,0.26028910210146594,0.426130101159589,0.199808601675136,0.4535772827151013,71,38,POSITIVE
