trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe_pair,net_R
T2-Si-000015,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-15 20:00:00+03:00,2023-09-15 23:00:00+03:00,2023-09-15 23:00:00+03:00,96.57,96.3452628053,0.224737194672,224.737194672,2023-09-18 13:00:00+03:00,96.3452628053,INITIAL_STOP,5,-1,0.00889928346271,-1.00889928346,0.533957007763,2.18032444836,2023-09-15 17:00:00+03:00,3,5205.65616364,USDRUBF,T2,H4_H1,-1.00889928346
T2-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-06 22:00:00+03:00,2023-10-09 10:00:00+03:00,2023-10-09 10:00:00+03:00,13.752,13.6965245205,0.0554754795327,55.4754795327,2023-10-09 17:00:00+03:00,13.8617445676,ATR_TRAILING_STOP,7,1.97825360944,0.0360519641623,1.94220164528,0,5.08332694689,2023-10-06 18:00:00+03:00,3,20036.6776265,CNYRUBF,T2,H4_H1,1.94220164528
T2-Si-000016,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-06 22:00:00+03:00,2023-10-09 10:00:00+03:00,2023-10-09 10:00:00+03:00,100.28,100.108613556,0.171386444026,171.386444026,2023-10-09 17:00:00+03:00,101.042238262,ATR_TRAILING_STOP,7,4.44748280156,0.0116695343752,4.43581326718,0,11.5528390314,2023-10-06 18:00:00+03:00,3,6757.25207132,USDRUBF,T2,H4_H1,4.43581326718
T2-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-10 10:00:00+03:00,2023-10-10 11:00:00+03:00,2023-10-10 11:00:00+03:00,13.752,13.5310457965,0.220954203509,220.954203509,2023-10-10 13:00:00+03:00,13.633,EMA50_TREND_LOSS,2,-0.538573143712,0.00905164947415,-0.547624793186,0.357540154229,0.0407324226337,2023-10-09 16:00:00+03:00,1,5128.36014547,CNYRUBF,T2,H4_H1,-0.547624793186
T2-Si-000017,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-10 17:00:00+03:00,2023-10-10 18:00:00+03:00,2023-10-10 18:00:00+03:00,100.21,99.614516689,0.595483311033,595.483311033,2023-10-11 11:00:00+03:00,99.614516689,INITIAL_STOP,8,-1,0.00335861637588,-1.00335861638,0.486999374503,0.319068555709,2023-10-10 11:00:00+03:00,1,2031.07727321,USDRUBF,T2,H4_H1,-1.00335861638
T2-CNY-000010,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-10 16:00:00+03:00,2023-10-10 17:00:00+03:00,2023-10-10 17:00:00+03:00,13.71,13.6330222479,0.0769777521328,76.9777521328,2023-10-11 12:00:00+03:00,13.681,EMA50_TREND_LOSS,10,-0.376732227124,0.0259815329051,-0.402713760029,0.766455220701,1.48094737559,2023-10-10 11:00:00+03:00,1,14639.6508634,CNYRUBF,T2,H4_H1,-0.402713760029
T2-CNY-000011,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-11 15:00:00+03:00,2023-10-11 16:00:00+03:00,2023-10-11 16:00:00+03:00,13.733,13.6651288394,0.0678711605917,67.8711605917,2023-10-11 23:00:00+03:00,13.6651288394,INITIAL_STOP,7,-1,0.0294675968786,-1.02946759688,0.825092712601,0.0442013953179,2023-10-11 10:00:00+03:00,1,16537.0551191,CNYRUBF,T2,H4_H1,-1.02946759688
T2-Si-000018,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-10-11 15:00:00+03:00,2023-10-11 16:00:00+03:00,2023-10-11 16:00:00+03:00,100.13,99.7390447016,0.390955298378,390.955298378,2023-10-11 23:00:00+03:00,99.7390447016,INITIAL_STOP,7,-1,0.0051156743707,-1.00511567437,0.94639975858,0.306940462242,2023-10-11 10:00:00+03:00,1,3062.5937974,USDRUBF,T2,H4_H1,-1.00511567437
T2-CNY-000012,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-21 16:00:00+03:00,2023-11-21 19:00:00+03:00,2023-11-21 19:00:00+03:00,12.3,12.3373670735,0.0373670735112,37.3670735112,2023-11-22 14:00:00+03:00,12.3373670735,INITIAL_STOP,10,-1,0.0535230568538,-1.05352305685,0.749322795953,1.33807642134,2023-11-21 10:00:00+03:00,3,29727.6288182,CNYRUBF,T2,H4_H1,-1.05352305685
T2-CNY-000013,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-30 10:00:00+03:00,2023-11-30 13:00:00+03:00,2023-11-30 13:00:00+03:00,12.394,12.4264905184,0.0324905183563,32.4905183563,2023-11-30 16:00:00+03:00,12.424,EMA50_TREND_LOSS,3,-0.923346302791,0.061556420186,-0.984902722977,0.769455252325,0.0923346302791,2023-11-30 00:00:00+03:00,3,33829.3031162,CNYRUBF,T2,H4_H1,-0.984902722977
