symbol,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
Si,78,1.83015050857,0.380719013699,29.6960830685,-8.81106682199,0.371794871795,2.25751757515,-0.73003931859,3.37031640646
CNY,78,0.702105238018,-0.16837241452,-13.1330483326,-20.9132267087,0.282051282051,1.40696148168,-0.787253588026,-0.627978098048
GD,66,3.79765532149,1.60263732492,105.774063445,-8.92923514245,0.30303030303,7.17910873135,-0.821915460484,11.8458145359
BR,61,1.36568211212,0.154666363398,9.43464816726,-7.87362614245,0.360655737705,1.60158109127,-0.661541944634,1.19825960702
MIX,82,1.08773530831,0.0428584728715,3.51439477546,-11.3404888871,0.353658536585,1.50245462978,-0.755788480908,0.309897995619
NG,72,1.12248294942,0.0656276055981,4.72518760306,-8.97129275615,0.333333333333,1.80431322018,-0.803715201695,0.526700859229
