quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,57,0.841282598137,-0.0967926874766,-5.51718318617,-13.9148528338,0.245614035088,2.0888474694,-0.808396459484,-0.396495978222
2025Q2,51,1.57329370871,0.248590111564,12.6780956898,-4.23082773155,0.450980392157,1.51272094262,-0.789803071088,2.99659936405
2025Q3,63,1.16407085272,0.0939978121802,5.92186216735,-17.9033585907,0.253968253968,2.62594902931,-0.767943027693,0.330768226384
2025Q4,66,4.0982643318,1.373967734,90.681870444,-7.19000751489,0.378787878788,4.79801896007,-0.713868379454,12.6122080201
2026Q1,73,1.36704370697,0.192064263322,14.0206912225,-16.5954957281,0.315068493151,2.27042001422,-0.763979382088,0.844849195964
2026Q2,64,1.64815498408,0.317610050507,20.3270432324,-15.9730014112,0.359375,2.24732331793,-0.764912026339,1.27258758132
2026Q3,63,1.06266399532,0.0301420501039,1.89894915655,-9.96088221942,0.349206349206,1.46375550444,-0.739113949782,0.190640659604
