trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
CNYRUBF-000003,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-11-22 14:00:00+03:00,13.992,13.9010994915,0.0909005085387,2024-11-25 19:00:00+03:00,14.2905603918,ATR_TRAILING_STOP,20,3248.89024001,3.26247230707,0.031,0.456,0.341032195511,5.01647358558,0.298560391806,3.26247230707,10881.852815,21.76370563,3227.12653438,0.001,90.9005085387,0.0220020771297,T3_MTF_Trend_v1.0,0.0909005085387,3.24047022994,WF04,FLAT
USDRUBF-000001,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-11-22 12:00:00+03:00,102.49,101.683576288,0.806423711803,2024-11-26 12:00:00+03:00,104.761682946,ATR_TRAILING_STOP,30,2816.98431356,2.81450422776,0.12,3.39,0.148805148266,4.20374543851,2.27168294623,2.81450422776,1240.04290222,2.48008580443,2814.50422776,0.001,806.423711803,0.00248008580443,T3_MTF_Trend_v1.0,0.806423711803,2.81202414195,WF04,FLAT
IMOEXF-000002,T3_MTF_Trend_v1.0,IMOEXF,SHORT,2024-11-25 16:00:00+03:00,2547.5,2590.23126413,42.731264134,2024-11-27 13:00:00+03:00,2486.42925587,ATR_TRAILING_STOP,27,1431.57990635,1.4291349757,3.5,117.5,0.0819072421781,2.74974313027,61.0707441298,1.4291349757,23.4413372024,0.0468826744048,1431.53302368,0.001,42731.264134,4.68041383875e-05,T3_MTF_Trend_v1.0,42.731264134,1.42908817156,WF04,FLAT
CNYRUBF-000004,T3_MTF_Trend_v1.0,CNYRUBF,LONG,2024-11-26 17:00:00+03:00,14.541,14.4082700524,0.132729947572,2024-11-27 17:00:00+03:00,14.8294638197,ATR_TRAILING_STOP,15,2219.90355197,2.15824555741,0.016,0.512,0.120545515859,3.85745650748,0.288463819683,2.15824555741,7695.60478817,15.3912095763,2204.51234239,0.001,132.729947572,0.0150681894824,T3_MTF_Trend_v1.0,0.132729947572,2.14317736793,WF04,FLAT
USDRUBF-000002,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-11-26 18:00:00+03:00,106.27,105.16374631,1.10625368975,2024-11-27 17:00:00+03:00,108.652315821,ATR_TRAILING_STOP,14,2214.10895419,2.15169074024,0,4.06,0,3.67004425622,2.3823158206,2.15169074024,929.393548516,1.85878709703,2212.25016709,0.001,1106.25368975,0.00180790357449,T3_MTF_Trend_v1.0,1.10625368975,2.14988283667,WF04,FLAT
GLDRUBF-000002,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-11-27 10:00:00+03:00,9002.8,8863.65891275,139.141087248,2024-11-27 18:00:00+03:00,9096.31689557,ATR_TRAILING_STOP,8,669.265007151,0.67208685388,11.8,285.4,0.0848060068622,2.05115545411,93.5168955742,0.67208685388,7.15662130401,0.014313242608,669.250693908,0.001,139141.087248,1.43738994682e-05,T3_MTF_Trend_v1.0,139.141087248,0.67207247998,WF04,FLAT
GLDRUBF-000003,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-11-29 10:00:00+03:00,9139,9014.22933634,124.770663659,2024-11-29 17:00:00+03:00,9047.37454266,ATR_TRAILING_STOP,7,-736.166704334,-0.73436699502,91.6254573381,57,0.734350965611,0.45683815673,-91.6254573381,-0.73436699502,8.03452147167,0.0160690429433,-736.182773377,0.001,124770.663659,1.60294090081e-05,T3_MTF_Trend_v1.0,124.770663659,-0.734383024429,WF04,FLAT
CNYRUBF-000005,T3_MTF_Trend_v1.0,CNYRUBF,SHORT,2024-12-06 17:00:00+03:00,13.423,13.6443324258,0.221332425823,2024-12-09 16:00:00+03:00,13.5858367765,ATR_TRAILING_STOP,14,-767.701797441,-0.744747525696,0.17,0.058,0.768075438419,0.262049267225,-0.162836776488,-0.744747525696,4714.54799095,9.42909598189,-777.130893423,0.001,221.332425823,0.00903618162846,T3_MTF_Trend_v1.0,0.221332425823,-0.753783707324,WF04,FLAT
IMOEXF-000003,T3_MTF_Trend_v1.0,IMOEXF,SHORT,2024-12-10 13:00:00+03:00,2534,2565.45204335,31.4520433543,2024-12-11 18:00:00+03:00,2535.87396626,ATR_TRAILING_STOP,20,-60.5346096003,-0.0596452903351,16,33.5,0.50871098643,1.06511362784,-1.8739662575,-0.0596452903351,32.3029346756,0.0646058693512,-60.5992154696,0.001,31452.0433543,6.35888733038e-05,T3_MTF_Trend_v1.0,31.4520433543,-0.0597088792084,WF04,FLAT
USDRUBF-000003,T3_MTF_Trend_v1.0,USDRUBF,LONG,2024-12-11 11:00:00+03:00,102.89,101.584511357,1.30548864322,2024-12-12 12:00:00+03:00,103.390521328,ATR_TRAILING_STOP,16,402.67014888,0.381865695302,0.41,2.15,0.314058649325,1.64689291719,0.500521328453,0.381865695302,804.501478737,1.60900295747,401.061145923,0.001,1305.48864322,0.00153199341134,T3_MTF_Trend_v1.0,1.30548864322,0.38033370189,WF04,FLAT
GLDRUBF-000004,T3_MTF_Trend_v1.0,GLDRUBF,LONG,2024-12-11 11:00:00+03:00,8766.3,8628.51117681,137.788823194,2024-12-12 13:00:00+03:00,8815.8268477,ATR_TRAILING_STOP,17,357.682846447,0.359425725226,14.3,216.1,0.10378200255,1.56834201056,49.5268477045,0.359425725226,7.2219990374,0.0144439980748,357.668402449,0.001,137788.823194,1.45149653915e-05,T3_MTF_Trend_v1.0,137.788823194,0.35941121026,WF04,FLAT
