quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,41,1.17855225956,0.102362055577,4.19684427865,-8.87519562634,0.243902439024,2.77016954012,-0.758221003954,0.472873439115
2025Q2,44,0.434869339032,-0.316925944097,-13.9447415403,-13.9447415403,0.272727272727,0.894209214997,-0.771101628757,-1
2025Q3,46,1.36931851197,0.223802961938,10.2949362492,-12.0435897596,0.347826086957,2.38565193876,-0.929183159035,0.854806287385
2025Q4,53,1.72620098729,0.311059050446,16.4861296736,-5.70401327816,0.377358490566,1.95940062169,-0.687935841214,2.89026846006
2026Q1,57,0.754747257496,-0.133565049645,-7.61320782974,-11.0538818909,0.245614035088,1.673506182,-0.721913822737,-0.688736129525
2026Q2,53,2.81908544418,0.662456052909,35.1101708042,-4.8222081203,0.433962264151,2.36570314168,-0.643366715152,7.28093228833
2026Q3,67,0.698940895401,-0.169360332925,-11.347142306,-13.7634515967,0.313432835821,1.25445732881,-0.819364048066,-0.824440165045
