analysis,top_1_positive_R_share,top_3_positive_R_share,top_5_positive_R_share,top_10_positive_R_share,net_R_without_best_trade,PF_R_C1_without_best_trade,expectancy_C1_without_best_trade,net_R_without_top3,PF_R_C1_without_top3,expectancy_C1_without_top3,net_R_without_top5,PF_R_C1_without_top5,expectancy_C1_without_top5,omitted_period,trade_count,PF,expectancy,net_R,max_DD,recovery_factor,win_rate,max_winning_streak,max_losing_streak
profit_concentration,0.0376243287958,0.0917419420782,0.13667076767,0.237812461904,118.270908168,1.85829408052,0.347855612259,103.871313837,1.7537959688,0.3073115794,91.9166687034,1.6670408968,0.273561513998,,,,,,,,,,
leave_one_quarter_out,,,,,,,,,,,,,,2023Q1,322,1.9053720132,0.366805332404,118.111317034,-15.012134415,7.86772312111,0.45652173913,6,14
leave_one_quarter_out,,,,,,,,,,,,,,2023Q2,316,1.84992931473,0.351837341834,111.18060002,-15.012134415,7.40604879666,0.443037974684,5,14
leave_one_quarter_out,,,,,,,,,,,,,,2023Q3,302,1.95023858901,0.389028488448,117.486603511,-15.012134415,7.82610921695,0.44701986755,6,14
leave_one_quarter_out,,,,,,,,,,,,,,2023Q4,293,1.90520748464,0.364287041535,106.73610317,-12.7958976973,8.3414314255,0.460750853242,6,14
leave_one_quarter_out,,,,,,,,,,,,,,2024Q1,293,2.17940954783,0.461007333956,135.075148849,-8.53199390068,15.8316040097,0.481228668942,6,10
leave_one_quarter_out,,,,,,,,,,,,,,2024Q2,284,1.9862597913,0.388790345311,110.416458068,-15.012134415,7.35514717733,0.454225352113,6,14
leave_one_quarter_out,,,,,,,,,,,,,,2024Q3,287,1.9387957249,0.379713088302,108.977656343,-15.012134415,7.2593045952,0.459930313589,6,14
leave_one_quarter_out,,,,,,,,,,,,,,2024Q4,290,1.75495880822,0.310310143659,89.9899416612,-15.012134415,5.99448014342,0.434482758621,6,14
leave_one_year_out,,,,,,,,,,,,,,2023,210,1.76787245761,0.326993796038,68.6686971679,-12.7958976973,5.36646187648,0.438095238095,4,14
leave_one_year_out,,,,,,,,,,,,,,2024,131,2.23243216685,0.455063193545,59.6132783544,-6.00329714169,9.93008957369,0.480916030534,6,5
leave_one_fold_out,,,,,,,,,,,,,,2023-01,339,1.89915483749,0.365490927716,123.901424496,-15.012134415,8.25341827287,0.451327433628,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-02,330,1.94019698564,0.377694050981,124.639036824,-15.012134415,8.30255268026,0.460606060606,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-03,335,1.92960244053,0.376521811222,126.134806759,-15.012134415,8.4021900732,0.453731343284,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-04,332,1.82460304919,0.337240467799,111.963835309,-15.012134415,7.45822227633,0.44578313253,5,14
leave_one_fold_out,,,,,,,,,,,,,,2023-05,331,1.96595793921,0.388623824756,128.634485994,-15.012134415,8.56870065496,0.456193353474,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-06,335,1.92496877439,0.37954098436,127.146229761,-15.012134415,8.46956377059,0.450746268657,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-07,334,1.93943323203,0.380066787724,126.9423071,-15.012134415,8.45597991534,0.455089820359,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-08,317,1.94699167312,0.38616799084,122.415253096,-15.012134415,8.15442026511,0.447949526814,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-09,333,1.92474526484,0.374453436516,124.69299436,-15.012134415,8.30614694172,0.453453453453,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-10,320,1.94503242523,0.384696897588,123.103007228,-15.012134415,8.20023347947,0.45625,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-11,331,1.91932837639,0.371834659334,123.077272239,-15.012134415,8.19851920034,0.453172205438,6,14
leave_one_fold_out,,,,,,,,,,,,,,2023-12,324,1.90532208996,0.361480786255,117.119774747,-12.7958976973,9.15291584203,0.45987654321,6,14
leave_one_fold_out,,,,,,,,,,,,,,2024-01,329,1.92913436864,0.383836616259,126.282246749,-17.0118631881,7.42318729893,0.452887537994,6,14
leave_one_fold_out,,,,,,,,,,,,,,2024-02,316,2.14597381809,0.437559319615,138.268744998,-8.53199390068,16.2059123117,0.481012658228,6,10
leave_one_fold_out,,,,,,,,,,,,,,2024-03,330,1.95159238938,0.385115479231,127.088108146,-15.012134415,8.46569212831,0.454545454545,6,14
leave_one_fold_out,,,,,,,,,,,,,,2024-04,323,1.8916331749,0.364746615016,117.81315665,-21.3284643693,5.52375241885,0.442724458204,6,14
leave_one_fold_out,,,,,,,,,,,,,,2024-05,320,2.08913278848,0.424407480551,135.810393776,-15.012134415,9.04670781794,0.465625,6,14
