trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-CNY-H1-000030,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-20 14:00:00+03:00,12.828,12.780290208,0.047709792044,2024-02-21 16:00:00+03:00,12.7828878812,ATR_TRAILING_STOP,17,-1014.56878849,-0.945552619559,0.0451121188458,0.008,0.945552619559,0.16768046259,-0.0451121188458,-0.945552619559,22489.9387227,0,-1014.56878849,0.001,47.709792044,0,T3_MTF_Trend_v1.0,0.047709792044,2024
T3-CNY-H1-000031,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-22 20:00:00+03:00,12.864,12.7969008857,0.0670991143214,2024-02-26 13:00:00+03:00,12.7969008857,ATR_TRAILING_STOP,8,-1062.84461166,-1,0.0670991143214,0.019,1,0.283163201067,-0.0670991143214,-1,15839.9201302,0,-1062.84461166,0.001,67.0991143214,0,T3_MTF_Trend_v1.0,0.0670991143214,2024
T3-CNY-H1-000032,T3_MTF_Trend_v1.0,CNY,LONG,2024-03-20 13:00:00+03:00,12.854,12.8053691441,0.0486308559403,2024-03-20 17:00:00+03:00,12.8053691441,ATR_TRAILING_STOP,4,-1052.21616554,-1,0.0486308559403,0.007,1,0.143941533922,-0.0486308559403,-1,21636.8012694,0,-1052.21616554,0.001,48.6308559403,0,T3_MTF_Trend_v1.0,0.0486308559403,2024
T3-CNY-H1-000033,T3_MTF_Trend_v1.0,CNY,SHORT,2024-04-24 13:00:00+03:00,12.724,12.7635460764,0.0395460763552,2024-04-25 10:00:00+03:00,12.7210676766,ATR_TRAILING_STOP,12,77.2411323928,0.0741495411365,0.008,0.057,0.202295669693,1.44135664656,0.00293232341549,0.0741495411365,26341.2732664,0,77.2411323928,0.001,39.5460763552,0,T3_MTF_Trend_v1.0,0.0395460763552,2024
T3-CNY-H1-000034,T3_MTF_Trend_v1.0,CNY,SHORT,2024-04-26 13:00:00+03:00,12.655,12.7014372868,0.0464372867684,2024-04-27 10:00:00+03:00,12.583,ATR_TRAILING_STOP,12,1616.32143302,1.55047818274,0.003,0.152,0.0646032576141,3.27323171911,0.072,1.55047818274,22448.9087919,0,1616.32143302,0.001,46.4372867684,0,T3_MTF_Trend_v1.0,0.0464372867684,2024
T3-CNY-H1-000035,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-02 12:00:00+03:00,12.663,12.7091694983,0.0461694983401,2024-05-02 17:00:00+03:00,12.7042436631,ATR_TRAILING_STOP,5,-945.684172434,-0.893309752576,0.0412436631388,0.029,0.893309752576,0.628120318448,-0.0412436631388,-0.893309752576,22929.1993112,0,-945.684172434,0.001,46.1694983401,0,T3_MTF_Trend_v1.0,0.0461694983401,2024
T3-CNY-H1-000036,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-06 10:00:00+03:00,12.672,12.714502866,0.0425028659936,2024-05-06 17:00:00+03:00,12.6867188577,ATR_TRAILING_STOP,7,-363.331380785,-0.346302711055,0.016,0.054,0.376445202599,1.27050255877,-0.0147188577212,-0.346302711055,24684.7539169,0,-363.331380785,0.001,42.5028659936,0,T3_MTF_Trend_v1.0,0.0425028659936,2024
T3-CNY-H1-000037,T3_MTF_Trend_v1.0,CNY,SHORT,2024-05-24 14:00:00+03:00,12.322,12.3589988861,0.0369988860772,2024-05-27 16:00:00+03:00,12.2290040263,ATR_TRAILING_STOP,17,2627.94293928,2.5134803655,0.013,0.17,0.351361929461,4.59473292372,0.0929959737005,2.5134803655,28258.6743781,0,2627.94293928,0.001,36.9988860772,0,T3_MTF_Trend_v1.0,0.0369988860772,2024
T3-CNY-H1-000038,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-03 13:00:00+03:00,12.289,12.3554563111,0.0664563111139,2024-06-05 11:00:00+03:00,12.2677128187,ATR_TRAILING_STOP,28,343.323348553,0.32031843016,0.014,0.098,0.210664717396,1.47465302177,0.0212871812502,0.32031843016,16128.1733132,0,343.323348553,0.001,66.4563111139,0,T3_MTF_Trend_v1.0,0.0664563111139,2024
T3-CNY-H1-000039,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-06 11:00:00+03:00,12.191,12.2330825599,0.0420825598699,2024-06-06 13:00:00+03:00,12.2330825599,ATR_TRAILING_STOP,2,-1075.25213689,-1,0.0420825598699,0.007,1,0.166339690875,-0.0420825598699,-1,25551.0154375,0,-1075.25213689,0.001,42.0825598699,0,T3_MTF_Trend_v1.0,0.0420825598699,2024
T3-CNY-H1-000040,T3_MTF_Trend_v1.0,CNY,SHORT,2024-06-10 15:00:00+03:00,12.203,12.2586261143,0.0556261143031,2024-06-11 11:00:00+03:00,12.2257224294,ATR_TRAILING_STOP,11,-434.832051325,-0.408484930371,0.0227224294279,0.048,0.408484930371,0.862904062262,-0.0227224294279,-0.408484930371,19136.6883855,0,-434.832051325,0.001,55.6261143031,0,T3_MTF_Trend_v1.0,0.0556261143031,2024
