trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,year
T2-Si-M30-000041,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-14 09:30:00+03:00,2023-11-14 10:00:00+03:00,2023-11-14 10:00:00+03:00,91.55,91.8529994063,0.302999406335,302.999406335,2023-11-15 17:00:00+03:00,89.6833408913,ATR_TRAILING_STOP,44,6.16060318809,0.00660067299864,6.15400251509,0.330033649932,8.38285470828,2023-11-14 00:00:00+03:00,1,3305.61528213,2023
T2-Si-M30-000042,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-11-23 10:00:00+03:00,2023-11-23 10:30:00+03:00,2023-11-23 10:30:00+03:00,88.11,88.3456966516,0.235696651585,235.696651585,2023-11-23 12:30:00+03:00,88.3456966516,INITIAL_STOP,4,-1,0.00848548329621,-1.0084854833,0.509128997773,0.0848548329621,2023-11-23 00:00:00+03:00,1,4511.04382417,2023
T2-Si-M30-000043,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-13 12:30:00+03:00,2023-12-13 13:30:00+03:00,2023-12-13 13:30:00+03:00,89.94,90.1853363505,0.245336350542,245.336350542,2023-12-13 18:30:00+03:00,90.058678418,ATR_TRAILING_STOP,10,-0.483737602493,0.00815207365555,-0.491889676149,0.570645155888,1.467373258,2023-12-13 12:00:00+03:00,2,4290.09122401,2023
T2-Si-M30-000044,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-13 22:30:00+03:00,2023-12-13 23:30:00+03:00,2023-12-13 23:30:00+03:00,89.77,90.1876615377,0.417661537721,417.661537721,2023-12-14 13:00:00+03:00,89.8725851719,ATR_TRAILING_STOP,9,-0.245617952796,0.00478856638538,-0.250406519181,0,0.957713277076,2023-12-13 17:30:00+03:00,2,2507.62403424,2023
T2-Si-M30-000045,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-12-14 14:00:00+03:00,2023-12-14 15:00:00+03:00,2023-12-14 15:00:00+03:00,89.78,90.2009644212,0.420964421212,420.964421212,2023-12-14 16:00:00+03:00,90,EMA50_TREND_LOSS,2,-0.52260948649,0.00475099533173,-0.527360481822,0.380079626538,0.0237549766586,2023-12-14 12:30:00+03:00,2,2481.719249,2023
T2-Si-M30-000046,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-12-22 15:30:00+03:00,2023-12-22 16:00:00+03:00,2023-12-22 16:00:00+03:00,91.94,91.770889182,0.169110818021,169.110818021,2023-12-25 09:30:00+03:00,91.8345138395,ATR_TRAILING_STOP,17,-0.623769441597,0.0118265645179,-0.635596006115,0.473062580717,1.30092209697,2023-12-22 11:00:00+03:00,1,6145.11893854,2023
T2-Si-M30-000047,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-12 16:00:00+03:00,2024-01-12 17:00:00+03:00,2024-01-12 17:00:00+03:00,88.42,88.6460787355,0.226078735499,226.078735499,2024-01-15 16:00:00+03:00,87.9901693141,ATR_TRAILING_STOP,28,1.90124332122,0.00884647552359,1.8923968457,0.575020909033,3.84821685276,2024-01-12 15:30:00+03:00,2,4567.43946238,2024
T2-Si-M30-000048,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-22 15:30:00+03:00,2024-01-22 16:00:00+03:00,2024-01-22 16:00:00+03:00,88.04,88.1935106304,0.153510630352,153.510630352,2024-01-22 23:00:00+03:00,88.1935106304,INITIAL_STOP,14,-1,0.0130284137028,-1.0130284137,0.846846890683,0.716562753655,2024-01-22 14:30:00+03:00,1,6853.86961995,2024
T2-Si-M30-000049,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2024-01-23 10:00:00+03:00,2024-01-23 10:30:00+03:00,2024-01-23 10:30:00+03:00,87.77,88.1138431735,0.343843173507,343.843173507,2024-01-23 13:30:00+03:00,88.1138431735,INITIAL_STOP,6,-1,0.00581660522616,-1.00581660523,0.930656836186,0.203581182916,2024-01-23 09:30:00+03:00,1,3028.94874787,2024
T2-Si-M30-000050,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2024-02-02 18:00:00+03:00,2024-02-02 19:00:00+03:00,2024-02-02 19:00:00+03:00,90.99,90.642528778,0.347471222042,347.471222042,2024-02-05 15:30:00+03:00,91.1623370869,ATR_TRAILING_STOP,23,0.495975136746,0.0057558723518,0.490219264394,0.633145958698,1.81309979082,2024-02-02 17:30:00+03:00,2,2967.17504064,2024
