trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,year
T2-CNY-M30-000011,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-03-20 10:00:00+03:00,2023-03-20 10:30:00+03:00,2023-03-20 10:30:00+03:00,11.24,11.1667130677,0.0732869322857,73.2869322857,2023-03-20 13:00:00+03:00,11.2131741412,ATR_TRAILING_STOP,5,-0.366038772934,0.0272899947866,-0.393328767721,0,1.09159979146,2023-03-18 00:00:00+03:00,1,13838.7740376,2023
T2-CNY-M30-000012,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-04-04 17:30:00+03:00,2023-04-04 18:30:00+03:00,2023-04-04 18:30:00+03:00,11.53,11.4568092594,0.0731907405598,73.1907405598,2023-04-06 16:30:00+03:00,11.6965944832,ATR_TRAILING_STOP,56,2.27616884166,0.0273258609587,2.2488429807,0.273258609587,3.55236192463,2023-04-04 14:30:00+03:00,2,13802.4583797,2023
T2-CNY-M30-000013,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-04-14 09:30:00+03:00,2023-04-14 11:00:00+03:00,2023-04-14 11:00:00+03:00,11.9,11.8576826373,0.0423173626546,42.3173626546,2023-04-14 15:00:00+03:00,11.87,EMA50_TREND_LOSS,8,-0.708928867917,0.0472619245278,-0.756190792445,0.708928867917,0,2023-04-14 00:00:00+03:00,3,24409.1354137,2023
T2-CNY-M30-000014,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-05-16 13:30:00+03:00,2023-05-16 15:00:00+03:00,2023-05-16 15:00:00+03:00,11.49,11.4362306069,0.0537693931398,53.7693931398,2023-05-17 16:00:00+03:00,11.4753182798,ATR_TRAILING_STOP,32,-0.273049766378,0.0371958819546,-0.310245648333,0.371958819546,1.30185586841,2023-05-16 13:00:00+03:00,3,19065.1084603,2023
T2-CNY-M30-000015,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-05-30 11:30:00+03:00,2023-05-30 12:30:00+03:00,2023-05-30 12:30:00+03:00,11.4,11.3369562257,0.0630437743331,63.0437743331,2023-05-31 09:30:00+03:00,11.3893198234,ATR_TRAILING_STOP,24,-0.169408902538,0.0317239889451,-0.201132891483,0.317239889451,1.11033961308,2023-05-30 10:00:00+03:00,2,16209.9895638,2023
T2-CNY-M30-000016,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-14 15:00:00+03:00,2023-06-14 16:30:00+03:00,2023-06-14 16:30:00+03:00,11.75,11.6863199741,0.0636800258891,63.6800258891,2023-06-15 12:30:00+03:00,11.7366127024,ATR_TRAILING_STOP,22,-0.210227577666,0.0314070224073,-0.241634600074,0.314070224073,1.09924578426,2023-06-14 12:30:00+03:00,3,16015.751477,2023
T2-CNY-M30-000017,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-28 13:00:00+03:00,2023-06-28 14:30:00+03:00,2023-06-28 14:30:00+03:00,11.83,11.7876253278,0.0423746721872,42.3746721872,2023-06-29 21:30:00+03:00,12.09,ATR_TRAILING_STOP,44,6.13574068141,0.0471980052416,6.08854267616,0.235990026208,10.8555412056,2023-06-27 23:30:00+03:00,3,24010.0754728,2023
T2-CNY-M30-000018,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-30 12:00:00+03:00,2023-06-30 13:00:00+03:00,2023-06-30 13:00:00+03:00,12.13,12.0652596809,0.0647403190866,64.7403190866,2023-07-03 09:30:00+03:00,12.2494589815,ATR_TRAILING_STOP,23,1.84520223465,0.0308926497153,1.81430958494,0,3.55265471726,2023-06-30 11:00:00+03:00,2,16672.2235432,2023
T2-CNY-M30-000019,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-04 18:30:00+03:00,2023-07-04 19:00:00+03:00,2023-07-04 19:00:00+03:00,12.37,12.2550193534,0.114980646614,114.980646614,2023-07-04 19:30:00+03:00,12.2550193534,INITIAL_STOP,1,-1,0.0173942316286,-1.01739423163,0,0,2023-07-04 16:30:00+03:00,1,9557.67886505,2023
T2-CNY-M30-000020,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 12:30:00+03:00,2023-08-03 13:30:00+03:00,2023-08-03 13:30:00+03:00,13.08,12.9857145993,0.0942854007044,94.2854007044,2023-08-03 16:00:00+03:00,13.0414996385,ATR_TRAILING_STOP,5,-0.408338524985,0.021212191761,-0.429550716746,0.106060958805,1.06060958805,2023-08-03 00:00:00+03:00,2,11536.9659923,2023
T2-CNY-M30-000021,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 16:30:00+03:00,2023-08-03 17:30:00+03:00,2023-08-03 17:30:00+03:00,13.14,13.0448406403,0.0951593596621,95.1593596621,2023-08-07 09:30:00+03:00,13.2952333184,ATR_TRAILING_STOP,44,1.63129847564,0.0210173755593,1.61028110008,0.420347511186,2.62717194491,2023-08-03 15:30:00+03:00,2,11381.9066502,2023
T2-CNY-M30-000022,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-07 15:30:00+03:00,2023-08-07 16:00:00+03:00,2023-08-07 16:00:00+03:00,13.41,13.3455698031,0.0644301968676,64.4301968676,2023-08-07 17:00:00+03:00,13.3455698031,INITIAL_STOP,2,-1,0.0310413454751,-1.03104134548,0.465620182127,0.310413454751,2023-08-07 15:00:00+03:00,1,17081.0563264,2023
T2-CNY-M30-000023,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-08 15:00:00+03:00,2023-08-08 15:30:00+03:00,2023-08-08 15:30:00+03:00,13.33,13.2654767885,0.0645232114935,64.5232114935,2023-08-09 18:30:00+03:00,13.4541622444,ATR_TRAILING_STOP,36,1.92430354176,0.0309965972509,1.89330694451,0.154982986255,3.87457465636,2023-08-08 14:30:00+03:00,1,16880.5739402,2023
T2-CNY-M30-000024,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-28 16:00:00+03:00,2023-08-28 17:30:00+03:00,2023-08-28 17:30:00+03:00,13.07,13.0170965393,0.0529034607143,52.9034607143,2023-08-29 19:30:00+03:00,13.0898914787,ATR_TRAILING_STOP,34,0.375995793957,0.0378047101833,0.338191083774,0.378047101833,2.07925906008,2023-08-28 11:00:00+03:00,3,20978.0327313,2023
T2-CNY-M30-000025,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-01 17:00:00+03:00,2023-09-01 18:30:00+03:00,2023-09-01 18:30:00+03:00,13.26,13.2066246358,0.0533753642138,53.3753642138,2023-09-06 10:00:00+03:00,13.3579922858,ATR_TRAILING_STOP,73,1.83590851785,0.0374704703089,1.79843804754,0,2.81028527317,2023-09-01 16:00:00+03:00,3,20862.8798535,2023
T2-CNY-M30-000026,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-06 10:30:00+03:00,2023-09-06 12:00:00+03:00,2023-09-06 12:00:00+03:00,13.38,13.3373744714,0.0426255285981,42.6255285981,2023-09-07 09:30:00+03:00,13.4012642852,ATR_TRAILING_STOP,25,0.498862673415,0.0469202392505,0.451942434164,0.469202392505,1.87680957002,2023-09-06 00:00:00+03:00,3,26594.170284,2023
T2-CNY-M30-000027,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-09-12 12:30:00+03:00,2023-09-12 13:00:00+03:00,2023-09-12 13:00:00+03:00,12.96,13.0443777097,0.0843777096881,84.3777096881,2023-09-12 17:00:00+03:00,12.9903832832,ATR_TRAILING_STOP,8,-0.360086606978,0.0237029424879,-0.383789549466,0.11851471244,1.1851471244,2023-09-12 12:00:00+03:00,1,13495.4331777,2023
T2-CNY-M30-000028,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-09-12 17:30:00+03:00,2023-09-12 18:30:00+03:00,2023-09-12 18:30:00+03:00,12.97,13.0143509284,0.0443509284181,44.3509284181,2023-09-12 19:30:00+03:00,13.0143509284,INITIAL_STOP,2,-1,0.0450948846244,-1.04509488462,0.901897692488,0.450948846244,2023-09-12 16:00:00+03:00,2,25576.5441423,2023
T2-CNY-M30-000029,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-29 10:30:00+03:00,2023-09-29 12:00:00+03:00,2023-09-29 12:00:00+03:00,13.347,13.3052221944,0.0417778055766,41.7778055766,2023-10-02 10:30:00+03:00,13.4821910166,ATR_TRAILING_STOP,27,3.23595303036,0.0478723085715,3.18808072179,0.0718084628572,4.49999700572,2023-09-29 10:00:00+03:00,3,26868.0582256,2023
T2-CNY-M30-000030,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-02 11:00:00+03:00,2023-10-02 12:00:00+03:00,2023-10-02 12:00:00+03:00,13.478,13.4233531535,0.0546468465147,54.6468465147,2023-10-03 09:30:00+03:00,13.5636233405,ATR_TRAILING_STOP,25,1.56684870124,0.0365986351923,1.53025006605,0.0914965879807,2.78149627461,2023-10-02 10:30:00+03:00,2,21195.6302426,2023
T2-CNY-M30-000031,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-10-04 20:00:00+03:00,2023-10-04 21:30:00+03:00,2023-10-04 21:30:00+03:00,13.623,13.5775261142,0.0454738858427,45.4738858427,2023-10-05 11:00:00+03:00,13.592,EMA50_TREND_LOSS,9,-0.681709940234,0.0439812864667,-0.7256912267,0.571756724067,0.2638877188,2023-10-04 19:30:00+03:00,3,25860.9710805,2023
T2-CNY-M30-000032,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-10-19 19:30:00+03:00,2023-10-19 20:30:00+03:00,2023-10-19 20:30:00+03:00,13.214,13.2662242399,0.0522242399004,52.2242399004,2023-10-23 10:00:00+03:00,13.0539786526,ATR_TRAILING_STOP,39,3.06412018076,0.038296392706,3.02582378805,0.172333767177,4.09771401954,2023-10-19 19:00:00+03:00,2,22354.8438132,2023
T2-CNY-M30-000033,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-03 14:00:00+03:00,2023-11-03 14:30:00+03:00,2023-11-03 14:30:00+03:00,12.695,12.7198428601,0.0248428601494,24.8428601494,2023-11-06 09:30:00+03:00,12.6825704868,ATR_TRAILING_STOP,20,0.500325368973,0.0805060282099,0.419819340763,0.442783155154,2.49568687451,2023-11-03 13:00:00+03:00,1,48415.9289394,2023
T2-CNY-M30-000034,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-09 14:30:00+03:00,2023-11-09 15:30:00+03:00,2023-11-09 15:30:00+03:00,12.619,12.6395467745,0.0205467744539,20.5467744539,2023-11-09 23:00:00+03:00,12.6240882003,ATR_TRAILING_STOP,15,-0.247639859305,0.0973388793695,-0.344978738674,0.681372155586,1.41141375086,2023-11-09 13:00:00+03:00,2,58784.8812979,2023
T2-CNY-M30-000035,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-14 19:00:00+03:00,2023-11-14 19:30:00+03:00,2023-11-14 19:30:00+03:00,12.47,12.4959956914,0.0259956913527,25.9956913527,2023-11-15 15:30:00+03:00,12.3391998717,ATR_TRAILING_STOP,22,5.03160798868,0.0769358265132,4.95467216217,0.730890351876,8.07826178389,2023-11-14 18:30:00+03:00,1,46302.7849826,2023
T2-CNY-M30-000036,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-11-16 15:00:00+03:00,2023-11-16 16:00:00+03:00,2023-11-16 16:00:00+03:00,12.266,12.2942489097,0.0282489096688,28.2489096688,2023-11-16 18:30:00+03:00,12.2942489097,INITIAL_STOP,5,-1,0.070799192728,-1.07079919273,0.672592330916,0.566393541824,2023-11-16 14:00:00+03:00,2,44720.6978407,2023
T2-CNY-M30-000037,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-06 16:30:00+03:00,2023-12-06 17:30:00+03:00,2023-12-06 17:30:00+03:00,12.948,12.8539890427,0.0940109573408,94.0109573408,2023-12-07 10:30:00+03:00,12.9177067464,ATR_TRAILING_STOP,16,-0.322231094124,0.0212741158751,-0.34350521,0.265926448439,0.595675244504,2023-12-06 13:30:00+03:00,2,13294.0187558,2023
T2-CNY-M30-000038,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-13 10:00:00+03:00,2023-12-13 10:30:00+03:00,2023-12-13 10:30:00+03:00,12.497,12.5544719041,0.0574719041242,57.4719041242,2023-12-13 19:30:00+03:00,12.5351800464,ATR_TRAILING_STOP,18,-0.664325411435,0.034799612619,-0.699125024054,0.574193608214,0.539393995595,2023-12-13 09:30:00+03:00,1,21671.2910059,2023
T2-CNY-M30-000039,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-12-22 13:00:00+03:00,2023-12-22 14:30:00+03:00,2023-12-22 14:30:00+03:00,12.845,12.8040758471,0.0409241529323,40.9241529323,2023-12-25 10:30:00+03:00,12.8190013815,ATR_TRAILING_STOP,22,-0.635287882744,0.0488708954663,-0.68415877821,0.659757088795,0.46427350693,2023-12-22 12:30:00+03:00,3,30221.3420572,2023
T2-CNY-M30-000040,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-12-28 18:00:00+03:00,2023-12-28 18:30:00+03:00,2023-12-28 18:30:00+03:00,12.652,12.6932475544,0.0412475543681,41.2475543681,2023-12-28 19:30:00+03:00,12.6932475544,INITIAL_STOP,2,-1,0.0484877232272,-1.04848772323,0.0484877232272,0.484877232272,2023-12-28 17:30:00+03:00,1,29779.2507878,2023
T2-CNY-M30-000041,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-01-15 16:00:00+03:00,2024-01-15 17:00:00+03:00,2024-01-15 17:00:00+03:00,12.141,12.1754477029,0.0344477028639,34.4477028639,2024-01-16 12:30:00+03:00,12.1666194522,ATR_TRAILING_STOP,21,-0.743720192752,0.0580590237875,-0.80177921654,0.522531214087,0.957973892493,2024-01-15 15:30:00+03:00,2,35283.7015878,2024
T2-CNY-M30-000042,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-01-25 11:00:00+03:00,2024-01-25 12:30:00+03:00,2024-01-25 12:30:00+03:00,12.328,12.3000664,0.0279335999942,27.9335999942,2024-01-25 22:30:00+03:00,12.3601723452,ATR_TRAILING_STOP,20,1.15174360734,0.0715983618444,1.0801452455,0.501188532911,3.11452874023,2024-01-25 10:30:00+03:00,3,43162.9758924,2024
T2-CNY-M30-000043,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-01-30 16:00:00+03:00,2024-01-30 16:30:00+03:00,2024-01-30 16:30:00+03:00,12.435,12.398995524,0.036004476046,36.004476046,2024-01-31 11:30:00+03:00,12.4456297944,ATR_TRAILING_STOP,20,0.29523535962,0.0555486489358,0.239686710684,0.499937840423,1.52758784574,2024-01-30 15:00:00+03:00,1,33849.14097,2024
T2-CNY-M30-000044,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-05 12:30:00+03:00,2024-02-05 13:30:00+03:00,2024-02-05 13:30:00+03:00,12.638,12.6045505677,0.0334494322829,33.4494322829,2024-02-05 16:00:00+03:00,12.6045505677,INITIAL_STOP,5,-1,0.0597917472286,-1.05979174723,0.657709219515,0.149479368072,2024-02-05 12:00:00+03:00,2,36522.045761,2024
T2-CNY-M30-000045,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-16 13:00:00+03:00,2024-02-16 14:00:00+03:00,2024-02-16 14:00:00+03:00,12.75,12.705880297,0.0441197030015,44.1197030015,2024-02-16 16:30:00+03:00,12.7428082735,ATR_TRAILING_STOP,5,-0.16300487043,0.0453312208364,-0.208336091266,0,1.4959302876,2024-02-16 12:30:00+03:00,2,27395.806327,2024
T2-CNY-M30-000046,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-02-21 12:00:00+03:00,2024-02-21 12:30:00+03:00,2024-02-21 12:30:00+03:00,12.824,12.8037195168,0.0202804831743,20.2804831743,2024-02-21 15:30:00+03:00,12.8037195168,INITIAL_STOP,6,-1,0.0986169798227,-1.09861697982,0.690318858759,0,2024-02-21 11:30:00+03:00,1,59474.7512021,2024
T2-CNY-M30-000047,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-03-06 14:30:00+03:00,2024-03-06 15:30:00+03:00,2024-03-06 15:30:00+03:00,12.521,12.5647633258,0.043763325779,43.763325779,2024-03-06 17:00:00+03:00,12.5647633258,INITIAL_STOP,3,-1,0.0457003658748,-1.04570036587,0.914007317497,0.0228501829374,2024-03-06 14:00:00+03:00,2,27258.564286,2024
T2-CNY-M30-000048,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-03-25 10:00:00+03:00,2024-03-25 11:00:00+03:00,2024-03-25 11:00:00+03:00,12.807,12.7683973483,0.0386026517026,38.6026517026,2024-03-25 15:00:00+03:00,12.7683973483,INITIAL_STOP,8,-1,0.0518099123192,-1.05180991232,0.751243728628,0.544004079352,2024-03-23 00:00:00+03:00,2,30579.5314953,2024
T2-CNY-M30-000049,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-03-29 12:30:00+03:00,2024-03-29 13:30:00+03:00,2024-03-29 13:30:00+03:00,12.701,12.7178692382,0.0168692381576,16.8692381576,2024-03-30 00:00:00+03:00,12.687,ATR_TRAILING_STOP,21,0.829912997208,0.118558999601,0.711353997607,0.118558999601,3.31965198883,2024-03-29 12:00:00+03:00,2,69240.5247921,2024
T2-CNY-M30-000050,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-04-09 17:00:00+03:00,2024-04-09 18:30:00+03:00,2024-04-09 18:30:00+03:00,12.822,12.801072009,0.0209279910246,20.9279910246,2024-04-10 11:30:00+03:00,12.8725383473,ATR_TRAILING_STOP,16,2.41486854593,0.0955657902208,2.31930275571,0.238914475552,3.82263160883,2024-04-09 16:30:00+03:00,3,56209.1107774,2024
T2-CNY-M30-000051,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-23 09:30:00+03:00,2024-04-23 10:00:00+03:00,2024-04-23 10:00:00+03:00,12.856,12.8711220113,0.0151220112783,15.1220112783,2024-04-23 16:00:00+03:00,12.8429563086,ATR_TRAILING_STOP,12,0.862563263316,0.132257539238,0.730305724077,0.859674005049,3.50482478981,2024-04-22 22:30:00+03:00,1,79594.3553459,2024
T2-CNY-M30-000052,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-04-25 12:30:00+03:00,2024-04-25 13:30:00+03:00,2024-04-25 13:30:00+03:00,12.699,12.7187697858,0.0197697857929,19.7697857929,2024-04-26 09:30:00+03:00,12.7031476813,ATR_TRAILING_STOP,22,-0.209799002968,0.10116447497,-0.310963477938,0.151746712454,1.21397369964,2024-04-25 11:30:00+03:00,2,61326.7592731,2024
T2-CNY-M30-000053,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-02 17:00:00+03:00,2024-05-02 17:30:00+03:00,2024-05-02 17:30:00+03:00,12.679,12.7220765081,0.0430765081027,43.0765081027,2024-05-02 18:00:00+03:00,12.71,EMA50_TREND_LOSS,1,-0.719649789768,0.0464290186947,-0.766078808462,0,0,2024-05-02 16:00:00+03:00,1,28058.1405898,2024
T2-CNY-M30-000054,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-02 18:30:00+03:00,2024-05-02 19:00:00+03:00,2024-05-02 19:00:00+03:00,12.688,12.7130576488,0.0250576487979,25.0576487979,2024-05-02 21:00:00+03:00,12.707,EMA50_TREND_LOSS,4,-0.75825150848,0.0798159482611,-0.838067456741,0.838067456741,0.0399079741306,2024-05-02 17:30:00+03:00,1,47865.126682,2024
T2-CNY-M30-000055,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-06 16:00:00+03:00,2024-05-06 17:30:00+03:00,2024-05-06 17:30:00+03:00,12.656,12.6900240369,0.0340240368914,34.0240368914,2024-05-07 16:30:00+03:00,12.6283348352,ATR_TRAILING_STOP,28,0.813106476741,0.0587819724738,0.754324504267,0.587819724738,2.26310594024,2024-05-06 15:30:00+03:00,3,34955.7538178,2024
T2-CNY-M30-000056,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-15 15:00:00+03:00,2024-05-15 16:30:00+03:00,2024-05-15 16:30:00+03:00,12.591,12.6183020677,0.0273020677369,27.3020677369,2024-05-16 00:00:00+03:00,12.6004689376,ATR_TRAILING_STOP,15,-0.346821261572,0.0732545248687,-0.420075786441,0.84242703599,0.988936085728,2024-05-15 14:00:00+03:00,3,43890.7162938,2024
T2-CNY-M30-000057,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-20 09:30:00+03:00,2024-05-20 10:00:00+03:00,2024-05-20 10:00:00+03:00,12.564,12.5830014338,0.0190014338166,19.0014338166,2024-05-20 12:30:00+03:00,12.5384243815,ATR_TRAILING_STOP,5,1.34598361052,0.105255214912,1.2407283956,0,3.36816687717,2024-05-17 23:30:00+03:00,1,62799.1298939,2024
T2-CNY-M30-000058,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-05-22 17:00:00+03:00,2024-05-22 17:30:00+03:00,2024-05-22 17:30:00+03:00,12.411,12.4468529925,0.0358529924938,35.8529924938,2024-05-23 09:30:00+03:00,12.4458386749,ATR_TRAILING_STOP,14,-0.971708983216,0.055783349196,-1.02749233241,0.808858563341,0.027891674598,2024-05-22 16:00:00+03:00,1,33695.3406026,2024
T2-CNY-M30-000059,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2024-05-31 11:00:00+03:00,2024-05-31 12:30:00+03:00,2024-05-31 12:30:00+03:00,12.417,12.3902874442,0.0267125557834,26.7125557834,2024-05-31 15:30:00+03:00,12.3902874442,INITIAL_STOP,6,-1,0.074871158575,-1.07487115857,0.44922695145,0.14974231715,2024-05-31 10:30:00+03:00,3,44760.4447295,2024
T2-CNY-M30-000060,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-07-23 18:30:00+03:00,2024-07-23 19:00:00+03:00,2024-07-23 19:00:00+03:00,11.883,11.9189889229,0.0359889229354,35.9889229354,2024-07-24 11:00:00+03:00,11.845139341,ATR_TRAILING_STOP,12,1.05200867048,0.0555726550525,0.996436015427,0.111145310105,2.47298314984,2024-07-23 18:00:00+03:00,1,32866.0574585,2024
T2-CNY-M30-000061,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2024-07-26 11:30:00+03:00,2024-07-26 12:00:00+03:00,2024-07-26 12:00:00+03:00,11.711,11.7562188373,0.0452188373262,45.2188373262,2024-07-26 14:00:00+03:00,11.7562188373,INITIAL_STOP,4,-1,0.0442293548056,-1.04422935481,0.597096289876,0.199032096625,2024-07-26 10:30:00+03:00,1,26418.1934893,2024
