year,trades,PF,expectancy,net_R,max_drawdown,recovery_factor,win_rate,average_holding_hours,average_MAE_R,average_MFE_R
2023,40,2.33037847843,0.504064365443,20.1625746177,-3.84607592822,5.24237560413,0.45,28.9125,0.403034190221,2.03394570569
2024,39,0.880223727236,-0.0596490701912,-2.32631373746,-5.3866510522,-0.431866425895,0.358974358974,10.8205128205,0.491622940619,1.36903453267
