dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
ATR14_percentile,low_volatility,199,0.326633165829,1.20687507867,0.133982697138,26.6625567304,0.133982697138,-0.680014870719,-19.8191858647,174.899497487
ATR14_percentile,normal_volatility,284,0.288732394366,0.947997727182,-0.0302443969405,-8.58940873109,-0.0302443969405,-0.581123207375,-43.8116445178,101.144366197
ATR14_percentile,high_volatility,347,0.299711815562,1.17605911688,0.0939090964377,32.5864564639,0.0939090964377,-0.574072792699,-31.0872973103,106.628242075
