dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
ema_position,above_all,468,0.326923076923,1.16774094322,0.0920446994495,43.0769193424,0.0920446994495,-0.561307736269,-40.6634260435,146.816239316
ema_position,below_all,359,0.270194986072,1.04254528927,0.026129422985,9.38046285163,0.026129422985,-0.692586614415,-59.5732272967,88.4679665738
ema_position,mixed,3,0.333333333333,0.0314834711585,-0.599259243588,-1.79777773077,-0.599259243588,-0.555472946582,-1.85621791392,20
ema50_slope,positive,469,0.326226012793,1.16185604549,0.0890749986675,41.776174375,0.0890749986675,-0.561734414839,-40.6634260435,146.545842217
ema50_slope,negative,361,0.271468144044,1.04018973419,0.0246078395795,8.8834300882,0.0246078395795,-0.68460280908,-60.0702600601,88.0886426593
ema50_slope,flat,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
ema100_slope,positive,470,0.327659574468,1.1654476404,0.0905955033595,42.579886579,0.0905955033595,-0.55817700214,-41.1528689734,146.276595745
ema100_slope,negative,360,0.269444444444,1.03643080713,0.0224436607897,8.07971788429,0.0224436607897,-0.693006643946,-59.5732272967,88.2777777778
ema100_slope,flat,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
