dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
distance_from_EMA50,near,31,0.225806451613,1.38263153553,0.170343180177,5.28063858548,0.170343180177,-0.395201063178,-8.83319239572,140.967741935
distance_from_EMA50,normal,268,0.317164179104,1.55113313409,0.301793888662,80.8807621615,0.301793888662,-0.57528646659,-15.4695417115,82.947761194
distance_from_EMA50,extended,531,0.299435028249,0.888565824491,-0.0668583734157,-35.5017962838,-0.0668583734157,-0.658196043444,-72.9198191229,139.22787194
distance_from_EMA100,near,13,0.153846153846,1.64715188454,0.3635909219,4.72668198471,0.3635909219,-0.426024746258,-6.00307674376,42.6923076923
distance_from_EMA100,normal,98,0.285714285714,1.62994415023,0.314892512538,30.8594662287,0.314892512538,-0.50368903636,-14.2075852559,70.1530612245
distance_from_EMA100,extended,719,0.307371349096,1.03564705105,0.0209644732264,15.0734562498,0.0209644732264,-0.641169520553,-60.2143412451,129.485396384
distance_from_EMA200,near,2,0.5,0.950941104794,-0.013625444538,-0.027250889076,-0.013625444538,-0.013625444538,-0.555472946582,82.5
distance_from_EMA200,normal,40,0.225,1.04603093095,0.0282869559866,1.13147823947,0.0282869559866,-0.648702311115,-10.7828361214,58
distance_from_EMA200,extended,788,0.305837563452,1.10915089641,0.0628875344072,49.5553771128,0.0628875344072,-0.588716411588,-50.7614902129,124.422588832
