group,metric,trades,mean,median,p75,p90
ALL,MAE_R,85,0.422231200976,0.406172717283,0.62311012177,0.91943826985
ALL,MFE_R,85,2.24127397548,1.32676806286,3.24996193047,4.64379890509
WINNERS,MAE_R,38,0.324837680571,0.288233264184,0.473457988036,0.627446122193
WINNERS,MFE_R,38,4.13482735222,3.25686073202,4.42444034131,6.87528560237
LOSERS,MAE_R,47,0.500974898325,0.448727177575,0.742728653575,0.923943745962
LOSERS,MFE_R,47,0.710315926206,0.446117593544,1.00812751778,1.36999076463
