trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
USDRUBF-000005,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,LONG,2024-03-25 15:00:00+03:00,2024-03-25 17:00:00+03:00,2024-03-25 17:00:00+03:00,92.89,92.5755273951,0.314472604937,314.472604937,2024-03-26 12:00:00+03:00,92.71,EMA50_TREND_LOSS,11,-0.57238690167,0.006359854463,-0.578746756133,0.44518981241,0.25439417852,2024-03-25 13:00:00+03:00,2,3193.5620457,WF01,FLAT
CNYRUBF-000004,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-03-28 11:00:00+03:00,2024-03-28 14:00:00+03:00,2024-03-28 14:00:00+03:00,12.707,12.7432379553,0.0362379552554,36.2379552554,2024-03-28 18:00:00+03:00,12.7432379553,INITIAL_STOP,4,-1,0.055190751959,-1.05519075196,0.965838159283,0.303549135775,2024-03-28 10:00:00+03:00,3,27600.6834852,WF01,FLAT
USDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,LONG,2024-04-17 17:00:00+03:00,2024-04-17 20:00:00+03:00,2024-04-17 20:00:00+03:00,94.43,94.145125224,0.284874776022,284.874776022,2024-04-18 12:00:00+03:00,94.145125224,INITIAL_STOP,7,-1,0.00702062860014,-1.0070206286,0.421237716008,0.421237716008,2024-04-17 13:00:00+03:00,3,3510.31430007,WF02,FLAT
CNYRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,LONG,2024-04-17 17:00:00+03:00,2024-04-17 19:00:00+03:00,2024-04-17 19:00:00+03:00,12.985,12.9609272086,0.0240727914311,24.0727914311,2024-04-18 17:00:00+03:00,12.9645534881,ATR_TRAILING_STOP,13,-0.849361900091,0.0830813495694,-0.932443249661,0.62311012177,1.57854564182,2024-04-17 14:00:00+03:00,2,41540.6747847,WF02,FLAT
GLDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-04-23 22:00:00+03:00,2024-04-23 23:00:00+03:00,2024-04-23 23:00:00+03:00,6882.5,6910.51951813,28.019518129,28019.518129,2024-04-24 10:00:00+03:00,6910.51951813,INITIAL_STOP,3,-1,7.13788149671e-05,-1.00007137881,0.285515259868,0.446117593544,2024-04-23 19:00:00+03:00,1,35.6894074835,WF02,FLAT
CNYRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-04-26 12:00:00+03:00,2024-04-26 13:00:00+03:00,2024-04-26 13:00:00+03:00,12.655,12.706310348,0.0513103479917,51.3103479917,2024-04-27 09:00:00+03:00,12.583,ATR_TRAILING_STOP,12,1.40322571992,0.03897849222,1.3642472277,0.05846773833,2.96236540872,2024-04-26 11:00:00+03:00,1,19307.5199502,WF02,FLAT
USDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-04-26 12:00:00+03:00,2024-04-26 13:00:00+03:00,2024-04-26 13:00:00+03:00,92.11,92.5188428485,0.408842848522,408.842848522,2024-04-27 10:00:00+03:00,91.7948314103,ATR_TRAILING_STOP,13,0.770879546498,0.00489185516447,0.765987691334,0.0978371032894,1.98120134161,2024-04-26 10:00:00+03:00,1,2421.29658692,WF02,FLAT
IMOEXF-000001,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,LONG,2024-04-26 17:00:00+03:00,2024-04-26 18:00:00+03:00,2024-04-26 18:00:00+03:00,3454.5,3444.26530439,10.2346956131,10234.6956131,2024-04-30 10:00:00+03:00,3479.15140268,ATR_TRAILING_STOP,37,2.40861121978,0.000195413725587,2.40841580606,0,3.90827451174,2024-04-26 13:00:00+03:00,1,97.7068627935,WF02,FLAT
GLDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-05-02 10:00:00+03:00,2024-05-02 11:00:00+03:00,2024-05-02 11:00:00+03:00,6810.8,6872.54891407,61.7489140708,61748.9140708,2024-05-06 10:00:00+03:00,6751.05061043,ATR_TRAILING_STOP,31,0.96761846697,3.23892335614e-05,0.967586077736,0,1.92553993522,2024-05-02 09:00:00+03:00,1,16.0326590534,WF02,FLAT
GLDRUBF-000003,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-05-06 12:00:00+03:00,2024-05-06 15:00:00+03:00,2024-05-06 15:00:00+03:00,6745,6806.6801398,61.6801397982,61680.1397982,2024-05-06 19:00:00+03:00,6779.6,EMA50_TREND_LOSS,4,-0.56095852106,3.24253480382e-05,-0.560990946408,0.52691190562,0.345329956606,2024-05-03 19:00:00+03:00,3,16.2058384554,WF02,FLAT
IMOEXF-000002,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,LONG,2024-05-15 14:00:00+03:00,2024-05-15 16:00:00+03:00,2024-05-15 16:00:00+03:00,3473.5,3466.98712193,6.5128780684,6512.8780684,2024-05-20 11:00:00+03:00,3507.1981153,ATR_TRAILING_STOP,41,5.1740743414,0.000307083900389,5.1737672575,0,7.44678458443,2024-05-15 12:00:00+03:00,2,157.239878792,WF02,FLAT
GLDRUBF-000004,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,LONG,2024-05-20 16:00:00+03:00,2024-05-20 18:00:00+03:00,2024-05-20 18:00:00+03:00,6993.1,6949.97947493,43.1205250659,43120.5250659,2024-05-21 10:00:00+03:00,6974.68585922,ATR_TRAILING_STOP,8,-0.427038881248,4.63816244571e-05,-0.427085262873,0.160016604377,1.04126746906,2024-05-20 15:00:00+03:00,2,23.0509910474,WF02,FLAT
USDRUBF-000003,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-05-22 16:00:00+03:00,2024-05-22 18:00:00+03:00,2024-05-22 18:00:00+03:00,90.12,90.4568943352,0.336894335222,336.894335222,2024-05-23 10:00:00+03:00,90.4568943352,INITIAL_STOP,8,-1,0.0059365794877,-1.00593657949,0.742072435962,0.148414487192,2024-05-22 11:00:00+03:00,2,2960.90622429,WF02,FLAT
CNYRUBF-000003,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-05-22 16:00:00+03:00,2024-05-22 18:00:00+03:00,2024-05-22 18:00:00+03:00,12.411,12.4504143638,0.0394143638192,39.4143638192,2024-05-27 16:00:00+03:00,12.2252704834,ATR_TRAILING_STOP,45,4.7122292124,0.0507429222802,4.66148629012,0.989486984464,6.57120843529,2024-05-22 15:00:00+03:00,2,25477.7886579,WF02,FLAT
USDRUBF-000004,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-05-24 23:00:00+03:00,2024-05-27 09:00:00+03:00,2024-05-27 09:00:00+03:00,89.63,89.8136292322,0.18362923221,183.62923221,2024-05-27 16:00:00+03:00,88.9830038976,ATR_TRAILING_STOP,7,3.52338293115,0.0108915120754,3.51249141907,0,6.69827992634,2024-05-24 22:00:00+03:00,2,5377.56531865,WF02,FLAT
GLDRUBF-000005,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-05-27 17:00:00+03:00,2024-05-27 19:00:00+03:00,2024-05-27 19:00:00+03:00,6715,6739.40986245,24.4098624531,24409.8624531,2024-05-28 16:00:00+03:00,6684.47495225,ATR_TRAILING_STOP,13,1.25052108775,8.19340954436e-05,1.25043915366,0.614505715827,3.5641331518,2024-05-27 16:00:00+03:00,2,40.5461413881,WF02,FLAT
IMOEXF-000003,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,SHORT,2024-05-28 16:00:00+03:00,2024-05-28 17:00:00+03:00,2024-05-28 17:00:00+03:00,3327.5,3354.25304199,26.7530419885,26753.0419885,2024-05-29 22:00:00+03:00,3329.24642232,ATR_TRAILING_STOP,21,-0.0652793923381,7.47578537371e-05,-0.0653541501918,0.0934473171714,1.55122546505,2024-05-28 12:00:00+03:00,1,40.2596418524,WF02,FLAT
USDRUBF-000005,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,SHORT,2024-06-04 10:00:00+03:00,2024-06-04 11:00:00+03:00,2024-06-04 11:00:00+03:00,88.94,89.4952098499,0.555209849881,555.209849881,2024-06-06 13:00:00+03:00,88.9625306942,ATR_TRAILING_STOP,34,-0.0405805015393,0.00360224156763,-0.044182743107,0.342212948925,0.738459521364,2024-06-04 09:00:00+03:00,1,1841.03952325,WF02,FLAT
GLDRUBF-000006,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-06-13 18:00:00+03:00,2024-06-13 20:00:00+03:00,2024-06-13 20:00:00+03:00,6523.3,6582.09640501,58.7964050097,58796.4050097,2024-06-14 14:00:00+03:00,6582.09640501,INITIAL_STOP,9,-1,3.4015685137e-05,-1.00003401569,0.784061542408,0,2024-06-13 16:00:00+03:00,2,17.0435871414,WF02,FLAT
