trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-Si-M30-000026,T3_MTF_Trend_v1.0,Si,LONG,2023-06-16 09:30:00+03:00,83.76,83.3717901136,0.388209886385,2023-06-16 14:00:00+03:00,83.3973886803,ATR_TRAILING_STOP,9,-1164.02900817,-0.934059982518,0.36261131969,0.2,0.934059982518,0.515185231016,-0.36261131969,-0.934059982518,3210.12871073,0,-1164.02900817,0.001,388.209886385,0,T3_MTF_Trend_v1.0,0.388209886385,2023
T3-Si-M30-000027,T3_MTF_Trend_v1.0,Si,LONG,2023-06-16 19:00:00+03:00,84.18,83.8118809629,0.368119037098,2023-06-19 10:30:00+03:00,84.0615912334,ATR_TRAILING_STOP,13,-397.108315835,-0.32165890547,0.18,0.35,0.48897226674,0.950779407551,-0.118408766556,-0.32165890547,3353.70705554,0,-397.108315835,0.001,368.119037098,0,T3_MTF_Trend_v1.0,0.368119037098,2023
T3-Si-M30-000028,T3_MTF_Trend_v1.0,Si,LONG,2023-06-26 22:00:00+03:00,85.34,84.8905722642,0.449427735823,2023-06-26 22:30:00+03:00,84.8905722642,ATR_TRAILING_STOP,1,-1230.59232883,-1,0.449427735823,0,1,0,-0.449427735823,-1,2738.1316967,0,-1230.59232883,0.001,449.427735823,0,T3_MTF_Trend_v1.0,0.449427735823,2023
T3-Si-M30-000029,T3_MTF_Trend_v1.0,Si,LONG,2023-07-06 10:30:00+03:00,93.02,92.3122858759,0.707714124141,2023-07-06 12:30:00+03:00,92.4806838985,ATR_TRAILING_STOP,4,-928.39955049,-0.762053607644,0.539316101482,0.65,0.762053607644,0.918449947271,-0.539316101482,-0.762053607644,1721.43859221,0,-928.39955049,0.001,707.714124141,0,T3_MTF_Trend_v1.0,0.707714124141,2023
T3-Si-M30-000030,T3_MTF_Trend_v1.0,Si,LONG,2023-07-28 10:30:00+03:00,90.82,90.5182202671,0.301779732898,2023-07-28 22:30:00+03:00,91.8578450508,ATR_TRAILING_STOP,24,4157.8576388,3.43908134861,0.14,1.61,0.463914520222,5.33501698255,1.0378450508,3.43908134861,4006.24123573,0,4157.8576388,0.001,301.779732898,0,T3_MTF_Trend_v1.0,0.301779732898,2023
T3-Si-M30-000031,T3_MTF_Trend_v1.0,Si,LONG,2023-08-01 12:00:00+03:00,91.8,91.4826100694,0.317389930585,2023-08-02 09:30:00+03:00,92.19,ATR_TRAILING_STOP,25,1536.67945233,1.22877244177,0.13,0.84,0.409590813925,2.64658679767,0.39,1.22877244177,3940.20372393,0,1536.67945233,0.001,317.389930585,0,T3_MTF_Trend_v1.0,0.317389930585,2023
T3-Si-M30-000032,T3_MTF_Trend_v1.0,Si,LONG,2023-08-02 12:30:00+03:00,92.78,92.4201951859,0.359804814141,2023-08-02 15:00:00+03:00,92.8037218348,ATR_TRAILING_STOP,5,83.4635972294,0.0659297314511,0.15,0.67,0.416892698776,1.8621207212,0.0237218347712,0.0659297314511,3518.42924607,0,83.4635972294,0.001,359.804814141,0,T3_MTF_Trend_v1.0,0.359804814141,2023
T3-Si-M30-000033,T3_MTF_Trend_v1.0,Si,LONG,2023-08-02 16:30:00+03:00,93.51,92.9887905147,0.521209485279,2023-08-03 09:30:00+03:00,93.6872521791,ATR_TRAILING_STOP,16,430.805559281,0.340078575077,0.05,0.89,0.0959307177098,1.70756677523,0.177252179071,0.340078575077,2430.46692875,0,430.805559281,0.001,521.209485279,0,T3_MTF_Trend_v1.0,0.521209485279,2023
T3-Si-M30-000034,T3_MTF_Trend_v1.0,Si,LONG,2023-08-03 15:30:00+03:00,94.43,93.8596815649,0.570318435119,2023-08-03 16:00:00+03:00,93.8596815649,ATR_TRAILING_STOP,1,-1271.09047252,-1,0.570318435119,0,1,0,-0.570318435119,-1,2228.73818247,0,-1271.09047252,0.001,570.318435119,0,T3_MTF_Trend_v1.0,0.570318435119,2023
T3-Si-M30-000035,T3_MTF_Trend_v1.0,Si,LONG,2023-08-04 12:00:00+03:00,94.67,94.1566461735,0.513353826481,2023-08-07 09:30:00+03:00,95.457301706,ATR_TRAILING_STOP,25,1929.90551438,1.53364339646,0.02,1.43,0.0389594836316,2.78560307966,0.787301706029,1.53364339646,2451.29090869,0,1929.90551438,0.001,513.353826481,0,T3_MTF_Trend_v1.0,0.513353826481,2023
T3-Si-M30-000036,T3_MTF_Trend_v1.0,Si,LONG,2023-08-07 11:00:00+03:00,96.49,95.8566622245,0.633337775477,2023-08-07 15:30:00+03:00,95.9451747906,ATR_TRAILING_STOP,9,-1099.11574865,-0.860244296895,0.544825209362,0.36,0.860244296895,0.568417065805,-0.544825209362,-0.860244296895,2017.3731497,0,-1099.11574865,0.001,633.337775477,0,T3_MTF_Trend_v1.0,0.633337775477,2023
T3-Si-M30-000037,T3_MTF_Trend_v1.0,Si,LONG,2023-08-08 14:30:00+03:00,96.21,95.6471838057,0.562816194323,2023-08-09 09:30:00+03:00,96.8350610363,ATR_TRAILING_STOP,20,1406.77718208,1.11059532872,0.17,1.25,0.30205243153,2.22097376125,0.625061036344,1.11059532872,2250.62369958,0,1406.77718208,0.001,562.816194323,0,T3_MTF_Trend_v1.0,0.562816194323,2023
T3-Si-M30-000038,T3_MTF_Trend_v1.0,Si,LONG,2023-08-14 11:30:00+03:00,100.9,100.299029908,0.600970092137,2023-08-14 17:30:00+03:00,100.57629012,ATR_TRAILING_STOP,12,-689.873138455,-0.538645572846,0.57,0.72,0.948466500177,1.19806294759,-0.323709879542,-0.538645572846,2131.14638154,0,-689.873138455,0.001,600.970092137,0,T3_MTF_Trend_v1.0,0.600970092137,2023
T3-Si-M30-000039,T3_MTF_Trend_v1.0,Si,SHORT,2023-08-16 16:30:00+03:00,95,96.0435734804,1.04357348037,2023-08-17 09:30:00+03:00,95.1183134615,ATR_TRAILING_STOP,16,-144.421428415,-0.113373388406,0.27,0.87,0.258726390693,0.833673925567,-0.11831346152,-0.113373388406,1220.66776307,0,-144.421428415,0.001,1043.57348037,0,T3_MTF_Trend_v1.0,1.04357348037,2023
T3-Si-M30-000040,T3_MTF_Trend_v1.0,Si,SHORT,2023-08-17 12:30:00+03:00,93.39,94.3190182541,0.929018254066,2023-08-17 17:30:00+03:00,93.8290270459,ATR_TRAILING_STOP,10,-601.305095047,-0.472570957555,0.43902704591,1.02,0.472570957555,1.09793321664,-0.43902704591,-0.472570957555,1369.63109824,0,-601.305095047,0.001,929.018254066,0,T3_MTF_Trend_v1.0,0.929018254066,2023
T3-Si-M30-000041,T3_MTF_Trend_v1.0,Si,LONG,2023-09-06 18:30:00+03:00,98.32,97.9583447604,0.361655239574,2023-09-07 14:30:00+03:00,98.1060953895,ATR_TRAILING_STOP,22,-749.024503695,-0.591460006964,0.27,0.26,0.746567367081,0.718916723856,-0.213904610517,-0.591460006964,3501.67535839,0,-749.024503695,0.001,361.655239574,0,T3_MTF_Trend_v1.0,0.361655239574,2023
T3-Si-M30-000042,T3_MTF_Trend_v1.0,Si,SHORT,2023-09-11 17:00:00+03:00,95.66,96.1751842664,0.515184266437,2023-09-12 10:30:00+03:00,94.5312408782,ATR_TRAILING_STOP,17,2758.24613609,2.19098135425,0,1.95,0,3.78505347899,1.12875912177,2.19098135425,2443.60916594,0,2758.24613609,0.001,515.184266437,0,T3_MTF_Trend_v1.0,0.515184266437,2023
T3-Si-M30-000043,T3_MTF_Trend_v1.0,Si,SHORT,2023-09-14 15:30:00+03:00,95.69,96.2103419992,0.520341999189,2023-09-14 16:30:00+03:00,96.2103419992,ATR_TRAILING_STOP,2,-1286.49145698,-1,0.520341999189,0,1,0,-0.520341999189,-1,2472.39596069,0,-1286.49145698,0.001,520.341999189,0,T3_MTF_Trend_v1.0,0.520341999189,2023
T3-Si-M30-000044,T3_MTF_Trend_v1.0,Si,LONG,2023-09-14 18:30:00+03:00,96.76,96.1169502125,0.643049787499,2023-09-15 10:30:00+03:00,96.5313521831,ATR_TRAILING_STOP,14,-452.860624656,-0.355567829013,0.23,0.43,0.35767059483,0.668688503378,-0.228647816888,-0.355567829013,1980.60331745,0,-452.860624656,0.001,643.049787499,0,T3_MTF_Trend_v1.0,0.643049787499,2023
T3-Si-M30-000045,T3_MTF_Trend_v1.0,Si,LONG,2023-09-29 18:30:00+03:00,98.06,97.6838400216,0.376159978407,2023-10-02 10:30:00+03:00,98.1225497852,ATR_TRAILING_STOP,14,211.032028421,0.166285061545,0.15,0.52,0.398766505239,1.38239055149,0.0625497851602,0.166285061545,3373.82499205,0,211.032028421,0.001,376.159978407,0,T3_MTF_Trend_v1.0,0.376159978407,2023
T3-Si-M30-000046,T3_MTF_Trend_v1.0,Si,LONG,2023-10-02 12:30:00+03:00,98.65,98.2367895041,0.413210495898,2023-10-03 09:30:00+03:00,99.1938465631,ATR_TRAILING_STOP,24,1673.09942052,1.31614895674,0.21,1.05,0.508215551359,2.5410777568,0.543846563092,1.31614895674,3076.41811876,0,1673.09942052,0.001,413.210495898,0,T3_MTF_Trend_v1.0,0.413210495898,2023
T3-Si-M30-000047,T3_MTF_Trend_v1.0,Si,LONG,2023-10-09 10:30:00+03:00,100.87,100.399534219,0.470465780547,2023-10-09 16:30:00+03:00,101.360786068,ATR_TRAILING_STOP,12,1343.56773043,1.04319185067,0.25,1.39,0.531388275911,2.95451881406,0.490786068285,1.04319185067,2737.58327152,0,1343.56773043,0.001,470.465780547,0,T3_MTF_Trend_v1.0,0.470465780547,2023
T3-Si-M30-000048,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-20 14:30:00+03:00,95.59,95.9916853697,0.401685369706,2023-10-23 10:00:00+03:00,95.6805773268,ATR_TRAILING_STOP,21,-293.451220996,-0.225493218513,0.28,0.33,0.697062977934,0.821538509708,-0.0905773268446,-0.225493218513,3239.78672389,0,-293.451220996,0.001,401.685369706,0,T3_MTF_Trend_v1.0,0.401685369706,2023
T3-Si-M30-000049,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-23 10:30:00+03:00,95.24,95.6194134974,0.379413497404,2023-10-25 10:30:00+03:00,93.4744448259,ATR_TRAILING_STOP,60,6042.13663979,4.65337998304,0.17,2.23,0.448059969303,5.87749253851,1.76555517412,4.65337998304,3422.23042835,0,6042.13663979,0.001,379.413497404,0,T3_MTF_Trend_v1.0,0.379413497404,2023
T3-Si-M30-000050,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-27 12:30:00+03:00,93.48,93.862408774,0.382408773981,2023-10-27 16:00:00+03:00,93.2947861222,ATR_TRAILING_STOP,7,658.144052157,0.484334801969,0.00999999999999,0.88,0.0261500276154,2.30120243016,0.185213877818,0.484334801969,3553.42731286,0,658.144052157,0.001,382.408773981,0,T3_MTF_Trend_v1.0,0.382408773981,2023
T3-Si-M30-000051,T3_MTF_Trend_v1.0,Si,SHORT,2023-10-30 12:30:00+03:00,93.28,93.7343508742,0.454350874163,2023-10-31 15:00:00+03:00,92.319119494,ATR_TRAILING_STOP,35,2887.69726055,2.11484242817,0.1,1.56,0.220094217238,3.43346978891,0.960880505956,2.11484242817,3005.26157274,0,2887.69726055,0.001,454.350874163,0,T3_MTF_Trend_v1.0,0.454350874163,2023
T3-Si-M30-000052,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-01 13:30:00+03:00,92.98,93.4754849012,0.495484901229,2023-11-01 15:00:00+03:00,93.4754849012,ATR_TRAILING_STOP,3,-1394.32019527,-1,0.495484901229,0.16,1,0.322915995226,-0.495484901229,-1,2814.05183449,0,-1394.32019527,0.001,495.484901229,0,T3_MTF_Trend_v1.0,0.495484901229,2023
T3-Si-M30-000053,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-01 17:30:00+03:00,92.59,93.1756746988,0.585674698772,2023-11-02 09:30:00+03:00,93.0983009581,ATR_TRAILING_STOP,14,-1198.01478478,-0.867889562477,0.508300958071,0.03,0.867889562477,0.0512229742259,-0.508300958071,-0.867889562477,2356.90050502,0,-1198.01478478,0.001,585.674698772,0,T3_MTF_Trend_v1.0,0.585674698772,2023
T3-Si-M30-000054,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-14 14:30:00+03:00,91.15,91.4165621517,0.266562151731,2023-11-15 17:00:00+03:00,89.6833408913,ATR_TRAILING_STOP,35,7529.09475194,5.50212811209,0.02,2.14,0.075029406351,8.02814647956,1.46665910866,5.50212811209,5133.5001484,0,7529.09475194,0.001,266.562151731,0,T3_MTF_Trend_v1.0,0.266562151731,2023
T3-Si-M30-000055,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-16 11:30:00+03:00,88.94,89.3359492919,0.395949291882,2023-11-16 16:00:00+03:00,89.2952020766,ATR_TRAILING_STOP,9,-1295.11761354,-0.897089813903,0.36,0.2,0.909207333819,0.505115185455,-0.35520207657,-0.897089813903,3646.14313647,0,-1295.11761354,0.001,395.949291882,0,T3_MTF_Trend_v1.0,0.395949291882,2023
T3-Si-M30-000056,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-20 10:30:00+03:00,89.24,89.6808068848,0.440806884791,2023-11-22 09:30:00+03:00,88.1189999775,ATR_TRAILING_STOP,58,3638.45446852,2.54306377964,0,1.49,0,3.38016499154,1.12100002253,2.54306377964,3245.7220298,0,3638.45446852,0.001,440.806884791,0,T3_MTF_Trend_v1.0,0.440806884791,2023
T3-Si-M30-000057,T3_MTF_Trend_v1.0,Si,SHORT,2023-11-27 11:30:00+03:00,88.65,88.9686831467,0.318683146657,2023-11-27 18:30:00+03:00,88.8418372576,ATR_TRAILING_STOP,14,-883.160917674,-0.601968631377,0.29,0.27,0.909994780214,0.84723651951,-0.191837257636,-0.601968631377,4603.69861704,0,-883.160917674,0.001,318.683146657,0,T3_MTF_Trend_v1.0,0.318683146657,2023
T3-Si-M30-000058,T3_MTF_Trend_v1.0,Si,LONG,2023-12-01 13:00:00+03:00,90.18,89.8232008151,0.35679918487,2023-12-06 14:00:00+03:00,92.8759069961,ATR_TRAILING_STOP,92,11018.5593839,7.55581041229,0.18,3.26,0.504485457459,9.13679217397,2.69590699614,7.55581041229,4087.14373294,0,11018.5593839,0.001,356.79918487,0,T3_MTF_Trend_v1.0,0.35679918487,2023
T3-Si-M30-000059,T3_MTF_Trend_v1.0,Si,LONG,2023-12-08 20:00:00+03:00,92.2,91.6462939222,0.553706077804,2023-12-11 10:00:00+03:00,91.6890829665,ATR_TRAILING_STOP,10,-1447.26724342,-0.922722458771,0.510917033548,0.12,0.922722458771,0.216721478796,-0.510917033548,-0.922722458771,2832.68544282,0,-1447.26724342,0.001,553.706077804,0,T3_MTF_Trend_v1.0,0.553706077804,2023
T3-Si-M30-000060,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-15 10:30:00+03:00,89.75,90.161891036,0.411891035994,2023-12-15 15:30:00+03:00,90.1217058421,ATR_TRAILING_STOP,10,-1402.38982552,-0.902437318599,0.371705842078,0.2,0.902437318599,0.48556531345,-0.371705842078,-0.902437318599,3772.84849138,0,-1402.38982552,0.001,411.891035994,0,T3_MTF_Trend_v1.0,0.411891035994,2023
T3-Si-M30-000061,T3_MTF_Trend_v1.0,Si,LONG,2023-12-21 12:30:00+03:00,92.32,91.848336696,0.471663304028,2023-12-21 15:00:00+03:00,91.9793538389,ATR_TRAILING_STOP,5,-1112.20819048,-0.722223158274,0.36,0.45,0.763256324851,0.954070406064,-0.340646161078,-0.722223158274,3264.99552192,0,-1112.20819048,0.001,471.663304028,0,T3_MTF_Trend_v1.0,0.471663304028,2023
T3-Si-M30-000062,T3_MTF_Trend_v1.0,Si,LONG,2023-12-22 10:30:00+03:00,92.43,92.076530911,0.353469089022,2023-12-22 11:30:00+03:00,92.076530911,ATR_TRAILING_STOP,2,-1528.8564936,-1,0.353469089022,0,1,0,-0.353469089022,-1,4325.2905023,0,-1528.8564936,0.001,353.469089022,0,T3_MTF_Trend_v1.0,0.353469089022,2023
T3-Si-M30-000063,T3_MTF_Trend_v1.0,Si,SHORT,2023-12-28 14:30:00+03:00,90.17,90.5072244582,0.33722445815,2023-12-28 18:00:00+03:00,90.1661217103,ATR_TRAILING_STOP,7,17.4069665728,0.0115006180054,0.05,0.56,0.148269198131,1.66061501906,0.00387828967526,0.0115006180054,4488.310062,0,17.4069665728,0.001,337.22445815,0,T3_MTF_Trend_v1.0,0.33722445815,2023
