trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-CNY-M30-000013,T3_MTF_Trend_v1.0,CNY,LONG,2023-04-06 19:30:00+03:00,11.83,11.7626977129,0.0673022870719,2023-04-07 14:00:00+03:00,12.0111631842,ATR_TRAILING_STOP,19,2780.87784106,2.691783475,0.01,0.31,0.14858336076,4.60608418357,0.18116318417,2.691783475,15350.1267589,0,2780.87784106,0.001,67.3022870719,0,T3_MTF_Trend_v1.0,0.0673022870719,2023
T3-CNY-M30-000014,T3_MTF_Trend_v1.0,CNY,LONG,2023-04-10 11:30:00+03:00,11.9,11.8168732781,0.0831267219495,2023-04-10 16:30:00+03:00,11.8228864046,ATR_TRAILING_STOP,10,-984.164698186,-0.927663133674,0.0771135953757,0.02,0.927663133674,0.240596519759,-0.0771135953757,-0.927663133674,12762.5316054,0,-984.164698186,0.001,83.1267219495,0,T3_MTF_Trend_v1.0,0.0831267219495,2023
T3-CNY-M30-000015,T3_MTF_Trend_v1.0,CNY,SHORT,2023-04-27 18:00:00+03:00,11.7,11.7406906329,0.0406906329267,2023-04-28 09:30:00+03:00,11.7406906329,ATR_TRAILING_STOP,13,-1051.06576915,-1,0.0406906329267,0,1,0,-0.0406906329267,-1,25830.6566782,0,-1051.06576915,0.001,40.6906329267,0,T3_MTF_Trend_v1.0,0.0406906329267,2023
T3-CNY-M30-000016,T3_MTF_Trend_v1.0,CNY,SHORT,2023-04-28 12:30:00+03:00,11.68,11.7273124007,0.0473124007233,2023-04-28 17:00:00+03:00,11.521328332,ATR_TRAILING_STOP,9,3489.71120988,3.35370147285,0.01,0.28,0.211361077585,5.91811017237,0.15867166799,3.35370147285,21993.2849644,0,3489.71120988,0.001,47.3124007233,0,T3_MTF_Trend_v1.0,0.0473124007233,2023
T3-CNY-M30-000017,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-02 12:30:00+03:00,11.45,11.5207419145,0.070741914485,2023-05-02 18:30:00+03:00,11.5207419145,ATR_TRAILING_STOP,12,-1075.45222356,-1,0.070741914485,0,1,0,-0.070741914485,-1,15202.4755251,0,-1075.45222356,0.001,70.741914485,0,T3_MTF_Trend_v1.0,0.070741914485,2023
T3-CNY-M30-000018,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-03 11:30:00+03:00,11.42,11.4819578765,0.0619578765188,2023-05-03 17:30:00+03:00,11.4819578765,ATR_TRAILING_STOP,12,-1064.69770132,-1,0.0619578765188,0.01,1,0.1613999795,-0.0619578765188,-1,17184.2187167,0,-1064.69770132,0.001,61.9578765188,0,T3_MTF_Trend_v1.0,0.0619578765188,2023
T3-CNY-M30-000019,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-04 13:00:00+03:00,11.31,11.3697528878,0.0597528878199,2023-05-04 23:30:00+03:00,11.3116606031,ATR_TRAILING_STOP,21,-29.293310099,-0.0277911768603,0.03,0.09,0.502067784413,1.50620335324,-0.00166060307332,-0.0277911768603,17640.1637271,0,-29.293310099,0.001,59.7528878199,0,T3_MTF_Trend_v1.0,0.0597528878199,2023
T3-CNY-M30-000020,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-05 10:00:00+03:00,11.16,11.2380349474,0.0780349474022,2023-05-05 15:30:00+03:00,11.1781788092,ATR_TRAILING_STOP,11,-245.48055094,-0.232957282014,0.02,0.1,0.256295424881,1.2814771244,-0.0181788092489,-0.232957282014,13503.6650409,0,-245.48055094,0.001,78.0349474022,0,T3_MTF_Trend_v1.0,0.0780349474022,2023
T3-CNY-M30-000021,T3_MTF_Trend_v1.0,CNY,SHORT,2023-05-10 11:00:00+03:00,11.14,11.2051020712,0.0651020711918,2023-05-11 13:30:00+03:00,10.9258457014,ATR_TRAILING_STOP,35,3458.27789179,3.28951590439,0,0.32,0,4.91535820814,0.214154298595,3.28951590439,16148.533625,0,3458.27789179,0.001,65.1020711918,0,T3_MTF_Trend_v1.0,0.0651020711918,2023
T3-CNY-M30-000022,T3_MTF_Trend_v1.0,CNY,LONG,2023-05-30 09:30:00+03:00,11.45,11.4102965462,0.0397034538417,2023-05-30 10:30:00+03:00,11.4102965462,ATR_TRAILING_STOP,2,-1085.88576462,-1,0.0397034538417,0,1,0,-0.0397034538417,-1,27349.9068606,0,-1085.88576462,0.001,39.7034538417,0,T3_MTF_Trend_v1.0,0.0397034538417,2023
T3-CNY-M30-000023,T3_MTF_Trend_v1.0,CNY,LONG,2023-05-30 20:00:00+03:00,11.46,11.4027759636,0.0572240364063,2023-05-30 23:00:00+03:00,11.4027759636,ATR_TRAILING_STOP,6,-1075.02690697,-1,0.0572240364063,0,1,0,-0.0572240364063,-1,18786.282382,0,-1075.02690697,0.001,57.2240364063,0,T3_MTF_Trend_v1.0,0.0572240364063,2023
T3-CNY-M30-000024,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-13 09:30:00+03:00,11.62,11.578666397,0.0413336030354,2023-06-13 14:00:00+03:00,11.6649523197,ATR_TRAILING_STOP,9,1157.45301981,1.08754902493,0.04,0.13,0.967735620961,3.14514076812,0.0449523196781,1.08754902493,25748.4603263,0,1157.45301981,0.001,41.3336030354,0,T3_MTF_Trend_v1.0,0.0413336030354,2023
T3-CNY-M30-000025,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-13 19:30:00+03:00,11.76,11.699291201,0.0607087989963,2023-06-14 12:00:00+03:00,11.784002949,ATR_TRAILING_STOP,15,425.368334549,0.395378419584,0.01,0.11,0.164720768082,1.8119284489,0.024002949002,0.395378419584,17721.5030751,0,425.368334549,0.001,60.7087989963,0,T3_MTF_Trend_v1.0,0.0607087989963,2023
T3-CNY-M30-000026,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-15 09:30:00+03:00,11.79,11.7359732342,0.0540267658124,2023-06-15 12:30:00+03:00,11.7366127024,ATR_TRAILING_STOP,6,-1067.320582,-0.988163862589,0.0533872975884,0.03,0.988163862589,0.555280323537,-0.0533872975884,-0.988163862589,19992.0323788,0,-1067.320582,0.001,54.0267658124,0,T3_MTF_Trend_v1.0,0.0540267658124,2023
T3-CNY-M30-000027,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-26 22:00:00+03:00,11.8,11.7381823896,0.0618176103557,2023-06-26 22:30:00+03:00,11.7381823896,ATR_TRAILING_STOP,1,-1069.43164562,-1,0.0618176103557,0,1,0,-0.0618176103557,-1,17299.7894851,0,-1069.43164562,0.001,61.8176103557,0,T3_MTF_Trend_v1.0,0.0618176103557,2023
T3-CNY-M30-000028,T3_MTF_Trend_v1.0,CNY,LONG,2023-06-30 19:00:00+03:00,12.35,12.2489314902,0.101068509844,2023-07-03 09:30:00+03:00,12.2494589815,ATR_TRAILING_STOP,11,-1053.21162461,-0.994780854137,0.100541018549,0.01,0.994780854137,0.098942786585,-0.100541018549,-0.994780854137,10475.4421609,0,-1053.21162461,0.001,101.068509844,0,T3_MTF_Trend_v1.0,0.101068509844,2023
T3-CNY-M30-000029,T3_MTF_Trend_v1.0,CNY,LONG,2023-07-04 11:00:00+03:00,12.33,12.2564160678,0.0735839322296,2023-07-04 17:30:00+03:00,12.3460993799,ATR_TRAILING_STOP,13,229.336126439,0.218789339732,0,0.14,0,1.9025892713,0.0160993799474,0.218789339732,14245.0285159,0,229.336126439,0.001,73.5839322296,0,T3_MTF_Trend_v1.0,0.0735839322296,2023
T3-CNY-M30-000030,T3_MTF_Trend_v1.0,CNY,LONG,2023-07-05 19:30:00+03:00,12.57,12.4713277264,0.0986722736174,2023-07-06 12:30:00+03:00,12.7594857638,ATR_TRAILING_STOP,16,2017.32986776,1.9203546938,0.01,0.36,0.101345592165,3.64844131793,0.189485763789,1.9203546938,10646.3400069,0,2017.32986776,0.001,98.6722736174,0,T3_MTF_Trend_v1.0,0.0986722736174,2023
T3-CNY-M30-000031,T3_MTF_Trend_v1.0,CNY,LONG,2023-07-28 17:30:00+03:00,12.8,12.7412794284,0.0587205716426,2023-07-31 11:00:00+03:00,12.8435535207,ATR_TRAILING_STOP,17,794.125947241,0.741708050215,0.03,0.15,0.510894208976,2.55447104488,0.0435535207006,0.741708050215,18233.3353186,0,794.125947241,0.001,58.7205716426,0,T3_MTF_Trend_v1.0,0.0587205716426,2023
T3-CNY-M30-000032,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-01 17:00:00+03:00,12.85,12.7962901977,0.0537098023497,2023-08-02 09:30:00+03:00,12.8349496144,ATR_TRAILING_STOP,15,-302.245453133,-0.280216737653,0.02,0.04,0.372371506225,0.74474301245,-0.0150503855944,-0.280216737653,20082.2398361,0,-302.245453133,0.001,53.7098023497,0,T3_MTF_Trend_v1.0,0.0537098023497,2023
T3-CNY-M30-000033,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-02 12:00:00+03:00,12.92,12.8618529972,0.0581470028291,2023-08-02 15:00:00+03:00,12.9269805596,ATR_TRAILING_STOP,6,129.124881524,0.120050205147,0,0.11,0,1.89175700635,0.00698055961831,0.120050205147,18497.7836427,0,129.124881524,0.001,58.1470028291,0,T3_MTF_Trend_v1.0,0.0581470028291,2023
T3-CNY-M30-000034,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-02 18:00:00+03:00,13.09,13.0009148774,0.0890851225735,2023-08-03 09:30:00+03:00,13.0215773426,ATR_TRAILING_STOP,13,-827.109185407,-0.76805930619,0.0684226574356,0.03,0.76805930619,0.336756566454,-0.0684226574356,-0.76805930619,12088.2353362,0,-827.109185407,0.001,89.0851225735,0,T3_MTF_Trend_v1.0,0.0890851225735,2023
T3-CNY-M30-000035,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-03 15:30:00+03:00,13.16,13.0676664257,0.0923335743008,2023-08-03 16:00:00+03:00,13.0676664257,ATR_TRAILING_STOP,1,-1068.61083476,-1,0.0923335743008,0,1,0,-0.0923335743008,-1,11573.3723389,0,-1068.61083476,0.001,92.3335743008,0,T3_MTF_Trend_v1.0,0.0923335743008,2023
T3-CNY-M30-000036,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-04 11:00:00+03:00,13.18,13.1059920414,0.0740079586088,2023-08-07 09:30:00+03:00,13.2952333184,ATR_TRAILING_STOP,27,1647.23063696,1.55703954717,0.06,0.21,0.810723618484,2.8375326647,0.11523331836,1.55703954717,14294.7427047,0,1647.23063696,0.001,74.0079586088,0,T3_MTF_Trend_v1.0,0.0740079586088,2023
T3-CNY-M30-000037,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-07 11:00:00+03:00,13.43,13.3398838818,0.0901161181857,2023-08-07 15:30:00+03:00,13.3548546889,ATR_TRAILING_STOP,9,-895.909643427,-0.83387203807,0.0751453111345,0.06,0.83387203807,0.665807640275,-0.0751453111345,-0.83387203807,11922.362552,0,-895.909643427,0.001,90.1161181857,0,T3_MTF_Trend_v1.0,0.0901161181857,2023
T3-CNY-M30-000038,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-08 17:30:00+03:00,13.41,13.3198305688,0.0901694312091,2023-08-09 18:30:00+03:00,13.4541622444,ATR_TRAILING_STOP,32,521.819090022,0.489769579454,0.02,0.17,0.221804659648,1.88533960701,0.0441622444029,0.489769579454,11815.9549424,0,521.819090022,0.001,90.1694312091,0,T3_MTF_Trend_v1.0,0.0901694312091,2023
T3-CNY-M30-000039,T3_MTF_Trend_v1.0,CNY,LONG,2023-08-14 13:30:00+03:00,13.95,13.8524960543,0.0975039457125,2023-08-14 17:30:00+03:00,13.8524960543,ATR_TRAILING_STOP,8,-1070.65612725,-1,0.0975039457125,0.02,1,0.205119904162,-0.0975039457125,-1,10980.6441106,0,-1070.65612725,0.001,97.5039457125,0,T3_MTF_Trend_v1.0,0.0975039457125,2023
T3-CNY-M30-000040,T3_MTF_Trend_v1.0,CNY,SHORT,2023-08-15 22:30:00+03:00,13.12,13.2756979851,0.155697985079,2023-08-16 10:30:00+03:00,13.2721693549,ATR_TRAILING_STOP,6,-1035.92761071,-0.977336699742,0.152169354894,0.06,0.977336699742,0.3853614417,-0.152169354894,-0.977336699742,6807.72821459,0,-1035.92761071,0.001,155.697985079,0,T3_MTF_Trend_v1.0,0.155697985079,2023
T3-CNY-M30-000041,T3_MTF_Trend_v1.0,CNY,SHORT,2023-08-16 15:30:00+03:00,13.02,13.1600353696,0.140035369609,2023-08-17 17:30:00+03:00,12.8422960562,ATR_TRAILING_STOP,34,1331.92303055,1.26899328566,0.03,0.38,0.214231590802,2.71360015016,0.17770394379,1.26899328566,7495.17991633,0,1331.92303055,0.001,140.035369609,0,T3_MTF_Trend_v1.0,0.140035369609,2023
T3-CNY-M30-000042,T3_MTF_Trend_v1.0,CNY,LONG,2023-09-06 18:30:00+03:00,13.44,13.3863723129,0.0536276870718,2023-09-07 09:30:00+03:00,13.4012642852,ATR_TRAILING_STOP,12,-767.748197448,-0.722308139002,0.0387357148478,0.02,0.722308139002,0.372941685387,-0.0387357148478,-0.722308139002,19820.1633935,0,-767.748197448,0.001,53.6276870718,0,T3_MTF_Trend_v1.0,0.0536276870718,2023
T3-CNY-M30-000043,T3_MTF_Trend_v1.0,CNY,SHORT,2023-09-11 16:30:00+03:00,13.12,13.1888322796,0.0688322796284,2023-09-12 10:30:00+03:00,12.9445125156,ATR_TRAILING_STOP,18,2690.30775769,2.54949400728,0.01,0.29,0.145280674329,4.21313955554,0.17548748442,2.54949400728,15330.4822084,0,2690.30775769,0.001,68.8322796284,0,T3_MTF_Trend_v1.0,0.0688322796284,2023
T3-CNY-M30-000044,T3_MTF_Trend_v1.0,CNY,LONG,2023-09-14 18:30:00+03:00,13.35,13.25677722,0.0932227800243,2023-09-15 11:00:00+03:00,13.2768654472,ATR_TRAILING_STOP,15,-848.949878638,-0.784513750878,0.0731345528241,0.04,0.784513750878,0.429079673333,-0.0731345528241,-0.784513750878,11608.0545495,0,-848.949878638,0.001,93.2227800243,0,T3_MTF_Trend_v1.0,0.0932227800243,2023
T3-CNY-M30-000045,T3_MTF_Trend_v1.0,CNY,LONG,2023-09-29 18:30:00+03:00,13.485,13.4378380121,0.0471619879419,2023-10-02 10:30:00+03:00,13.4821910166,ATR_TRAILING_STOP,14,-63.9466844628,-0.0595603274028,0.017,0.05,0.360459784286,1.06017583613,-0.00280898344278,-0.0595603274028,22765.0627942,0,-63.9466844628,0.001,47.1619879419,0,T3_MTF_Trend_v1.0,0.0471619879419,2023
