quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,9,1.83597931009,0.243617472609,2.19255725348,-1.42364580325,0.444444444444,1.20382457585,-0.524548209986,1.54010024718
2025Q2,15,0.755261708092,-0.122203288538,-1.83304932808,-3.63106486507,0.2,1.88559509254,-0.624152883809,-0.50482417588
2025Q3,32,4.10566740856,1.08173506077,34.6155219447,-3.33639701395,0.4375,3.26867445825,-0.619217803935,10.3751207665
2025Q4,44,1.04046632514,0.0155489993435,0.684155971113,-11.6340772346,0.386363636364,1.03476197809,-0.626177690981,0.0588062084614
2026Q1,30,3.25084340658,0.601113308953,18.0333992686,-5.03647210456,0.5,1.7363493447,-0.534122726793,3.58056172936
2026Q2,34,2.22144350242,0.366617079469,12.464980702,-2.65598824639,0.441176470588,1.51134022072,-0.537111716254,4.69316109321
2026Q3,35,2.60157616331,0.522099677384,18.2734887084,-4.09449676561,0.514285714286,1.64906552451,-0.671158278401,4.46293885537
