symbol,trades,PF,expectancy,net_R,max_drawdown,recovery_factor,win_rate,winning_streak,losing_streak
USDRUBF,48,2.10537164366,0.477366385156,22.9135864875,-6.33636504962,3.61620366062,0.375,4,8
CNYRUBF,42,0.840780498736,-0.0800883239063,-3.36370960407,-8.954949375,-0.375625753224,0.333333333333,3,5
GLDRUBF,49,1.67808705867,0.306500914215,15.0185447965,-5.22581052636,2.8739168251,0.387755102041,4,5
IMOEXF,54,2.17734854541,0.4968370174,26.8291989396,-5.41340673366,4.95606560889,0.425925925926,4,5
