trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,fold,fold_start_state
CNYRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,LONG,2024-04-09 17:00:00+03:00,2024-04-09 18:30:00+03:00,2024-04-09 18:30:00+03:00,12.822,12.8010796315,0.0209203685193,20.9203685193,2024-04-10 11:30:00+03:00,12.8735519564,ATR_TRAILING_STOP,17,2.46419924758,0.0956006103887,2.36859863719,0.239001525972,3.82402441555,2024-04-09 16:30:00+03:00,3,47800.3051943,WF02,FLAT
GLDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,LONG,2024-04-09 18:00:00+03:00,2024-04-09 19:30:00+03:00,2024-04-09 19:30:00+03:00,7100.1,7077.2185292,22.8814708013,22881.4708013,2024-04-10 13:00:00+03:00,7120.53737267,ATR_TRAILING_STOP,18,0.89318439587,8.74069686064e-05,0.893096988901,0.747329581585,2.853837525,2024-04-09 17:30:00+03:00,3,43.7034843032,WF02,FLAT
IMOEXF-000001,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,LONG,2024-04-11 12:30:00+03:00,2024-04-11 13:30:00+03:00,2024-04-11 13:30:00+03:00,3443,3438.48616285,4.51383715108,4513.83715108,2024-04-11 15:30:00+03:00,3438.48616285,INITIAL_STOP,4,-1,0.000443082001645,-1.000443082,0.996934503701,0.110770500411,2024-04-11 11:30:00+03:00,2,221.541000822,WF02,FLAT
USDRUBF-000001,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,LONG,2024-04-12 10:30:00+03:00,2024-04-12 11:30:00+03:00,2024-04-12 11:30:00+03:00,93.57,93.4188212038,0.151178796219,151.178796219,2024-04-12 12:30:00+03:00,93.48,EMA50_TREND_LOSS,2,-0.59532158114,0.0132293684698,-0.60855094961,0.132293684698,0.330734211745,2024-04-12 10:00:00+03:00,2,6614.68423489,WF02,FLAT
CNYRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,LONG,2024-04-15 14:30:00+03:00,2024-04-15 15:30:00+03:00,2024-04-15 15:30:00+03:00,12.889,12.8790819633,0.00991803673641,9.91803673641,2024-04-15 17:30:00+03:00,12.8790819633,INITIAL_STOP,4,-1,0.20165281226,-1.20165281226,0.806611249042,0.907437655172,2024-04-15 14:00:00+03:00,2,103214.579012,WF02,FLAT
USDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,USDRUBF,LONG,2024-04-17 11:00:00+03:00,2024-04-17 12:00:00+03:00,2024-04-17 12:00:00+03:00,94.49,94.3093764547,0.180623545258,180.623545258,2024-04-17 14:00:00+03:00,94.3093764547,INITIAL_STOP,4,-1,0.0110727535391,-1.01107275354,0.775092747738,0.387546373869,2024-04-17 10:30:00+03:00,2,5502.68509615,WF02,FLAT
IMOEXF-000002,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,LONG,2024-04-19 14:30:00+03:00,2024-04-19 15:00:00+03:00,2024-04-19 15:00:00+03:00,3464.5,3458.02345727,6.47654272611,6476.54272611,2024-04-22 09:30:00+03:00,3470.12265218,ATR_TRAILING_STOP,19,0.868156425193,0.000308806732941,0.86784761846,0.308806732941,2.47045386353,2024-04-19 12:00:00+03:00,1,152.858648672,WF02,FLAT
IMOEXF-000003,T2_Trend_Pullback_Continuation_v1.0,IMOEXF,LONG,2024-04-22 13:00:00+03:00,2024-04-22 13:30:00+03:00,2024-04-22 13:30:00+03:00,3476,3472.05287793,3.94712206588,3947.12206588,2024-04-22 14:30:00+03:00,3472.05287793,INITIAL_STOP,2,-1,0.000506698289696,-1.00050669829,0.63337286212,0.253349144848,2024-04-22 11:00:00+03:00,1,252.991218788,WF02,FLAT
CNYRUBF-000003,T2_Trend_Pullback_Continuation_v1.0,CNYRUBF,SHORT,2024-04-23 10:00:00+03:00,2024-04-23 10:30:00+03:00,2024-04-23 10:30:00+03:00,12.847,12.8711727946,0.0241727945657,24.1727945657,2024-04-23 16:00:00+03:00,12.8425814743,ATR_TRAILING_STOP,11,0.182789195944,0.0827376410521,0.100051554892,0.910114051573,1.82022810315,2024-04-22 22:30:00+03:00,1,41839.7977189,WF02,FLAT
GLDRUBF-000002,T2_Trend_Pullback_Continuation_v1.0,GLDRUBF,SHORT,2024-04-23 16:30:00+03:00,2024-04-23 18:00:00+03:00,2024-04-23 18:00:00+03:00,6855,6922.78318142,67.7831814249,67783.1814249,2024-04-24 18:30:00+03:00,6856.307467,ATR_TRAILING_STOP,32,-0.0192889588488,2.95058443401e-05,-0.0193184646931,0.861570654731,0.730269647417,2024-04-23 16:00:00+03:00,3,14.8846800737,WF02,FLAT
