session,ema50_distance,trades,win_rate,PF,expectancy_R,net_R,max_drawdown_R,recovery_factor,average_holding_time,losing_streak,top_1_positive_R_concentration,top_5_positive_R_concentration
10:00-17:00,near,15,0.466666666667,1.36523324402,0.15639983359,2.34599750385,-4.1952742389,0.559200035626,102.333333333,4,0.355573447243,0.953802273066
10:00-17:00,normal,65,0.384615384615,1.17255575077,0.07964247395,5.17676080675,-11.0622649406,0.467965722621,95.2307692308,8,0.308838786455,0.567873368612
10:00-17:00,extended,734,0.382833787466,1.29608828198,0.143814863593,105.560109877,-25.2863746405,4.17458458865,76.7711171662,13,0.0356142244737,0.0989638506937
