group,metric,trades,mean,median,p75,p90
ALL,MAE_R,324,0.630582176592,0.641075142606,0.99693107551,1
ALL,MFE_R,324,1.46412718223,0.909120855745,1.87961622964,3.3181862615
WINNERS,MAE_R,123,0.338616174323,0.292680153796,0.547669011418,0.718227241064
WINNERS,MFE_R,123,2.98135349254,2.32827795198,3.44606400519,5.91826800263
LOSERS,MAE_R,201,0.809247939175,0.882438913867,1,1
LOSERS,MFE_R,201,0.535675260994,0.422483062808,0.823999268717,1.15342083934
