trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,net_R_C1,fold,fold_start_state
MIX-000002,T3_MTF_Trend_v1.0,MIX,LONG,2024-01-31 12:00:00+03:00,459268.44103,457952.70994,1315.73109019,2024-02-01 09:30:00+03:00,459877.590758,ATR_TRAILING_STOP,25,458.344586817,0.462972815955,1261.53394454,1892.3009168,0.958808341568,1.43821251235,609.149727866,0.462972815955,0.752433376968,0.00150486675394,458.343081951,0.001,1315731.09019,1.5200674476e-06,T3_MTF_Trend_v1.0,1315.73109019,0.462971295888,WF01,FLAT
MIX-000003,T3_MTF_Trend_v1.0,MIX,LONG,2024-02-01 10:30:00+03:00,461686.381091,460546.290979,1140.09011159,2024-02-01 19:30:00+03:00,461018.760543,ATR_TRAILING_STOP,18,-582.4138983,-0.585587525783,667.620547617,841.022629691,0.585585771536,0.73768083868,-667.620547617,-0.585587525783,0.872372637988,0.00174474527598,-582.415643045,0.001,1140090.11159,1.75424729998e-06,T3_MTF_Trend_v1.0,1140.09011159,-0.58558928003,WF01,FLAT
GD-000003,T3_MTF_Trend_v1.0,GD,LONG,2024-02-01 19:00:00+03:00,2153.57100409,2144.44009873,9.13090536196,2024-02-02 12:00:00+03:00,2157.11654537,ATR_TRAILING_STOP,17,381.58178975,0.388082138723,0,13.7803677433,0,1.50920058822,3.54554128134,0.388082138723,107.623000121,0.215246000241,381.366543749,0.001,9130.90536196,0.000219036329993,T3_MTF_Trend_v1.0,9.13090536196,0.387863102393,WF01,FLAT
Si-000002,T3_MTF_Trend_v1.0,Si,LONG,2024-02-01 12:30:00+03:00,124223.143763,123747.479252,475.664510911,2024-02-02 18:00:00+03:00,124831.367118,ATR_TRAILING_STOP,42,1289.91112068,1.27867717908,327.347969625,1298.57045802,0.688190861661,2.73001333551,608.223355,1.27867717908,2.12078525114,0.00424157050229,1289.90687911,0.001,475664.510911,4.20464414335e-06,T3_MTF_Trend_v1.0,475.664510911,1.27867297444,WF01,FLAT
CNY-000002,T3_MTF_Trend_v1.0,CNY,LONG,2024-02-05 11:30:00+03:00,15.4188259273,15.3700672087,0.0487587186118,2024-02-05 12:30:00+03:00,15.3700672087,ATR_TRAILING_STOP,2,-1003.54284991,-1.04101830518,0.0487587186118,0.00120281035395,1,0.0246686210835,-0.0487587186118,-1.04101830518,20581.8134372,41.1636268744,-1044.70647678,0.001,48.7587186118,0.0410183051758,T3_MTF_Trend_v1.0,0.0487587186118,-1.08203661035,WF01,FLAT
Si-000003,T3_MTF_Trend_v1.0,Si,LONG,2024-02-05 11:00:00+03:00,125730.026565,125227.108275,502.918290376,2024-02-05 15:30:00+03:00,125262.599334,ATR_TRAILING_STOP,9,-949.581060828,-0.929433747299,467.427231209,263.772124285,0.92942977051,0.524483060832,-467.427231209,-0.929433747299,2.03150564928,0.00406301129855,-949.585123839,0.001,502918.290376,3.976789149e-06,T3_MTF_Trend_v1.0,502.918290376,-0.929437724088,WF01,FLAT
BR-000004,T3_MTF_Trend_v1.0,BR,SHORT,2024-02-02 12:00:00+03:00,54.063717166,54.5646458984,0.500928732424,2024-02-05 17:30:00+03:00,53.6177678167,ATR_TRAILING_STOP,42,877.930685773,0.886252515813,0.442364251736,1.04806299642,0.883088198186,2.09223973109,0.445949349354,0.886252515813,1968.67802822,3.93735605644,873.993329716,0.001,500.928732424,0.00399258391572,T3_MTF_Trend_v1.0,0.500928732424,0.882259931898,WF01,FLAT
GD-000004,T3_MTF_Trend_v1.0,GD,SHORT,2024-02-05 16:30:00+03:00,2125.80304503,2132.19493561,6.39189058352,2024-02-05 18:00:00+03:00,2132.19493561,ATR_TRAILING_STOP,3,-986.509094309,-1.00031289647,6.39189058352,1.45056502561,1,0.226938337985,-6.39189058352,-1.00031289647,154.3376066,0.3086752132,-986.817769522,0.001,6391.89058352,0.000312896469967,T3_MTF_Trend_v1.0,6.39189058352,-1.00062579294,WF01,FLAT
Si-000004,T3_MTF_Trend_v1.0,Si,LONG,2024-02-06 14:30:00+03:00,124631.652386,124203.585256,428.067129429,2024-02-07 09:30:00+03:00,124766.478978,ATR_TRAILING_STOP,21,318.804019702,0.314961330327,162.321307252,570.829930504,0.379195915998,1.33350563793,134.826592554,0.314961330327,2.36454851868,0.00472909703735,318.799290605,0.001,428067.129429,4.67216439316e-06,T3_MTF_Trend_v1.0,428.067129429,0.314956658162,WF01,FLAT
NG-000003,T3_MTF_Trend_v1.0,NG,SHORT,2024-02-08 23:00:00+03:00,4.2094208054,4.2834184192,0.0739976137915,2024-02-09 16:30:00+03:00,4.1126425834,ATR_TRAILING_STOP,18,1286.90831361,1.28082808549,0,0.193013112664,0,2.60836941591,0.0967782220036,1.28082808549,13297.499034,26.5949980681,1260.31331554,0.001,73.9976137915,0.0270278985703,T3_MTF_Trend_v1.0,0.0739976137915,1.25380018692,WF01,FLAT
