quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,40,1.28714104955,0.122382976973,4.89531907893,-9.33658269072,0.475,1.15493691067,-0.811832486848,0.524315934544
2025Q2,34,0.54402392897,-0.298298052705,-10.142133792,-13.4815774831,0.235294117647,1.5125693606,-0.85548802603,-0.752295775824
2025Q3,58,4.64436351526,1.26964188652,73.6392294184,-3.40191608107,0.5,3.23605393947,-0.696770166426,21.6463979897
2025Q4,54,1.38777978079,0.157616210345,8.51127535861,-4.27158873764,0.5,1.12814850427,-0.812916083576,1.99253155708
2026Q1,44,2.11869594503,0.489838698396,21.5529027294,-9.01413289082,0.5,1.85540900299,-0.8757316062,2.39101231261
2026Q2,71,2.23916903285,0.526769414439,37.4006284252,-10.1082372494,0.394366197183,2.41366612736,-0.701907514906,3.70001489898
2026Q3,68,1.70280938585,0.303160852351,20.6149379599,-6.61683079097,0.441176470588,1.66490424258,-0.771899718886,3.11553047238
