symbol,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
USDRUBF,82,2.18935615209,0.50277582537,41.2276176803,-11.7846037001,0.463414634146,1.99714287799,-0.787813901894,3.49843055646
CNYRUBF,91,2.24325924838,0.487567502128,44.3686426937,-12.4551054115,0.516483516484,1.70331924601,-0.811076406107,3.5622856032
GLDRUBF,91,1.93329404499,0.454547324945,41.36380657,-6.58939763845,0.384615384615,2.44811532562,-0.79143267548,6.27732743409
IMOEXF,105,1.64783226183,0.28106754509,29.5120922345,-9.67315297589,0.409523809524,1.74574968916,-0.734760393542,3.05092789373
