trade_id,strategy,symbol,direction,entry_time,entry_price,initial_stop,initial_risk,exit_time,exit_price,exit_reason,bars_held,gross_profit,gross_R,MAE_points,MFE_points,MAE_R,MFE_R,profit_points,profit_R,quantity,costs,net_profit,tick_size,initial_risk_ticks,cost_R,strategy_id,initial_risk_points,year
T3-Si-D1-000001,T3_MTF_Trend_v1.0,Si,SHORT,2024-06-18 23:00:00+03:00,85.16,87.4566054658,2.29660546584,2024-06-20 23:00:00+03:00,84.7695576131,ATR_TRAILING_STOP,2,170.008472361,0.170008472361,0.08,4.59,0.0348340196825,1.99860187928,0.390442386863,0.170008472361,435.425246031,0,170.008472361,0.001,2296.60546584,0,T3_MTF_Trend_v1.0,2.29660546584,2024
T3-Si-D1-000002,T3_MTF_Trend_v1.0,Si,SHORT,2024-07-24 23:00:00+03:00,86.72,88.6016515696,1.88165156963,2024-08-09 23:00:00+03:00,87.3385409599,ATR_TRAILING_STOP,14,-329.281223959,-0.328722368082,0.71,1.99,0.377328093819,1.05758155873,-0.618540959874,-0.328722368082,532.351526123,0,-329.281223959,0.001,1881.65156963,0,T3_MTF_Trend_v1.0,1.88165156963,2024
