portfolio_id,exit_time,equity_R,drawdown_R
A,2026-01-16T15:00:00+00:00,11.3496267521,-1.95764128791
A,2026-02-10T09:00:00+00:00,11.531773801,-1.77549423902
A,2026-02-20T09:00:00+00:00,10.9291004176,-2.37816762243
A,2026-02-20T09:00:00+00:00,10.1847839007,-3.1224841393
A,2026-04-07T10:00:00+00:00,9.45142630151,-3.85584173849
A,2026-04-15T11:00:00+00:00,22.4446543874,0
A,2026-04-23T11:00:00+00:00,21.9003888072,-0.544265580198
A,2026-04-23T13:00:00+00:00,21.3244333974,-1.12022098998
A,2026-04-30T15:00:00+00:00,20.6641131779,-1.7805412095
A,2026-05-13T13:00:00+00:00,20.8880289861,-1.55662540133
A,2026-05-13T14:00:00+00:00,21.2363165307,-1.20833785676
A,2026-06-23T11:00:00+00:00,24.0474600418,0
A,2026-06-29T15:00:00+00:00,23.0300089837,-1.01745105812
A,2026-06-29T15:00:00+00:00,22.0270951544,-2.02036488747
A,2026-07-13T19:00:00+00:00,20.9891288263,-3.05833121551
A,2026-07-15T14:00:00+00:00,22.5213827153,-1.52607732651
A,2026-07-17T07:00:00+00:00,22.1701441412,-1.87731590059
A,2026-07-27T14:00:00+00:00,21.5509099232,-2.49655011858
A,2026-07-30T14:00:00+00:00,26.5499661304,0
A,2026-07-30T16:00:00+00:00,33.8263520571,0
A,2026-07-31T14:00:00+00:00,32.7934549869,-1.03289707024
A,2026-08-10T16:00:00+00:00,31.7621708042,-2.06418125292
A,2026-08-10T16:00:00+00:00,30.7580900389,-3.06826201819
A,2026-08-17T21:00:00+00:00,31.2304537308,-2.59589832634
A,2026-08-25T15:00:00+00:00,32.4463011575,-1.38005089966
A,2026-08-28T07:00:00+00:00,37.0953279051,0
A,2026-08-28T07:00:00+00:00,42.1169702639,0
A,2026-08-30T16:00:00+00:00,42.8576862508,0
B,2025-02-12T20:00:00+00:00,2.26295396326,0
B,2025-02-12T20:00:00+00:00,4.08486252421,0
B,2025-02-14T08:00:00+00:00,3.08338405524,-1.00147846897
B,2025-02-21T11:00:00+00:00,4.6425375656,0
B,2025-03-03T08:00:00+00:00,3.64085154151,-1.00168602409
B,2025-03-18T11:00:00+00:00,6.88915527051,0
B,2025-03-18T14:00:00+00:00,9.34917199042,0
B,2025-04-15T15:00:00+00:00,8.33166517525,-1.01750681517
B,2025-04-16T10:00:00+00:00,7.43808126791,-1.91109072251
B,2025-04-18T10:00:00+00:00,7.96258884352,-1.3865831469
B,2025-06-11T07:00:00+00:00,6.93340195395,-2.41577003647
B,2025-06-16T08:00:00+00:00,5.90569604367,-3.44347594675
B,2025-06-16T10:00:00+00:00,4.90168245814,-4.44748953228
B,2025-07-11T08:00:00+00:00,3.973585933,-5.37558605742
B,2025-07-17T08:00:00+00:00,3.76226289428,-5.58690909614
B,2025-07-17T08:00:00+00:00,3.31145262689,-6.03771936353
B,2025-07-23T14:00:00+00:00,2.26352708643,-7.08564490399
B,2025-07-24T11:00:00+00:00,3.02989519332,-6.3192767971
B,2025-07-29T12:00:00+00:00,7.7758327424,-1.57333924802
B,2025-07-29T12:00:00+00:00,13.0313804686,0
B,2025-09-01T07:00:00+00:00,12.5055094554,-0.525871013125
B,2025-09-11T09:00:00+00:00,18.4792176869,0
B,2025-09-11T09:00:00+00:00,24.4167184309,0
B,2025-09-18T09:00:00+00:00,23.9827074122,-0.434011018674
B,2025-09-18T09:00:00+00:00,23.5570878525,-0.859630578399
B,2025-09-30T17:00:00+00:00,22.552298335,-1.86442009588
B,2025-10-02T10:00:00+00:00,23.4031139089,-1.01360452199
B,2025-10-02T14:00:00+00:00,23.6870403974,-0.72967803352
B,2025-10-07T21:00:00+00:00,22.9520168164,-1.46470161449
B,2025-10-08T07:00:00+00:00,22.8199274089,-1.59679102201
B,2025-10-09T08:00:00+00:00,21.7953116988,-2.62140673206
B,2025-10-09T08:00:00+00:00,20.7916859494,-3.62503248144
B,2025-10-16T08:00:00+00:00,24.5567500543,0
B,2025-10-16T08:00:00+00:00,28.949622356,0
B,2025-10-22T12:00:00+00:00,27.9273469403,-1.02227541576
B,2025-10-22T12:00:00+00:00,26.9240942288,-2.02552812722
B,2025-10-27T16:00:00+00:00,26.4032560523,-2.54636630379
B,2025-11-25T08:00:00+00:00,25.3764024579,-3.5732198981
B,2025-11-25T11:00:00+00:00,24.3727940931,-4.57682826298
B,2025-11-28T07:00:00+00:00,23.9449502843,-5.00467207178
B,2025-11-28T08:00:00+00:00,23.7149939127,-5.23462844333
B,2025-12-01T07:00:00+00:00,22.7100274747,-6.2395948813
B,2025-12-04T10:00:00+00:00,22.6969984035,-6.25262395256
B,2025-12-04T11:00:00+00:00,22.6865685617,-6.26305379434
B,2025-12-05T08:00:00+00:00,22.8712299922,-6.07839236384
B,2025-12-05T08:00:00+00:00,22.4426621489,-6.50696020719
B,2025-12-12T16:00:00+00:00,21.4877848596,-7.46183749642
B,2025-12-12T16:00:00+00:00,20.4867831225,-8.46283923356
B,2025-12-24T10:00:00+00:00,19.5578824449,-9.39173991115
B,2025-12-26T08:00:00+00:00,19.7820439858,-9.16757837021
B,2026-01-06T08:00:00+00:00,20.9276521013,-8.02197025476
B,2026-01-23T09:00:00+00:00,20.853534956,-8.09608740004
B,2026-01-23T09:00:00+00:00,20.6607715691,-8.28885078691
B,2026-01-30T07:00:00+00:00,20.4188416782,-8.5307806778
B,2026-02-04T09:00:00+00:00,19.6756624091,-9.27395994693
B,2026-02-05T10:00:00+00:00,18.785369351,-10.164253005
B,2026-02-26T08:00:00+00:00,17.7540230136,-11.1955993424
B,2026-03-06T16:00:00+00:00,17.4496836882,-11.4999386679
B,2026-03-06T16:00:00+00:00,17.6047907986,-11.3448315574
B,2026-03-12T07:00:00+00:00,17.838257042,-11.111365314
B,2026-03-18T11:00:00+00:00,20.7948439714,-8.15477838464
B,2026-03-18T11:00:00+00:00,28.0333509131,-0.916271442997
B,2026-03-19T10:00:00+00:00,29.5763823374,0
B,2026-03-19T11:00:00+00:00,31.1106131627,0
B,2026-03-26T11:00:00+00:00,32.1067754701,0
B,2026-03-26T14:00:00+00:00,33.0042966581,0
B,2026-04-21T11:00:00+00:00,34.0663608955,0
B,2026-04-21T11:00:00+00:00,35.3514034924,0
B,2026-04-30T08:00:00+00:00,34.4906741458,-0.86072934662
B,2026-05-20T08:00:00+00:00,36.0329368135,0
B,2026-05-20T08:00:00+00:00,36.9943284927,0
B,2026-05-28T07:00:00+00:00,36.7708127233,-0.223515769438
B,2026-05-28T07:00:00+00:00,36.4737331448,-0.520595347932
B,2026-06-04T14:00:00+00:00,35.7938715195,-1.20045697328
B,2026-06-04T14:00:00+00:00,35.2120628273,-1.78226566539
B,2026-06-10T08:00:00+00:00,35.2726665442,-1.72166194853
B,2026-06-10T08:00:00+00:00,35.4670744532,-1.52725403952
B,2026-06-23T09:00:00+00:00,35.4089199887,-1.58540850399
B,2026-06-23T11:00:00+00:00,35.0739549251,-1.92037356763
B,2026-06-26T17:00:00+00:00,39.0276504286,0
B,2026-06-26T17:00:00+00:00,42.5210711189,0
B,2026-07-01T08:00:00+00:00,42.0367371048,-0.484334014058
B,2026-07-01T08:00:00+00:00,41.5044719548,-1.01659916411
B,2026-07-30T14:00:00+00:00,40.9719107064,-1.54916041253
B,2026-07-30T16:00:00+00:00,40.9139447153,-1.6071264036
B,2026-08-04T17:00:00+00:00,42.5890106289,0
B,2026-08-04T17:00:00+00:00,44.4890369066,0
B,2026-08-10T06:00:00+00:00,47.1819915278,0
B,2026-08-10T08:00:00+00:00,50.287255328,0
B,2026-08-14T09:00:00+00:00,51.6708570192,0
B,2026-08-14T09:00:00+00:00,54.0788048005,0
B,2026-08-17T06:00:00+00:00,53.0467434568,-1.03206134373
B,2026-08-17T21:00:00+00:00,52.7249962937,-1.35380850683
B,2026-08-17T21:00:00+00:00,53.1697775036,-0.909027296955
B,2026-08-25T15:00:00+00:00,52.9979795739,-1.08082522659
B,2026-08-28T07:00:00+00:00,55.316490295,0
B,2026-08-28T07:00:00+00:00,57.2306821034,0
C,2025-01-27T16:00:00+00:00,0.257445163102,0
C,2025-01-28T07:00:00+00:00,0.783775897627,0
C,2025-01-31T15:00:00+00:00,0.280829064922,-0.502946832705
C,2025-02-12T20:00:00+00:00,1.41230604655,0
C,2025-02-12T20:00:00+00:00,2.32326032703,0
C,2025-02-14T08:00:00+00:00,1.82252109254,-0.500739234485
C,2025-02-21T11:00:00+00:00,2.60209784772,0
C,2025-02-26T11:00:00+00:00,3.5335075768,0
C,2025-03-03T08:00:00+00:00,3.03266456475,-0.500843012045
C,2025-03-11T19:00:00+00:00,3.66895304135,0
C,2025-03-12T12:00:00+00:00,3.3413168686,-0.327636172744
C,2025-03-12T12:00:00+00:00,2.84040041776,-0.828552623589
C,2025-03-18T11:00:00+00:00,4.46455228226,0
C,2025-03-18T14:00:00+00:00,5.69456064221,0
C,2025-03-19T08:00:00+00:00,5.29074235868,-0.403818283533
C,2025-04-15T15:00:00+00:00,5.19009260152,-0.504468040688
C,2025-04-15T15:00:00+00:00,4.68133919394,-1.01322144827
C,2025-04-16T10:00:00+00:00,4.23454724027,-1.46001340194
C,2025-04-18T10:00:00+00:00,5.44352888336,-0.251031758851
C,2025-04-18T10:00:00+00:00,5.70578267117,0
C,2025-04-21T13:00:00+00:00,5.30995087559,-0.39583179557
C,2025-04-23T07:00:00+00:00,5.43430601408,-0.271476657089
C,2025-05-16T09:00:00+00:00,5.28568829696,-0.420094374206
C,2025-05-30T14:00:00+00:00,4.78315157479,-0.922631096376
C,2025-06-02T07:00:00+00:00,4.42828488234,-1.27749778882
C,2025-06-11T07:00:00+00:00,3.91369143756,-1.79209123361
C,2025-06-16T08:00:00+00:00,3.39983848242,-2.30594418875
C,2025-06-16T10:00:00+00:00,2.89783168965,-2.80795098151
C,2025-07-04T13:00:00+00:00,2.44167884228,-3.26410382889
C,2025-07-04T13:00:00+00:00,2.12728476146,-3.57849790971
C,2025-07-11T08:00:00+00:00,1.66323649889,-4.04254617228
C,2025-07-17T07:00:00+00:00,1.7385930399,-3.96718963127
C,2025-07-17T08:00:00+00:00,1.63293152054,-4.07285115063
C,2025-07-17T08:00:00+00:00,1.40752638684,-4.29825628432
C,2025-07-18T07:00:00+00:00,0.917461044652,-4.78832162651
C,2025-07-23T14:00:00+00:00,0.393498274422,-5.31228439674
C,2025-07-24T11:00:00+00:00,2.0097497532,-3.69603291796
C,2025-07-24T11:00:00+00:00,2.39293380665,-3.31284886452
C,2025-07-29T12:00:00+00:00,4.80717178402,-0.898610887149
C,2025-07-29T12:00:00+00:00,8.16858161666,0
C,2025-07-29T12:00:00+00:00,10.5415503912,0
C,2025-07-29T12:00:00+00:00,13.1693242543,0
C,2025-08-20T08:00:00+00:00,12.9328704547,-0.236453799574
C,2025-08-20T08:00:00+00:00,12.5342896604,-0.635034593869
C,2025-08-25T12:00:00+00:00,12.0281778059,-1.1411464484
C,2025-08-28T13:00:00+00:00,11.6345967917,-1.53472746257
C,2025-09-01T07:00:00+00:00,11.3716612852,-1.79766296913
C,2025-09-11T09:00:00+00:00,14.3585154009,0
C,2025-09-11T09:00:00+00:00,17.3272657729,0
C,2025-09-18T09:00:00+00:00,17.1102602635,-0.217005509337
C,2025-09-18T09:00:00+00:00,16.8974504837,-0.429815289199
C,2025-09-30T17:00:00+00:00,16.3950557249,-0.932210047939
C,2025-10-02T10:00:00+00:00,16.8204635119,-0.506802260995
C,2025-10-02T14:00:00+00:00,16.2960246036,-1.03124116928
C,2025-10-02T14:00:00+00:00,15.7914481297,-1.53581764314
C,2025-10-02T14:00:00+00:00,15.933411374,-1.3938543989
C,2025-10-03T08:00:00+00:00,15.4193191714,-1.90794660143
C,2025-10-03T08:00:00+00:00,14.9169897847,-2.41027598821
C,2025-10-07T21:00:00+00:00,14.5494779942,-2.7777877787
C,2025-10-08T07:00:00+00:00,14.4834332904,-2.84383248246
C,2025-10-09T08:00:00+00:00,13.9711254354,-3.35614033749
C,2025-10-09T08:00:00+00:00,13.4693125607,-3.85795321218
C,2025-10-16T08:00:00+00:00,15.3518446131,-1.97542115975
C,2025-10-16T08:00:00+00:00,17.548280764,0
C,2025-10-22T12:00:00+00:00,17.0371430561,-0.51113770788
C,2025-10-22T12:00:00+00:00,16.5355167004,-1.01276406361
C,2025-10-27T16:00:00+00:00,16.2750976121,-1.2731831519
C,2025-10-29T11:00:00+00:00,15.9693734751,-1.5789072889
C,2025-10-29T11:00:00+00:00,15.6555381138,-1.89274265018
C,2025-11-17T08:00:00+00:00,15.1213372302,-2.4269435338
C,2025-11-25T08:00:00+00:00,14.607910433,-2.94037033096
C,2025-11-25T11:00:00+00:00,17.3011362297,-0.247144534269
C,2025-11-25T11:00:00+00:00,16.7993320473,-0.748948716709
C,2025-11-28T07:00:00+00:00,17.0047461633,-0.543534600754
C,2025-11-28T07:00:00+00:00,16.7908242589,-0.757456505151
C,2025-11-28T08:00:00+00:00,16.8924544531,-0.655826310901
C,2025-11-28T08:00:00+00:00,16.7774762673,-0.770804496679
C,2025-12-01T07:00:00+00:00,16.2749930483,-1.27328771566
C,2025-12-04T10:00:00+00:00,16.2684785127,-1.27980225129
C,2025-12-04T11:00:00+00:00,16.2632635918,-1.28501717218
C,2025-12-05T08:00:00+00:00,16.3555943071,-1.19268645693
C,2025-12-05T08:00:00+00:00,16.1413103854,-1.40697037861
C,2025-12-12T16:00:00+00:00,15.6638717408,-1.88440902322
C,2025-12-12T16:00:00+00:00,15.1633708722,-2.38490989179
C,2025-12-17T15:00:00+00:00,15.5236449769,-2.0246357871
C,2025-12-19T10:00:00+00:00,15.8849596214,-1.66332114263
C,2025-12-24T10:00:00+00:00,15.4205092826,-2.12777148142
C,2025-12-26T08:00:00+00:00,15.6956873304,-1.85259343358
C,2025-12-26T08:00:00+00:00,15.8077681009,-1.74051266311
C,2025-12-29T08:00:00+00:00,15.5087077134,-2.03957305059
C,2025-12-29T08:00:00+00:00,15.2730768371,-2.27520392693
C,2026-01-06T08:00:00+00:00,15.8458808948,-1.70239986921
C,2026-01-16T15:00:00+00:00,16.1386394267,-1.40964133731
C,2026-01-23T09:00:00+00:00,16.1015808541,-1.44669990995
C,2026-01-23T09:00:00+00:00,16.0051991606,-1.54308160338
C,2026-01-30T07:00:00+00:00,15.8842342152,-1.66404654883
C,2026-02-04T09:00:00+00:00,15.5126445806,-2.03563618339
C,2026-02-05T10:00:00+00:00,15.0674980516,-2.48078271243
C,2026-02-10T09:00:00+00:00,15.158571576,-2.38970918799
C,2026-02-20T09:00:00+00:00,14.8572348843,-2.6910458797
C,2026-02-20T09:00:00+00:00,14.4850766259,-3.06320413813
C,2026-02-26T08:00:00+00:00,13.9694034572,-3.57887730685
C,2026-03-06T16:00:00+00:00,13.8172337944,-3.73104696956
C,2026-03-06T16:00:00+00:00,13.8947873497,-3.65349341434
C,2026-03-12T07:00:00+00:00,14.0115204714,-3.53676029264
C,2026-03-18T11:00:00+00:00,15.4898139361,-2.05846682795
C,2026-03-18T11:00:00+00:00,19.1090674069,0
C,2026-03-19T10:00:00+00:00,19.880583119,0
C,2026-03-19T11:00:00+00:00,20.6476985317,0
C,2026-03-26T11:00:00+00:00,21.1457796854,0
C,2026-03-26T14:00:00+00:00,21.5945402794,0
C,2026-04-07T10:00:00+00:00,21.2278614798,-0.366678799596
C,2026-04-15T11:00:00+00:00,27.7244755228,0
C,2026-04-21T11:00:00+00:00,28.2555076414,0
C,2026-04-21T11:00:00+00:00,28.8980289399,0
C,2026-04-23T11:00:00+00:00,28.6258961498,-0.272132790099
C,2026-04-23T13:00:00+00:00,28.3379184449,-0.560110494992
C,2026-04-30T08:00:00+00:00,27.9075537716,-0.990475168302
C,2026-04-30T15:00:00+00:00,27.5773936619,-1.32063527806
C,2026-05-13T13:00:00+00:00,27.6893515659,-1.20867737398
C,2026-05-13T14:00:00+00:00,27.8634953382,-1.03453360169
C,2026-05-20T08:00:00+00:00,28.6346266721,-0.263402267837
C,2026-05-20T08:00:00+00:00,29.1153225117,0
C,2026-05-28T07:00:00+00:00,29.003564627,-0.111757884719
C,2026-05-28T07:00:00+00:00,28.8550248377,-0.260297673966
C,2026-06-04T14:00:00+00:00,28.5150940251,-0.60022848664
C,2026-06-04T14:00:00+00:00,28.224189679,-0.891132832696
C,2026-06-10T08:00:00+00:00,28.2544915374,-0.860830974265
C,2026-06-10T08:00:00+00:00,28.3516954919,-0.763627019759
C,2026-06-23T09:00:00+00:00,28.3226182597,-0.792704251995
C,2026-06-23T11:00:00+00:00,29.7281900153,0
C,2026-06-23T11:00:00+00:00,29.5607074835,-0.167482531821
C,2026-06-26T17:00:00+00:00,31.5375552352,0
C,2026-06-26T17:00:00+00:00,33.2842655804,0
C,2026-06-29T15:00:00+00:00,32.7755400513,-0.50872552906
C,2026-06-29T15:00:00+00:00,32.2740831366,-1.01018244374
C,2026-07-01T08:00:00+00:00,32.0319161296,-1.25234945076
C,2026-07-01T08:00:00+00:00,31.7657835546,-1.51848202579
C,2026-07-13T19:00:00+00:00,31.2468003905,-2.03746518981
C,2026-07-15T14:00:00+00:00,32.012927335,-1.27133824531
C,2026-07-17T07:00:00+00:00,31.837308048,-1.44695753235
C,2026-07-27T14:00:00+00:00,31.527690939,-1.75657464134
C,2026-07-30T14:00:00+00:00,34.0272190426,0
C,2026-07-30T14:00:00+00:00,33.7609384184,-0.266280624211
C,2026-07-30T16:00:00+00:00,37.3991313817,0
C,2026-07-30T16:00:00+00:00,37.3701483862,-0.028982995535
C,2026-07-31T14:00:00+00:00,36.8536998511,-0.545431530655
C,2026-08-04T17:00:00+00:00,37.6912328079,0
C,2026-08-04T17:00:00+00:00,38.6412459468,0
C,2026-08-10T06:00:00+00:00,39.9877232574,0
C,2026-08-10T08:00:00+00:00,41.5403551574,0
C,2026-08-10T16:00:00+00:00,41.0247130661,-0.51564209134
C,2026-08-10T16:00:00+00:00,40.5226726835,-1.01768247398
C,2026-08-14T09:00:00+00:00,41.2144735291,-0.32588162837
C,2026-08-14T09:00:00+00:00,42.4184474197,0
C,2026-08-17T06:00:00+00:00,41.9024167479,-0.516030671865
C,2026-08-17T21:00:00+00:00,42.1385985938,-0.279848825941
C,2026-08-17T21:00:00+00:00,41.9777250122,-0.44072240749
C,2026-08-17T21:00:00+00:00,42.2001156172,-0.218331802553
C,2026-08-25T15:00:00+00:00,42.8080393305,0
C,2026-08-25T15:00:00+00:00,42.7221403657,-0.085898964819
C,2026-08-28T07:00:00+00:00,45.0466537395,0
C,2026-08-28T07:00:00+00:00,47.5574749189,0
C,2026-08-28T07:00:00+00:00,48.7167302795,0
C,2026-08-28T07:00:00+00:00,49.6738261837,0
C,2026-08-30T16:00:00+00:00,50.0441841771,0
D,2025-01-27T16:00:00+00:00,0.247818699043,0
D,2025-01-28T07:00:00+00:00,0.754468722391,0
D,2025-01-31T15:00:00+00:00,0.270328223238,-0.484140499153
D,2025-02-12T20:00:00+00:00,1.44411371968,0
D,2025-02-12T20:00:00+00:00,2.3891306663,0
D,2025-02-14T08:00:00+00:00,1.86966764541,-0.519463020885
D,2025-02-21T11:00:00+00:00,2.67839456028,0
D,2025-02-26T11:00:00+00:00,3.57497674716,0
D,2025-03-03T08:00:00+00:00,3.05540606823,-0.519570678926
D,2025-03-11T19:00:00+00:00,3.66790226193,0
D,2025-03-12T12:00:00+00:00,3.3525171558,-0.315385106135
D,2025-03-12T12:00:00+00:00,2.87033111788,-0.797571144055
D,2025-03-18T11:00:00+00:00,4.55521373902,0
D,2025-03-18T14:00:00+00:00,5.83121492761,0
D,2025-03-19T08:00:00+00:00,5.44249633422,-0.388718593386
D,2025-04-15T15:00:00+00:00,5.34561010192,-0.485604825688
D,2025-04-15T15:00:00+00:00,4.81783323966,-1.01338168795
D,2025-04-16T10:00:00+00:00,4.35433471193,-1.47688021568
D,2025-04-18T10:00:00+00:00,5.51810976347,-0.313105164142
D,2025-04-18T10:00:00+00:00,5.79016982082,-0.0410451067925
D,2025-04-21T13:00:00+00:00,5.40913908232,-0.422075845285
D,2025-04-23T07:00:00+00:00,5.52884429747,-0.302370630137
D,2025-05-16T09:00:00+00:00,5.38578373705,-0.445431190558
D,2025-05-30T14:00:00+00:00,4.90203801346,-0.929176914148
D,2025-06-02T07:00:00+00:00,4.5604405991,-1.27077432851
D,2025-06-11T07:00:00+00:00,4.02660532727,-1.80460960034
D,2025-06-16T08:00:00+00:00,3.49353823369,-2.33767669392
D,2025-06-16T10:00:00+00:00,2.97276025762,-2.85845466999
D,2025-07-04T13:00:00+00:00,2.53366400955,-3.29755091806
D,2025-07-04T13:00:00+00:00,2.23102584321,-3.6001890844
D,2025-07-11T08:00:00+00:00,1.74962575368,-4.08158917393
D,2025-07-17T07:00:00+00:00,1.8221645411,-4.00905038651
D,2025-07-17T08:00:00+00:00,1.71255209562,-4.11866283199
D,2025-07-17T08:00:00+00:00,1.47871854792,-4.35249637969
D,2025-07-18T07:00:00+00:00,1.00697787086,-4.82423705675
D,2025-07-23T14:00:00+00:00,0.46342293306,-5.36779199455
D,2025-07-24T11:00:00+00:00,2.0192390687,-3.8119758589
D,2025-07-24T11:00:00+00:00,2.41675125119,-3.41446367642
D,2025-07-29T12:00:00+00:00,4.74071534329,-1.09049958432
D,2025-07-29T12:00:00+00:00,7.97643436647,0
D,2025-07-29T12:00:00+00:00,10.4381338763,0
D,2025-07-29T12:00:00+00:00,13.1641662203,0
D,2025-08-20T08:00:00+00:00,12.9365539697,-0.227612250656
D,2025-08-20T08:00:00+00:00,12.5528770238,-0.611289196518
D,2025-08-25T12:00:00+00:00,12.0656898502,-1.09847637009
D,2025-08-28T13:00:00+00:00,11.6868257313,-1.47734048904
D,2025-09-01T07:00:00+00:00,11.4140584641,-1.75010775618
D,2025-09-11T09:00:00+00:00,14.5125978935,0
D,2025-09-11T09:00:00+00:00,17.5923566388,0
D,2025-09-18T09:00:00+00:00,17.3672367966,-0.225119842157
D,2025-09-18T09:00:00+00:00,17.1464695719,-0.445887066908
D,2025-09-30T17:00:00+00:00,16.6252891229,-0.96706751589
D,2025-10-02T10:00:00+00:00,17.0666038809,-0.525752757838
D,2025-10-02T14:00:00+00:00,16.5617749441,-1.03058169466
D,2025-10-02T14:00:00+00:00,16.0760657398,-1.51629089895
D,2025-10-02T14:00:00+00:00,16.2233373148,-1.369019324
D,2025-10-03T08:00:00+00:00,15.7284681967,-1.86388844208
D,2025-10-03T08:00:00+00:00,15.2449220558,-2.34743458303
D,2025-10-07T21:00:00+00:00,14.863668158,-2.72868848076
D,2025-10-08T07:00:00+00:00,14.7951538916,-2.7972027472
D,2025-10-09T08:00:00+00:00,14.2636896729,-3.32866696584
D,2025-10-09T08:00:00+00:00,13.743112866,-3.84924377279
D,2025-10-16T08:00:00+00:00,15.6960371018,-1.89631953694
D,2025-10-16T08:00:00+00:00,17.974603029,0
D,2025-10-22T12:00:00+00:00,17.444352712,-0.530250317007
D,2025-10-22T12:00:00+00:00,16.9239693984,-1.05063363063
D,2025-10-27T16:00:00+00:00,16.6538126442,-1.32079038485
D,2025-10-29T11:00:00+00:00,16.3595202326,-1.61508279642
D,2025-10-29T11:00:00+00:00,16.057419894,-1.91718313504
D,2025-11-17T08:00:00+00:00,15.5431940045,-2.43140902459
D,2025-11-25T08:00:00+00:00,15.0105690039,-2.96403402516
D,2025-11-25T11:00:00+00:00,17.603088922,-0.37151410704
D,2025-11-25T11:00:00+00:00,17.0825211323,-0.892081896722
D,2025-11-28T07:00:00+00:00,17.2802543442,-0.69434868485
D,2025-11-28T07:00:00+00:00,17.05833341,-0.916269619018
D,2025-11-28T08:00:00+00:00,17.1561634186,-0.818439610409
D,2025-11-28T08:00:00+00:00,17.0368859353,-0.937717093792
D,2025-12-01T07:00:00+00:00,16.5156137183,-1.45898931075
D,2025-12-04T10:00:00+00:00,16.5088555893,-1.46574743978
D,2025-12-04T11:00:00+00:00,16.5034456705,-1.4711573585
D,2025-12-05T08:00:00+00:00,16.5992288426,-1.37537418642
D,2025-12-05T08:00:00+00:00,16.3769323545,-1.59767067452
D,2025-12-12T16:00:00+00:00,15.8816411859,-2.09296184314
D,2025-12-12T16:00:00+00:00,15.362425444,-2.61217758506
D,2025-12-17T15:00:00+00:00,15.7092280751,-2.26537495397
D,2025-12-19T10:00:00+00:00,16.0570323378,-1.91757069127
D,2025-12-24T10:00:00+00:00,15.5752151375,-2.39938789158
D,2025-12-26T08:00:00+00:00,15.8401036481,-2.13449938095
D,2025-12-26T08:00:00+00:00,15.9563753752,-2.01822765387
D,2025-12-29T08:00:00+00:00,15.6684975403,-2.30610548878
D,2025-12-29T08:00:00+00:00,15.4416774419,-2.53292558718
D,2026-01-06T08:00:00+00:00,16.0358999547,-1.93870307433
D,2026-01-16T15:00:00+00:00,16.3177115748,-1.6568914542
D,2026-01-23T09:00:00+00:00,16.2792672973,-1.69533573171
D,2026-01-23T09:00:00+00:00,16.1792816717,-1.79532135733
D,2026-01-30T07:00:00+00:00,16.05379357,-1.92080945903
