outcome_group,dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
winners,candle_quality,strong_body,317,1,DATA_UNAVAILABLE,1.56532904874,496.20930845,1.56532904874,1.0288696878,0,157.85488959
winners,candle_quality,weak_body,2,1,DATA_UNAVAILABLE,1.77751906242,3.55503812484,1.77751906242,1.77751906242,0,187.5
winners,candle_quality,long_wick,37,1,DATA_UNAVAILABLE,1.53246703897,56.7012804419,1.53246703897,1.10339360328,0,156.486486486
winners,candle_quality,neutral,68,1,DATA_UNAVAILABLE,1.27706339328,86.8403107427,1.27706339328,0.754237678338,0,119.779411765
winners,instrument,USDRUBF,243,1,DATA_UNAVAILABLE,1.52209845642,369.86992491,1.52209845642,0.999758315552,0,144.403292181
winners,instrument,CNYRUBF,181,1,DATA_UNAVAILABLE,1.51069620359,273.43601285,1.51069620359,0.980674675562,0,161.657458564
winners,session,Session_A,7,1,DATA_UNAVAILABLE,1.12804266325,7.89629864272,1.12804266325,0.3412376252,0,74.2857142857
winners,session,Session_B,313,1,DATA_UNAVAILABLE,1.61668475286,506.022327646,1.61668475286,1.0288696878,0,124.712460064
winners,session,Session_C,104,1,DATA_UNAVAILABLE,1.24410876415,129.387311471,1.24410876415,0.831329721096,0,238.413461538
winners,instrument_session,USDRUBF|Session_A,4,1,DATA_UNAVAILABLE,0.346012392204,1.38404956882,0.346012392204,0.145137056834,0,48.75
winners,instrument_session,USDRUBF|Session_B,179,1,DATA_UNAVAILABLE,1.66767429678,298.513699123,1.66767429678,1.1597375436,0,129.525139665
winners,instrument_session,USDRUBF|Session_C,60,1,DATA_UNAVAILABLE,1.16620293697,69.9721762183,1.16620293697,0.813135636557,0,195.166666667
winners,instrument_session,CNYRUBF|Session_A,3,1,DATA_UNAVAILABLE,2.1707496913,6.5122490739,2.1707496913,1.17086427711,0,108.333333333
winners,instrument_session,CNYRUBF|Session_B,134,1,DATA_UNAVAILABLE,1.54857185465,207.508628523,1.54857185465,0.982472671681,0,118.28358209
winners,instrument_session,CNYRUBF|Session_C,44,1,DATA_UNAVAILABLE,1.35034398302,59.4151352531,1.35034398302,0.884103376115,0,297.386363636
winners,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
losers,ALL,ALL,707,0,0,-0.786104225518,-555.775687441,-0.786104225518,-0.936556187903,-555.775687441,71.2093352192
losers,ema_position,above_all,392,0,0,-0.795439517421,-311.812290829,-0.795439517421,-0.94951666615,-311.812290829,66.6836734694
losers,ema_position,below_all,304,0,0,-0.776386553198,-236.021512172,-0.776386553198,-0.932855983728,-236.021512172,77.4506578947
losers,ema_position,mixed,11,0,0,-0.721989494538,-7.94188443991,-0.721989494538,-0.697121379646,-7.94188443991,60
losers,volatility,low_volatility,158,0,0,-0.822641120003,-129.97729696,-0.822641120003,-0.941209494266,-129.97729696,107.215189873
losers,volatility,normal_volatility,235,0,0,-0.805495172184,-189.291365463,-0.805495172184,-1.00980948583,-189.291365463,55.5957446809
losers,volatility,high_volatility,314,0,0,-0.753207086043,-236.507025017,-0.753207086043,-0.859906521549,-236.507025017,64.7770700637
losers,candle_quality,strong_body,532,0,0,-0.788824149166,-419.654447356,-0.788824149166,-0.935530963159,-419.654447356,72.3214285714
losers,candle_quality,weak_body,11,0,0,-0.805640286345,-8.8620431498,-0.805640286345,-0.78420755171,-8.8620431498,94.0909090909
losers,candle_quality,long_wick,78,0,0,-0.803653389071,-62.6849643475,-0.803653389071,-0.937936167802,-62.6849643475,59.6794871795
losers,candle_quality,neutral,86,0,0,-0.750863169624,-64.5742325876,-0.750863169624,-0.958479660718,-64.5742325876,71.8604651163
losers,instrument,USDRUBF,361,0,0,-0.753213133863,-271.909941324,-0.753213133863,-0.874167872176,-271.909941324,56.3434903047
losers,instrument,CNYRUBF,346,0,0,-0.820421231551,-283.865746117,-0.820421231551,-1.00421654633,-283.865746117,86.7196531792
losers,session,Session_A,23,0,0,-0.83278881734,-19.1541427988,-0.83278881734,-1.01265344604,-19.1541427988,29.347826087
losers,session,Session_B,505,0,0,-0.786215365606,-397.038759631,-0.786215365606,-0.941661194528,-397.038759631,49.801980198
losers,session,Session_C,179,0,0,-0.779792095036,-139.582785011,-0.779792095036,-0.868273110971,-139.582785011,136.983240223
losers,instrument_session,USDRUBF|Session_A,10,0,0,-0.931333314623,-9.31333314623,-0.931333314623,-1.01275538052,-9.31333314623,21.5
losers,instrument_session,USDRUBF|Session_B,256,0,0,-0.758094153226,-194.072103226,-0.758094153226,-0.890805416141,-194.072103226,46.46484375
losers,instrument_session,USDRUBF|Session_C,95,0,0,-0.721310578444,-68.5245049522,-0.721310578444,-0.78420755171,-68.5245049522,86.6315789474
losers,instrument_session,CNYRUBF|Session_A,13,0,0,-0.756985357892,-9.8408096526,-0.756985357892,-1.00950082954,-9.8408096526,35.3846153846
losers,instrument_session,CNYRUBF|Session_B,249,0,0,-0.815127134156,-202.966656405,-0.815127134156,-1.01277863713,-202.966656405,53.2329317269
losers,instrument_session,CNYRUBF|Session_C,84,0,0,-0.845931905466,-71.0582800592,-0.845931905466,-0.976652525556,-71.0582800592,193.928571429
losers,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
early_failure,ALL,ALL,467,0,0,-0.895787343146,-418.332689249,-0.895787343146,-1.01197587231,-418.332689249,68.1798715203
early_failure,ema_position,above_all,257,0,0,-0.911143321334,-234.163833583,-0.911143321334,-1.01191207226,-234.163833583,63.4824902724
early_failure,ema_position,below_all,201,0,0,-0.880496751014,-176.979846954,-0.880496751014,-1.01232746638,-176.979846954,74.4527363184
early_failure,ema_position,mixed,9,0,0,-0.79877874582,-7.18900871238,-0.79877874582,-0.703994324542,-7.18900871238,62.2222222222
early_failure,volatility,low_volatility,101,0,0,-0.960127514599,-96.9728789745,-0.960127514599,-1.03186265257,-96.9728789745,121.732673267
early_failure,volatility,normal_volatility,163,0,0,-0.915017592411,-149.147867563,-0.915017592411,-1.01532827896,-149.147867563,47.8834355828
early_failure,volatility,high_volatility,203,0,0,-0.848334693161,-172.211942712,-0.848334693161,-1.00849233815,-172.211942712,57.8325123153
early_failure,candle_quality,strong_body,359,0,0,-0.902279875349,-323.91847525,-0.902279875349,-1.0119850583,-323.91847525,71.2116991643
early_failure,candle_quality,weak_body,8,0,0,-0.852046577854,-6.81637262284,-0.852046577854,-0.788998034766,-6.81637262284,79.375
early_failure,candle_quality,long_wick,41,0,0,-0.914475557164,-37.4934978437,-0.914475557164,-1.01598175221,-37.4934978437,51.9512195122
early_failure,candle_quality,neutral,59,0,0,-0.849226161562,-50.1043435322,-0.849226161562,-1.01072972129,-50.1043435322,59.4915254237
early_failure,instrument,USDRUBF,235,0,0,-0.861575300365,-202.470195586,-0.861575300365,-1.00900262777,-202.470195586,48.2340425532
early_failure,instrument,CNYRUBF,232,0,0,-0.930441783031,-215.862493663,-0.930441783031,-1.06070481798,-215.862493663,88.3836206897
early_failure,session,Session_A,16,0,0,-0.891228236929,-14.2596517909,-0.891228236929,-1.01352885682,-14.2596517909,18.4375
early_failure,session,Session_B,343,0,0,-0.905053358883,-310.433302097,-0.905053358883,-1.01234733313,-310.433302097,42.3906705539
early_failure,session,Session_C,108,0,0,-0.86703458668,-93.6397353615,-0.86703458668,-1.00886963241,-93.6397353615,157.453703704
early_failure,instrument_session,USDRUBF|Session_A,8,0,0,-1.02058615372,-8.16468922979,-1.02058615372,-1.01352885682,-8.16468922979,20.625
early_failure,instrument_session,USDRUBF|Session_B,175,0,0,-0.878442212297,-153.727387152,-0.878442212297,-1.00900262777,-153.727387152,40.0571428571
early_failure,instrument_session,USDRUBF|Session_C,52,0,0,-0.780348446233,-40.5781192041,-0.780348446233,-0.964411213429,-40.5781192041,80
early_failure,instrument_session,CNYRUBF|Session_A,8,0,0,-0.761870320135,-6.09496256108,-0.761870320135,-0.848107857212,-6.09496256108,16.25
early_failure,instrument_session,CNYRUBF|Session_B,168,0,0,-0.932773303243,-156.705914945,-0.932773303243,-1.06191242101,-156.705914945,44.8214285714
early_failure,instrument_session,CNYRUBF|Session_C,56,0,0,-0.947528859953,-53.0616161574,-0.947528859953,-1.06002076319,-53.0616161574,229.375
early_failure,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
fast_failure,ALL,ALL,261,0,0,-0.973521186084,-254.089029568,-0.973521186084,-1.01615766859,-254.089029568,15.0383141762
fast_failure,ema_position,above_all,154,0,0,-0.965724065184,-148.721506038,-0.965724065184,-1.01613931359,-148.721506038,15.4220779221
fast_failure,ema_position,below_all,104,0,0,-0.982969043095,-102.228780482,-0.982969043095,-1.01595272384,-102.228780482,14.5192307692
fast_failure,ema_position,mixed,3,0,0,-1.04624768259,-3.13874304776,-1.04624768259,-1.01736799962,-3.13874304776,13.3333333333
fast_failure,volatility,low_volatility,64,0,0,-0.998405005833,-63.8979203733,-0.998405005833,-1.10272216379,-63.8979203733,14.21875
fast_failure,volatility,normal_volatility,83,0,0,-0.977765777183,-81.1545595062,-0.977765777183,-1.01629687496,-81.1545595062,15
fast_failure,volatility,high_volatility,114,0,0,-0.956460962179,-109.036549688,-0.956460962179,-1.01143896037,-109.036549688,15.5263157895
fast_failure,candle_quality,strong_body,202,0,0,-0.957311089353,-193.376840049,-0.957311089353,-1.01480583763,-193.376840049,14.8514851485
fast_failure,candle_quality,weak_body,2,0,0,-1.07186368431,-2.14372736862,-1.07186368431,-1.07186368431,-2.14372736862,20
fast_failure,candle_quality,long_wick,26,0,0,-1.0405481695,-27.054252407,-1.0405481695,-1.02431584362,-27.054252407,15
fast_failure,candle_quality,neutral,31,0,0,-1.01658741106,-31.514209743,-1.01658741106,-1.01964099107,-31.514209743,15.9677419355
fast_failure,instrument,USDRUBF,140,0,0,-0.917380933933,-128.433330751,-0.917380933933,-1.01154871008,-128.433330751,15.1071428571
fast_failure,instrument,CNYRUBF,121,0,0,-1.03847684973,-125.655698817,-1.03847684973,-1.07734199245,-125.655698817,14.958677686
fast_failure,session,Session_A,16,0,0,-0.794578296315,-12.713252741,-0.794578296315,-1.0116315838,-12.713252741,14.0625
fast_failure,session,Session_B,199,0,0,-0.97023910806,-193.077582504,-0.97023910806,-1.01668629656,-193.077582504,14.9748743719
fast_failure,session,Session_C,46,0,0,-1.04996074615,-48.298194323,-1.04996074615,-1.01672023542,-48.298194323,15.652173913
fast_failure,instrument_session,USDRUBF|Session_A,8,0,0,-0.906535662671,-7.25228530137,-0.906535662671,-1.01214861796,-7.25228530137,14.375
fast_failure,instrument_session,USDRUBF|Session_B,106,0,0,-0.904697839952,-95.8979710349,-0.904697839952,-1.01091132731,-95.8979710349,15.3773584906
fast_failure,instrument_session,USDRUBF|Session_C,26,0,0,-0.972425939014,-25.2830744144,-0.972425939014,-1.01358399359,-25.2830744144,14.2307692308
fast_failure,instrument_session,CNYRUBF|Session_A,8,0,0,-0.682620929958,-5.46096743967,-0.682620929958,-0.591442176983,-5.46096743967,13.75
fast_failure,instrument_session,CNYRUBF|Session_B,93,0,0,-1.04494205881,-97.179611469,-1.04494205881,-1.07416225275,-97.179611469,14.5161290323
fast_failure,instrument_session,CNYRUBF|Session_C,20,0,0,-1.15075599543,-23.0151199086,-1.15075599543,-1.10543136169,-23.0151199086,17.5
fast_failure,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
long_winner,ALL,ALL,200,1,DATA_UNAVAILABLE,2.07392040773,414.784081546,2.07392040773,1.44005645297,0,242.825
long_winner,ema_position,above_all,118,1,DATA_UNAVAILABLE,1.77910689728,209.934613879,1.77910689728,1.26501745272,0,239.872881356
long_winner,ema_position,below_all,77,1,DATA_UNAVAILABLE,2.60622056631,200.678983606,2.60622056631,1.79395264445,0,250.779220779
long_winner,ema_position,mixed,5,1,DATA_UNAVAILABLE,0.834096812195,4.17048406098,0.834096812195,0.232061259793,0,190
long_winner,volatility,low_volatility,25,1,DATA_UNAVAILABLE,2.89189444292,72.297361073,2.89189444292,2.50833581176,0,272.4
long_winner,volatility,normal_volatility,60,1,DATA_UNAVAILABLE,2.40812364301,144.487418581,2.40812364301,1.67673827054,0,218
long_winner,volatility,high_volatility,115,1,DATA_UNAVAILABLE,1.72173305993,197.999301892,1.72173305993,1.22190579986,0,249.347826087
long_winner,candle_quality,strong_body,153,1,DATA_UNAVAILABLE,2.08473401162,318.964303778,2.08473401162,1.47239905342,0,251.14379085
long_winner,candle_quality,weak_body,2,1,DATA_UNAVAILABLE,1.77751906242,3.55503812484,1.77751906242,1.77751906242,0,187.5
long_winner,candle_quality,long_wick,17,1,DATA_UNAVAILABLE,2.41867425589,41.1174623501,2.41867425589,2.00800521347,0,250.882352941
long_winner,candle_quality,neutral,28,1,DATA_UNAVAILABLE,1.82668847474,51.1472772928,1.82668847474,1.22141245734,0,196.428571429
long_winner,instrument,USDRUBF,124,1,DATA_UNAVAILABLE,2.00540799264,248.670591087,2.00540799264,1.29567735204,0,215.403225806
long_winner,instrument,CNYRUBF,76,1,DATA_UNAVAILABLE,2.18570382182,166.113490459,2.18570382182,1.73519832529,0,287.565789474
long_winner,session,Session_A,1,1,DATA_UNAVAILABLE,5.00014717159,5.00014717159,5.00014717159,5.00014717159,0,220
long_winner,session,Session_B,128,1,DATA_UNAVAILABLE,2.41505559437,309.127116079,2.41505559437,1.98430418348,0,204.0625
long_winner,session,Session_C,71,1,DATA_UNAVAILABLE,1.41770166613,100.656818295,1.41770166613,1.00251060012,0,313.028169014
long_winner,instrument_session,USDRUBF|Session_A,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
long_winner,instrument_session,USDRUBF|Session_B,80,1,DATA_UNAVAILABLE,2.40667435335,192.533948268,2.40667435335,1.86153393318,0,202.5
long_winner,instrument_session,USDRUBF|Session_C,44,1,DATA_UNAVAILABLE,1.27583279134,56.136642819,1.27583279134,0.877795535111,0,238.863636364
long_winner,instrument_session,CNYRUBF|Session_A,1,1,DATA_UNAVAILABLE,5.00014717159,5.00014717159,5.00014717159,5.00014717159,0,220
long_winner,instrument_session,CNYRUBF|Session_B,48,1,DATA_UNAVAILABLE,2.4290243294,116.593167811,2.4290243294,2.14691856373,0,206.666666667
long_winner,instrument_session,CNYRUBF|Session_C,27,1,DATA_UNAVAILABLE,1.648895388,44.5201754759,1.648895388,1.15484059085,0,433.888888889
long_winner,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
short_winner,ALL,ALL,78,1,DATA_UNAVAILABLE,0.868090440292,67.7110543427,0.868090440292,0.559701942459,0,38.9743589744
short_winner,ema_position,above_all,37,1,DATA_UNAVAILABLE,0.868636929758,32.139566401,0.868636929758,0.517939043697,0,40.6756756757
short_winner,ema_position,below_all,40,1,DATA_UNAVAILABLE,0.858270124621,34.3308049848,0.858270124621,0.559701942459,0,37
short_winner,ema_position,mixed,1,1,DATA_UNAVAILABLE,1.24068295689,1.24068295689,1.24068295689,1.24068295689,0,55
short_winner,volatility,low_volatility,26,1,DATA_UNAVAILABLE,1.02030178351,26.5278463714,1.02030178351,0.559701942459,0,41.7307692308
short_winner,volatility,normal_volatility,28,1,DATA_UNAVAILABLE,0.771507406942,21.6022073944,0.771507406942,0.666677465329,0,37.8571428571
short_winner,volatility,high_volatility,24,1,DATA_UNAVAILABLE,0.815875024042,19.581000577,0.815875024042,0.4695764645,0,37.2916666667
short_winner,candle_quality,strong_body,57,1,DATA_UNAVAILABLE,0.94564280237,53.9016397351,0.94564280237,0.628329103793,0,38.9473684211
short_winner,candle_quality,weak_body,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
short_winner,candle_quality,long_wick,4,1,DATA_UNAVAILABLE,0.722877155482,2.89150862193,0.722877155482,0.482565837523,0,38.75
short_winner,candle_quality,neutral,17,1,DATA_UNAVAILABLE,0.642229763865,10.9179059857,0.642229763865,0.523634983248,0,39.1176470588
short_winner,instrument,USDRUBF,43,1,DATA_UNAVAILABLE,0.791290904095,34.0255088761,0.791290904095,0.564972212946,0,39.6511627907
short_winner,instrument,CNYRUBF,35,1,DATA_UNAVAILABLE,0.96244415619,33.6855454667,0.96244415619,0.554431671972,0,38.1428571429
short_winner,session,Session_A,4,1,DATA_UNAVAILABLE,0.427188447489,1.70875378996,0.427188447489,0.267377939066,0,31.25
short_winner,session,Session_B,66,1,DATA_UNAVAILABLE,0.93864435892,61.9505276887,0.93864435892,0.646677751702,0,39.8484848485
short_winner,session,Session_C,8,1,DATA_UNAVAILABLE,0.50647160801,4.05177286408,0.50647160801,0.401491309964,0,35.625
short_winner,instrument_session,USDRUBF|Session_A,3,1,DATA_UNAVAILABLE,0.455838721586,1.36751616476,0.455838721586,0.193518252931,0,33.3333333333
short_winner,instrument_session,USDRUBF|Session_B,35,1,DATA_UNAVAILABLE,0.880315478899,30.8110417614,0.880315478899,0.651843447799,0,41
short_winner,instrument_session,USDRUBF|Session_C,5,1,DATA_UNAVAILABLE,0.369390189977,1.84695094989,0.369390189977,0.448260762735,0,34
short_winner,instrument_session,CNYRUBF|Session_A,1,1,DATA_UNAVAILABLE,0.3412376252,0.3412376252,0.3412376252,0.3412376252,0,25
short_winner,instrument_session,CNYRUBF|Session_B,31,1,DATA_UNAVAILABLE,1.00449954604,31.1394859273,1.00449954604,0.641512055604,0,38.5483870968
short_winner,instrument_session,CNYRUBF|Session_C,3,1,DATA_UNAVAILABLE,0.734940638064,2.20482191419,0.734940638064,0.354721857194,0,38.3333333333
short_winner,market_regime,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE,DATA_UNAVAILABLE,0,DATA_UNAVAILABLE
