dimension,category,trades,win_rate,PF,expectancy_R,net_R,average_R,median_R,max_drawdown_contribution_R,average_holding_time
ATR14_percentile,low_volatility,240,0.341666666667,1.03736648098,0.020236642476,4.85679419425,0.020236642476,-0.463402950434,-20.9670005807,114.604166667
ATR14_percentile,normal_volatility,377,0.376657824934,1.25177928814,0.126418157156,47.6596452479,0.126418157156,-0.50395399651,-27.2426994254,84.7480106101
ATR14_percentile,high_volatility,514,0.389105058366,1.14804554272,0.0681202546238,35.0138108766,0.0681202546238,-0.364482549358,-21.6414515676,107.470817121
