strategy_id,instrument,exit_configuration,friction_scenario,trades,wins,losses,win_rate,gross_pnl_price,net_pnl_price,profit_factor_ATR,expectancy_ATR,max_drawdown_ATR,net_result_ATR,profit_factor_R,expectancy_R,max_drawdown_R,net_result_R,average_holding_bars,median_holding_bars,max_consecutive_losses,sample_flag
RL-03,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,1723,569,1152,0.3302379570516541,-0.14445551806903012,-0.14445551806903012,0.965562440987653,-0.023286330016175232,83.09463875014454,-40.12234661786992,0.965562440987653,-0.023286330016175232,83.09463875014454,-40.12234661786992,6.405687753917586,4.0,16,BETTER_SAMPLE
RL-03,CNYRUBF,TIME_15,GROSS,1052,507,498,0.48193916349809884,-0.7040000000000219,-0.7040000000000219,0.8749829993461341,-0.13492824131710388,156.24979188806523,-141.9445098655933,,,,,14.87167300380228,15.0,9,BETTER_SAMPLE
RL-03,CNYRUBF,TIME_30,GROSS,783,390,372,0.49808429118773945,-0.541999999999998,-0.541999999999998,0.9431681455385138,-0.07791683922117541,191.7405382821364,-61.008885110180344,,,,,29.509578544061302,30.0,8,BETTER_SAMPLE
RL-03,CNYRUBF,TIME_60,GROSS,555,272,263,0.4900900900900901,-0.21900000000000475,-0.21900000000000475,1.0538470811552394,0.10144682621452492,183.97501725510142,56.302988549061325,,,,,58.542342342342344,60.0,12,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_0.5_TARGET_1.0,GROSS,1438,703,734,0.48887343532684285,-0.06815078116340167,-0.06815078116340167,0.9273337306173115,-0.019145929740186415,36.51632270515826,-27.531846966388066,0.9273337306173115,-0.03829185948037283,73.03264541031652,-55.06369393277613,1.627260083449235,1.0,10,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_0.5_TARGET_1.5,GROSS,1418,595,822,0.41960507757404797,0.26629473521823144,0.26629473521823144,1.0454671856453928,0.013674110625228166,19.511219253853767,19.38988886657354,1.0454671856453928,0.02734822125045633,39.022438507707534,38.77977773314708,1.971086036671368,1.0,10,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_0.5_TARGET_2.0,GROSS,1396,499,896,0.35744985673352436,0.268717156111844,0.268717156111844,1.0735288297869758,0.024450738814085805,17.860704581433712,34.133231384463784,1.0735288297869758,0.04890147762817161,35.721409162867424,68.26646276892757,2.358166189111748,2.0,15,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_1.0_TARGET_1.0,GROSS,1223,615,606,0.5028618152085037,-0.05444369177912556,-0.05444369177912556,0.9999462971275402,-2.6971719675253307e-05,56.60175001825842,-0.03298641316283479,0.9999462971275402,-2.6971719675253307e-05,56.60175001825842,-0.03298641316283479,3.7187244480784956,2.0,9,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_1.0_TARGET_1.5,GROSS,1183,482,699,0.4074387151310228,0.13690240907341789,0.13690240907341789,1.01891921207309,0.011306800535942019,64.03936655453701,13.375945034019407,1.01891921207309,0.011306800535942019,64.03936655453701,13.375945034019407,5.181741335587489,3.0,12,BETTER_SAMPLE
RL-04,CNYRUBF,STOP_1.0_TARGET_2.0,GROSS,1152,392,759,0.3402777777777778,0.12569907557396576,0.12569907557396576,1.0162594667810532,0.010816907812918861,63.39286764012029,12.461077800482528,1.0162594667810532,0.010816907812918861,63.39286764012029,12.461077800482528,6.633680555555555,4.0,23,BETTER_SAMPLE
RL-04,CNYRUBF,TIME_15,GROSS,814,373,398,0.4582309582309582,-0.14499999999999247,-0.14499999999999247,0.9556823342626113,-0.044467315745394795,108.78153756473462,-36.19639501675136,,,,,14.86977886977887,15.0,11,BETTER_SAMPLE
RL-04,CNYRUBF,TIME_30,GROSS,625,291,304,0.4656,-0.07300000000002704,-0.07300000000002704,0.9600407603481887,-0.04949819376732221,152.79727417184392,-30.93637110457638,,,,,29.504,30.0,7,BETTER_SAMPLE
RL-04,CNYRUBF,TIME_60,GROSS,466,203,250,0.4356223175965665,-0.8749999999999947,-0.8749999999999947,0.7847296013511365,-0.43033312682437885,244.23966914866716,-200.53523710016054,,,,,58.527896995708154,60.0,9,BETTER_SAMPLE
MOM-01,CNYRUBF,STOP_0.5_TARGET_1.0,BASE,40483,8152,32331,0.2013684756564484,-8.788736202645769,-89.7547362026009,0.03878283513244693,-0.7417654675778237,30029.152399562783,-30028.891423953035,0.03878283513244693,-1.4835309351556474,60058.304799125566,-60057.78284790607,1.545735246893758,1.0,367,BETTER_SAMPLE
MOM-01,CNYRUBF,STOP_0.5_TARGET_1.5,BASE,35138,9417,25721,0.26800045534748707,-3.4836500326540563,-73.75965003261511,0.10315297527706285,-0.7175969126071295,25215.431290798962,-25214.920315189316,0.10315297527706285,-1.435193825214259,50430.862581597925,-50429.84063037863,1.8306961124708292,1.0,204,BETTER_SAMPLE
MOM-01,CNYRUBF,STOP_0.5_TARGET_2.0,BASE,30849,8277,22572,0.26830691432461345,-1.4751663191732494,-63.17316631913906,0.16050162140009192,-0.7008425560978853,21621.608594367455,-21620.292013063663,0.16050162140009192,-1.4016851121957705,43243.21718873491,-43240.584026127326,2.144672436707835,1.0,128,BETTER_SAMPLE
MOM-01,CNYRUBF,STOP_1.0_TARGET_1.0,BASE,21441,8376,13065,0.39065342101581085,-3.1166080768385704,-45.998608076814804,0.215430117147313,-0.7178687279063042,15393.538576491574,-15391.823395039068,0.215430117147313,-0.7178687279063042,15393.538576491574,-15391.823395039068,3.325404598666107,2.0,84,BETTER_SAMPLE
