strategy_id,instrument,exit_configuration,friction_scenario,trades,wins,losses,win_rate,gross_pnl_price,net_pnl_price,average_trade_price,median_trade_price,average_win_price,average_loss_price,payoff_ratio_price,profit_factor_ATR,expectancy_ATR,max_drawdown_ATR,net_result_ATR,profit_factor_R,expectancy_R,max_drawdown_R,net_result_R,recovery_factor_ATR,sharpe_ATR,sortino_ATR,max_consecutive_losses,average_holding_bars,median_holding_bars,sample_flag
RH-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,2566,16,2550,0.006235385814497272,-4.642906344382697,-107.28290634436217,-0.04180939452235471,-0.04934907463434255,0.0071953503615133745,-0.042116875274567214,0.17084245482613888,0.0002731837973336008,-1.4998154305128082,3848.526394695863,-3848.5263946958657,0.00027318379733360087,-2.9996308610256164,7697.052789391727,-7697.0527893917315,-1.0000000000000007,-87.12489775555777,-87.74625544692569,1066,1.4158222915042868,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,2561,991,1567,0.3869582194455291,-1.1022687123727923,-1.1022687123727923,-0.00043040558858757996,-0.010742040480423,0.02557722342918761,-0.016878938819845382,1.5153336179591594,0.9212438909841784,-0.02481046876956508,72.72514361222454,-63.53961051885617,0.9212438909841782,-0.049620937539130175,145.45028722444914,-127.07922103771239,-0.8736952223518971,-2.0264314290135865,-14.631491128933371,13,1.6739554861382273,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,2561,616,1945,0.2405310425614994,-1.1022687123727923,-52.322268712398966,-0.0204304055885978,-0.0307420404804332,0.011730521347462558,-0.03061607705009558,0.383149066690304,0.07116802064757964,-0.7423530902259515,1901.7784560096459,-1901.1662640686618,0.07116802064757966,-1.484706180451903,3803.5569120192918,-3802.3325281373236,-0.9996780950278149,-52.55141220285846,-72.61117614224462,27,1.6739554861382273,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,2561,95,2466,0.03709488481062085,-1.1022687123727923,-103.54226871235232,-0.04043040558857959,-0.050742040480415,0.011176924466783098,-0.0424185225209638,0.2634916023126292,0.0035895176484636608,-1.4598957116813183,3738.792917615847,-3738.792917615856,0.0035895176484636616,-2.9197914233626365,7477.585835231694,-7477.585835231712,-1.0000000000000024,-78.98878610535438,-82.32037687776848,176,1.6739554861382273,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,2555,864,1688,0.338160469667319,1.129590441264022,1.129590441264022,0.0004421097617471711,-0.0116139284973542,0.03432493410552721,-0.01689997193478169,2.0310645625915718,0.988480110611602,-0.003940970753256631,54.450007086469284,-10.069180274570693,0.9884801106116022,-0.00788194150651327,108.90001417293857,-20.138360549141407,-0.1849252335005272,-0.27549896776022537,-1.8903907575284622,17,2.002348336594912,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,2555,760,1795,0.2974559686888454,1.129590441264022,-49.970409558762114,-0.01955789023826306,-0.0316139284973644,0.016972094267947446,-0.03502462462529369,0.4845760504079958,0.13826187335224518,-0.7214926243183513,1844.525847074373,-1843.4136551333875,0.1382618733522452,-1.4429852486367025,3689.051694148746,-3686.827310266775,-0.9993970309807534,-44.85837689859385,-85.703938765357,17,2.002348336594912,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,2555,255,2300,0.09980430528375733,1.129590441264022,-101.07040955871558,-0.039557890238244846,-0.0516139284973462,0.012968166245520586,-0.04538143128318406,0.285759304606285,0.014034365328700272,-1.439044277882426,3676.982513871564,-3676.7581299895983,0.014034365328700272,-2.878088555764852,7353.965027743129,-7353.516259979197,-0.999938976081306,-71.45900222809927,-80.55788292015126,106,2.002348336594912,1.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,2481,1245,1233,0.501813784764208,0.8115216318275877,0.8115216318275877,0.0003270945714742393,0.0081281653773572,0.03365223129615532,-0.03332157853356511,1.009923082193034,0.9897702290701625,-0.005186496741163119,59.30796830263469,-12.8676984148257,0.9897702290701625,-0.005186496741163119,59.30796830263469,-12.8676984148257,-0.21696407385201336,-0.2552037356059144,-2.5042981293156963,8,3.193873438129786,2.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.0,BASE,2481,1068,1413,0.43047158403869407,0.8115216318275877,-48.80847836819778,-0.019672905428535985,-0.0118718346226529,0.01664864972865536,-0.04712614032441735,0.3532784483101247,0.1869587258430333,-0.7280299711122373,1807.3545502704442,-1806.2423583294608,0.1869587258430333,-0.7280299711122373,1807.3545502704442,-1806.2423583294608,-0.9993846299051744,-33.60690487930858,-60.36046445281018,12,3.193873438129786,2.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,2481,334,2147,0.13462313583232569,0.8115216318275877,-98.42847836815258,-0.03967290542851777,-0.0318718346226347,0.012738889347014738,-0.04782639376341664,0.26635688674396707,0.018728770612897603,-1.4508734454822843,3599.8414021235117,-3599.617018241547,0.018728770612897603,-1.4508734454822843,3599.8414021235117,-3599.617018241547,-0.9999376683978821,-58.15004665799459,-63.68015947986126,65,3.193873438129786,2.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,2441,1009,1429,0.4133551823023351,3.6798416756500307,3.6798416756500307,0.001507514000675965,-0.019999999999996,0.050784216301129476,-0.03328301789516417,1.5258296726904723,1.0365610161147112,0.02185877180959465,46.00494205319565,53.35726198722054,1.0365610161147112,0.02185877180959465,46.00494205319565,53.35726198722054,1.1598158720757301,0.8684419741068524,10.28226639003459,15,4.5993445309299466,3.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.5,BASE,2441,972,1468,0.39819746005735357,3.6798416756500307,-45.14015832437494,-0.018492485999334264,-0.0400000000000062,0.0320719399068172,-0.05198507078596816,0.6169452002645743,0.3209306899270822,-0.7011566520853036,1713.6355796812122,-1711.523387740226,0.3209306899270822,-0.7011566520853036,1713.6355796812122,-1711.523387740226,-0.9987674205846152,-26.504984425423253,-75.6682371111202,15,4.5993445309299466,3.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,2441,645,1796,0.26423596886521916,3.6798416756500307,-93.96015832433051,-0.03849248599931606,-0.059999999999988,0.02206025642079223,-0.06023887734729482,0.36621294074934985,0.07764276332953102,-1.4241720759791743,3477.628421347134,-3476.4040374651645,0.07764276332953102,-1.4241720759791743,3477.628421347134,-3476.4040374651645,-0.9996479256166491,-48.4281808816007,-66.39310121921747,31,4.5993445309299466,3.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,2416,840,1573,0.347682119205298,3.9683962390092864,3.9683962390092864,0.001642548112172718,-0.02283008724643305,0.06735276579309023,-0.033444327417156076,2.0138771204153443,1.043055195888738,0.028613521231646375,49.633741311455154,69.13026729565765,1.043055195888738,0.028613521231646375,49.633741311455154,69.13026729565765,1.3928079058530052,0.9775329228919575,13.211413789421432,15,5.992963576158941,3.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_2.0,BASE,2416,829,1585,0.3431291390728477,3.9683962390092864,-44.351603761015426,-0.018357451887837512,-0.0428300872464433,0.0480172651105485,-0.05309647731082659,0.9043399400953777,0.3917731598596168,-0.6940818316614454,1680.0138972350371,-1676.9017052940521,0.3917731598596168,-0.6940818316614454,1680.0138972350371,-1676.9017052940521,-0.9981475201210496,-22.86046166720489,-82.91151044560682,15,5.992963576158941,3.0,BETTER_SAMPLE
RH-02,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,2416,735,1681,0.3042218543046358,3.9683962390092864,-92.6716037609715,-0.038357451887819326,-0.06283008724642511,0.03261040261743796,-0.06938741801593598,0.4699757326313603,0.1404290665857861,-1.41677718455351,3425.1580617632453,-3422.9336778812803,0.1404290665857861,-1.41677718455351,3425.1580617632453,-3422.9336778812803,-0.9993505748225763,-42.97745015400993,-81.61611302932252,15,5.992963576158941,3.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,22316,10089,12222,0.45209715002688655,-37.5598710388705,-37.5598710388705,-0.0016830915504064572,-0.00743144398167315,0.01550936315176044,-0.01587578431328601,0.9769194923353222,0.775749301940769,-0.06534527406629864,1462.74513606352,-1458.2451360635205,0.7757493019407691,-0.13069054813259728,2925.49027212704,-2916.490272127041,-0.9969235925732697,-18.5599165922711,-63.794683317856695,14,1.55090518013981,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.0,BASE,22316,2230,20086,0.09992830256318337,-37.5598710388705,-483.879871039098,-0.02168309155041665,-0.027431443981683352,0.006632465553708994,-0.024826758400073142,0.26714988106097065,0.011566974432362546,-0.8984638860546775,20050.931769971954,-20050.120081196183,0.011566974432362551,-1.796927772109355,40101.86353994391,-40100.240162392365,-0.9999595186505503,-184.73593933558544,-197.55639945037754,441,1.55090518013981,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,22316,97,22219,0.004346657107008424,-37.5598710388705,-930.199871038692,-0.041683091550398454,-0.047431443981665156,0.010006246639393033,-0.0419087482318157,0.23876271808559124,0.00017944638167573403,-1.7315824980418726,38641.995026302524,-38641.99502630243,0.00017944638167573408,-3.463164996083745,77283.99005260505,-77283.99005260486,-0.9999999999999976,-233.3537161510887,-234.2048426669505,4437,1.55090518013981,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,20517,8005,12507,0.39016425403324073,-14.521595557985593,-14.521595557985593,-0.0007077835725488908,-0.0094513913924743,0.023004637363298833,-0.015885001811081215,1.4481985987090686,0.9017519908475856,-0.03187995260265532,662.5261122492414,-654.0809875486792,0.9017519908475856,-0.06375990520531065,1325.0522244984827,-1308.1619750973587,-0.9872531443751079,-7.174544777373269,-30.206388490170916,18,1.8141541160988448,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.5,BASE,20517,4252,16265,0.20724277428473947,-14.521595557985593,-424.8615955581952,-0.020707783572559105,-0.0294513913924845,0.01093865236188017,-0.02898080205354501,0.37744477677566984,0.05059594047741788,-0.8709637619193297,17870.906541403077,-17869.563503298887,0.050595940477417896,-1.7419275238386593,35741.813082806155,-35739.12700659777,-0.9999248477909568,-154.43251668731742,-191.74520150769223,161,1.8141541160988448,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,20517,617,19900,0.03007262270312424,-14.521595557985593,-835.2015955578216,-0.0407077835725409,-0.0494513913924663,0.010712201972909379,-0.04230206151633702,0.253231204081445,0.002320626659212116,-1.7100475712348113,35085.482095233136,-35085.04601902462,0.002320626659212116,-3.4200951424696227,70170.96419046627,-70170.09203804925,-0.9999875710355831,-209.74354323711984,-215.05450012726547,1439,1.8141541160988448,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,18663,6217,12441,0.33311900551894125,-6.2778196491500236,-6.2778196491500236,-0.0003363778411375461,-0.0100159631016651,0.030774302055422115,-0.01588310067741414,1.9375500212740797,0.9374689313281557,-0.02221448234890171,424.8607751388889,-414.5888840775526,0.9374689313281557,-0.044428964697803434,849.7215502777786,-829.1777681551055,-0.9758229244439467,-4.141757897135443,-20.20458902974323,21,2.140116808658844,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_2.0,BASE,18663,4754,13909,0.254728607405026,-6.2778196491500236,-379.5378196493408,-0.02033637784114777,-0.0300159631016754,0.01597579752249801,-0.03274762823145419,0.4878459413788389,0.10083942249460386,-0.8584245949119631,16022.904390192558,-16020.778214841968,0.10083942249460388,-1.7168491898239262,32045.808780385112,-32041.556429683937,-0.9998673039981508,-132.39633694734397,-201.24551956938777,89,2.140116808658844,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,18663,1382,17281,0.07405025987247495,-6.2778196491500236,-752.797819649001,-0.04033637784112956,-0.0500159631016572,0.01298567630676163,-0.044600661090500864,0.2911543459055889,0.00897041106380446,-1.6946347074738364,31627.796945625032,-31626.967545584208,0.00897041106380446,-3.3892694149476728,63255.59389125007,-63253.935091168416,-0.9999737762310081,-189.47790367437184,-203.19715938057197,370,2.140116808658844,1.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,13882,6692,7184,0.4820631032992364,-18.066727352060255,-18.066727352060255,-0.001301449888493031,-0.0099999999999909,0.03095117436129364,-0.03134632324301744,0.9873940915283637,0.9007862490099733,-0.053080197276354595,771.4149017019495,-736.8592985903545,0.9007862490099733,-0.053080197276354595,771.4149017019495,-736.8592985903545,-0.9552049059003708,-6.121680871554821,-41.98698912671528,11,3.3177496038034864,2.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.0,BASE,13882,5051,8831,0.36385247082552946,-18.066727352060255,-295.70672735220217,-0.021301449888503254,-0.0300000000000011,0.016320260718883636,-0.04281965397387423,0.3811394816231163,0.1358065188546332,-0.8901932063897796,12362.252629247294,-12357.66209110292,0.1358065188546332,-0.8901932063897796,12362.252629247294,-12357.66209110292,-0.9996286649139079,-91.60896486336382,-137.73821296783674,86,3.3177496038034864,2.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.0,STRESS,13882,1461,12421,0.10524420112375739,-18.066727352060255,-573.3467273519493,-0.04130144988848504,-0.0499999999999829,0.013361235200935141,-0.04773105965546377,0.27992747903315573,0.012754253866707605,-1.727306215502015,23979.645959887876,-23978.464883598972,0.012754253866707605,-1.727306215502015,23979.645959887876,-23978.464883598972,-0.9999507467169916,-141.48909262325105,-151.05492213840776,307,3.3177496038034864,2.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.5,GROSS,11312,4382,6922,0.3873762376237624,-15.511782094443362,-15.511782094443362,-0.0013712678654918106,-0.019253485570999297,0.045789044749330536,-0.03122787867466192,1.4662873910318936,0.9190072890133224,-0.051158757042853505,623.8847136926782,-578.7078596687588,0.9190072890133224,-0.051158757042853505,623.8847136926782,-578.7078596687588,-0.9275878170559356,-4.3948644721285355,-37.35093667385718,17,4.506895332390382,3.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.5,BASE,11312,3947,7364,0.34892149929278643,-15.511782094443362,-241.75178209455908,-0.02137126786550204,-0.0392534855710096,0.02908628442614963,-0.04841870542158768,0.6007241245483897,0.23561639847042376,-0.8893321882030973,10063.404829917803,-10060.125712953437,0.23561639847042376,-0.8893321882030973,10063.404829917803,-10060.125712953437,-0.9996741543225393,-70.57668308467655,-147.86200190026807,43,4.506895332390382,3.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_1.5,STRESS,11312,2392,8920,0.21145685997171146,-15.511782094443362,-467.9917820943532,-0.04137126786548384,-0.0592534855709914,0.02057453857736859,-0.05798274421204247,0.3548389931688582,0.04986016207849741,-1.72750561936215,19543.60180015354,-19541.543566224642,0.04986016207849741,-1.72750561936215,19543.60180015354,-19541.543566224642,-0.9998946850253118,-115.34214303726348,-144.41442034628372,104,4.506895332390382,3.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_2.0,GROSS,9649,3139,6499,0.32531868587418383,-12.677446464879484,-12.677446464879484,-0.0013138611736842661,-0.02114634142454,0.06059393281372406,-0.031217387531490885,1.9410315085655152,0.9321191916004772,-0.047194259178119785,493.9445789354239,-455.3774068096778,0.9321191916004772,-0.047194259178119785,493.9445789354239,-455.3774068096778,-0.9219200417000867,-3.258995844109548,-32.07263523693311,17,5.78184267799772,4.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_2.0,BASE,9649,3024,6622,0.313400352368121,-12.677446464879484,-205.6574464649782,-0.021313861173694496,-0.0411463414245503,0.04225457945136978,-0.05035265701086082,0.8391727857033577,0.3005750971828151,-0.8844785730579081,8537.577712192639,-8534.333751435755,0.3005750971828151,-0.8844785730579081,8537.577712192639,-8534.333751435755,-0.9996200373377275,-57.510497369139536,-149.47847692530584,23,5.78184267799772,4.0,BETTER_SAMPLE
RL-01,USDRUBF,STOP_1.0_TARGET_2.0,STRESS,9649,2384,7264,0.247072235464815,-12.677446464879484,-398.6374464648026,-0.0413138611736763,-0.0611463414245321,0.030705039488326286,-0.06495570768240261,0.4727073352576944,0.09517861138439279,-1.7217628869365067,16615.77801756416,-16613.290096050354,0.09517861138439279,-1.7217628869365067,16615.77801756416,-16613.290096050354,-0.9998502675281785,-97.46383212997486,-146.8874863429808,67,5.78184267799772,4.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,GROSS,6526,2861,3665,0.4384002451731535,-16.40766386456486,-16.40766386456486,-0.002514199182434088,-0.01032445446297455,0.01935374916181103,-0.01958492229645463,0.9881963721303378,0.753434652892441,-0.07171842502856111,470.53444173638974,-468.0344417363898,0.753434652892441,-0.14343685005712223,941.0688834727792,-936.0688834727796,-0.994686892651738,-11.333890024395116,-55.13237171114991,13,1.477781182960466,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,BASE,6526,1095,5431,0.16779037695372356,-16.40766386456486,-146.92766386463148,-0.022514199182444298,-0.03032445446298475,0.008457377867512283,-0.02875869869813246,0.29408068690053385,0.028479512104763478,-0.7100748427403304,4634.242449489885,-4633.948423723396,0.028479512104763485,-1.4201496854806608,9268.48489897977,-9267.896847446793,-0.99993655365042,-94.68908435129497,-110.17595573431709,111,1.477781182960466,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.0,STRESS,6526,86,6440,0.013178057002758198,-16.40766386456486,-277.4476638645126,-0.042514199182426084,-0.0503244544629666,0.011856001203760133,-0.043240260864601865,0.27418893796419974,0.0008246065385022757,-1.3484312604511923,8799.862405704507,-8799.862405704482,0.0008246065385022759,-2.6968625209023847,17599.724811409014,-17599.724811408963,-0.9999999999999971,-132.7090958814833,-134.6063111646867,1338,1.477781182960466,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,GROSS,6497,2442,4055,0.375865784208096,-9.10008355365444,-9.10008355365444,-0.0014006593125526303,-0.0126905751643846,0.028847911677521446,-0.01961693806909046,1.4705613881187616,0.8711192435986927,-0.04168283801366205,275.13454234808466,-270.81339857476235,0.8711192435986927,-0.08336567602732411,550.2690846961691,-541.6267971495248,-0.9842944337833981,-5.420057118745095,-31.507764545881262,19,1.745267046329075,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,BASE,6497,1719,4778,0.2645836539941511,-9.10008355365444,-139.04008355372082,-0.021400659312562846,-0.0326905751643948,0.014412458095986373,-0.03428528652589398,0.4203686057895814,0.09323434273163117,-0.6808948899769104,4424.568125946469,-4423.774100179987,0.09323434273163117,-1.3617897799538208,8849.136251892938,-8847.548200359974,-0.9998205416339222,-78.67311369748322,-117.74148347701443,62,1.745267046329075,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_1.5,STRESS,6497,414,6083,0.06372171771586886,-9.10008355365444,-268.9800835536025,-0.04140065931254464,-0.0526905751643766,0.01257924671245968,-0.0450744520290253,0.27907708571497186,0.007029740763889538,-1.3201069419392504,8576.928773410524,-8576.73480177931,0.00702974076388954,-2.6402138838785008,17153.857546821047,-17153.46960355862,-0.9999773844885113,-119.68615879521494,-128.38030090986186,300,1.745267046329075,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,GROSS,6441,2055,4386,0.31904983698183514,-5.4682031229545105,-5.4682031229545105,-0.0008489680364779554,-0.0138819403505578,0.03867572996614353,-0.019367721888595413,1.9969168386767027,0.9009890692720446,-0.035030246190944546,231.01655772174,-225.62981571587383,0.9009890692720446,-0.07006049238188912,462.03311544347997,-451.25963143174783,-0.9766824419037767,-3.939652967209855,-26.096959909889456,20,2.0607048594938675,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,BASE,6441,1855,4586,0.287998757956839,-5.4682031229545105,-134.28820312302042,-0.02084896803648819,-0.0338819403505681,0.021213335403685325,-0.03786283041798009,0.5602680826949391,0.15642531599322598,-0.6766449058235716,4359.563864176105,-4358.269838409625,0.156425315993226,-1.3532898116471432,8719.12772835221,-8716.53967681925,-0.9997031754077251,-69.1115242528824,-141.11142151767396,20,2.0607048594938675,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_0.5_TARGET_2.0,STRESS,6441,792,5649,0.12296227293898462,-5.4682031229545105,-263.10820312290315,-0.04084896803646998,-0.0538819403505499,0.01697778768424217,-0.04895638360219914,0.3467941550216859,0.022527712554291306,-1.3182595654552867,8491.497912630477,-8490.909861097502,0.02252771255429131,-2.6365191309105733,16982.995825260954,-16981.819722195003,-0.9999307481979003,-109.90847880175605,-130.1296450541972,110,2.0607048594938675,1.0,BETTER_SAMPLE
RL-02,USDRUBF,STOP_1.0_TARGET_1.0,GROSS,5917,2775,3142,0.468987662666892,-14.05175544666615,-14.05175544666615,-0.0023748107903779196,-0.0180803230250319,0.037609340055042,-0.03768862956696616,0.9978961954086635,0.8638280836301533,-0.07389106283372739,445.9743045269508,-437.213418787165,0.8638280836301533,-0.07389106283372739,445.9743045269508,-437.213418787165,-0.9803556266563865,-5.616683393548687,-52.484889637727186,17,3.3243197566334293,2.0,BETTER_SAMPLE
