trade_path_id,strategy_id,instrument,exit_configuration,signal_time,entry_time,entry_price_raw,side,ATR_at_entry,reference_level,risk_price,stop_price,target_price,exit_time,exit_price_raw,exit_reason,bars_held,gross_pnl_price,MFE,MAE,friction_scenario,entry_price_adjusted,exit_price_adjusted,net_pnl_price,pnl_atr,pnl_R
PD-01:STOP_0.5_TARGET_1.5:CNYRUBF:846,PD-01,CNYRUBF,STOP_0.5_TARGET_1.5,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0018796354144014929,11.4421203645856,11.446819453121604,2026-01-06 09:03:00+03:00,11.4421203645856,STOP_FIRST_TIE,1,-0.0018796354144008376,0.010999999999999233,0.014000000000001123,GROSS,11.444,11.4421203645856,-0.0018796354144008376,-0.4999999999998257,-0.9999999999996514
PD-01:STOP_0.5_TARGET_1.5:CNYRUBF:846,PD-01,CNYRUBF,STOP_0.5_TARGET_1.5,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0018796354144014929,11.4421203645856,11.446819453121604,2026-01-06 09:03:00+03:00,11.4421203645856,STOP_FIRST_TIE,1,-0.0018796354144008376,0.010999999999999233,0.014000000000001123,STRESS,11.446000000000002,11.4401203645856,-0.005879635414402173,-1.5640361341761446,-3.1280722683522892
PD-01:STOP_0.5_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0018796354144014929,11.4421203645856,11.447759270828804,2026-01-06 09:03:00+03:00,11.4421203645856,STOP_FIRST_TIE,1,-0.0018796354144008376,0.010999999999999233,0.014000000000001123,BASE,11.445,11.4411203645856,-0.003879635414399729,-1.0320180670875128,-2.0640361341750255
PD-01:STOP_0.5_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0018796354144014929,11.4421203645856,11.447759270828804,2026-01-06 09:03:00+03:00,11.4421203645856,STOP_FIRST_TIE,1,-0.0018796354144008376,0.010999999999999233,0.014000000000001123,GROSS,11.444,11.4421203645856,-0.0018796354144008376,-0.4999999999998257,-0.9999999999996514
PD-01:STOP_0.5_TARGET_2.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_0.5_TARGET_2.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0018796354144014929,11.4421203645856,11.447759270828804,2026-01-06 09:03:00+03:00,11.4421203645856,STOP_FIRST_TIE,1,-0.0018796354144008376,0.010999999999999233,0.014000000000001123,STRESS,11.446000000000002,11.4401203645856,-0.005879635414402173,-1.5640361341761446,-3.1280722683522892
PD-01:STOP_1.0_TARGET_1.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.447759270828804,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,BASE,11.445,11.439240729171198,-0.005759270828802343,-1.532018067087811,-1.532018067087811
PD-01:STOP_1.0_TARGET_1.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.447759270828804,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,GROSS,11.444,11.440240729171197,-0.0037592708288034515,-1.000000000000124,-1.000000000000124
PD-01:STOP_1.0_TARGET_1.0:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.0,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.447759270828804,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,STRESS,11.446000000000002,11.438240729171197,-0.007759270828804787,-2.064036134176443,-2.064036134176443
PD-01:STOP_1.0_TARGET_1.5:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.449638906243205,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,BASE,11.445,11.439240729171198,-0.005759270828802343,-1.532018067087811,-1.532018067087811
PD-01:STOP_1.0_TARGET_1.5:CNYRUBF:846,PD-01,CNYRUBF,STOP_1.0_TARGET_1.5,2026-01-06 09:02:00+03:00,2026-01-06 09:02:00+03:00,11.444,LONG,0.0037592708288029858,11.44,0.0037592708288029858,11.440240729171197,11.449638906243205,2026-01-06 09:03:00+03:00,11.440240729171197,STOP_FIRST_TIE,1,-0.0037592708288034515,0.010999999999999233,0.014000000000001123,GROSS,11.444,11.440240729171197,-0.0037592708288034515,-1.000000000000124,-1.000000000000124
