year,trades,PF,expectancy,net_R,max_drawdown,recovery_factor,win_rate,average_holding_hours,average_MAE_R,average_MFE_R
2023,2,1.75309781563,0.53085196273,1.06170392546,-1.40978224,0.753097815634,0.5,130,0.301596726826,2.40844477715
2024,8,1.66306467682,0.252824401374,2.02259521099,-1.79479724324,1.1269212824,0.5,212.25,0.406548594039,1.76958237305
