symbol,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
USDRUBF,34,3.49513443046,0.997538918518,33.9163232296,-4.66203788999,0.5,2.79466515092,-0.799587313887,7.27499948089
CNYRUBF,35,1.5195230427,0.250438621282,8.76535174487,-8.69454500608,0.342857142857,2.13643939714,-0.733561783513,1.00814381187
GLDRUBF,48,2.06685185343,0.564934966535,27.1168783937,-6.04707636251,0.375,2.91858550344,-0.847255355608,4.48429567746
IMOEXF,55,0.860789115885,-0.077505835303,-4.26282094167,-9.23155703081,0.290909090909,1.6474061515,-0.785162035016,-0.461766192576
