quarter,total_trades,PF,expectancy,net_R,max_drawdown,win_rate,average_win,average_loss,recovery_factor
2025Q1,12,2.84694264982,0.489968208298,5.87961849957,-2.00189738218,0.666666666667,1.13288145904,-0.795858293184,2.9370229223
2025Q2,17,0.478388964764,-0.310765088137,-5.28300649833,-7.73175613366,0.176470588235,1.61508086732,-0.723446364305,-0.68328674715
2025Q3,27,1.91653245576,0.483409660055,13.0520608215,-5.09345084568,0.37037037037,2.72927576342,-0.837688047804,2.56251826452
2025Q4,32,1.41522463736,0.231967690899,7.42296610876,-4.09087394291,0.34375,2.29999588265,-0.851285171446,1.81451841644
2026Q1,20,0.892472546391,-0.0554697055412,-1.10939411082,-6.13018641881,0.25,1.84158324931,-0.687820690492,-0.180972328577
2026Q2,30,2.84839128275,0.798432386918,23.9529716075,-4.74883283885,0.466666666667,2.6365566085,-0.809926306968,5.04397025972
2026Q3,34,2.21474584656,0.635897529361,21.6205159983,-5.8837522212,0.352941176471,3.28490853617,-0.809017565264,3.67461361143
