trade_id,strategy_id,symbol,direction,pullback_time,confirmation_time,entry_time,entry_price,initial_stop,initial_risk_points,initial_risk_ticks,exit_time,exit_price,exit_reason,bars_held,gross_R,cost_R_C1,net_R_C1,MAE_R,MFE_R,impulse_reference_time,setup_age_bars,quantity,instrument,strategy,timeframe_pair,net_R
T2-Si-000012,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-04-04 15:30:00+03:00,2023-04-04 16:30:00+03:00,2023-04-04 16:30:00+03:00,79.19,78.8507969643,0.339203035671,339.203035671,2023-04-06 16:30:00+03:00,80.5701241297,ATR_TRAILING_STOP,60,4.06872576187,0.00589617364727,4.06282958822,0.530655628255,5.63084583315,2023-04-04 15:00:00+03:00,2,3010.63664174,USDRUBF,T2,H1_M30,4.06282958822
T2-Si-000013,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-04-25 16:00:00+03:00,2023-04-25 17:30:00+03:00,2023-04-25 17:30:00+03:00,81.53,81.3484714882,0.181528511802,181.528511802,2023-04-26 00:00:00+03:00,81.4,EMA50_TREND_LOSS,13,-0.716140945076,0.0110175530012,-0.727158498077,0.605965415064,0.220351060023,2023-04-25 15:00:00+03:00,3,5854.21754219,USDRUBF,T2,H1_M30,-0.727158498077
T2-Si-000014,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-04-28 22:30:00+03:00,2023-04-28 23:30:00+03:00,2023-04-28 23:30:00+03:00,80.17,80.2801827779,0.11018277792,110.18277792,2023-05-02 09:30:00+03:00,80.2801827779,INITIAL_STOP,2,-1,0.0181516570716,-1.01815165707,0.363033141431,0.0907582853578,2023-04-28 17:30:00+03:00,2,9574.81605525,USDRUBF,T2,H1_M30,-1.01815165707
T2-CNY-000006,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-04-28 20:30:00+03:00,2023-04-28 21:30:00+03:00,2023-04-28 21:30:00+03:00,11.58,11.6037327986,0.023732798556,23.732798556,2023-05-02 18:30:00+03:00,11.520832285,ATR_TRAILING_STOP,24,2.49307787551,0.0842715617917,2.40880631371,0.842715617917,5.89900932542,2023-04-28 17:30:00+03:00,2,44471.5383944,CNYRUBF,T2,H1_M30,2.40880631371
T2-Si-000015,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-05-05 15:30:00+03:00,2023-05-05 16:00:00+03:00,2023-05-05 16:00:00+03:00,77.05,77.3751088726,0.32510887257,325.10887257,2023-05-05 16:30:00+03:00,77.3751088726,INITIAL_STOP,1,-1,0.00615178535175,-1.00615178535,0,0,2023-05-05 15:00:00+03:00,1,3211.96566601,USDRUBF,T2,H1_M30,-1.00615178535
T2-CNY-000007,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-05-05 20:00:00+03:00,2023-05-05 21:30:00+03:00,2023-05-05 21:30:00+03:00,11.16,11.183029202,0.0230292020312,23.0292020312,2023-05-08 09:30:00+03:00,11.183029202,INITIAL_STOP,6,-1,0.0868462570824,-1.08684625708,0.434231285412,0.868462570824,2023-05-05 16:00:00+03:00,3,46934.2108795,CNYRUBF,T2,H1_M30,-1.08684625708
T2-Si-000016,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-05-08 13:00:00+03:00,2023-05-08 13:30:00+03:00,2023-05-08 13:30:00+03:00,77.4,77.889324433,0.489324433033,489.324433033,2023-05-08 15:00:00+03:00,77.889324433,INITIAL_STOP,3,-1,0.00408726780227,-1.0040872678,0.510908475283,0.102181695057,2023-05-08 10:30:00+03:00,1,2112.5695795,USDRUBF,T2,H1_M30,-1.0040872678
T2-Si-000017,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-05-30 15:30:00+03:00,2023-05-30 16:00:00+03:00,2023-05-30 16:00:00+03:00,81.02,80.7424320255,0.277567974487,277.567974487,2023-05-31 00:00:00+03:00,80.8355077884,ATR_TRAILING_STOP,16,-0.664673984739,0.00720544221174,-0.671879426951,0.576435376939,1.00876190964,2023-05-30 14:00:00+03:00,1,3686.85307847,USDRUBF,T2,H1_M30,-0.671879426951
T2-Si-000018,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-05-31 12:00:00+03:00,2023-05-31 12:30:00+03:00,2023-05-31 12:30:00+03:00,81.22,80.89098797,0.329012029971,329.012029971,2023-05-31 20:30:00+03:00,80.98,EMA50_TREND_LOSS,16,-0.729456609902,0.00607880508252,-0.735535414985,0.942214787791,0.212758177888,2023-05-31 09:30:00+03:00,1,3089.48170518,USDRUBF,T2,H1_M30,-0.735535414985
T2-Si-000019,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-05 11:30:00+03:00,2023-06-05 13:00:00+03:00,2023-06-05 13:00:00+03:00,81.39,81.0936917096,0.29630829039,296.30829039,2023-06-05 16:00:00+03:00,81.17,EMA50_TREND_LOSS,6,-0.742469944768,0.00674972677061,-0.749219671538,0.43873224009,0.202491803118,2023-06-05 10:00:00+03:00,3,3405.23749884,USDRUBF,T2,H1_M30,-0.749219671538
T2-Si-000020,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-09 18:30:00+03:00,2023-06-09 20:00:00+03:00,2023-06-09 20:00:00+03:00,82.61,82.3749060445,0.235093955495,235.093955495,2023-06-13 14:00:00+03:00,83.5921587444,ATR_TRAILING_STOP,18,4.17772861194,0.0085072370142,4.16922137492,0.510434220852,6.67818105614,2023-06-09 14:30:00+03:00,3,4259.74573569,USDRUBF,T2,H1_M30,4.16922137492
T2-CNY-000008,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-14 15:00:00+03:00,2023-06-14 16:30:00+03:00,2023-06-14 16:30:00+03:00,11.75,11.6863199741,0.0636800258891,63.6800258891,2023-06-15 12:30:00+03:00,11.7366127024,ATR_TRAILING_STOP,22,-0.210227577666,0.0314070224073,-0.241634600074,0.314070224073,1.09924578426,2023-06-14 12:30:00+03:00,3,16788.7834706,CNYRUBF,T2,H1_M30,-0.241634600074
T2-Si-000021,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-15 09:30:00+03:00,2023-06-15 10:30:00+03:00,2023-06-15 10:30:00+03:00,84.51,84.1089822944,0.401017705625,401.017705625,2023-06-15 12:30:00+03:00,84.1089822944,INITIAL_STOP,4,-1,0.00498731096395,-1.00498731096,0.598477315674,0.0997462192789,2023-06-15 00:00:00+03:00,2,2601.36330663,USDRUBF,T2,H1_M30,-1.00498731096
T2-Si-000022,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-26 22:30:00+03:00,2023-06-27 00:00:00+03:00,2023-06-27 00:00:00+03:00,85.05,84.8158873053,0.234112694662,234.112694662,2023-06-27 09:30:00+03:00,84.8158873053,INITIAL_STOP,1,-1,0.00854289427955,-1.00854289428,0,0,2023-06-26 22:00:00+03:00,3,4411.1610073,USDRUBF,T2,H1_M30,-1.00854289428
T2-CNY-000009,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-26 19:00:00+03:00,2023-06-26 19:30:00+03:00,2023-06-26 19:30:00+03:00,11.75,11.7164323547,0.0335676452925,33.5676452925,2023-06-28 09:30:00+03:00,11.7714631665,ATR_TRAILING_STOP,40,0.639400418728,0.059581182492,0.579819236236,0.59581182492,2.38324729968,2023-06-26 18:00:00+03:00,1,31772.4647257,CNYRUBF,T2,H1_M30,0.579819236236
T2-CNY-000010,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-06-30 12:00:00+03:00,2023-06-30 13:00:00+03:00,2023-06-30 13:00:00+03:00,12.13,12.0652596809,0.0647403190866,64.7403190866,2023-07-03 09:30:00+03:00,12.2494589815,ATR_TRAILING_STOP,23,1.84520223465,0.0308926497153,1.81430958494,0,3.55265471726,2023-06-30 11:00:00+03:00,2,16569.4387796,CNYRUBF,T2,H1_M30,1.81430958494
T2-Si-000023,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-06-30 12:00:00+03:00,2023-06-30 13:00:00+03:00,2023-06-30 13:00:00+03:00,88.06,87.5620604374,0.497939562576,497.939562576,2023-07-03 09:30:00+03:00,88.744284153,ATR_TRAILING_STOP,23,1.37423134128,0.0040165517069,1.37021478957,0,3.07266205578,2023-06-30 11:00:00+03:00,2,2053.04730879,USDRUBF,T2,H1_M30,1.37021478957
T2-CNY-000011,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-04 18:30:00+03:00,2023-07-04 19:00:00+03:00,2023-07-04 19:00:00+03:00,12.37,12.2550193534,0.114980646614,114.980646614,2023-07-04 19:30:00+03:00,12.2550193534,INITIAL_STOP,1,-1,0.0173942316286,-1.01739423163,0,0,2023-07-04 16:30:00+03:00,1,9498.75548508,CNYRUBF,T2,H1_M30,-1.01739423163
T2-CNY-000012,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-05 11:30:00+03:00,2023-07-05 12:30:00+03:00,2023-07-05 12:30:00+03:00,12.44,12.3636440922,0.0763559077767,76.3559077767,2023-07-06 12:30:00+03:00,12.7594857638,ATR_TRAILING_STOP,30,4.18416561457,0.0261931271363,4.15797248744,0,6.41731614838,2023-07-05 11:00:00+03:00,2,14158.188588,CNYRUBF,T2,H1_M30,4.15797248744
T2-Si-000024,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-04 17:00:00+03:00,2023-07-04 18:30:00+03:00,2023-07-04 18:30:00+03:00,89.11,88.4259347192,0.684065280796,684.065280796,2023-07-06 12:30:00+03:00,92.4806838985,ATR_TRAILING_STOP,48,4.92743016368,0.00292369757119,4.9245064661,0.438554635679,6.66603046232,2023-07-04 16:00:00+03:00,3,1514.91549772,USDRUBF,T2,H1_M30,4.9245064661
T2-CNY-000013,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-06 14:00:00+03:00,2023-07-06 15:30:00+03:00,2023-07-06 15:30:00+03:00,12.74,12.5732813683,0.166718631703,166.718631703,2023-07-06 16:30:00+03:00,12.5732813683,INITIAL_STOP,2,-1,0.0119962596836,-1.01199625968,0.779756879434,0,2023-07-06 12:30:00+03:00,3,6753.96363196,CNYRUBF,T2,H1_M30,-1.01199625968
T2-Si-000025,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-06 19:00:00+03:00,2023-07-06 19:30:00+03:00,2023-07-06 19:30:00+03:00,91.53,90.9203644479,0.609635552061,609.635552061,2023-07-07 16:30:00+03:00,91.37,EMA50_TREND_LOSS,24,-0.262451885326,0.00328064856657,-0.265732533892,0.721742684645,0.557710256317,2023-07-06 15:30:00+03:00,1,1783.58005221,USDRUBF,T2,H1_M30,-0.265732533892
T2-Si-000026,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-17 13:30:00+03:00,2023-07-17 15:00:00+03:00,2023-07-17 15:00:00+03:00,90.38,90.131025409,0.248974591016,248.974591016,2023-07-18 09:30:00+03:00,90.7535251817,ATR_TRAILING_STOP,19,1.50025422357,0.00803294822913,1.49222127534,0.321317929165,3.09268506821,2023-07-17 12:00:00+03:00,3,4355.64290182,USDRUBF,T2,H1_M30,1.49222127534
T2-Si-000027,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-07-21 16:30:00+03:00,2023-07-21 17:30:00+03:00,2023-07-21 17:30:00+03:00,90.76,90.2911543943,0.468845605699,468.845605699,2023-07-24 10:30:00+03:00,90.7268744298,ATR_TRAILING_STOP,16,-0.0706534726102,0.00426579661981,-0.07491926923,0.021328983099,0.767843391565,2023-07-21 11:30:00+03:00,2,2347.52487156,USDRUBF,T2,H1_M30,-0.07491926923
T2-CNY-000014,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-07-31 19:30:00+03:00,2023-07-31 20:00:00+03:00,2023-07-31 20:00:00+03:00,12.83,12.7968703938,0.0331296062204,33.1296062204,2023-08-01 09:30:00+03:00,12.7968703938,INITIAL_STOP,9,-1,0.0603689638413,-1.06036896384,0.603689638413,0.301844819207,2023-07-31 18:00:00+03:00,1,33644.1179786,CNYRUBF,T2,H1_M30,-1.06036896384
T2-CNY-000015,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 12:00:00+03:00,2023-08-03 12:30:00+03:00,2023-08-03 12:30:00+03:00,13.05,12.9758346832,0.0741653167932,74.1653167932,2023-08-03 16:00:00+03:00,13.0414996385,ATR_TRAILING_STOP,7,-0.114613701104,0.0269667829449,-0.141580484049,0.404501744173,1.75284089142,2023-08-03 00:00:00+03:00,1,14869.4481705,CNYRUBF,T2,H1_M30,-0.141580484049
T2-Si-000028,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-03 12:00:00+03:00,2023-08-03 13:30:00+03:00,2023-08-03 13:30:00+03:00,93.83,93.284306199,0.545693800994,545.693800994,2023-08-03 16:00:00+03:00,93.6945223473,ATR_TRAILING_STOP,5,-0.248266798033,0.00366505904293,-0.251931857076,0.329855313863,1.31942125545,2023-08-03 00:00:00+03:00,3,2015.41988712,USDRUBF,T2,H1_M30,-0.251931857076
T2-Si-000029,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-03 16:30:00+03:00,2023-08-03 17:30:00+03:00,2023-08-03 17:30:00+03:00,94.29,93.6370963858,0.652903614152,652.903614152,2023-08-04 09:30:00+03:00,94.0436141567,ATR_TRAILING_STOP,14,-0.377369397173,0.00306323928471,-0.380432636458,0.199110553506,0.520750678401,2023-08-03 15:30:00+03:00,2,1680.23482038,USDRUBF,T2,H1_M30,-0.380432636458
T2-CNY-000016,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-03 16:30:00+03:00,2023-08-03 17:30:00+03:00,2023-08-03 17:30:00+03:00,13.14,13.0448406403,0.0951593596621,95.1593596621,2023-08-07 09:30:00+03:00,13.2952333184,ATR_TRAILING_STOP,44,1.63129847564,0.0210173755593,1.61028110008,0.420347511186,2.62717194491,2023-08-03 15:30:00+03:00,2,11572.5451727,CNYRUBF,T2,H1_M30,1.61028110008
T2-CNY-000017,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-07 15:30:00+03:00,2023-08-07 16:00:00+03:00,2023-08-07 16:00:00+03:00,13.41,13.3455698031,0.0644301968676,64.4301968676,2023-08-07 17:00:00+03:00,13.3455698031,INITIAL_STOP,2,-1,0.0310413454751,-1.03104134548,0.465620182127,0.310413454751,2023-08-07 15:00:00+03:00,1,17367.1513931,CNYRUBF,T2,H1_M30,-1.03104134548
T2-Si-000030,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-07 15:30:00+03:00,2023-08-07 16:00:00+03:00,2023-08-07 16:00:00+03:00,96.33,95.8903153979,0.439684602106,439.684602106,2023-08-07 17:30:00+03:00,95.8903153979,INITIAL_STOP,3,-1,0.00454871512539,-1.00454871513,0.977973751959,0.29566648315,2023-08-07 15:00:00+03:00,1,2485.54967854,USDRUBF,T2,H1_M30,-1.00454871513
T2-CNY-000018,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-08-08 12:30:00+03:00,2023-08-08 13:00:00+03:00,2023-08-08 13:00:00+03:00,13.29,13.2457382587,0.0442617412617,44.2617412617,2023-08-08 13:30:00+03:00,13.26,EMA50_TREND_LOSS,1,-0.677786258399,0.0451857505599,-0.722972008959,0,0,2023-08-08 10:30:00+03:00,1,25020.071937,CNYRUBF,T2,H1_M30,-0.722972008959
T2-Si-000031,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-08 11:30:00+03:00,2023-08-08 13:00:00+03:00,2023-08-08 13:00:00+03:00,95.93,95.4523530351,0.477646964889,477.646964889,2023-08-09 09:30:00+03:00,96.8350610363,ATR_TRAILING_STOP,23,1.89483259159,0.00418719294168,1.89064539864,0.334975435335,3.20320260039,2023-08-08 11:00:00+03:00,3,2265.01937779,USDRUBF,T2,H1_M30,1.89064539864
T2-Si-000032,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-10 17:00:00+03:00,2023-08-10 17:30:00+03:00,2023-08-10 17:30:00+03:00,97.4,97.0185264223,0.381473577674,381.473577674,2023-08-14 17:30:00+03:00,100.57629012,ATR_TRAILING_STOP,60,8.32636991485,0.00524282707126,8.32112708778,0.262141353563,11.0623651204,2023-08-10 15:00:00+03:00,1,2889.67363192,USDRUBF,T2,H1_M30,8.32112708778
T2-Si-000033,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-08-30 12:30:00+03:00,2023-08-30 13:30:00+03:00,2023-08-30 13:30:00+03:00,95.92,95.6312439275,0.288756072481,288.756072481,2023-09-01 09:30:00+03:00,96.06,ATR_TRAILING_STOP,22,0.484838288584,0.00692626126549,0.477912027319,0.173156531637,1.90472184801,2023-08-30 12:00:00+03:00,2,4135.18840672,USDRUBF,T2,H1_M30,0.477912027319
T2-CNY-000019,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-01 17:00:00+03:00,2023-09-01 18:30:00+03:00,2023-09-01 18:30:00+03:00,13.26,13.2066246358,0.0533753642138,53.3753642138,2023-09-06 10:00:00+03:00,13.3579922858,ATR_TRAILING_STOP,73,1.83590851785,0.0374704703089,1.79843804754,0,2.81028527317,2023-09-01 16:00:00+03:00,3,20597.9957907,CNYRUBF,T2,H1_M30,1.79843804754
T2-CNY-000020,T2_Trend_Pullback_Continuation_v1.0,CNY,LONG,2023-09-06 11:00:00+03:00,2023-09-06 12:00:00+03:00,2023-09-06 12:00:00+03:00,13.38,13.3373744714,0.0426255285981,42.6255285981,2023-09-07 09:30:00+03:00,13.4012642852,ATR_TRAILING_STOP,25,0.498862673415,0.0469202392505,0.451942434164,0.469202392505,1.87680957002,2023-09-06 00:00:00+03:00,2,26256.519302,CNYRUBF,T2,H1_M30,0.451942434164
T2-Si-000034,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-06 11:00:00+03:00,2023-09-06 12:00:00+03:00,2023-09-06 12:00:00+03:00,97.85,97.552912163,0.297087837049,297.087837049,2023-09-07 14:30:00+03:00,98.1060953895,ATR_TRAILING_STOP,35,0.86201909855,0.00673201575625,0.855287082794,0.639541496843,2.45718575103,2023-09-06 00:00:00+03:00,2,4038.42626212,USDRUBF,T2,H1_M30,0.855287082794
T2-Si-000035,T2_Trend_Pullback_Continuation_v1.0,Si,LONG,2023-09-07 15:30:00+03:00,2023-09-07 17:00:00+03:00,2023-09-07 17:00:00+03:00,98.15,97.5108564453,0.639143554675,639.143554675,2023-09-08 10:30:00+03:00,98.16,EMA50_TREND_LOSS,17,0.0156459373279,0.00312918746559,0.0125167498623,0,0.485024057166,2023-09-07 14:00:00+03:00,3,1893.20344292,USDRUBF,T2,H1_M30,0.0125167498623
T2-CNY-000021,T2_Trend_Pullback_Continuation_v1.0,CNY,SHORT,2023-09-12 17:00:00+03:00,2023-09-12 18:30:00+03:00,2023-09-12 18:30:00+03:00,12.97,13.0143509284,0.0443509284181,44.3509284181,2023-09-12 19:30:00+03:00,13.0143509284,INITIAL_STOP,2,-1,0.0450948846244,-1.04509488462,0.901897692488,0.450948846244,2023-09-12 16:00:00+03:00,3,25349.1005767,CNYRUBF,T2,H1_M30,-1.04509488462
T2-Si-000036,T2_Trend_Pullback_Continuation_v1.0,Si,SHORT,2023-09-12 18:00:00+03:00,2023-09-12 18:30:00+03:00,2023-09-12 18:30:00+03:00,94.74,95.0891042384,0.349104238427,349.104238427,2023-09-12 20:00:00+03:00,95.0891042384,INITIAL_STOP,3,-1,0.00572894791829,-1.00572894792,0.80205270856,0.343736875097,2023-09-12 16:00:00+03:00,1,3466.52976762,USDRUBF,T2,H1_M30,-1.00572894792
