generation,futures_type,lifecycle_stage,strategy,timeframe,instrument,source_schema_id,source_path,source_row_number,source_trade_id,canonical_trade_key,direction,entry_time,exit_time,entry_date,exit_date,entry_year,entry_month,exit_year,exit_month,entry_weekday,exit_weekday,entry_hour,exit_hour,canonical_C1_R,gross_R,cost_R,MAE_R,MFE_R,exit_reason_raw,entry_price,exit_price,stop_raw,holding_source_value,holding_minutes,holding_hours,MAE_status,MFE_status,exit_reason_status,stop_status,holding_status
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,30,T2-CNY-H1-000029,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|30|T2-CNY-H1-000029,LONG,2024-09-11 14:00:00+03:00,2024-09-13 11:00:00+03:00,2024-09-11,2024-09-13,2024,9,2024,9,2,4,14,11,-0.400185442969,-0.367568748516,0.0326166944534,0.978500833601,0.864342403014,ATR_TRAILING_STOP,12.695,12.6724613121,12.6336817078,25,2700,45,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,31,T2-CNY-H1-000030,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|31|T2-CNY-H1-000030,LONG,2024-09-13 16:00:00+03:00,2024-09-17 14:00:00+03:00,2024-09-13,2024-09-17,2024,9,2024,9,4,1,16,14,1.41297840278,1.44147128347,0.0284928806837,0.755061338118,2.67833078427,ATR_TRAILING_STOP,12.756,12.8571811547,12.6858070272,26,5640,94,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,32,T2-CNY-H1-000031,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|32|T2-CNY-H1-000031,LONG,2024-09-17 18:00:00+03:00,2024-09-19 12:00:00+03:00,2024-09-17,2024-09-19,2024,9,2024,9,1,3,18,12,1.04780600863,1.07579779898,0.0279917903429,0.867745500629,2.72919955843,ATR_TRAILING_STOP,12.905,12.981865237,12.8335504794,22,2520,42,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,33,T2-CNY-H1-000032,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|33|T2-CNY-H1-000032,LONG,2024-10-01 14:00:00+03:00,2024-10-02 11:00:00+03:00,2024-10-01,2024-10-02,2024,10,2024,10,1,2,14,11,0.338152543429,0.376264466733,0.0381119233041,0.0571678849562,2.00087597347,ATR_TRAILING_STOP,13.223,13.2427452364,13.1705229842,11,1260,21,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,34,T2-CNY-H1-000033,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|34|T2-CNY-H1-000033,LONG,2024-10-03 18:00:00+03:00,2024-10-04 11:00:00+03:00,2024-10-03,2024-10-04,2024,10,2024,10,3,4,18,11,-1.0231421346,-1,0.0231421345983,0.636408701454,0,INITIAL_STOP,13.465,13.3785775487,13.3785775487,7,1020,17,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,35,T2-CNY-H1-000034,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|35|T2-CNY-H1-000034,LONG,2024-10-23 17:00:00+03:00,2024-10-25 11:00:00+03:00,2024-10-23,2024-10-25,2024,10,2024,10,2,4,17,11,0.00473115798675,0.0640435327566,0.0593123747698,0.474498998159,1.51246555663,ATR_TRAILING_STOP,13.518,13.5201595336,13.4842802239,22,2520,42,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,36,T2-CNY-H1-000035,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|36|T2-CNY-H1-000035,LONG,2024-11-02 19:00:00+03:00,2024-11-05 16:00:00+03:00,2024-11-02,2024-11-05,2024,11,2024,11,5,1,19,16,1.80177248911,1.86730637924,0.0655338901302,0.360436395716,4.45630452885,ATR_TRAILING_STOP,13.659,13.715987503,13.6284814394,11,4140,69,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,37,T2-CNY-H1-000036,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|37|T2-CNY-H1-000036,LONG,2024-11-20 13:00:00+03:00,2024-11-20 17:00:00+03:00,2024-11-20,2024-11-20,2024,11,2024,11,2,2,13,17,-1.05287252496,-1,0.05287252496,0.55516151208,0.34367141224,INITIAL_STOP,13.826,13.7881731703,13.7881731703,4,240,4,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,38,T2-CNY-H1-000037,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|38|T2-CNY-H1-000037,LONG,2024-11-20 19:00:00+03:00,2024-11-22 11:00:00+03:00,2024-11-20,2024-11-22,2024,11,2024,11,2,4,19,11,1.77170063218,1.83473709545,0.0630364632697,0.0945546949045,4.66469828196,ATR_TRAILING_STOP,13.825,13.8832119301,13.7932723317,20,2400,40,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
v1,perpetual,baseline,T2,H1,CNYRUBF,V1_T2_MTF_BASELINE,TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv,39,T2-CNY-H1-000038,v1|baseline|T2|H1|CNYRUBF|TradingSystemLab/results/multitimeframe_research/T2/H1/CNYRUBF_trades.csv|39|T2-CNY-H1-000038,LONG,2024-11-28 11:00:00+03:00,2024-11-29 17:00:00+03:00,2024-11-28,2024-11-29,2024,11,2024,11,3,4,11,17,-0.554351713901,-0.548771119694,0.00558059420724,0.479931101823,0.203691688564,ATR_TRAILING_STOP,14.76,14.5633287857,14.4016152249,20,1800,30,SOURCE,SOURCE,SOURCE,SOURCE,DERIVED
